00:00:02.697 ->  SD OK
00:00:08.107 ->  Battery :0.01 V
00:00:08.153 ->  Speed:12.12 km/hr 
00:00:08.600 ->  Battery :12.11 V
00:00:08.644 ->  Speed:0.00 km/hr 
00:00:08.727 ->  Battery :12.14 V
00:00:08.771 ->  Speed:0.00 km/hr 
00:00:08.855 ->  Battery :12.11 V
00:00:08.899 ->  Speed:0.02 km/hr 
00:00:08.982 ->  Battery :12.08 V
00:00:09.026 ->  Speed:0.08 km/hr 
00:00:09.113 ->  Battery :12.09 V
00:00:09.156 ->  Speed:0.87 km/hr 
00:00:09.240 ->  Battery :0.01 V
00:00:09.286 ->  Speed:0.00 km/hr 
00:00:09.369 ->  Battery :12.09 V
00:00:09.413 ->  Speed:0.01 km/hr 
00:00:09.497 ->  Battery :12.08 V
00:00:09.541 ->  Speed:0.01 km/hr 
00:00:09.624 ->  Battery :12.11 V
00:00:09.668 ->  Speed:0.01 km/hr 
00:00:09.752 ->  Battery :12.11 V
00:00:09.796 ->  Speed:0.01 km/hr 
00:00:09.879 ->  Battery :12.19 V
00:00:09.923 ->  Speed:0.01 km/hr 
00:00:10.007 ->  Battery :12.06 V
00:00:10.053 ->  Speed:0.13 km/hr 
00:00:10.137 ->  Battery :1.21 V
00:00:10.183 ->  Speed:12.12 km/hr 
00:00:10.996 ->  (98,98,98,97,12.12,100,0)	FORWARD     97　98　
00:00:11.082 ->  (99,98,98,98,12.12,100,0)	FORWARD     98　
00:00:11.652 ->  Battery :0.12 V
00:00:11.699 ->  Speed:12.19 km/hr 
00:00:12.146 ->  Battery :12.08 V
00:00:12.190 ->  Speed:0.01 km/hr 
00:00:12.274 ->  Battery :12.14 V
00:00:12.318 ->  Speed:11.30 km/hr 
00:00:12.402 ->  Battery :12.08 V
00:00:12.447 ->  Speed:12.09 km/hr 
00:00:13.020 ->  (99,99,99,98,12.09,100,0)	FORWARD     98　99　
00:00:13.107 ->  (100,99,99,99,12.09,100,0)	FORWARD     99　
00:00:13.191 ->  Battery :0.02 V
00:00:13.236 ->  Speed:0.01 km/hr 
00:00:13.320 ->  Battery :12.14 V
00:00:13.364 ->  Speed:0.20 km/hr 
00:00:13.448 ->  Battery :12.06 V
00:00:13.491 ->  Speed:0.02 km/hr 
00:00:13.575 ->  Battery :12.08 V
00:00:13.619 ->  Speed:2.31 km/hr 
00:00:13.702 ->  Battery :12.08 V
00:00:13.746 ->  Speed:2.37 km/hr 
00:00:13.832 ->  Battery :0.12 V
00:00:13.878 ->  Speed:12.06 km/hr 
00:00:14.084 ->  Battery :12.03 V
00:00:14.127 ->  Speed:2.61 km/hr 
00:00:14.211 ->  Battery :12.05 V
00:00:14.255 ->  Speed:2.61 km/hr 
00:00:14.338 ->  Battery :0.12 V
00:00:14.385 ->  Speed:12.15 km/hr 
00:00:15.075 ->  Battery :12.06 V
00:00:15.118 ->  Speed:3.08 km/hr 
00:00:15.202 ->  Battery :12.08 V
00:00:15.246 ->  Speed:2.78 km/hr 
00:00:15.329 ->  Battery :0.10 V
00:00:15.376 ->  Speed:12.03 km/hr 
00:00:16.086 ->  (97,100,97,99,12.03,100,0)	FORWARD     99　98　97　
00:00:16.115 ->  Battery :12.06 V
00:00:16.159 ->  Speed:3.17 km/hr 
00:00:16.215 ->  (93,97,93,97,3.17,100,0)	BREAK STOPPING 
00:00:16.246 ->  Battery :12.00 V
00:00:16.290 ->  Speed:0.29 km/hr 
00:00:16.338 ->  Battery :12.06 V
00:00:16.381 ->  Speed:3.49 km/hr 
00:00:16.429 ->  Battery :12.05 V
00:00:16.473 ->  Speed:3.12 km/hr 
00:00:16.521 ->  Battery :12.12 V
00:00:16.564 ->  Speed:0.31 km/hr 
00:00:16.610 ->  Battery :12.05 V
00:00:16.654 ->  Speed:3.43 km/hr 
00:00:16.702 ->  Battery :12.03 V
00:00:16.745 ->  Speed:0.31 km/hr 
00:00:16.793 ->  Battery :12.08 V
00:00:16.836 ->  Speed:3.89 km/hr 
00:00:16.884 ->  Battery :12.08 V
00:00:16.927 ->  Speed:3.12 km/hr 
00:00:16.974 ->  Battery :12.08 V
00:00:17.018 ->  Speed:3.17 km/hr 
00:00:17.065 ->  Battery :12.08 V
00:00:17.110 ->  Speed:3.03 km/hr 
00:00:17.157 ->  Battery :12.11 V
00:00:17.201 ->  Speed:3.08 km/hr 
00:00:17.249 ->  Battery :12.11 V
00:00:17.292 ->  Speed:2.99 km/hr 
00:00:17.339 ->  Battery :12.11 V
00:00:17.382 ->  Speed:3.03 km/hr 
00:00:17.430 ->  Battery :12.05 V
00:00:17.473 ->  Speed:2.94 km/hr 
00:00:17.521 ->  Battery :12.03 V
00:00:17.564 ->  Speed:3.43 km/hr 
00:00:17.611 ->  Battery :12.12 V
00:00:17.655 ->  Speed:2.90 km/hr 
00:00:17.702 ->  Battery :12.12 V
00:00:17.746 ->  Speed:2.90 km/hr 
00:00:17.795 ->  Battery :12.09 V
00:00:17.838 ->  Speed:2.99 km/hr 
00:00:17.886 ->  Battery :12.09 V
00:00:17.929 ->  Speed:2.82 km/hr 
00:00:17.976 ->  Battery :12.11 V
00:00:18.019 ->  Speed:2.86 km/hr 
00:00:18.067 ->  Battery :12.11 V
00:00:18.110 ->  Speed:2.78 km/hr 
00:00:18.157 ->  Battery :12.11 V
00:00:18.201 ->  Speed:2.94 km/hr 
00:00:18.249 ->  Battery :12.09 V
00:00:18.292 ->  Speed:2.75 km/hr 
00:00:18.340 ->  Battery :12.12 V
00:00:18.383 ->  Speed:2.82 km/hr 
00:00:18.430 ->  Battery :12.12 V
00:00:18.475 ->  Speed:3.12 km/hr 
00:00:18.523 ->  Battery :12.12 V
00:00:18.566 ->  Speed:2.75 km/hr 
00:00:18.614 ->  Battery :12.11 V
00:00:18.660 ->  Speed:2.68 km/hr 
00:00:18.704 ->  Battery :12.09 V
00:00:18.747 ->  Speed:3.12 km/hr 
00:00:18.795 ->  Battery :12.12 V
00:00:18.838 ->  Speed:2.61 km/hr 
00:00:18.886 ->  Battery :12.12 V
00:00:18.930 ->  Speed:2.64 km/hr 
00:00:18.976 ->  Battery :12.12 V
00:00:19.020 ->  Speed:2.61 km/hr 
00:00:19.067 ->  Battery :12.03 V
00:00:19.111 ->  Speed:2.61 km/hr 
00:00:19.160 ->  Battery :12.09 V
00:00:19.203 ->  Speed:2.57 km/hr 
00:00:19.250 ->  Battery :12.12 V
00:00:19.297 ->  Speed:2.54 km/hr 
00:00:19.340 ->  Battery :12.11 V
00:00:19.384 ->  Speed:2.75 km/hr 
00:00:19.436 ->  Battery :12.09 V
00:00:19.479 ->  Speed:2.51 km/hr 
00:00:19.536 ->  Battery :12.09 V
00:00:19.580 ->  Speed:2.48 km/hr 
00:00:19.637 ->  Battery :12.11 V
00:00:19.681 ->  Speed:2.48 km/hr 
00:00:19.738 ->  Battery :12.11 V
00:00:19.782 ->  Speed:2.45 km/hr 
00:00:19.840 ->  Battery :12.09 V
00:00:19.884 ->  Speed:2.68 km/hr 
00:00:19.941 ->  Battery :12.11 V
00:00:19.984 ->  Speed:2.29 km/hr 
00:00:20.042 ->  Battery :12.11 V
00:00:20.085 ->  Speed:2.24 km/hr 
00:00:20.143 ->  Battery :12.09 V
00:00:20.186 ->  Speed:2.17 km/hr 
00:00:20.244 ->  Battery :12.09 V
00:00:20.287 ->  Speed:2.04 km/hr 
00:00:20.345 ->  Battery :12.11 V
00:00:20.388 ->  Speed:1.98 km/hr 
00:00:20.446 ->  Battery :12.11 V
00:00:20.489 ->  Speed:1.85 km/hr 
00:00:20.547 ->  Battery :12.08 V
00:00:20.590 ->  Speed:1.81 km/hr 
00:00:20.648 ->  Battery :12.08 V
00:00:20.692 ->  Speed:1.81 km/hr 
00:00:20.749 ->  Battery :12.09 V
00:00:20.792 ->  Speed:1.63 km/hr 
00:00:20.850 ->  Battery :12.09 V
00:00:20.893 ->  Speed:1.61 km/hr 
00:00:20.952 ->  Battery :12.09 V
00:00:20.995 ->  Speed:1.44 km/hr 
00:00:21.052 ->  Battery :12.11 V
00:00:21.095 ->  Speed:1.44 km/hr 
00:00:21.153 ->  Battery :12.11 V
00:00:21.197 ->  Speed:1.34 km/hr 
00:00:21.254 ->  Battery :12.09 V
00:00:21.297 ->  Speed:1.22 km/hr 
00:00:21.355 ->  Battery :12.12 V
00:00:21.399 ->  Speed:1.22 km/hr 
00:00:21.456 ->  Battery :12.11 V
00:00:21.500 ->  Speed:1.09 km/hr 
00:00:21.557 ->  Battery :12.11 V
00:00:21.601 ->  Speed:1.09 km/hr 
00:00:21.658 ->  Battery :12.09 V
00:00:21.702 ->  Speed:1.00 km/hr 
00:00:21.760 ->  Battery :12.11 V
00:00:21.804 ->  Speed:1.00 km/hr 
00:00:21.860 ->  Battery :12.11 V
00:00:21.904 ->  Speed:1.00 km/hr 
00:00:21.961 ->  Battery :12.11 V
00:00:22.005 ->  Speed:0.86 km/hr 
00:00:22.063 ->  Battery :12.11 V
00:00:22.107 ->  Speed:0.86 km/hr 
00:00:22.164 ->  Battery :12.11 V
00:00:22.210 ->  Speed:0.86 km/hr 
00:00:22.265 ->  Battery :12.09 V
00:00:22.309 ->  Speed:0.71 km/hr 
00:00:22.366 ->  Battery :12.12 V
00:00:22.410 ->  Speed:0.71 km/hr 
00:00:22.467 ->  Battery :12.11 V
00:00:22.511 ->  Speed:0.71 km/hr 
00:00:22.568 ->  Battery :12.11 V
00:00:22.612 ->  Speed:0.71 km/hr 
00:00:22.669 ->  Battery :12.11 V
00:00:22.713 ->  Speed:0.71 km/hr 
00:00:22.770 ->  Battery :12.08 V
00:00:22.814 ->  Speed:0.38 km/hr 
00:00:22.872 ->  Battery :12.12 V
00:00:22.918 ->  Speed:0.38 km/hr 
00:00:22.972 ->  Battery :12.11 V
00:00:23.016 ->  Speed:0.38 km/hr 
00:00:23.073 ->  Battery :12.09 V
00:00:23.117 ->  Speed:0.38 km/hr 
00:00:23.174 ->  Battery :12.12 V
00:00:23.218 ->  Speed:0.38 km/hr 
00:00:23.275 ->  Battery :12.12 V
00:00:23.319 ->  Speed:0.37 km/hr 
00:00:23.376 ->  Battery :12.11 V
00:00:23.420 ->  Speed:0.37 km/hr 
00:00:23.477 ->  Battery :12.11 V
00:00:23.521 ->  Speed:0.37 km/hr 
00:00:23.578 ->  Battery :12.11 V
00:00:23.622 ->  Speed:0.37 km/hr 
00:00:23.680 ->  Battery :12.11 V
00:00:23.724 ->  Speed:0.37 km/hr 
00:00:23.780 ->  Battery :12.11 V
00:00:23.824 ->  Speed:0.37 km/hr 
00:00:23.881 ->  Battery :12.11 V
00:00:23.925 ->  Speed:0.37 km/hr 
00:00:23.983 ->  Battery :12.12 V
00:00:24.027 ->  Speed:0.37 km/hr 
00:00:24.084 ->  Battery :12.11 V
00:00:24.130 ->  Speed:206.37 km/hr 
00:00:24.185 ->  Battery :12.11 V
00:00:24.231 ->  Speed:206.37 km/hr 
00:00:24.286 ->  Battery :12.08 V
00:00:24.332 ->  Speed:206.37 km/hr 
00:00:24.387 ->  Battery :12.06 V
00:00:24.433 ->  Speed:206.37 km/hr 
00:00:24.488 ->  Battery :12.11 V
00:00:24.535 ->  Speed:206.37 km/hr 
00:00:24.589 ->  Battery :12.11 V
00:00:24.635 ->  Speed:206.37 km/hr 
00:00:24.690 ->  Battery :12.11 V
00:00:24.736 ->  Speed:206.37 km/hr 
00:00:24.793 ->  Battery :12.11 V
00:00:24.838 ->  Speed:206.37 km/hr 
00:00:24.892 ->  Battery :12.12 V
00:00:24.938 ->  Speed:206.37 km/hr 
00:00:24.993 ->  Battery :12.11 V
00:00:25.039 ->  Speed:206.37 km/hr 
00:00:25.094 ->  Battery :12.12 V
00:00:25.138 ->  Speed:0.00 km/hr 
00:00:25.195 ->  Battery :12.12 V
00:00:25.239 ->  Speed:0.00 km/hr 
00:00:25.296 ->  Battery :12.11 V
00:00:25.340 ->  Speed:0.00 km/hr 
00:00:25.397 ->  Battery :12.11 V
00:00:25.441 ->  Speed:0.00 km/hr 
00:00:25.499 ->  Battery :12.11 V
00:00:25.542 ->  Speed:0.00 km/hr 
00:00:25.601 ->  Battery :12.11 V
00:00:25.644 ->  Speed:0.00 km/hr 
00:00:25.701 ->  Battery :12.11 V
00:00:25.744 ->  Speed:0.00 km/hr 
00:00:25.802 ->  Battery :12.11 V
00:00:25.845 ->  Speed:0.00 km/hr 
00:00:25.904 ->  Battery :12.08 V
00:00:25.947 ->  Speed:0.00 km/hr 
00:00:26.005 ->  Battery :12.11 V
00:00:26.048 ->  Speed:0.00 km/hr 
00:00:26.106 ->  Battery :12.11 V
00:00:26.149 ->  Speed:0.00 km/hr 
00:00:26.207 ->  Battery :12.12 V
00:00:26.250 ->  Speed:0.00 km/hr 
00:00:26.308 ->  Battery :12.12 V
00:00:26.351 ->  Speed:0.00 km/hr 
00:00:26.409 ->  Battery :12.11 V
00:00:26.452 ->  Speed:0.00 km/hr 
00:00:26.510 ->  Battery :12.12 V
00:00:26.556 ->  Speed:0.00 km/hr 
00:00:26.611 ->  Battery :12.12 V
00:00:26.654 ->  Speed:0.00 km/hr 
00:00:26.713 ->  Battery :12.11 V
00:00:26.756 ->  Speed:0.00 km/hr 
00:00:26.813 ->  Battery :12.11 V
00:00:26.856 ->  Speed:0.00 km/hr 
00:00:26.914 ->  Battery :12.12 V
00:00:26.957 ->  Speed:0.00 km/hr 
00:00:27.015 ->  Battery :12.11 V
00:00:27.058 ->  Speed:0.00 km/hr 
00:00:27.116 ->  Battery :12.11 V
00:00:27.159 ->  Speed:0.00 km/hr 
00:00:27.217 ->  Battery :12.11 V
00:00:27.264 ->  Speed:0.00 km/hr 
00:00:27.318 ->  Battery :12.11 V
00:00:27.362 ->  Speed:0.00 km/hr 
00:00:27.419 ->  Battery :12.09 V
00:00:27.463 ->  Speed:0.00 km/hr 
00:00:27.521 ->  Battery :12.06 V
00:00:27.565 ->  Speed:0.00 km/hr 
00:00:27.621 ->  Battery :12.11 V
00:00:27.665 ->  Speed:0.00 km/hr 
00:00:27.722 ->  Battery :12.11 V
00:00:27.766 ->  Speed:0.00 km/hr 
00:00:27.824 ->  Battery :12.12 V
00:00:27.868 ->  Speed:0.00 km/hr 
00:00:27.925 ->  Battery :12.11 V
00:00:27.969 ->  Speed:0.00 km/hr 
00:00:28.026 ->  Battery :12.12 V
00:00:28.070 ->  Speed:0.00 km/hr 
00:00:28.127 ->  Battery :12.12 V
00:00:28.171 ->  Speed:0.00 km/hr 
00:00:28.228 ->  Battery :12.12 V
00:00:28.272 ->  Speed:0.00 km/hr 
00:00:28.329 ->  Battery :12.11 V
00:00:28.374 ->  Speed:0.00 km/hr 
00:00:28.430 ->  Battery :12.11 V
00:00:28.474 ->  Speed:0.00 km/hr 
00:00:28.531 ->  Battery :12.09 V
00:00:28.575 ->  Speed:0.00 km/hr 
00:00:28.633 ->  Battery :12.11 V
00:00:28.677 ->  Speed:0.00 km/hr 
00:00:28.733 ->  Battery :12.12 V
00:00:28.777 ->  Speed:0.00 km/hr 
00:00:28.834 ->  Battery :12.09 V
00:00:28.878 ->  Speed:0.00 km/hr 
00:00:28.935 ->  Battery :12.09 V
00:00:28.979 ->  Speed:0.00 km/hr 
00:00:29.036 ->  Battery :12.11 V
00:00:29.080 ->  Speed:0.00 km/hr 
00:00:29.137 ->  Battery :12.06 V
00:00:29.181 ->  Speed:0.00 km/hr 
00:00:29.238 ->  Battery :12.12 V
00:00:29.282 ->  Speed:0.00 km/hr 
00:00:29.339 ->  Battery :12.11 V
00:00:29.383 ->  Speed:0.00 km/hr 
00:00:29.441 ->  Battery :12.11 V
00:00:29.487 ->  Speed:0.00 km/hr 
00:00:29.541 ->  Battery :12.12 V
00:00:29.585 ->  Speed:0.00 km/hr 
00:00:29.642 ->  Battery :12.14 V
00:00:29.686 ->  Speed:0.00 km/hr 
00:00:29.744 ->  Battery :12.12 V
00:00:29.788 ->  Speed:0.00 km/hr 
00:00:29.845 ->  Battery :12.11 V
00:00:29.889 ->  Speed:0.00 km/hr 
00:00:29.946 ->  Battery :12.12 V
00:00:29.990 ->  Speed:0.00 km/hr 
00:00:30.047 ->  Battery :12.11 V
00:00:30.091 ->  Speed:0.00 km/hr 
00:00:30.148 ->  Battery :12.11 V
00:00:30.195 ->  Speed:0.00 km/hr 
00:00:30.249 ->  Battery :12.11 V
00:00:30.294 ->  Speed:0.00 km/hr 
00:00:30.350 ->  Battery :12.12 V
00:00:30.394 ->  Speed:0.00 km/hr 
00:00:30.451 ->  Battery :12.12 V
00:00:30.495 ->  Speed:0.00 km/hr 
00:00:30.553 ->  Battery :12.09 V
00:00:30.597 ->  Speed:0.00 km/hr 
00:00:30.653 ->  Battery :12.11 V
00:00:30.697 ->  Speed:0.00 km/hr 
00:00:30.754 ->  Battery :12.11 V
00:00:30.798 ->  Speed:0.00 km/hr 
00:00:30.856 ->  Battery :12.12 V
00:00:30.902 ->  Speed:0.00 km/hr 
00:00:30.956 ->  Battery :12.11 V
00:00:00.00 ->  Speed:0.24 km/hr 
00:00:31.058 ->  Battery :12.12 V
00:00:31.101 ->  Speed:0.24 km/hr 
00:00:31.159 ->  Battery :12.14 V
00:00:31.202 ->  Speed:1.00 km/hr 
00:00:31.260 ->  Battery :12.14 V
00:00:31.303 ->  Speed:1.00 km/hr 
00:00:31.362 ->  Battery :12.11 V
00:00:31.405 ->  Speed:0.97 km/hr 
00:00:31.462 ->  Battery :12.12 V
00:00:31.505 ->  Speed:0.97 km/hr 
00:00:31.563 ->  Battery :12.11 V
00:00:31.606 ->  Speed:0.95 km/hr 
00:00:31.665 ->  Battery :12.12 V
00:00:31.708 ->  Speed:0.95 km/hr 
00:00:31.766 ->  Battery :12.12 V
00:00:31.809 ->  Speed:0.92 km/hr 
00:00:31.867 ->  Battery :12.12 V
00:00:31.910 ->  Speed:0.92 km/hr 
00:00:31.968 ->  Battery :12.11 V
00:00:32.011 ->  Speed:0.92 km/hr 
00:00:32.069 ->  Battery :12.12 V
00:00:32.112 ->  Speed:0.87 km/hr 
00:00:32.171 ->  Battery :12.09 V
00:00:32.214 ->  Speed:0.87 km/hr 
00:00:32.271 ->  Battery :12.12 V
00:00:32.314 ->  Speed:0.88 km/hr 
00:00:32.372 ->  Battery :12.11 V
00:00:32.415 ->  Speed:0.88 km/hr 
00:00:32.474 ->  Battery :12.12 V
00:00:32.517 ->  Speed:0.81 km/hr 
00:00:32.574 ->  Battery :12.12 V
00:00:32.617 ->  Speed:0.81 km/hr 
00:00:32.675 ->  Battery :12.12 V
00:00:32.719 ->  Speed:0.81 km/hr 
00:00:32.776 ->  Battery :12.12 V
00:00:32.820 ->  Speed:0.72 km/hr 
00:00:32.877 ->  Battery :12.11 V
00:00:32.921 ->  Speed:0.72 km/hr 
00:00:32.978 ->  Battery :12.14 V
00:00:33.022 ->  Speed:0.72 km/hr 
00:00:33.079 ->  Battery :12.12 V
00:00:33.125 ->  Speed:0.65 km/hr 
00:00:33.180 ->  Battery :12.11 V
00:00:33.224 ->  Speed:0.65 km/hr 
00:00:33.282 ->  Battery :12.11 V
00:00:33.326 ->  Speed:0.65 km/hr 
00:00:33.382 ->  Battery :12.12 V
00:00:33.426 ->  Speed:0.65 km/hr 
00:00:33.483 ->  Battery :12.11 V
00:00:33.527 ->  Speed:0.56 km/hr 
00:00:33.585 ->  Battery :12.12 V
00:00:33.629 ->  Speed:0.56 km/hr 
00:00:33.686 ->  Battery :12.12 V
00:00:33.730 ->  Speed:0.56 km/hr 
00:00:33.787 ->  Battery :12.08 V
00:00:33.833 ->  Speed:0.56 km/hr 
00:00:33.888 ->  Battery :12.12 V
00:00:33.932 ->  Speed:0.56 km/hr 
00:00:33.989 ->  Battery :12.12 V
00:00:34.033 ->  Speed:0.44 km/hr 
00:00:34.091 ->  Battery :12.12 V
00:00:34.135 ->  Speed:0.44 km/hr 
00:00:34.191 ->  Battery :12.12 V
00:00:34.235 ->  Speed:0.44 km/hr 
00:00:34.292 ->  Battery :12.14 V
00:00:34.336 ->  Speed:0.44 km/hr 
00:00:34.394 ->  Battery :12.12 V
00:00:34.438 ->  Speed:0.44 km/hr 
00:00:34.494 ->  Battery :12.14 V
00:00:34.538 ->  Speed:0.44 km/hr 
00:00:34.595 ->  Battery :12.12 V
00:00:34.639 ->  Speed:0.44 km/hr 
00:00:34.696 ->  Battery :12.14 V
00:00:34.740 ->  Speed:0.44 km/hr 
00:00:34.797 ->  Battery :12.11 V
00:00:34.841 ->  Speed:0.25 km/hr 
00:00:34.898 ->  Battery :12.12 V
00:00:34.942 ->  Speed:0.25 km/hr 
00:00:34.999 ->  Battery :12.12 V
00:00:35.043 ->  Speed:0.25 km/hr 
00:00:35.100 ->  Battery :12.11 V
00:00:35.144 ->  Speed:0.25 km/hr 
00:00:35.202 ->  Battery :12.11 V
00:00:35.246 ->  Speed:0.25 km/hr 
00:00:35.302 ->  Battery :12.11 V
00:00:35.346 ->  Speed:0.36 km/hr 
00:00:35.403 ->  Battery :12.08 V
00:00:35.447 ->  Speed:0.36 km/hr 
00:00:35.505 ->  Battery :12.12 V
00:00:35.549 ->  Speed:0.36 km/hr 
00:00:35.606 ->  Battery :12.12 V
00:00:35.650 ->  Speed:0.36 km/hr 
00:00:35.707 ->  Battery :12.12 V
00:00:35.751 ->  Speed:0.36 km/hr 
00:00:35.808 ->  Battery :12.12 V
00:00:35.852 ->  Speed:0.36 km/hr 
00:00:35.909 ->  Battery :12.12 V
00:00:35.953 ->  Speed:0.36 km/hr 
00:00:36.011 ->  Battery :12.14 V
00:00:36.055 ->  Speed:0.36 km/hr 
00:00:36.111 ->  Battery :12.12 V
00:00:36.155 ->  Speed:0.36 km/hr 
00:00:36.212 ->  Battery :12.12 V
00:00:36.256 ->  Speed:0.36 km/hr 
00:00:36.315 ->  Battery :12.14 V
00:00:36.358 ->  Speed:0.00 km/hr 
00:00:36.415 ->  Battery :12.11 V
00:00:36.458 ->  Speed:0.00 km/hr 
00:00:36.515 ->  Battery :12.14 V
00:00:36.559 ->  Speed:0.00 km/hr 
00:00:36.617 ->  Battery :12.12 V
00:00:36.660 ->  Speed:0.00 km/hr 
00:00:36.717 ->  Battery :12.12 V
00:00:36.764 ->  Speed:0.00 km/hr 
00:00:36.819 ->  Battery :12.12 V
00:00:36.862 ->  Speed:0.00 km/hr 
00:00:36.920 ->  Battery :12.08 V
00:00:36.963 ->  Speed:0.00 km/hr 
00:00:37.021 ->  Battery :12.06 V
00:00:37.064 ->  Speed:0.00 km/hr 
00:00:37.123 ->  Battery :12.11 V
00:00:37.166 ->  Speed:0.00 km/hr 
00:00:37.223 ->  Battery :12.12 V
00:00:37.266 ->  Speed:0.00 km/hr 
00:00:37.324 ->  Battery :12.11 V
00:00:37.367 ->  Speed:0.00 km/hr 
00:00:37.426 ->  Battery :12.12 V
00:00:37.472 ->  Speed:0.00 km/hr 
00:00:37.527 ->  Battery :12.12 V
00:00:37.570 ->  Speed:0.00 km/hr 
00:00:37.628 ->  Battery :12.14 V
00:00:37.671 ->  Speed:0.00 km/hr 
00:00:37.729 ->  Battery :12.14 V
00:00:37.772 ->  Speed:0.00 km/hr 
00:00:37.830 ->  Battery :12.12 V
00:00:37.873 ->  Speed:0.00 km/hr 
00:00:37.932 ->  Battery :12.12 V
00:00:37.975 ->  Speed:0.00 km/hr 
00:00:38.032 ->  Battery :12.11 V
00:00:38.075 ->  Speed:0.00 km/hr 
00:00:38.133 ->  Battery :12.12 V
00:00:38.176 ->  Speed:0.00 km/hr 
00:00:38.235 ->  Battery :12.11 V
00:00:38.278 ->  Speed:0.00 km/hr 
00:00:38.335 ->  Battery :12.11 V
00:00:38.378 ->  Speed:0.00 km/hr 
00:00:38.436 ->  Battery :12.12 V
00:00:38.479 ->  Speed:0.00 km/hr 
00:00:38.537 ->  Battery :12.09 V
00:00:38.581 ->  Speed:0.00 km/hr 
00:00:38.638 ->  Battery :12.12 V
00:00:38.681 ->  Speed:0.00 km/hr 
00:00:38.739 ->  Battery :12.12 V
00:00:38.784 ->  Speed:0.00 km/hr 
00:00:38.840 ->  Battery :12.11 V
00:00:38.884 ->  Speed:0.00 km/hr 
00:00:38.941 ->  Battery :12.12 V
00:00:38.985 ->  Speed:0.00 km/hr 
00:00:39.043 ->  Battery :12.12 V
00:00:39.087 ->  Speed:0.00 km/hr 
00:00:39.143 ->  Battery :12.12 V
00:00:39.187 ->  Speed:0.00 km/hr 
00:00:39.244 ->  Battery :12.11 V
00:00:39.288 ->  Speed:0.00 km/hr 
00:00:39.346 ->  Battery :12.12 V
00:00:39.390 ->  Speed:0.00 km/hr 
00:00:39.447 ->  Battery :12.12 V
00:00:39.491 ->  Speed:0.00 km/hr 
00:00:39.548 ->  Battery :12.14 V
00:00:39.592 ->  Speed:0.00 km/hr 
00:00:39.649 ->  Battery :12.11 V
00:00:39.693 ->  Speed:0.00 km/hr 
00:00:39.750 ->  Battery :12.14 V
