00:00:02.762 ->  SD OK
00:00:13.314 ->  Battery :1.02 V
00:00:13.372 ->  Speed:0.00 km/hr 
00:00:13.465 ->  Battery :1.02 V
00:00:13.523 ->  Speed:0.00 km/hr 
00:00:13.616 ->  Battery :1.02 V
00:00:13.674 ->  Speed:0.00 km/hr 
00:00:13.767 ->  Battery :1.02 V
00:00:13.829 ->  Speed:0.00 km/hr 
00:00:13.918 ->  Battery :1.01 V
00:00:13.976 ->  Speed:0.00 km/hr 
00:00:14.069 ->  Battery :1.02 V
00:00:14.129 ->  Speed:0.00 km/hr 
00:00:14.220 ->  Battery :1.01 V
00:00:14.279 ->  Speed:0.00 km/hr 
00:00:14.370 ->  Battery :1.01 V
00:00:14.430 ->  Speed:0.00 km/hr 
00:00:14.522 ->  Battery :1.02 V
00:00:14.581 ->  Speed:0.00 km/hr 
00:00:14.672 ->  Battery :1.01 V
00:00:14.731 ->  Speed:0.00 km/hr 
00:00:14.824 ->  Battery :1.02 V
00:00:14.883 ->  Speed:0.00 km/hr 
00:00:14.974 ->  Battery :1.04 V
00:00:15.034 ->  Speed:0.00 km/hr 
00:00:15.126 ->  Battery :1.02 V
00:00:15.185 ->  Speed:0.00 km/hr 
00:00:15.277 ->  Battery :1.01 V
00:00:15.336 ->  Speed:0.00 km/hr 
00:00:15.428 ->  Battery :1.01 V
00:00:15.488 ->  Speed:0.00 km/hr 
00:00:15.579 ->  Battery :1.02 V
00:00:15.638 ->  Speed:0.00 km/hr 
00:00:15.730 ->  Battery :1.01 V
00:00:15.790 ->  Speed:0.00 km/hr 
00:00:15.881 ->  Battery :1.02 V
00:00:15.940 ->  Speed:0.00 km/hr 
00:00:16.032 ->  Battery :1.02 V
00:00:16.094 ->  Speed:0.00 km/hr 
00:00:16.183 ->  Battery :1.02 V
00:00:16.242 ->  Speed:0.00 km/hr 
00:00:16.333 ->  Battery :0.99 V
00:00:16.393 ->  Speed:0.00 km/hr 
00:00:16.485 ->  Battery :1.01 V
00:00:16.544 ->  Speed:0.00 km/hr 
00:00:16.635 ->  Battery :1.02 V
00:00:16.695 ->  Speed:0.00 km/hr 
00:00:16.787 ->  Battery :1.02 V
00:00:16.846 ->  Speed:0.00 km/hr 
00:00:16.937 ->  Battery :1.02 V
00:00:16.997 ->  Speed:0.00 km/hr 
00:00:17.089 ->  Battery :1.02 V
00:00:17.152 ->  Speed:0.00 km/hr 
00:00:17.240 ->  Battery :1.01 V
00:00:17.299 ->  Speed:0.00 km/hr 
00:00:17.391 ->  Battery :1.02 V
00:00:17.451 ->  Speed:0.00 km/hr 
00:00:17.542 ->  Battery :1.02 V
00:00:17.601 ->  Speed:0.00 km/hr 
00:00:17.693 ->  Battery :1.02 V
00:00:17.753 ->  Speed:0.00 km/hr 
00:00:17.844 ->  Battery :1.01 V
00:00:17.903 ->  Speed:0.00 km/hr 
00:00:17.995 ->  Battery :0.99 V
00:00:18.055 ->  Speed:0.00 km/hr 
00:00:18.146 ->  Battery :1.02 V
00:00:18.205 ->  Speed:0.00 km/hr 
00:00:18.296 ->  Battery :1.01 V
00:00:18.356 ->  Speed:0.00 km/hr 
00:00:18.449 ->  Battery :1.01 V
00:00:18.507 ->  Speed:0.00 km/hr 
00:00:18.599 ->  Battery :1.01 V
00:00:18.658 ->  Speed:0.00 km/hr 
00:00:18.751 ->  Battery :0.99 V
00:00:18.809 ->  Speed:0.00 km/hr 
00:00:18.902 ->  Battery :1.01 V
00:00:18.960 ->  Speed:0.00 km/hr 
00:00:19.053 ->  Battery :1.02 V
00:00:19.111 ->  Speed:0.00 km/hr 
00:00:19.204 ->  Battery :1.02 V
00:00:19.262 ->  Speed:0.00 km/hr 
00:00:19.355 ->  Battery :1.02 V
00:00:19.411 ->  Speed:0.00 km/hr 
00:00:19.506 ->  Battery :1.01 V
00:00:19.564 ->  Speed:0.00 km/hr 
00:00:19.657 ->  Battery :1.01 V
00:00:19.716 ->  Speed:0.00 km/hr 
00:00:19.808 ->  Battery :1.01 V
00:00:19.867 ->  Speed:0.00 km/hr 
00:00:19.959 ->  Battery :1.02 V
00:00:20.018 ->  Speed:0.00 km/hr 
00:00:20.111 ->  Battery :0.99 V
00:00:20.170 ->  Speed:0.00 km/hr 
00:00:20.261 ->  Battery :1.01 V
00:00:20.321 ->  Speed:0.00 km/hr 
00:00:20.413 ->  Battery :1.01 V
00:00:20.474 ->  Speed:0.00 km/hr 
00:00:20.563 ->  Battery :1.01 V
00:00:20.622 ->  Speed:0.00 km/hr 
00:00:20.715 ->  Battery :1.01 V
00:00:20.773 ->  Speed:0.00 km/hr 
00:00:20.866 ->  Battery :1.02 V
00:00:20.925 ->  Speed:0.00 km/hr 
00:00:21.017 ->  Battery :1.01 V
00:00:21.076 ->  Speed:0.00 km/hr 
00:00:21.168 ->  Battery :1.02 V
00:00:21.227 ->  Speed:0.00 km/hr 
00:00:21.319 ->  Battery :1.02 V
00:00:21.379 ->  Speed:0.00 km/hr 
00:00:21.470 ->  Battery :0.99 V
00:00:21.529 ->  Speed:0.00 km/hr 
00:00:21.621 ->  Battery :1.01 V
00:00:21.681 ->  Speed:0.00 km/hr 
00:00:21.772 ->  Battery :1.01 V
00:00:21.831 ->  Speed:0.00 km/hr 
00:00:21.922 ->  Battery :1.01 V
00:00:21.982 ->  Speed:0.00 km/hr 
00:00:22.074 ->  Battery :1.01 V
00:00:22.133 ->  Speed:0.00 km/hr 
00:00:22.224 ->  Battery :0.99 V
00:00:22.284 ->  Speed:0.00 km/hr 
00:00:22.376 ->  Battery :1.01 V
00:00:22.435 ->  Speed:0.00 km/hr 
00:00:22.526 ->  Battery :1.01 V
00:00:22.586 ->  Speed:0.00 km/hr 
00:00:22.678 ->  Battery :1.01 V
00:00:22.737 ->  Speed:0.00 km/hr 
00:00:22.829 ->  Battery :1.02 V
00:00:22.888 ->  Speed:0.00 km/hr 
00:00:22.980 ->  Battery :1.02 V
00:00:23.040 ->  Speed:0.00 km/hr 
00:00:23.131 ->  Battery :1.01 V
00:00:23.190 ->  Speed:0.00 km/hr 
00:00:23.282 ->  Battery :1.01 V
00:00:23.342 ->  Speed:0.00 km/hr 
00:00:23.433 ->  Battery :1.02 V
00:00:23.492 ->  Speed:0.00 km/hr 
00:00:23.584 ->  Battery :1.01 V
00:00:23.644 ->  Speed:0.00 km/hr 
00:00:23.735 ->  Battery :1.01 V
00:00:23.797 ->  Speed:0.00 km/hr 
00:00:23.886 ->  Battery :0.99 V
00:00:23.945 ->  Speed:0.00 km/hr 
00:00:24.038 ->  Battery :1.01 V
00:00:24.096 ->  Speed:0.00 km/hr 
00:00:24.187 ->  Battery :1.01 V
00:00:24.247 ->  Speed:0.00 km/hr 
00:00:24.340 ->  Battery :0.99 V
00:00:24.398 ->  Speed:0.00 km/hr 
00:00:24.491 ->  Battery :1.01 V
00:00:24.549 ->  Speed:0.00 km/hr 
00:00:24.642 ->  Battery :1.01 V
00:00:24.700 ->  Speed:0.00 km/hr 
00:00:24.793 ->  Battery :1.01 V
00:00:24.851 ->  Speed:0.00 km/hr 
00:00:24.944 ->  Battery :1.01 V
00:00:25.003 ->  Speed:0.00 km/hr 
00:00:25.095 ->  Battery :1.01 V
00:00:25.154 ->  Speed:0.00 km/hr 
00:00:25.246 ->  Battery :1.01 V
00:00:25.305 ->  Speed:0.00 km/hr 
00:00:25.397 ->  Battery :1.01 V
00:00:25.456 ->  Speed:0.00 km/hr 
00:00:25.548 ->  Battery :0.99 V
00:00:25.608 ->  Speed:0.00 km/hr 
00:00:25.699 ->  Battery :1.01 V
00:00:25.758 ->  Speed:0.00 km/hr 
00:00:25.849 ->  Battery :1.01 V
00:00:25.909 ->  Speed:0.00 km/hr 
00:00:26.001 ->  Battery :1.01 V
00:00:26.060 ->  Speed:0.00 km/hr 
00:00:26.151 ->  Battery :1.01 V
00:00:26.211 ->  Speed:0.00 km/hr 
00:00:26.303 ->  Battery :1.01 V
00:00:26.362 ->  Speed:0.00 km/hr 
00:00:26.454 ->  Battery :1.01 V
00:00:26.513 ->  Speed:0.00 km/hr 
00:00:26.605 ->  Battery :0.99 V
00:00:26.664 ->  Speed:0.00 km/hr 
00:00:26.756 ->  Battery :0.99 V
00:00:26.815 ->  Speed:0.00 km/hr 
00:00:26.907 ->  Battery :1.02 V
00:00:26.967 ->  Speed:0.00 km/hr 
00:00:27.058 ->  Battery :0.99 V
00:00:27.119 ->  Speed:0.00 km/hr 
00:00:27.209 ->  Battery :0.99 V
00:00:27.269 ->  Speed:0.00 km/hr 
00:00:27.360 ->  Battery :1.01 V
00:00:27.419 ->  Speed:0.00 km/hr 
00:00:27.511 ->  Battery :1.01 V
00:00:27.571 ->  Speed:0.00 km/hr 
00:00:27.662 ->  Battery :0.99 V
00:00:27.721 ->  Speed:0.00 km/hr 
00:00:27.812 ->  Battery :1.02 V
00:00:27.872 ->  Speed:0.00 km/hr 
00:00:27.964 ->  Battery :1.01 V
00:00:28.023 ->  Speed:0.00 km/hr 
00:00:28.114 ->  Battery :0.99 V
00:00:28.174 ->  Speed:0.00 km/hr 
00:00:28.266 ->  Battery :1.01 V
00:00:28.325 ->  Speed:0.00 km/hr 
00:00:28.417 ->  Battery :1.02 V
00:00:28.476 ->  Speed:0.00 km/hr 
00:00:28.568 ->  Battery :0.99 V
00:00:28.627 ->  Speed:0.00 km/hr 
00:00:28.719 ->  Battery :0.99 V
00:00:28.778 ->  Speed:0.00 km/hr 
00:00:28.870 ->  Battery :0.99 V
00:00:28.930 ->  Speed:0.00 km/hr 
00:00:29.021 ->  Battery :1.02 V
00:00:29.080 ->  Speed:0.00 km/hr 
00:00:29.173 ->  Battery :1.01 V
00:00:29.232 ->  Speed:0.00 km/hr 
00:00:29.323 ->  Battery :0.99 V
00:00:29.382 ->  Speed:0.00 km/hr 
00:00:29.475 ->  Battery :1.01 V
00:00:29.534 ->  Speed:0.00 km/hr 
00:00:29.626 ->  Battery :1.02 V
00:00:29.684 ->  Speed:0.00 km/hr 
00:00:29.776 ->  Battery :1.01 V
00:00:29.835 ->  Speed:0.00 km/hr 
00:00:29.928 ->  Battery :1.01 V
00:00:29.986 ->  Speed:0.00 km/hr 
00:00:30.078 ->  Battery :0.99 V
00:00:30.137 ->  Speed:0.00 km/hr 
00:00:30.230 ->  Battery :1.01 V
00:00:30.288 ->  Speed:0.00 km/hr 
00:00:30.381 ->  Battery :1.01 V
00:00:30.442 ->  Speed:0.00 km/hr 
00:00:30.532 ->  Battery :0.99 V
00:00:30.590 ->  Speed:0.00 km/hr 
00:00:30.683 ->  Battery :0.99 V
00:00:30.741 ->  Speed:0.00 km/hr 
00:00:30.834 ->  Battery :1.01 V
00:00:30.893 ->  Speed:0.00 km/hr 
00:00:30.985 ->  Battery :0.98 V
00:00:31.043 ->  Speed:0.00 km/hr 
00:00:31.136 ->  Battery :0.99 V
00:00:31.196 ->  Speed:0.00 km/hr 
00:00:31.287 ->  Battery :1.01 V
00:00:31.345 ->  Speed:0.00 km/hr 
00:00:31.438 ->  Battery :0.99 V
00:00:31.500 ->  Speed:0.00 km/hr 
00:00:31.589 ->  Battery :1.01 V
00:00:31.648 ->  Speed:0.00 km/hr 
00:00:31.739 ->  Battery :1.01 V
00:00:31.799 ->  Speed:0.00 km/hr 
00:00:31.891 ->  Battery :1.01 V
00:00:31.950 ->  Speed:0.00 km/hr 
00:00:32.041 ->  Battery :1.01 V
00:00:32.101 ->  Speed:0.00 km/hr 
00:00:32.193 ->  Battery :0.99 V
00:00:32.252 ->  Speed:0.00 km/hr 
00:00:32.344 ->  Battery :1.01 V
00:00:32.403 ->  Speed:0.00 km/hr 
00:00:32.495 ->  Battery :1.01 V
00:00:32.555 ->  Speed:0.00 km/hr 
00:00:32.646 ->  Battery :0.99 V
00:00:32.705 ->  Speed:0.00 km/hr 
00:00:32.797 ->  Battery :0.99 V
00:00:32.857 ->  Speed:0.00 km/hr 
00:00:32.948 ->  Battery :1.01 V
00:00:33.007 ->  Speed:0.00 km/hr 
00:00:33.099 ->  Battery :0.98 V
00:00:33.159 ->  Speed:0.00 km/hr 
00:00:33.250 ->  Battery :0.99 V
00:00:33.309 ->  Speed:0.00 km/hr 
00:00:33.401 ->  Battery :0.99 V
00:00:33.461 ->  Speed:0.00 km/hr 
00:00:33.553 ->  Battery :1.01 V
00:00:33.612 ->  Speed:0.00 km/hr 
00:00:33.703 ->  Battery :1.01 V
00:00:33.766 ->  Speed:0.00 km/hr 
00:00:33.856 ->  Battery :0.99 V
00:00:33.914 ->  Speed:0.00 km/hr 
00:00:34.006 ->  Battery :1.01 V
00:00:34.065 ->  Speed:0.00 km/hr 
00:00:34.157 ->  Battery :1.01 V
00:00:34.216 ->  Speed:0.00 km/hr 
00:00:34.308 ->  Battery :1.01 V
00:00:34.367 ->  Speed:0.00 km/hr 
00:00:34.459 ->  Battery :0.99 V
00:00:34.519 ->  Speed:0.00 km/hr 
00:00:34.611 ->  Battery :0.99 V
00:00:34.669 ->  Speed:0.00 km/hr 
00:00:34.761 ->  Battery :0.99 V
00:00:34.824 ->  Speed:0.00 km/hr 
00:00:34.913 ->  Battery :0.99 V
00:00:34.971 ->  Speed:0.00 km/hr 
00:00:35.064 ->  Battery :0.99 V
00:00:35.123 ->  Speed:0.00 km/hr 
00:00:35.215 ->  Battery :0.98 V
00:00:35.274 ->  Speed:0.00 km/hr 
00:00:35.365 ->  Battery :0.98 V
00:00:35.424 ->  Speed:0.00 km/hr 
00:00:35.517 ->  Battery :0.99 V
00:00:35.576 ->  Speed:0.00 km/hr 
00:00:35.667 ->  Battery :0.99 V
00:00:35.727 ->  Speed:0.00 km/hr 
00:00:35.819 ->  Battery :1.01 V
00:00:35.877 ->  Speed:0.00 km/hr 
00:00:35.970 ->  Battery :1.01 V
00:00:36.029 ->  Speed:0.00 km/hr 
00:00:36.121 ->  Battery :0.99 V
00:00:36.180 ->  Speed:0.00 km/hr 
00:00:36.272 ->  Battery :1.01 V
00:00:36.331 ->  Speed:0.00 km/hr 
00:00:36.423 ->  Battery :0.99 V
00:00:36.483 ->  Speed:0.00 km/hr 
00:00:36.574 ->  Battery :0.99 V
00:00:36.633 ->  Speed:0.00 km/hr 
00:00:36.725 ->  Battery :1.01 V
00:00:36.785 ->  Speed:0.00 km/hr 
00:00:36.876 ->  Battery :0.98 V
00:00:36.935 ->  Speed:0.00 km/hr 
00:00:37.027 ->  Battery :0.98 V
00:00:37.089 ->  Speed:0.00 km/hr 
00:00:37.178 ->  Battery :0.99 V
00:00:37.237 ->  Speed:0.00 km/hr 
00:00:37.328 ->  Battery :0.98 V
00:00:37.388 ->  Speed:0.00 km/hr 
00:00:37.480 ->  Battery :0.99 V
00:00:37.539 ->  Speed:0.00 km/hr 
00:00:37.630 ->  Battery :0.99 V
00:00:37.690 ->  Speed:0.00 km/hr 
00:00:37.782 ->  Battery :0.99 V
00:00:37.841 ->  Speed:0.00 km/hr 
00:00:37.933 ->  Battery :0.99 V
00:00:37.992 ->  Speed:0.00 km/hr 
00:00:38.084 ->  Battery :0.98 V
00:00:38.146 ->  Speed:0.00 km/hr 
00:00:38.235 ->  Battery :0.99 V
00:00:38.294 ->  Speed:0.00 km/hr 
00:00:38.386 ->  Battery :0.99 V
00:00:38.446 ->  Speed:0.00 km/hr 
00:00:38.537 ->  Battery :0.98 V
00:00:38.596 ->  Speed:0.00 km/hr 
00:00:38.688 ->  Battery :1.01 V
00:00:38.748 ->  Speed:0.00 km/hr 
00:00:38.839 ->  Battery :0.99 V
00:00:38.898 ->  Speed:0.00 km/hr 
00:00:38.990 ->  Battery :0.98 V
00:00:39.050 ->  Speed:0.00 km/hr 
00:00:39.141 ->  Battery :0.99 V
00:00:39.200 ->  Speed:0.00 km/hr 
00:00:39.291 ->  Battery :0.99 V
00:00:39.351 ->  Speed:0.00 km/hr 
00:00:39.443 ->  Battery :0.99 V
00:00:39.502 ->  Speed:0.00 km/hr 
00:00:39.593 ->  Battery :0.99 V
00:00:39.653 ->  Speed:0.00 km/hr 
00:00:39.745 ->  Battery :0.98 V
00:00:39.804 ->  Speed:0.00 km/hr 
00:00:39.896 ->  Battery :0.99 V
00:00:39.955 ->  Speed:0.00 km/hr 
00:00:40.047 ->  Battery :0.99 V
00:00:40.107 ->  Speed:0.00 km/hr 
00:00:40.199 ->  Battery :0.98 V
00:00:40.257 ->  Speed:0.00 km/hr 
00:00:40.350 ->  Battery :0.99 V
00:00:40.409 ->  Speed:0.00 km/hr 
00:00:40.501 ->  Battery :0.99 V
00:00:40.559 ->  Speed:0.00 km/hr 
00:00:40.652 ->  Battery :0.99 V
00:00:40.711 ->  Speed:0.00 km/hr 
00:00:40.803 ->  Battery :1.01 V
00:00:40.861 ->  Speed:0.00 km/hr 
00:00:40.954 ->  Battery :0.99 V
00:00:41.014 ->  Speed:0.00 km/hr 
00:00:41.105 ->  Battery :0.98 V
00:00:41.164 ->  Speed:0.00 km/hr 
00:00:41.255 ->  Battery :0.99 V
00:00:41.315 ->  Speed:0.00 km/hr 
00:00:41.407 ->  Battery :0.99 V
00:00:41.468 ->  Speed:0.00 km/hr 
00:00:41.558 ->  Battery :0.98 V
00:00:41.617 ->  Speed:0.00 km/hr 
00:00:41.709 ->  Battery :0.99 V
00:00:41.768 ->  Speed:0.00 km/hr 
00:00:41.860 ->  Battery :0.96 V
00:00:41.919 ->  Speed:0.00 km/hr 
00:00:42.011 ->  Battery :0.98 V
00:00:42.071 ->  Speed:0.00 km/hr 
00:00:42.162 ->  Battery :0.99 V
00:00:42.221 ->  Speed:0.00 km/hr 
00:00:42.313 ->  Battery :0.99 V
00:00:42.373 ->  Speed:0.00 km/hr 
00:00:42.464 ->  Battery :0.99 V
00:00:42.523 ->  Speed:0.00 km/hr 
00:00:42.615 ->  Battery :1.01 V
00:00:42.675 ->  Speed:0.00 km/hr 
00:00:42.766 ->  Battery :0.99 V
00:00:42.825 ->  Speed:0.00 km/hr 
00:00:42.917 ->  Battery :0.99 V
00:00:42.977 ->  Speed:0.00 km/hr 
00:00:43.068 ->  Battery :0.99 V
00:00:43.127 ->  Speed:0.00 km/hr 
00:00:43.218 ->  Battery :0.99 V
00:00:43.278 ->  Speed:0.00 km/hr 
00:00:43.370 ->  Battery :0.99 V
00:00:43.429 ->  Speed:0.00 km/hr 
00:00:43.521 ->  Battery :0.98 V
00:00:43.580 ->  Speed:0.00 km/hr 
00:00:43.672 ->  Battery :0.99 V
00:00:43.731 ->  Speed:0.00 km/hr 
00:00:43.823 ->  Battery :0.99 V
00:00:43.882 ->  Speed:0.00 km/hr 
00:00:43.974 ->  Battery :0.98 V
00:00:44.034 ->  Speed:0.00 km/hr 
00:00:44.125 ->  Battery :0.99 V
00:00:44.184 ->  Speed:0.00 km/hr 
00:00:44.276 ->  Battery :1.01 V
00:00:44.336 ->  Speed:0.00 km/hr 
00:00:44.427 ->  Battery :0.99 V
00:00:44.486 ->  Speed:0.00 km/hr 
00:00:44.578 ->  Battery :0.99 V
00:00:44.638 ->  Speed:0.00 km/hr 
00:00:44.729 ->  Battery :0.98 V
00:00:44.791 ->  Speed:0.00 km/hr 
00:00:44.880 ->  Battery :0.98 V
00:00:44.940 ->  Speed:0.00 km/hr 
00:00:45.031 ->  Battery :0.99 V
00:00:45.090 ->  Speed:0.00 km/hr 
00:00:45.181 ->  Battery :0.98 V
00:00:45.241 ->  Speed:0.00 km/hr 
00:00:45.333 ->  Battery :0.99 V
00:00:45.392 ->  Speed:0.00 km/hr 
00:00:45.484 ->  Battery :0.98 V
00:00:45.543 ->  Speed:0.00 km/hr 
00:00:45.635 ->  Battery :0.99 V
00:00:45.694 ->  Speed:0.00 km/hr 
00:00:45.787 ->  Battery :0.98 V
00:00:45.845 ->  Speed:0.00 km/hr 
00:00:45.938 ->  Battery :0.98 V
00:00:45.997 ->  Speed:0.00 km/hr 
00:00:46.089 ->  Battery :0.96 V
00:00:46.147 ->  Speed:0.00 km/hr 
00:00:46.240 ->  Battery :0.99 V
00:00:46.299 ->  Speed:0.00 km/hr 
00:00:46.391 ->  Battery :0.99 V
00:00:46.449 ->  Speed:0.00 km/hr 
00:00:46.542 ->  Battery :0.99 V
00:00:46.602 ->  Speed:0.00 km/hr 
00:00:46.693 ->  Battery :0.98 V
00:00:46.752 ->  Speed:0.00 km/hr 
00:00:46.844 ->  Battery :0.98 V
00:00:46.904 ->  Speed:0.00 km/hr 
00:00:46.996 ->  Battery :0.99 V
00:00:47.054 ->  Speed:0.00 km/hr 
00:00:47.147 ->  Battery :0.99 V
00:00:47.205 ->  Speed:0.00 km/hr 
00:00:47.298 ->  Battery :0.96 V
00:00:47.357 ->  Speed:0.00 km/hr 
00:00:47.449 ->  Battery :0.98 V
00:00:47.508 ->  Speed:0.00 km/hr 
00:00:47.600 ->  Battery :0.99 V
00:00:47.660 ->  Speed:0.00 km/hr 
00:00:47.751 ->  Battery :0.99 V
00:00:47.810 ->  Speed:0.00 km/hr 
00:00:47.902 ->  Battery :0.99 V
00:00:47.962 ->  Speed:0.00 km/hr 
00:00:48.053 ->  Battery :0.98 V
00:00:48.114 ->  Speed:0.00 km/hr 
00:00:48.204 ->  Battery :0.99 V
00:00:48.264 ->  Speed:0.00 km/hr 
00:00:48.355 ->  Battery :0.99 V
00:00:48.414 ->  Speed:0.00 km/hr 
00:00:48.506 ->  Battery :0.98 V
00:00:48.566 ->  Speed:0.00 km/hr 
00:00:48.657 ->  Battery :0.99 V
00:00:48.716 ->  Speed:0.00 km/hr 
00:00:48.807 ->  Battery :0.99 V
00:00:48.867 ->  Speed:0.00 km/hr 
00:00:48.959 ->  Battery :1.01 V
00:00:49.018 ->  Speed:0.00 km/hr 
00:00:49.110 ->  Battery :0.99 V
00:00:49.169 ->  Speed:0.00 km/hr 
00:00:49.261 ->  Battery :1.01 V
00:00:49.320 ->  Speed:0.00 km/hr 
00:00:49.412 ->  Battery :0.98 V
00:00:49.471 ->  Speed:0.00 km/hr 
00:00:49.563 ->  Battery :0.98 V
00:00:49.623 ->  Speed:0.00 km/hr 
00:00:49.714 ->  Battery :0.98 V
