00:00:03.240 ->  SD OK~
00:00:03.315 ->  BREAK STOP~
00:00:03.569 ->  Controller Err~
00:00:04.825 ->  START~
00:00:09.846 ->  ERROR OCCUR  ~
00:00:09.899 ->  BREAK STOP  ~
00:00:09.953 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.005 ->  ERROR OCCUR  ~
00:00:10.057 ->  BREAK STOP  ~
00:00:10.109 ->  ERROR OCCUR  ~
00:00:10.161 ->  BREAK STOP  ~
00:00:10.215 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.270 ->  ERROR OCCUR  ~
00:00:10.322 ->  BREAK STOP  ~
00:00:10.376 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.428 ->  ERROR OCCUR  ~
00:00:10.480 ->  BREAK STOP  ~
00:00:10.532 ->  ERROR OCCUR  ~
00:00:10.585 ->  BREAK STOP  ~
00:00:10.637 ->  ERROR OCCUR  ~
00:00:10.688 ->  BREAK STOP  ~
00:00:10.742 ->  (108,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.796 ->  ERROR OCCUR  ~
00:00:10.847 ->  BREAK STOP  ~
00:00:10.901 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.956 ->  ERROR OCCUR  ~
00:00:11.008 ->  BREAK STOP  ~
00:00:11.061 ->  ERROR OCCUR  ~
00:00:11.112 ->  BREAK STOP  ~
00:00:11.166 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.219 ->  ERROR OCCUR  ~
00:00:11.271 ->  BREAK STOP  ~
00:00:11.324 ->  ERROR OCCUR  ~
00:00:11.375 ->  BREAK STOP  ~
00:00:11.429 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.483 ->  ERROR OCCUR  ~
00:00:11.534 ->  BREAK STOP  ~
00:00:11.588 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.643 ->  ERROR OCCUR  ~
00:00:11.696 ->  BREAK STOP  ~
00:00:11.748 ->  ERROR OCCUR  ~
00:00:11.800 ->  BREAK STOP  ~
00:00:11.854 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.908 ->  ERROR OCCUR  ~
00:00:11.959 ->  BREAK STOP  ~
00:00:12.013 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.065 ->  ERROR OCCUR  ~
00:00:12.118 ->  BREAK STOP  ~
00:00:12.171 ->  ERROR OCCUR  ~
00:00:12.222 ->  BREAK STOP  ~
00:00:12.276 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.332 ->  ERROR OCCUR  ~
00:00:12.384 ->  BREAK STOP  ~
00:00:12.436 ->  ERROR OCCUR  ~
00:00:12.488 ->  BREAK STOP  ~
00:00:12.540 ->  ERROR OCCUR  ~
00:00:12.593 ->  BREAK STOP  ~
00:00:12.645 ->  ERROR OCCUR  ~
00:00:12.697 ->  BREAK STOP  ~
00:00:12.749 ->  ERROR OCCUR  ~
00:00:12.801 ->  BREAK STOP  ~
00:00:12.855 ->  (104,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.908 ->  ERROR OCCUR  ~
00:00:12.960 ->  BREAK STOP  ~
00:00:13.017 ->  (105,104,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.069 ->  ERROR OCCUR  ~
00:00:13.121 ->  BREAK STOP  ~
00:00:13.174 ->  ERROR OCCUR  ~
00:00:13.225 ->  BREAK STOP  ~
00:00:13.280 ->  (106,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:13.332 ->  ERROR OCCUR  ~
00:00:13.384 ->  BREAK STOP  ~
00:00:13.438 ->  (108,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.491 ->  ERROR OCCUR  ~
00:00:13.543 ->  BREAK STOP  ~
00:00:13.597 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.652 ->  ERROR OCCUR  ~
00:00:13.705 ->  BREAK STOP  ~
00:00:13.757 ->  ERROR OCCUR  ~
00:00:13.809 ->  BREAK STOP  ~
00:00:13.863 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.916 ->  ERROR OCCUR  ~
00:00:13.968 ->  BREAK STOP  ~
00:00:14.020 ->  ERROR OCCUR  ~
00:00:14.072 ->  BREAK STOP  ~
00:00:14.127 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.179 ->  ERROR OCCUR  ~
00:00:14.231 ->  BREAK STOP  ~
00:00:14.284 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.341 ->  ERROR OCCUR  ~
00:00:14.393 ->  BREAK STOP  ~
00:00:14.445 ->  ERROR OCCUR  ~
00:00:14.496 ->  BREAK STOP  ~
00:00:14.551 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.604 ->  ERROR OCCUR  ~
00:00:14.656 ->  BREAK STOP  ~
00:00:14.708 ->  ERROR OCCUR  ~
00:00:14.759 ->  BREAK STOP  ~
00:00:14.813 ->  ERROR OCCUR  ~
00:00:14.864 ->  BREAK STOP  ~
00:00:14.916 ->  ERROR OCCUR  ~
00:00:14.968 ->  BREAK STOP  ~
00:00:15.022 ->  ERROR OCCUR  ~
00:00:15.073 ->  BREAK STOP  ~
00:00:15.130 ->  (104,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.182 ->  ERROR OCCUR  ~
00:00:15.234 ->  BREAK STOP  ~
00:00:15.288 ->  (105,104,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.341 ->  ERROR OCCUR  ~
00:00:15.392 ->  BREAK STOP  ~
00:00:15.444 ->  ERROR OCCUR  ~
00:00:15.497 ->  BREAK STOP  ~
00:00:15.549 ->  ERROR OCCUR  ~
00:00:15.601 ->  BREAK STOP  ~
00:00:15.654 ->  (104,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.708 ->  ERROR OCCUR  ~
00:00:15.759 ->  BREAK STOP  ~
00:00:15.815 ->  (105,104,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.868 ->  ERROR OCCUR  ~
00:00:15.920 ->  BREAK STOP  ~
00:00:15.972 ->  ERROR OCCUR  ~
00:00:16.024 ->  BREAK STOP  ~
00:00:16.076 ->  ERROR OCCUR  ~
00:00:16.129 ->  BREAK STOP  ~
00:00:16.181 ->  ERROR OCCUR  ~
00:00:16.232 ->  BREAK STOP  ~
00:00:16.286 ->  (104,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.339 ->  ERROR OCCUR  ~
00:00:16.391 ->  BREAK STOP  ~
00:00:16.445 ->  (105,104,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.500 ->  ERROR OCCUR  ~
00:00:16.551 ->  BREAK STOP  ~
00:00:16.605 ->  ERROR OCCUR  ~
00:00:16.656 ->  BREAK STOP  ~
00:00:16.709 ->  ERROR OCCUR  ~
00:00:16.760 ->  BREAK STOP  ~
00:00:16.815 ->  (104,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.868 ->  ERROR OCCUR  ~
00:00:16.920 ->  BREAK STOP  ~
00:00:16.974 ->  (105,104,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.041 ->  ERROR OCCUR  ~
00:00:17.092 ->  BREAK STOP  ~
00:00:17.145 ->  ERROR OCCUR  ~
00:00:17.197 ->  BREAK STOP  ~
00:00:17.252 ->  ERROR OCCUR  ~
00:00:17.304 ->  BREAK STOP  ~
00:00:17.358 ->  (104,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.411 ->  ERROR OCCUR  ~
00:00:17.463 ->  BREAK STOP  ~
00:00:17.517 ->  (105,104,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.569 ->  ERROR OCCUR  ~
00:00:17.622 ->  BREAK STOP  ~
00:00:17.674 ->  ERROR OCCUR  ~
00:00:17.726 ->  BREAK STOP  ~
00:00:17.778 ->  ERROR OCCUR  ~
00:00:17.830 ->  BREAK STOP  ~
00:00:17.883 ->  ERROR OCCUR  ~
00:00:17.935 ->  BREAK STOP  ~
00:00:17.991 ->  (104,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.043 ->  ERROR OCCUR  ~
00:00:18.096 ->  BREAK STOP  ~
00:00:18.150 ->  (105,104,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.202 ->  ERROR OCCUR  ~
00:00:18.254 ->  BREAK STOP  ~
00:00:18.307 ->  ERROR OCCUR  ~
00:00:18.359 ->  BREAK STOP  ~
00:00:18.411 ->  ERROR OCCUR  ~
00:00:18.463 ->  BREAK STOP  ~
00:00:18.518 ->  (104,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.570 ->  ERROR OCCUR  ~
00:00:18.622 ->  BREAK STOP  ~
00:00:18.678 ->  (105,104,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.732 ->  ERROR OCCUR  ~
00:00:18.784 ->  BREAK STOP  ~
00:00:18.836 ->  ERROR OCCUR  ~
00:00:18.887 ->  BREAK STOP  ~
00:00:18.941 ->  (106,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:18.995 ->  ERROR OCCUR  ~
00:00:19.046 ->  BREAK STOP  ~
00:00:19.100 ->  (108,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.153 ->  ERROR OCCUR  ~
00:00:19.205 ->  BREAK STOP  ~
00:00:19.259 ->  (106,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.314 ->  ERROR OCCUR  ~
00:00:19.366 ->  BREAK STOP  ~
00:00:19.421 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.473 ->  ERROR OCCUR  ~
00:00:19.525 ->  BREAK STOP  ~
00:00:19.579 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.633 ->  ERROR OCCUR  ~
00:00:19.684 ->  BREAK STOP  ~
00:00:19.736 ->  ERROR OCCUR  ~
00:00:19.788 ->  BREAK STOP  ~
00:00:19.843 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:19.895 ->  ERROR OCCUR  ~
00:00:19.947 ->  BREAK STOP  ~
00:00:20.003 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.057 ->  ERROR OCCUR  ~
00:00:20.108 ->  BREAK STOP  ~
00:00:20.161 ->  ERROR OCCUR  ~
00:00:20.212 ->  BREAK STOP  ~
00:00:20.267 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.319 ->  ERROR OCCUR  ~
00:00:20.371 ->  BREAK STOP  ~
00:00:20.425 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.478 ->  ERROR OCCUR  ~
00:00:20.530 ->  BREAK STOP  ~
00:00:20.584 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.639 ->  ERROR OCCUR  ~
00:00:20.691 ->  BREAK STOP  ~
00:00:20.744 ->  ERROR OCCUR  ~
00:00:20.795 ->  BREAK STOP  ~
00:00:20.849 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.901 ->  ERROR OCCUR  ~
00:00:20.954 ->  BREAK STOP  ~
00:00:21.006 ->  ERROR OCCUR  ~
00:00:21.058 ->  BREAK STOP  ~
00:00:21.111 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.165 ->  ERROR OCCUR  ~
00:00:21.216 ->  BREAK STOP  ~
00:00:21.270 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.325 ->  ERROR OCCUR  ~
00:00:21.377 ->  BREAK STOP  ~
00:00:21.429 ->  ERROR OCCUR  ~
00:00:21.481 ->  BREAK STOP  ~
00:00:21.535 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.587 ->  ERROR OCCUR  ~
00:00:21.640 ->  BREAK STOP  ~
00:00:21.692 ->  ERROR OCCUR  ~
00:00:21.743 ->  BREAK STOP  ~
00:00:21.796 ->  ERROR OCCUR  ~
00:00:21.848 ->  BREAK STOP  ~
00:00:21.900 ->  ERROR OCCUR  ~
00:00:21.952 ->  BREAK STOP  ~
00:00:22.004 ->  ERROR OCCUR  ~
00:00:22.056 ->  BREAK STOP  ~
00:00:22.113 ->  (104,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.165 ->  ERROR OCCUR  ~
00:00:22.217 ->  BREAK STOP  ~
00:00:22.272 ->  (105,104,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.325 ->  ERROR OCCUR  ~
00:00:22.376 ->  BREAK STOP  ~
00:00:22.428 ->  ERROR OCCUR  ~
00:00:22.480 ->  BREAK STOP  ~
00:00:22.533 ->  ERROR OCCUR  ~
00:00:22.585 ->  BREAK STOP  ~
00:00:22.639 ->  (104,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.691 ->  ERROR OCCUR  ~
00:00:22.744 ->  BREAK STOP  ~
00:00:22.801 ->  (105,104,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.853 ->  ERROR OCCUR  ~
00:00:22.905 ->  BREAK STOP  ~
00:00:22.958 ->  ERROR OCCUR  ~
00:00:23.010 ->  BREAK STOP  ~
00:00:23.063 ->  (106,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:23.116 ->  ERROR OCCUR  ~
00:00:23.168 ->  BREAK STOP  ~
00:00:23.222 ->  (108,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.275 ->  ERROR OCCUR  ~
00:00:23.326 ->  BREAK STOP  ~
00:00:23.380 ->  (106,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.436 ->  ERROR OCCUR  ~
00:00:23.488 ->  BREAK STOP  ~
00:00:23.542 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.595 ->  ERROR OCCUR  ~
00:00:23.647 ->  BREAK STOP  ~
00:00:23.701 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.753 ->  ERROR OCCUR  ~
00:00:23.805 ->  BREAK STOP  ~
00:00:23.858 ->  ERROR OCCUR  ~
00:00:23.910 ->  BREAK STOP  ~
00:00:23.964 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:24.016 ->  ERROR OCCUR  ~
00:00:24.069 ->  BREAK STOP  ~
00:00:24.125 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.178 ->  ERROR OCCUR  ~
00:00:24.229 ->  BREAK STOP  ~
00:00:24.283 ->  ERROR OCCUR  ~
00:00:24.334 ->  BREAK STOP  ~
00:00:24.388 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.440 ->  ERROR OCCUR  ~
00:00:24.493 ->  BREAK STOP  ~
00:00:24.547 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.600 ->  ERROR OCCUR  ~
00:00:24.652 ->  BREAK STOP  ~
00:00:24.707 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.761 ->  ERROR OCCUR  ~
00:00:24.813 ->  BREAK STOP  ~
00:00:24.865 ->  ERROR OCCUR  ~
00:00:24.918 ->  BREAK STOP  ~
00:00:24.972 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.024 ->  ERROR OCCUR  ~
00:00:25.076 ->  BREAK STOP  ~
00:00:25.128 ->  ERROR OCCUR  ~
00:00:25.181 ->  BREAK STOP  ~
00:00:25.235 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.287 ->  ERROR OCCUR  ~
00:00:25.339 ->  BREAK STOP  ~
00:00:25.394 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.449 ->  ERROR OCCUR  ~
00:00:25.501 ->  BREAK STOP  ~
00:00:25.553 ->  ERROR OCCUR  ~
00:00:25.606 ->  BREAK STOP  ~
00:00:25.660 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.712 ->  ERROR OCCUR  ~
00:00:25.764 ->  BREAK STOP  ~
00:00:25.817 ->  ERROR OCCUR  ~
00:00:25.869 ->  BREAK STOP  ~
00:00:25.921 ->  ERROR OCCUR  ~
00:00:25.973 ->  BREAK STOP  ~
00:00:26.025 ->  ERROR OCCUR  ~
00:00:26.077 ->  BREAK STOP  ~
00:00:26.131 ->  (104,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.186 ->  ERROR OCCUR  ~
00:00:26.238 ->  BREAK STOP  ~
00:00:26.293 ->  (105,104,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.345 ->  ERROR OCCUR  ~
00:00:26.396 ->  BREAK STOP  ~
00:00:26.449 ->  ERROR OCCUR  ~
00:00:26.501 ->  BREAK STOP  ~
00:00:26.553 ->  ERROR OCCUR  ~
00:00:26.605 ->  BREAK STOP  ~
00:00:26.657 ->  ERROR OCCUR  ~
00:00:26.710 ->  BREAK STOP  ~
00:00:26.762 ->  ERROR OCCUR  ~
00:00:26.813 ->  BREAK STOP  ~
00:00:26.867 ->  (104,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.923 ->  ERROR OCCUR  ~
00:00:26.974 ->  BREAK STOP  ~
00:00:27.028 ->  (105,104,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.080 ->  ERROR OCCUR  ~
00:00:27.132 ->  BREAK STOP  ~
00:00:27.185 ->  ERROR OCCUR  ~
00:00:27.237 ->  BREAK STOP  ~
00:00:27.289 ->  ERROR OCCUR  ~
00:00:27.341 ->  BREAK STOP  ~
00:00:27.395 ->  (104,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.448 ->  ERROR OCCUR  ~
00:00:27.499 ->  BREAK STOP  ~
