00:00:02.862 ->  SD OK~
00:00:02.946 ->  BREAK STOP~
00:00:03.208 ->  Controller Err~
00:00:04.471 ->  START~
00:00:11.254 ->  BREAK STOP  ~
00:00:11.315 ->  ERROR OCCUR  ~
00:00:11.375 ->  BREAK STOP  ~
00:00:11.437 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.500 ->  ERROR OCCUR  ~
00:00:11.560 ->  BREAK STOP  ~
00:00:11.621 ->  ERROR OCCUR  ~
00:00:11.681 ->  BREAK STOP  ~
00:00:11.743 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.804 ->  ERROR OCCUR  ~
00:00:11.865 ->  BREAK STOP  ~
00:00:11.926 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:11.986 ->  ERROR OCCUR  ~
00:00:12.047 ->  BREAK STOP  ~
00:00:12.109 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.170 ->  ERROR OCCUR  ~
00:00:12.232 ->  BREAK STOP  ~
00:00:12.295 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.356 ->  ERROR OCCUR  ~
00:00:12.416 ->  BREAK STOP  ~
00:00:12.476 ->  ERROR OCCUR  ~
00:00:12.536 ->  BREAK STOP  ~
00:00:12.599 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.659 ->  ERROR OCCUR  ~
00:00:12.720 ->  BREAK STOP  ~
00:00:12.780 ->  ERROR OCCUR  ~
00:00:12.840 ->  BREAK STOP  ~
00:00:12.903 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.963 ->  ERROR OCCUR  ~
00:00:13.026 ->  BREAK STOP  ~
00:00:13.088 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.149 ->  ERROR OCCUR  ~
00:00:13.209 ->  BREAK STOP  ~
00:00:13.270 ->  ERROR OCCUR  ~
00:00:13.329 ->  BREAK STOP  ~
00:00:13.391 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.453 ->  ERROR OCCUR  ~
00:00:13.512 ->  BREAK STOP  ~
00:00:13.575 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.635 ->  ERROR OCCUR  ~
00:00:13.696 ->  BREAK STOP  ~
00:00:13.756 ->  ERROR OCCUR  ~
00:00:13.818 ->  BREAK STOP  ~
00:00:13.881 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.941 ->  ERROR OCCUR  ~
00:00:14.002 ->  BREAK STOP  ~
00:00:14.064 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.125 ->  ERROR OCCUR  ~
00:00:14.185 ->  BREAK STOP  ~
00:00:14.247 ->  (108,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:14.308 ->  ERROR OCCUR  ~
00:00:14.368 ->  BREAK STOP  ~
00:00:14.430 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.491 ->  ERROR OCCUR  ~
00:00:14.554 ->  BREAK STOP  ~
00:00:14.616 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.676 ->  ERROR OCCUR  ~
00:00:14.737 ->  BREAK STOP  ~
00:00:14.797 ->  ERROR OCCUR  ~
00:00:14.858 ->  BREAK STOP  ~
00:00:14.920 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.981 ->  ERROR OCCUR  ~
00:00:15.040 ->  BREAK STOP  ~
00:00:15.101 ->  ERROR OCCUR  ~
00:00:15.161 ->  BREAK STOP  ~
00:00:15.223 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.284 ->  ERROR OCCUR  ~
00:00:15.347 ->  BREAK STOP  ~
00:00:15.409 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.470 ->  ERROR OCCUR  ~
00:00:15.529 ->  BREAK STOP  ~
00:00:15.590 ->  ERROR OCCUR  ~
00:00:15.650 ->  BREAK STOP  ~
00:00:15.713 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.773 ->  ERROR OCCUR  ~
00:00:15.834 ->  BREAK STOP  ~
00:00:15.896 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.956 ->  ERROR OCCUR  ~
00:00:16.017 ->  BREAK STOP  ~
00:00:16.077 ->  ERROR OCCUR  ~
00:00:16.140 ->  BREAK STOP  ~
00:00:16.202 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.263 ->  ERROR OCCUR  ~
00:00:16.322 ->  BREAK STOP  ~
00:00:16.384 ->  ERROR OCCUR  ~
00:00:16.443 ->  BREAK STOP  ~
00:00:16.503 ->  ERROR OCCUR  ~
00:00:16.564 ->  BREAK STOP  ~
00:00:16.624 ->  ERROR OCCUR  ~
00:00:16.684 ->  BREAK STOP  ~
00:00:16.744 ->  ERROR OCCUR  ~
00:00:16.804 ->  BREAK STOP  ~
00:00:16.865 ->  ERROR OCCUR  ~
00:00:16.924 ->  BREAK STOP  ~
00:00:16.988 ->  ERROR OCCUR  ~
00:00:17.047 ->  BREAK STOP  ~
00:00:17.107 ->  ERROR OCCUR  ~
00:00:17.168 ->  BREAK STOP  ~
00:00:17.228 ->  ERROR OCCUR  ~
00:00:17.288 ->  BREAK STOP  ~
00:00:17.350 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.411 ->  ERROR OCCUR  ~
00:00:17.471 ->  BREAK STOP  ~
00:00:17.532 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.594 ->  ERROR OCCUR  ~
00:00:17.653 ->  BREAK STOP  ~
00:00:17.714 ->  ERROR OCCUR  ~
00:00:17.774 ->  BREAK STOP  ~
00:00:17.837 ->  ERROR OCCUR  ~
00:00:17.897 ->  BREAK STOP  ~
00:00:17.957 ->  ERROR OCCUR  ~
00:00:18.018 ->  BREAK STOP  ~
00:00:18.080 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.141 ->  ERROR OCCUR  ~
00:00:18.200 ->  BREAK STOP  ~
00:00:18.263 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.324 ->  ERROR OCCUR  ~
00:00:18.383 ->  BREAK STOP  ~
00:00:18.444 ->  ERROR OCCUR  ~
00:00:18.504 ->  BREAK STOP  ~
00:00:18.565 ->  ERROR OCCUR  ~
00:00:18.625 ->  BREAK STOP  ~
00:00:18.689 ->  ERROR OCCUR  ~
00:00:18.748 ->  BREAK STOP  ~
00:00:18.808 ->  ERROR OCCUR  ~
00:00:18.869 ->  BREAK STOP  ~
00:00:18.931 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.992 ->  ERROR OCCUR  ~
00:00:19.052 ->  BREAK STOP  ~
00:00:19.115 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.175 ->  ERROR OCCUR  ~
00:00:19.235 ->  BREAK STOP  ~
00:00:19.296 ->  ERROR OCCUR  ~
00:00:19.355 ->  BREAK STOP  ~
00:00:19.417 ->  ERROR OCCUR  ~
00:00:19.476 ->  BREAK STOP  ~
00:00:19.542 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.602 ->  ERROR OCCUR  ~
00:00:19.661 ->  BREAK STOP  ~
00:00:19.724 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.785 ->  ERROR OCCUR  ~
00:00:19.845 ->  BREAK STOP  ~
00:00:19.907 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.968 ->  ERROR OCCUR  ~
00:00:20.028 ->  BREAK STOP  ~
00:00:20.088 ->  ERROR OCCUR  ~
00:00:20.149 ->  BREAK STOP  ~
00:00:20.211 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.274 ->  ERROR OCCUR  ~
00:00:20.334 ->  BREAK STOP  ~
00:00:20.395 ->  ERROR OCCUR  ~
00:00:20.455 ->  BREAK STOP  ~
00:00:20.515 ->  ERROR OCCUR  ~
00:00:20.576 ->  BREAK STOP  ~
00:00:20.636 ->  ERROR OCCUR  ~
00:00:20.697 ->  BREAK STOP  ~
00:00:20.759 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.819 ->  ERROR OCCUR  ~
00:00:20.879 ->  BREAK STOP  ~
00:00:20.941 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.003 ->  ERROR OCCUR  ~
00:00:21.062 ->  BREAK STOP  ~
00:00:21.126 ->  ERROR OCCUR  ~
00:00:21.186 ->  BREAK STOP  ~
00:00:21.246 ->  ERROR OCCUR  ~
00:00:21.307 ->  BREAK STOP  ~
00:00:21.367 ->  ERROR OCCUR  ~
00:00:21.427 ->  BREAK STOP  ~
00:00:21.489 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:21.550 ->  ERROR OCCUR  ~
00:00:21.610 ->  BREAK STOP  ~
00:00:21.672 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.733 ->  ERROR OCCUR  ~
00:00:21.793 ->  BREAK STOP  ~
00:00:21.854 ->  ERROR OCCUR  ~
00:00:21.913 ->  BREAK STOP  ~
00:00:21.979 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.039 ->  ERROR OCCUR  ~
00:00:22.099 ->  BREAK STOP  ~
00:00:22.160 ->  ERROR OCCUR  ~
00:00:22.220 ->  BREAK STOP  ~
00:00:22.283 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.343 ->  ERROR OCCUR  ~
00:00:22.403 ->  BREAK STOP  ~
00:00:22.464 ->  ERROR OCCUR  ~
00:00:22.523 ->  BREAK STOP  ~
00:00:22.584 ->  ERROR OCCUR  ~
00:00:22.644 ->  BREAK STOP  ~
00:00:22.705 ->  ERROR OCCUR  ~
00:00:22.765 ->  BREAK STOP  ~
00:00:22.830 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.890 ->  ERROR OCCUR  ~
00:00:22.950 ->  BREAK STOP  ~
00:00:23.013 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.073 ->  ERROR OCCUR  ~
00:00:23.133 ->  BREAK STOP  ~
00:00:23.193 ->  ERROR OCCUR  ~
00:00:23.254 ->  BREAK STOP  ~
00:00:23.314 ->  ERROR OCCUR  ~
00:00:23.373 ->  BREAK STOP  ~
00:00:23.434 ->  ERROR OCCUR  ~
00:00:23.494 ->  BREAK STOP  ~
00:00:23.557 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.619 ->  ERROR OCCUR  ~
00:00:23.680 ->  BREAK STOP  ~
00:00:23.742 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.802 ->  ERROR OCCUR  ~
00:00:23.863 ->  BREAK STOP  ~
00:00:23.923 ->  ERROR OCCUR  ~
00:00:23.998 ->  BREAK STOP  ~
00:00:24.058 ->  ERROR OCCUR  ~
00:00:24.118 ->  BREAK STOP  ~
00:00:24.179 ->  ERROR OCCUR  ~
00:00:24.239 ->  BREAK STOP  ~
00:00:24.301 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.361 ->  ERROR OCCUR  ~
00:00:24.424 ->  BREAK STOP  ~
00:00:24.486 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.547 ->  ERROR OCCUR  ~
00:00:24.607 ->  BREAK STOP  ~
00:00:24.670 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.730 ->  ERROR OCCUR  ~
00:00:24.790 ->  BREAK STOP  ~
00:00:24.851 ->  ERROR OCCUR  ~
00:00:24.910 ->  BREAK STOP  ~
00:00:24.973 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.033 ->  ERROR OCCUR  ~
00:00:25.094 ->  BREAK STOP  ~
00:00:25.154 ->  ERROR OCCUR  ~
00:00:25.217 ->  BREAK STOP  ~
00:00:25.277 ->  ERROR OCCUR  ~
00:00:25.337 ->  BREAK STOP  ~
00:00:25.400 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.460 ->  ERROR OCCUR  ~
00:00:25.521 ->  BREAK STOP  ~
00:00:25.583 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.644 ->  ERROR OCCUR  ~
00:00:25.704 ->  BREAK STOP  ~
00:00:25.764 ->  ERROR OCCUR  ~
00:00:25.825 ->  BREAK STOP  ~
00:00:25.885 ->  ERROR OCCUR  ~
00:00:25.945 ->  BREAK STOP  ~
00:00:26.007 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.071 ->  ERROR OCCUR  ~
00:00:26.131 ->  BREAK STOP  ~
00:00:26.193 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.254 ->  ERROR OCCUR  ~
00:00:26.313 ->  BREAK STOP  ~
00:00:26.375 ->  ERROR OCCUR  ~
00:00:26.434 ->  BREAK STOP  ~
00:00:26.494 ->  ERROR OCCUR  ~
00:00:26.555 ->  BREAK STOP  ~
00:00:26.617 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.678 ->  ERROR OCCUR  ~
00:00:26.738 ->  BREAK STOP  ~
00:00:26.801 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
