00:00:02.852 ->  SD OK~
00:00:02.934 ->  BREAK STOP~
00:00:03.192 ->  Controller Err~
00:00:04.454 ->  START~
00:00:07.605 ->  BREAK STOP  ~
00:00:07.663 ->  ERROR OCCUR  ~
00:00:07.720 ->  BREAK STOP  ~
00:00:07.780 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:07.838 ->  ERROR OCCUR  ~
00:00:07.896 ->  BREAK STOP  ~
00:00:07.955 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:08.013 ->  ERROR OCCUR  ~
00:00:08.073 ->  BREAK STOP  ~
00:00:08.131 ->  ERROR OCCUR  ~
00:00:08.188 ->  BREAK STOP  ~
00:00:08.248 ->  (108,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:08.305 ->  ERROR OCCUR  ~
00:00:08.363 ->  BREAK STOP  ~
00:00:08.423 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:08.480 ->  ERROR OCCUR  ~
00:00:08.538 ->  BREAK STOP  ~
00:00:08.598 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:08.655 ->  ERROR OCCUR  ~
00:00:08.713 ->  BREAK STOP  ~
00:00:08.771 ->  ERROR OCCUR  ~
00:00:08.832 ->  BREAK STOP  ~
00:00:08.889 ->  ERROR OCCUR  ~
00:00:08.946 ->  BREAK STOP  ~
00:00:09.006 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.064 ->  ERROR OCCUR  ~
00:00:09.121 ->  BREAK STOP  ~
00:00:09.181 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.239 ->  ERROR OCCUR  ~
00:00:09.296 ->  BREAK STOP  ~
00:00:09.354 ->  ERROR OCCUR  ~
00:00:09.411 ->  BREAK STOP  ~
00:00:09.470 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.529 ->  ERROR OCCUR  ~
00:00:09.588 ->  BREAK STOP  ~
00:00:09.647 ->  ERROR OCCUR  ~
00:00:09.704 ->  BREAK STOP  ~
00:00:09.763 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.821 ->  ERROR OCCUR  ~
00:00:09.878 ->  BREAK STOP  ~
00:00:09.937 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.996 ->  ERROR OCCUR  ~
00:00:10.053 ->  BREAK STOP  ~
00:00:10.110 ->  ERROR OCCUR  ~
00:00:10.168 ->  BREAK STOP  ~
00:00:10.226 ->  ERROR OCCUR  ~
00:00:10.284 ->  BREAK STOP  ~
00:00:10.343 ->  (109,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.402 ->  ERROR OCCUR  ~
00:00:10.460 ->  BREAK STOP  ~
00:00:10.520 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.577 ->  ERROR OCCUR  ~
00:00:10.635 ->  BREAK STOP  ~
00:00:10.692 ->  ERROR OCCUR  ~
00:00:10.749 ->  BREAK STOP  ~
00:00:10.809 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.867 ->  ERROR OCCUR  ~
00:00:10.925 ->  BREAK STOP  ~
00:00:10.982 ->  ERROR OCCUR  ~
00:00:11.039 ->  BREAK STOP  ~
00:00:11.099 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.160 ->  ERROR OCCUR  ~
00:00:11.217 ->  BREAK STOP  ~
00:00:11.277 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.334 ->  ERROR OCCUR  ~
00:00:11.392 ->  BREAK STOP  ~
00:00:11.450 ->  ERROR OCCUR  ~
00:00:11.507 ->  BREAK STOP  ~
00:00:11.568 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.625 ->  ERROR OCCUR  ~
00:00:11.682 ->  BREAK STOP  ~
00:00:11.741 ->  ERROR OCCUR  ~
00:00:11.798 ->  BREAK STOP  ~
00:00:11.855 ->  ERROR OCCUR  ~
00:00:11.916 ->  BREAK STOP  ~
00:00:11.973 ->  ERROR OCCUR  ~
00:00:12.030 ->  BREAK STOP  ~
00:00:12.089 ->  ERROR OCCUR  ~
00:00:12.146 ->  BREAK STOP  ~
00:00:12.206 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.264 ->  ERROR OCCUR  ~
00:00:12.321 ->  BREAK STOP  ~
00:00:12.381 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.439 ->  ERROR OCCUR  ~
00:00:12.496 ->  BREAK STOP  ~
00:00:12.554 ->  ERROR OCCUR  ~
00:00:12.611 ->  BREAK STOP  ~
00:00:12.672 ->  ERROR OCCUR  ~
00:00:12.729 ->  BREAK STOP  ~
00:00:12.788 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:12.847 ->  ERROR OCCUR  ~
00:00:12.904 ->  BREAK STOP  ~
00:00:12.963 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.022 ->  ERROR OCCUR  ~
00:00:13.079 ->  BREAK STOP  ~
00:00:13.137 ->  ERROR OCCUR  ~
00:00:13.195 ->  BREAK STOP  ~
00:00:13.254 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.313 ->  ERROR OCCUR  ~
00:00:13.370 ->  BREAK STOP  ~
00:00:13.431 ->  (108,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:13.490 ->  ERROR OCCUR  ~
00:00:13.547 ->  BREAK STOP  ~
00:00:13.606 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.665 ->  ERROR OCCUR  ~
00:00:13.722 ->  BREAK STOP  ~
00:00:13.782 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.840 ->  ERROR OCCUR  ~
00:00:13.897 ->  BREAK STOP  ~
00:00:13.955 ->  ERROR OCCUR  ~
00:00:14.012 ->  BREAK STOP  ~
00:00:14.072 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.133 ->  ERROR OCCUR  ~
00:00:14.190 ->  BREAK STOP  ~
00:00:14.249 ->  (108,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:14.308 ->  ERROR OCCUR  ~
00:00:14.365 ->  BREAK STOP  ~
00:00:14.425 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.483 ->  ERROR OCCUR  ~
00:00:14.540 ->  BREAK STOP  ~
00:00:14.600 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.670 ->  ERROR OCCUR  ~
00:00:14.728 ->  BREAK STOP  ~
00:00:14.786 ->  ERROR OCCUR  ~
00:00:14.842 ->  BREAK STOP  ~
00:00:14.905 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.963 ->  ERROR OCCUR  ~
00:00:15.021 ->  BREAK STOP  ~
00:00:15.078 ->  ERROR OCCUR  ~
00:00:15.135 ->  BREAK STOP  ~
00:00:15.196 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.253 ->  ERROR OCCUR  ~
00:00:15.310 ->  BREAK STOP  ~
00:00:15.370 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:15.428 ->  ERROR OCCUR  ~
00:00:15.485 ->  BREAK STOP  ~
00:00:15.545 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.603 ->  ERROR OCCUR  ~
00:00:15.663 ->  BREAK STOP  ~
00:00:15.722 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.780 ->  ERROR OCCUR  ~
00:00:15.838 ->  BREAK STOP  ~
00:00:15.895 ->  ERROR OCCUR  ~
00:00:15.952 ->  BREAK STOP  ~
00:00:16.012 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.070 ->  ERROR OCCUR  ~
00:00:16.128 ->  BREAK STOP  ~
00:00:16.185 ->  ERROR OCCUR  ~
00:00:16.242 ->  BREAK STOP  ~
00:00:16.302 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.362 ->  ERROR OCCUR  ~
