02:26:33.669 ->  SD OK~
02:26:33.758 ->  BREAK STOP~
02:26:34.023 ->  Controller Err~
02:26:35.290 ->  START~
02:26:40.897 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:40.964 ->  ERROR OCCUR  ~
02:26:41.027 ->  BREAK STOP  ~
02:26:41.093 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:41.156 ->  ERROR OCCUR  ~
02:26:41.220 ->  BREAK STOP  ~
02:26:41.283 ->  ERROR OCCUR  ~
02:26:41.347 ->  BREAK STOP  ~
02:26:41.412 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:41.476 ->  ERROR OCCUR  ~
02:26:41.539 ->  BREAK STOP  ~
02:26:41.605 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:41.668 ->  ERROR OCCUR  ~
02:26:41.734 ->  BREAK STOP  ~
02:26:41.799 ->  ERROR OCCUR  ~
02:26:41.861 ->  BREAK STOP  ~
02:26:41.927 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:41.991 ->  ERROR OCCUR  ~
02:26:42.054 ->  BREAK STOP  ~
02:26:42.119 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:42.184 ->  ERROR OCCUR  ~
02:26:42.246 ->  BREAK STOP  ~
02:26:42.310 ->  ERROR OCCUR  ~
02:26:42.373 ->  BREAK STOP  ~
02:26:42.439 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:42.503 ->  ERROR OCCUR  ~
02:26:42.569 ->  BREAK STOP  ~
02:26:42.634 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:42.698 ->  ERROR OCCUR  ~
02:26:42.761 ->  BREAK STOP  ~
02:26:42.826 ->  ERROR OCCUR  ~
02:26:42.888 ->  BREAK STOP  ~
02:26:42.954 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:43.018 ->  ERROR OCCUR  ~
02:26:43.082 ->  BREAK STOP  ~
02:26:43.147 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:43.211 ->  ERROR OCCUR  ~
02:26:43.274 ->  BREAK STOP  ~
02:26:43.338 ->  ERROR OCCUR  ~
02:26:43.404 ->  BREAK STOP  ~
02:26:43.470 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:43.533 ->  ERROR OCCUR  ~
02:26:43.597 ->  BREAK STOP  ~
02:26:43.660 ->  ERROR OCCUR  ~
02:26:43.724 ->  BREAK STOP  ~
02:26:43.788 ->  ERROR OCCUR  ~
02:26:43.852 ->  BREAK STOP  ~
02:26:43.915 ->  ERROR OCCUR  ~
02:26:43.979 ->  BREAK STOP  ~
02:26:44.042 ->  ERROR OCCUR  ~
02:26:44.106 ->  BREAK STOP  ~
02:26:44.169 ->  ERROR OCCUR  ~
02:26:44.233 ->  BREAK STOP  ~
02:26:44.301 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:44.365 ->  ERROR OCCUR  ~
02:26:44.428 ->  BREAK STOP  ~
02:26:44.494 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:44.558 ->  ERROR OCCUR  ~
02:26:44.621 ->  BREAK STOP  ~
02:26:44.686 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:44.751 ->  ERROR OCCUR  ~
02:26:44.814 ->  BREAK STOP  ~
02:26:44.880 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:44.943 ->  ERROR OCCUR  ~
02:26:45.007 ->  BREAK STOP  ~
02:26:45.075 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:45.139 ->  ERROR OCCUR  ~
02:26:45.202 ->  BREAK STOP  ~
02:26:45.266 ->  ERROR OCCUR  ~
02:26:45.329 ->  BREAK STOP  ~
02:26:45.395 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:45.459 ->  ERROR OCCUR  ~
02:26:45.523 ->  BREAK STOP  ~
02:26:45.588 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:45.652 ->  ERROR OCCUR  ~
02:26:45.715 ->  BREAK STOP  ~
02:26:45.779 ->  ERROR OCCUR  ~
02:26:45.842 ->  BREAK STOP  ~
02:26:45.911 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:45.974 ->  ERROR OCCUR  ~
02:26:46.038 ->  BREAK STOP  ~
02:26:46.101 ->  ERROR OCCUR  ~
02:26:46.165 ->  BREAK STOP  ~
02:26:46.229 ->  ERROR OCCUR  ~
02:26:46.292 ->  BREAK STOP  ~
02:26:46.356 ->  ERROR OCCUR  ~
02:26:46.420 ->  BREAK STOP  ~
02:26:46.483 ->  ERROR OCCUR  ~
02:26:46.547 ->  BREAK STOP  ~
02:26:46.612 ->  (108,106,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:46.676 ->  ERROR OCCUR  ~
02:26:46.739 ->  BREAK STOP  ~
02:26:46.806 ->  ERROR OCCUR  ~
02:26:46.869 ->  BREAK STOP  ~
02:26:46.935 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:46.998 ->  ERROR OCCUR  ~
02:26:47.062 ->  BREAK STOP  ~
02:26:47.126 ->  ERROR OCCUR  ~
02:26:47.189 ->  BREAK STOP  ~
02:26:47.254 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:47.319 ->  ERROR OCCUR  ~
02:26:47.382 ->  BREAK STOP  ~
02:26:47.448 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:47.511 ->  ERROR OCCUR  ~
02:26:47.575 ->  BREAK STOP  ~
02:26:47.641 ->  ERROR OCCUR  ~
02:26:47.705 ->  BREAK STOP  ~
02:26:47.771 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:47.834 ->  ERROR OCCUR  ~
02:26:47.897 ->  BREAK STOP  ~
02:26:47.961 ->  ERROR OCCUR  ~
02:26:48.024 ->  BREAK STOP  ~
02:26:48.088 ->  ERROR OCCUR  ~
02:26:48.150 ->  BREAK STOP  ~
02:26:48.215 ->  ERROR OCCUR  ~
02:26:48.278 ->  BREAK STOP  ~
02:26:48.343 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:48.407 ->  ERROR OCCUR  ~
02:26:48.470 ->  BREAK STOP  ~
02:26:48.539 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:48.602 ->  ERROR OCCUR  ~
02:26:48.665 ->  BREAK STOP  ~
02:26:48.729 ->  ERROR OCCUR  ~
02:26:48.792 ->  BREAK STOP  ~
02:26:48.856 ->  ERROR OCCUR  ~
02:26:48.919 ->  BREAK STOP  ~
02:26:48.983 ->  ERROR OCCUR  ~
02:26:49.046 ->  BREAK STOP  ~
02:26:49.110 ->  ERROR OCCUR  ~
02:26:49.173 ->  BREAK STOP  ~
02:26:49.239 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:49.302 ->  ERROR OCCUR  ~
02:26:49.366 ->  BREAK STOP  ~
02:26:49.433 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:49.498 ->  ERROR OCCUR  ~
02:26:49.561 ->  BREAK STOP  ~
02:26:49.626 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
02:26:49.691 ->  ERROR OCCUR  ~
02:26:49.754 ->  BREAK STOP  ~
02:26:49.820 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:49.883 ->  ERROR OCCUR  ~
02:26:49.947 ->  BREAK STOP  ~
02:26:50.012 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:50.077 ->  ERROR OCCUR  ~
02:26:50.139 ->  BREAK STOP  ~
02:26:50.206 ->  ERROR OCCUR  ~
02:26:50.269 ->  BREAK STOP  ~
02:26:50.335 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:50.399 ->  ERROR OCCUR  ~
02:26:50.462 ->  BREAK STOP  ~
02:26:50.527 ->  (108,107,94,94,0.00,100,0)	BREAK STOPPED ~
02:26:50.592 ->  ERROR OCCUR  ~
02:26:50.655 ->  BREAK STOP  ~
02:26:50.721 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:50.784 ->  ERROR OCCUR  ~
02:26:50.848 ->  BREAK STOP  ~
02:26:50.913 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:50.981 ->  ERROR OCCUR  ~
02:26:51.058 ->  BREAK STOP  ~
02:26:51.121 ->  ERROR OCCUR  ~
02:26:51.185 ->  BREAK STOP  ~
02:26:51.250 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:51.315 ->  ERROR OCCUR  ~
02:26:51.378 ->  BREAK STOP  ~
02:26:51.442 ->  ERROR OCCUR  ~
02:26:51.505 ->  BREAK STOP  ~
02:26:51.569 ->  ERROR OCCUR  ~
02:26:51.632 ->  BREAK STOP  ~
02:26:51.698 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:51.761 ->  ERROR OCCUR  ~
02:26:51.825 ->  BREAK STOP  ~
02:26:51.893 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:51.957 ->  ERROR OCCUR  ~
02:26:52.020 ->  BREAK STOP  ~
02:26:52.084 ->  ERROR OCCUR  ~
02:26:52.147 ->  BREAK STOP  ~
02:26:52.213 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:52.277 ->  ERROR OCCUR  ~
02:26:52.341 ->  BREAK STOP  ~
02:26:52.406 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:52.470 ->  ERROR OCCUR  ~
02:26:52.533 ->  BREAK STOP  ~
02:26:52.597 ->  ERROR OCCUR  ~
02:26:52.660 ->  BREAK STOP  ~
02:26:52.729 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:52.792 ->  ERROR OCCUR  ~
02:26:52.856 ->  BREAK STOP  ~
02:26:52.919 ->  ERROR OCCUR  ~
02:26:52.983 ->  BREAK STOP  ~
02:26:53.048 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
02:26:53.113 ->  ERROR OCCUR  ~
02:26:53.175 ->  BREAK STOP  ~
02:26:53.241 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:53.305 ->  ERROR OCCUR  ~
02:26:53.369 ->  BREAK STOP  ~
02:26:53.432 ->  ERROR OCCUR  ~
02:26:53.496 ->  BREAK STOP  ~
02:26:53.563 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:53.628 ->  ERROR OCCUR  ~
02:26:53.691 ->  BREAK STOP  ~
02:26:53.755 ->  ERROR OCCUR  ~
02:26:53.818 ->  BREAK STOP  ~
02:26:53.884 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:53.948 ->  ERROR OCCUR  ~
02:26:54.011 ->  BREAK STOP  ~
02:26:54.076 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:54.141 ->  ERROR OCCUR  ~
02:26:54.204 ->  BREAK STOP  ~
02:26:54.268 ->  ERROR OCCUR  ~
02:26:54.331 ->  BREAK STOP  ~
02:26:54.400 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:54.463 ->  ERROR OCCUR  ~
02:26:54.527 ->  BREAK STOP  ~
02:26:54.592 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:54.656 ->  ERROR OCCUR  ~
02:26:54.719 ->  BREAK STOP  ~
02:26:54.785 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:54.848 ->  ERROR OCCUR  ~
02:26:54.912 ->  BREAK STOP  ~
02:26:54.977 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:55.041 ->  ERROR OCCUR  ~
02:26:55.104 ->  BREAK STOP  ~
02:26:55.170 ->  ERROR OCCUR  ~
02:26:55.233 ->  BREAK STOP  ~
02:26:55.299 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:55.362 ->  ERROR OCCUR  ~
02:26:55.426 ->  BREAK STOP  ~
02:26:55.489 ->  ERROR OCCUR  ~
02:26:55.553 ->  BREAK STOP  ~
02:26:55.616 ->  ERROR OCCUR  ~
02:26:55.680 ->  BREAK STOP  ~
02:26:55.745 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:55.809 ->  ERROR OCCUR  ~
02:26:55.872 ->  BREAK STOP  ~
02:26:55.938 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:56.004 ->  ERROR OCCUR  ~
02:26:56.068 ->  BREAK STOP  ~
02:26:56.131 ->  ERROR OCCUR  ~
02:26:56.195 ->  BREAK STOP  ~
02:26:56.258 ->  ERROR OCCUR  ~
02:26:56.322 ->  BREAK STOP  ~
02:26:56.385 ->  ERROR OCCUR  ~
02:26:56.449 ->  BREAK STOP  ~
02:26:56.514 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:56.579 ->  ERROR OCCUR  ~
02:26:56.642 ->  BREAK STOP  ~
02:26:56.708 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:56.771 ->  ERROR OCCUR  ~
02:26:56.835 ->  BREAK STOP  ~
02:26:56.902 ->  ERROR OCCUR  ~
02:26:56.965 ->  BREAK STOP  ~
02:26:57.028 ->  ERROR OCCUR  ~
02:26:57.092 ->  BREAK STOP  ~
02:26:57.158 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:57.222 ->  ERROR OCCUR  ~
02:26:57.286 ->  BREAK STOP  ~
02:26:57.351 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:57.415 ->  ERROR OCCUR  ~
02:26:57.478 ->  BREAK STOP  ~
02:26:57.542 ->  ERROR OCCUR  ~
02:26:57.605 ->  BREAK STOP  ~
02:26:57.670 ->  ERROR OCCUR  ~
02:26:57.732 ->  BREAK STOP  ~
02:26:57.801 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:57.865 ->  ERROR OCCUR  ~
02:26:57.928 ->  BREAK STOP  ~
02:26:57.993 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:58.058 ->  ERROR OCCUR  ~
02:26:58.121 ->  BREAK STOP  ~
02:26:58.185 ->  ERROR OCCUR  ~
02:26:58.248 ->  BREAK STOP  ~
02:26:58.312 ->  ERROR OCCUR  ~
02:26:58.375 ->  BREAK STOP  ~
02:26:58.441 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:58.505 ->  ERROR OCCUR  ~
02:26:58.571 ->  BREAK STOP  ~
02:26:58.636 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:58.700 ->  ERROR OCCUR  ~
02:26:58.763 ->  BREAK STOP  ~
02:26:58.829 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:58.893 ->  ERROR OCCUR  ~
02:26:58.957 ->  BREAK STOP  ~
02:26:59.022 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
02:26:59.086 ->  ERROR OCCUR  ~
02:26:59.149 ->  BREAK STOP  ~
02:26:59.213 ->  ERROR OCCUR  ~
