00:00:00.833 ->  SD OK~
00:00:00.909 ->  BREAK STOP~
00:00:00.162 ->  Controller Err~
00:00:00.418 ->  START~
00:00:00.029 ->  ERROR OCCUR  ~
00:00:00.081 ->  BREAK STOP  ~
00:00:00.134 ->  (110,112,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.187 ->  ERROR OCCUR  ~
00:00:00.238 ->  BREAK STOP  ~
00:00:00.293 ->  (111,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.346 ->  ERROR OCCUR  ~
00:00:00.400 ->  BREAK STOP  ~
00:00:00.452 ->  ERROR OCCUR  ~
00:00:00.505 ->  BREAK STOP  ~
00:00:00.557 ->  ERROR OCCUR  ~
00:00:00.609 ->  BREAK STOP  ~
00:00:00.663 ->  (110,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.716 ->  ERROR OCCUR  ~
00:00:00.768 ->  BREAK STOP  ~
00:00:00.822 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.874 ->  ERROR OCCUR  ~
00:00:00.927 ->  BREAK STOP  ~
00:00:00.979 ->  ERROR OCCUR  ~
00:00:00.031 ->  BREAK STOP  ~
00:00:00.085 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.141 ->  ERROR OCCUR  ~
00:00:00.193 ->  BREAK STOP  ~
00:00:00.246 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.299 ->  ERROR OCCUR  ~
00:00:00.351 ->  BREAK STOP  ~
00:00:00.404 ->  ERROR OCCUR  ~
00:00:00.456 ->  BREAK STOP  ~
00:00:00.510 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.563 ->  ERROR OCCUR  ~
00:00:00.615 ->  BREAK STOP  ~
00:00:00.667 ->  ERROR OCCUR  ~
00:00:00.719 ->  BREAK STOP  ~
00:00:00.773 ->  (110,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.828 ->  ERROR OCCUR  ~
00:00:00.880 ->  BREAK STOP  ~
00:00:00.934 ->  (111,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.987 ->  ERROR OCCUR  ~
00:00:00.039 ->  BREAK STOP  ~
00:00:00.091 ->  ERROR OCCUR  ~
00:00:00.143 ->  BREAK STOP  ~
00:00:00.195 ->  ERROR OCCUR  ~
00:00:00.248 ->  BREAK STOP  ~
00:00:00.302 ->  (110,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.354 ->  ERROR OCCUR  ~
00:00:00.406 ->  BREAK STOP  ~
00:00:00.461 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.516 ->  ERROR OCCUR  ~
00:00:00.568 ->  BREAK STOP  ~
00:00:00.620 ->  ERROR OCCUR  ~
00:00:00.673 ->  BREAK STOP  ~
00:00:00.727 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.779 ->  ERROR OCCUR  ~
00:00:00.831 ->  BREAK STOP  ~
00:00:00.886 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.938 ->  ERROR OCCUR  ~
00:00:00.990 ->  BREAK STOP  ~
00:00:00.043 ->  ERROR OCCUR  ~
00:00:00.094 ->  BREAK STOP  ~
00:00:00.149 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.204 ->  ERROR OCCUR  ~
00:00:00.256 ->  BREAK STOP  ~
00:00:00.308 ->  ERROR OCCUR  ~
00:00:00.361 ->  BREAK STOP  ~
00:00:00.415 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.467 ->  ERROR OCCUR  ~
00:00:00.519 ->  BREAK STOP  ~
00:00:00.574 ->  (110,109,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.626 ->  ERROR OCCUR  ~
00:00:00.678 ->  BREAK STOP  ~
00:00:00.732 ->  (111,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.785 ->  ERROR OCCUR  ~
00:00:00.840 ->  BREAK STOP  ~
00:00:00.894 ->  (109,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.946 ->  ERROR OCCUR  ~
00:00:00.999 ->  BREAK STOP  ~
00:00:00.053 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.105 ->  ERROR OCCUR  ~
00:00:00.157 ->  BREAK STOP  ~
00:00:00.212 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.264 ->  ERROR OCCUR  ~
00:00:00.316 ->  BREAK STOP  ~
00:00:00.368 ->  ERROR OCCUR  ~
00:00:00.420 ->  BREAK STOP  ~
00:00:00.473 ->  ERROR OCCUR  ~
00:00:00.527 ->  BREAK STOP  ~
00:00:00.581 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.633 ->  ERROR OCCUR  ~
00:00:00.686 ->  BREAK STOP  ~
00:00:00.738 ->  ERROR OCCUR  ~
00:00:00.790 ->  BREAK STOP  ~
00:00:00.842 ->  ERROR OCCUR  ~
00:00:00.895 ->  BREAK STOP  ~
00:00:00.947 ->  ERROR OCCUR  ~
00:00:00.999 ->  BREAK STOP  ~
00:00:00.051 ->  ERROR OCCUR  ~
00:00:00.102 ->  BREAK STOP  ~
00:00:00.156 ->  ERROR OCCUR  ~
00:00:00.207 ->  BREAK STOP  ~
00:00:00.263 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.316 ->  ERROR OCCUR  ~
00:00:00.368 ->  BREAK STOP  ~
00:00:00.422 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.474 ->  ERROR OCCUR  ~
00:00:00.526 ->  BREAK STOP  ~
00:00:00.579 ->  ERROR OCCUR  ~
00:00:00.631 ->  BREAK STOP  ~
00:00:00.683 ->  ERROR OCCUR  ~
00:00:00.735 ->  BREAK STOP  ~
00:00:00.790 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.842 ->  ERROR OCCUR  ~
00:00:00.893 ->  BREAK STOP  ~
00:00:00.950 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.003 ->  ERROR OCCUR  ~
00:00:00.055 ->  BREAK STOP  ~
00:00:00.120 ->  ERROR OCCUR  ~
00:00:00.173 ->  BREAK STOP  ~
00:00:00.225 ->  ERROR OCCUR  ~
00:00:00.277 ->  BREAK STOP  ~
00:00:00.331 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.384 ->  ERROR OCCUR  ~
00:00:00.436 ->  BREAK STOP  ~
00:00:00.490 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.543 ->  ERROR OCCUR  ~
00:00:00.594 ->  BREAK STOP  ~
00:00:00.650 ->  ERROR OCCUR  ~
00:00:00.702 ->  BREAK STOP  ~
00:00:00.754 ->  ERROR OCCUR  ~
00:00:00.806 ->  BREAK STOP  ~
00:00:00.859 ->  ERROR OCCUR  ~
00:00:00.911 ->  BREAK STOP  ~
00:00:00.965 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.017 ->  ERROR OCCUR  ~
00:00:00.070 ->  BREAK STOP  ~
00:00:00.124 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.176 ->  ERROR OCCUR  ~
00:00:00.228 ->  BREAK STOP  ~
00:00:00.281 ->  ERROR OCCUR  ~
00:00:00.333 ->  BREAK STOP  ~
00:00:00.390 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.442 ->  ERROR OCCUR  ~
00:00:00.495 ->  BREAK STOP  ~
00:00:00.549 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.601 ->  ERROR OCCUR  ~
00:00:00.653 ->  BREAK STOP  ~
00:00:00.705 ->  ERROR OCCUR  ~
00:00:00.758 ->  BREAK STOP  ~
00:00:00.810 ->  ERROR OCCUR  ~
00:00:00.862 ->  BREAK STOP  ~
00:00:00.914 ->  ERROR OCCUR  ~
00:00:00.967 ->  BREAK STOP  ~
00:00:00.021 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.076 ->  ERROR OCCUR  ~
00:00:00.127 ->  BREAK STOP  ~
00:00:00.182 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.235 ->  ERROR OCCUR  ~
00:00:00.286 ->  BREAK STOP  ~
00:00:00.339 ->  ERROR OCCUR  ~
00:00:00.392 ->  BREAK STOP  ~
00:00:00.445 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.498 ->  ERROR OCCUR  ~
00:00:00.550 ->  BREAK STOP  ~
00:00:00.604 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.657 ->  ERROR OCCUR  ~
00:00:00.709 ->  BREAK STOP  ~
00:00:00.764 ->  ERROR OCCUR  ~
00:00:00.817 ->  BREAK STOP  ~
00:00:00.869 ->  ERROR OCCUR  ~
00:00:00.921 ->  BREAK STOP  ~
00:00:00.975 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.027 ->  ERROR OCCUR  ~
00:00:00.080 ->  BREAK STOP  ~
00:00:00.133 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.186 ->  ERROR OCCUR  ~
00:00:00.238 ->  BREAK STOP  ~
00:00:00.293 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.345 ->  ERROR OCCUR  ~
00:00:00.397 ->  BREAK STOP  ~
00:00:00.452 ->  ERROR OCCUR  ~
00:00:00.504 ->  BREAK STOP  ~
00:00:00.558 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.611 ->  ERROR OCCUR  ~
00:00:00.662 ->  BREAK STOP  ~
00:00:00.717 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.770 ->  ERROR OCCUR  ~
00:00:00.822 ->  BREAK STOP  ~
00:00:00.876 ->  (110,109,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.929 ->  ERROR OCCUR  ~
00:00:00.980 ->  BREAK STOP  ~
00:00:00.034 ->  (111,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.089 ->  ERROR OCCUR  ~
00:00:00.142 ->  BREAK STOP  ~
00:00:00.194 ->  ERROR OCCUR  ~
00:00:00.245 ->  BREAK STOP  ~
00:00:00.298 ->  ERROR OCCUR  ~
00:00:00.349 ->  BREAK STOP  ~
00:00:00.404 ->  (109,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.456 ->  ERROR OCCUR  ~
00:00:00.508 ->  BREAK STOP  ~
00:00:00.560 ->  ERROR OCCUR  ~
00:00:00.613 ->  BREAK STOP  ~
00:00:00.667 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.719 ->  ERROR OCCUR  ~
00:00:00.771 ->  BREAK STOP  ~
00:00:00.826 ->  ERROR OCCUR  ~
00:00:00.878 ->  BREAK STOP  ~
00:00:00.930 ->  ERROR OCCUR  ~
00:00:00.982 ->  BREAK STOP  ~
00:00:00.036 ->  (110,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.089 ->  ERROR OCCUR  ~
00:00:00.140 ->  BREAK STOP  ~
00:00:00.194 ->  (111,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.248 ->  ERROR OCCUR  ~
00:00:00.299 ->  BREAK STOP  ~
00:00:00.353 ->  (109,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.406 ->  ERROR OCCUR  ~
00:00:00.457 ->  BREAK STOP  ~
00:00:00.513 ->  ERROR OCCUR  ~
00:00:00.565 ->  BREAK STOP  ~
00:00:00.617 ->  ERROR OCCUR  ~
00:00:00.669 ->  BREAK STOP  ~
00:00:00.724 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.776 ->  ERROR OCCUR  ~
00:00:00.828 ->  BREAK STOP  ~
00:00:00.880 ->  ERROR OCCUR  ~
00:00:00.933 ->  BREAK STOP  ~
00:00:00.985 ->  ERROR OCCUR  ~
00:00:00.037 ->  BREAK STOP  ~
00:00:00.091 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.144 ->  ERROR OCCUR  ~
00:00:00.196 ->  BREAK STOP  ~
00:00:00.252 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.305 ->  ERROR OCCUR  ~
00:00:00.356 ->  BREAK STOP  ~
00:00:00.410 ->  ERROR OCCUR  ~
00:00:00.462 ->  BREAK STOP  ~
00:00:00.515 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.568 ->  ERROR OCCUR  ~
00:00:00.620 ->  BREAK STOP  ~
00:00:00.674 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.727 ->  ERROR OCCUR  ~
00:00:00.779 ->  BREAK STOP  ~
00:00:00.834 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.889 ->  ERROR OCCUR  ~
00:00:00.940 ->  BREAK STOP  ~
00:00:00.993 ->  ERROR OCCUR  ~
00:00:00.045 ->  BREAK STOP  ~
00:00:00.099 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.152 ->  ERROR OCCUR  ~
00:00:00.203 ->  BREAK STOP  ~
00:00:00.258 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.311 ->  ERROR OCCUR  ~
00:00:00.363 ->  BREAK STOP  ~
00:00:00.417 ->  (110,109,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.470 ->  ERROR OCCUR  ~
00:00:00.521 ->  BREAK STOP  ~
00:00:00.578 ->  (111,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.631 ->  ERROR OCCUR  ~
00:00:00.683 ->  BREAK STOP  ~
00:00:00.736 ->  ERROR OCCUR  ~
00:00:00.787 ->  BREAK STOP  ~
00:00:00.840 ->  ERROR OCCUR  ~
00:00:00.892 ->  BREAK STOP  ~
00:00:00.946 ->  (109,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.999 ->  ERROR OCCUR  ~
00:00:00.051 ->  BREAK STOP  ~
00:00:00.103 ->  ERROR OCCUR  ~
00:00:00.156 ->  BREAK STOP  ~
00:00:00.210 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.264 ->  ERROR OCCUR  ~
00:00:00.316 ->  BREAK STOP  ~
00:00:00.370 ->  ERROR OCCUR  ~
00:00:00.421 ->  BREAK STOP  ~
00:00:00.475 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.528 ->  ERROR OCCUR  ~
00:00:00.580 ->  BREAK STOP  ~
00:00:00.634 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.687 ->  ERROR OCCUR  ~
00:00:00.739 ->  BREAK STOP  ~
00:00:00.792 ->  ERROR OCCUR  ~
00:00:00.843 ->  BREAK STOP  ~
00:00:00.897 ->  (110,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.952 ->  ERROR OCCUR  ~
00:00:00.005 ->  BREAK STOP  ~
00:00:00.057 ->  ERROR OCCUR  ~
00:00:00.109 ->  BREAK STOP  ~
00:00:00.163 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.216 ->  ERROR OCCUR  ~
00:00:00.268 ->  BREAK STOP  ~
00:00:00.320 ->  ERROR OCCUR  ~
00:00:00.372 ->  BREAK STOP  ~
00:00:00.426 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.480 ->  ERROR OCCUR  ~
00:00:00.531 ->  BREAK STOP  ~
00:00:00.583 ->  ERROR OCCUR  ~
00:00:00.635 ->  BREAK STOP  ~
00:00:00.691 ->  ERROR OCCUR  ~
00:00:00.743 ->  BREAK STOP  ~
00:00:00.796 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.848 ->  ERROR OCCUR  ~
00:00:00.901 ->  BREAK STOP  ~
00:00:00.955 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.007 ->  ERROR OCCUR  ~
00:00:00.059 ->  BREAK STOP  ~
00:00:00.114 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.166 ->  ERROR OCCUR  ~
00:00:00.217 ->  BREAK STOP  ~
00:00:00.270 ->  ERROR OCCUR  ~
00:00:00.321 ->  BREAK STOP  ~
00:00:00.377 ->  ERROR OCCUR  ~
00:00:00.428 ->  BREAK STOP  ~
00:00:00.482 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.535 ->  ERROR OCCUR  ~
00:00:00.587 ->  BREAK STOP  ~
00:00:00.639 ->  ERROR OCCUR  ~
00:00:00.691 ->  BREAK STOP  ~
00:00:00.743 ->  ERROR OCCUR  ~
00:00:00.796 ->  BREAK STOP  ~
00:00:00.850 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.902 ->  ERROR OCCUR  ~
00:00:00.953 ->  BREAK STOP  ~
00:00:00.008 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.063 ->  ERROR OCCUR  ~
00:00:00.115 ->  BREAK STOP  ~
00:00:00.167 ->  ERROR OCCUR  ~
00:00:00.219 ->  BREAK STOP  ~
00:00:00.272 ->  ERROR OCCUR  ~
00:00:00.324 ->  BREAK STOP  ~
00:00:00.378 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.430 ->  ERROR OCCUR  ~
00:00:00.483 ->  BREAK STOP  ~
00:00:00.537 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.589 ->  ERROR OCCUR  ~
00:00:00.641 ->  BREAK STOP  ~
00:00:00.696 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.751 ->  ERROR OCCUR  ~
00:00:00.803 ->  BREAK STOP  ~
00:00:00.855 ->  ERROR OCCUR  ~
00:00:00.908 ->  BREAK STOP  ~
00:00:00.962 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.014 ->  ERROR OCCUR  ~
00:00:00.066 ->  BREAK STOP  ~
00:00:00.121 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.173 ->  ERROR OCCUR  ~
00:00:00.225 ->  BREAK STOP  ~
00:00:00.277 ->  ERROR OCCUR  ~
00:00:00.329 ->  BREAK STOP  ~
00:00:00.384 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.439 ->  ERROR OCCUR  ~
00:00:00.491 ->  BREAK STOP  ~
00:00:00.544 ->  ERROR OCCUR  ~
00:00:00.595 ->  BREAK STOP  ~
00:00:00.648 ->  ERROR OCCUR  ~
00:00:00.700 ->  BREAK STOP  ~
00:00:00.754 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.807 ->  ERROR OCCUR  ~
00:00:00.859 ->  BREAK STOP  ~
00:00:00.913 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.980 ->  ERROR OCCUR  ~
00:00:00.032 ->  BREAK STOP  ~
00:00:00.084 ->  ERROR OCCUR  ~
00:00:00.136 ->  BREAK STOP  ~
00:00:00.187 ->  ERROR OCCUR  ~
00:00:00.239 ->  BREAK STOP  ~
00:00:00.293 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.345 ->  ERROR OCCUR  ~
00:00:00.398 ->  BREAK STOP  ~
00:00:00.452 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.504 ->  ERROR OCCUR  ~
00:00:00.556 ->  BREAK STOP  ~
00:00:00.608 ->  ERROR OCCUR  ~
00:00:00.661 ->  BREAK STOP  ~
00:00:00.715 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.767 ->  ERROR OCCUR  ~
00:00:00.822 ->  BREAK STOP  ~
00:00:00.877 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.929 ->  ERROR OCCUR  ~
00:00:00.981 ->  BREAK STOP  ~
00:00:00.033 ->  ERROR OCCUR  ~
00:00:00.086 ->  BREAK STOP  ~
00:00:00.140 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.192 ->  ERROR OCCUR  ~
00:00:00.244 ->  BREAK STOP  ~
00:00:00.297 ->  ERROR OCCUR  ~
00:00:00.349 ->  BREAK STOP  ~
00:00:00.403 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.455 ->  ERROR OCCUR  ~
00:00:00.510 ->  BREAK STOP  ~
00:00:00.564 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.617 ->  ERROR OCCUR  ~
00:00:00.668 ->  BREAK STOP  ~
00:00:00.721 ->  ERROR OCCUR  ~
00:00:00.773 ->  BREAK STOP  ~
00:00:00.827 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.880 ->  ERROR OCCUR  ~
00:00:00.932 ->  BREAK STOP  ~
00:00:00.985 ->  ERROR OCCUR  ~
00:00:00.036 ->  BREAK STOP  ~
00:00:00.089 ->  ERROR OCCUR  ~
00:00:00.140 ->  BREAK STOP  ~
00:00:00.195 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.250 ->  ERROR OCCUR  ~
00:00:00.302 ->  BREAK STOP  ~
