00:00:02.895 ->  SD OK
00:00:06.936 ->  Speed:0.00 km/hr 
00:00:06.975 ->  Battery :0.83 V
00:00:07.034 ->  Speed:0.00 km/hr 
00:00:07.096 ->  Battery :0.82 V
00:00:07.155 ->  Speed:0.00 km/hr 
00:00:07.247 ->  Battery :0.80 V
00:00:07.307 ->  Speed:0.00 km/hr 
00:00:07.399 ->  Battery :0.82 V
00:00:07.458 ->  Speed:0.00 km/hr 
00:00:07.549 ->  Battery :0.82 V
00:00:07.609 ->  Speed:0.00 km/hr 
00:00:07.701 ->  Battery :0.80 V
00:00:07.760 ->  Speed:0.00 km/hr 
00:00:07.852 ->  Battery :0.80 V
00:00:07.911 ->  Speed:0.00 km/hr 
00:00:08.003 ->  Battery :0.82 V
00:00:08.062 ->  Speed:0.00 km/hr 
00:00:08.154 ->  Battery :0.82 V
00:00:08.213 ->  Speed:0.00 km/hr 
00:00:08.305 ->  Battery :0.80 V
00:00:08.365 ->  Speed:0.00 km/hr 
00:00:08.456 ->  Battery :0.80 V
00:00:08.516 ->  Speed:0.00 km/hr 
00:00:08.607 ->  Battery :0.82 V
00:00:08.667 ->  Speed:0.00 km/hr 
00:00:08.758 ->  Battery :0.83 V
00:00:08.818 ->  Speed:0.00 km/hr 
00:00:08.909 ->  Battery :0.83 V
00:00:08.969 ->  Speed:0.00 km/hr 
00:00:09.060 ->  Battery :0.82 V
00:00:09.122 ->  Speed:0.00 km/hr 
00:00:09.210 ->  Battery :0.82 V
00:00:09.271 ->  Speed:0.00 km/hr 
00:00:09.362 ->  Battery :0.83 V
00:00:09.422 ->  Speed:0.00 km/hr 
00:00:09.512 ->  Battery :0.82 V
00:00:09.573 ->  Speed:0.00 km/hr 
00:00:09.664 ->  Battery :0.80 V
00:00:09.724 ->  Speed:0.00 km/hr 
00:00:09.816 ->  Battery :0.80 V
00:00:09.875 ->  Speed:0.00 km/hr 
00:00:09.967 ->  Battery :0.80 V
00:00:10.027 ->  Speed:0.00 km/hr 
00:00:10.118 ->  Battery :0.82 V
00:00:10.177 ->  Speed:0.00 km/hr 
00:00:10.269 ->  Battery :0.80 V
00:00:10.329 ->  Speed:0.00 km/hr 
00:00:10.420 ->  Battery :0.82 V
00:00:10.479 ->  Speed:0.00 km/hr 
00:00:10.571 ->  Battery :0.82 V
00:00:10.631 ->  Speed:0.00 km/hr 
00:00:10.722 ->  Battery :0.82 V
00:00:10.781 ->  Speed:0.00 km/hr 
00:00:10.873 ->  Battery :0.82 V
00:00:10.933 ->  Speed:0.00 km/hr 
00:00:11.024 ->  Battery :0.80 V
00:00:11.083 ->  Speed:0.00 km/hr 
00:00:11.174 ->  Battery :0.83 V
00:00:11.234 ->  Speed:0.00 km/hr 
00:00:11.326 ->  Battery :0.83 V
00:00:11.385 ->  Speed:0.00 km/hr 
00:00:11.476 ->  Battery :0.83 V
00:00:11.536 ->  Speed:0.00 km/hr 
00:00:11.628 ->  Battery :0.82 V
00:00:11.687 ->  Speed:0.00 km/hr 
00:00:11.779 ->  Battery :0.80 V
00:00:11.838 ->  Speed:0.00 km/hr 
00:00:11.930 ->  Battery :0.82 V
00:00:11.990 ->  Speed:0.00 km/hr 
00:00:12.081 ->  Battery :0.82 V
00:00:12.140 ->  Speed:0.00 km/hr 
00:00:12.232 ->  Battery :0.80 V
00:00:12.292 ->  Speed:0.00 km/hr 
00:00:12.383 ->  Battery :0.82 V
00:00:12.445 ->  Speed:0.00 km/hr 
00:00:12.534 ->  Battery :0.82 V
00:00:12.594 ->  Speed:0.00 km/hr 
00:00:12.685 ->  Battery :0.82 V
00:00:12.744 ->  Speed:0.00 km/hr 
00:00:12.836 ->  Battery :0.82 V
00:00:12.896 ->  Speed:0.00 km/hr 
00:00:12.987 ->  Battery :0.82 V
00:00:13.046 ->  Speed:0.00 km/hr 
00:00:13.137 ->  Battery :0.83 V
00:00:13.197 ->  Speed:0.00 km/hr 
00:00:13.289 ->  Battery :0.82 V
00:00:13.348 ->  Speed:0.00 km/hr 
00:00:13.440 ->  Battery :0.82 V
00:00:13.502 ->  Speed:0.00 km/hr 
00:00:13.591 ->  Battery :0.82 V
00:00:13.650 ->  Speed:0.00 km/hr 
00:00:13.742 ->  Battery :0.83 V
00:00:13.802 ->  Speed:0.00 km/hr 
00:00:13.893 ->  Battery :0.83 V
00:00:13.953 ->  Speed:0.00 km/hr 
00:00:14.044 ->  Battery :0.80 V
00:00:14.103 ->  Speed:0.00 km/hr 
00:00:14.195 ->  Battery :0.80 V
00:00:14.256 ->  Speed:0.00 km/hr 
00:00:14.347 ->  Battery :0.80 V
00:00:14.406 ->  Speed:0.00 km/hr 
00:00:14.498 ->  Battery :0.82 V
00:00:14.558 ->  Speed:0.00 km/hr 
00:00:14.649 ->  Battery :0.83 V
00:00:14.708 ->  Speed:0.00 km/hr 
00:00:14.800 ->  Battery :0.82 V
00:00:14.860 ->  Speed:0.00 km/hr 
00:00:14.951 ->  Battery :0.82 V
00:00:15.010 ->  Speed:0.00 km/hr 
00:00:15.101 ->  Battery :0.83 V
00:00:15.161 ->  Speed:0.00 km/hr 
00:00:15.253 ->  Battery :0.83 V
00:00:15.312 ->  Speed:0.00 km/hr 
00:00:15.404 ->  Battery :0.83 V
00:00:15.463 ->  Speed:0.00 km/hr 
00:00:15.555 ->  Battery :0.83 V
00:00:15.614 ->  Speed:0.00 km/hr 
00:00:15.706 ->  Battery :0.83 V
00:00:15.767 ->  Speed:0.00 km/hr 
00:00:15.857 ->  Battery :0.83 V
00:00:15.917 ->  Speed:0.00 km/hr 
00:00:16.008 ->  Battery :0.82 V
00:00:16.067 ->  Speed:0.00 km/hr 
00:00:16.159 ->  Battery :0.82 V
00:00:16.219 ->  Speed:0.00 km/hr 
00:00:16.310 ->  Battery :0.83 V
00:00:16.369 ->  Speed:0.00 km/hr 
00:00:16.461 ->  Battery :0.83 V
00:00:16.521 ->  Speed:0.00 km/hr 
00:00:16.612 ->  Battery :0.82 V
00:00:16.671 ->  Speed:0.00 km/hr 
00:00:16.763 ->  Battery :0.82 V
00:00:16.826 ->  Speed:0.00 km/hr 
00:00:16.914 ->  Battery :0.80 V
00:00:16.973 ->  Speed:0.00 km/hr 
00:00:17.064 ->  Battery :0.83 V
00:00:17.124 ->  Speed:0.00 km/hr 
00:00:17.216 ->  Battery :0.83 V
00:00:17.275 ->  Speed:0.00 km/hr 
00:00:17.367 ->  Battery :0.82 V
00:00:17.426 ->  Speed:0.00 km/hr 
00:00:17.518 ->  Battery :0.82 V
00:00:17.577 ->  Speed:0.00 km/hr 
00:00:17.669 ->  Battery :0.83 V
00:00:17.728 ->  Speed:0.00 km/hr 
00:00:17.820 ->  Battery :0.85 V
00:00:17.880 ->  Speed:0.00 km/hr 
00:00:17.971 ->  Battery :0.82 V
00:00:18.030 ->  Speed:0.00 km/hr 
00:00:18.122 ->  Battery :0.80 V
00:00:18.182 ->  Speed:0.00 km/hr 
00:00:18.273 ->  Battery :0.83 V
00:00:18.332 ->  Speed:0.00 km/hr 
00:00:18.424 ->  Battery :0.83 V
00:00:18.484 ->  Speed:0.00 km/hr 
00:00:18.575 ->  Battery :0.82 V
00:00:18.634 ->  Speed:0.00 km/hr 
00:00:18.726 ->  Battery :0.80 V
00:00:18.786 ->  Speed:0.00 km/hr 
00:00:18.877 ->  Battery :0.83 V
00:00:18.936 ->  Speed:0.00 km/hr 
00:00:19.027 ->  Battery :0.83 V
00:00:19.085 ->  Speed:0.00 km/hr 
00:00:19.179 ->  Battery :0.80 V
00:00:19.239 ->  Speed:0.00 km/hr 
00:00:19.330 ->  Battery :0.82 V
00:00:19.390 ->  Speed:0.00 km/hr 
00:00:19.481 ->  Battery :0.83 V
00:00:19.542 ->  Speed:0.00 km/hr 
00:00:19.632 ->  Battery :0.83 V
00:00:19.692 ->  Speed:0.00 km/hr 
00:00:19.783 ->  Battery :0.83 V
00:00:19.844 ->  Speed:0.00 km/hr 
00:00:19.934 ->  Battery :0.83 V
00:00:19.994 ->  Speed:0.00 km/hr 
00:00:20.086 ->  Battery :0.83 V
00:00:20.148 ->  Speed:0.00 km/hr 
00:00:20.237 ->  Battery :0.83 V
00:00:20.296 ->  Speed:0.00 km/hr 
00:00:20.388 ->  Battery :0.85 V
00:00:20.448 ->  Speed:0.00 km/hr 
00:00:20.539 ->  Battery :0.82 V
00:00:20.598 ->  Speed:0.00 km/hr 
00:00:20.690 ->  Battery :0.82 V
00:00:20.750 ->  Speed:0.00 km/hr 
00:00:20.842 ->  Battery :0.83 V
00:00:20.901 ->  Speed:0.00 km/hr 
00:00:20.993 ->  Battery :0.83 V
00:00:21.052 ->  Speed:0.00 km/hr 
00:00:21.144 ->  Battery :0.80 V
00:00:21.203 ->  Speed:0.00 km/hr 
00:00:21.295 ->  Battery :0.82 V
00:00:21.354 ->  Speed:0.00 km/hr 
00:00:21.446 ->  Battery :0.83 V
00:00:21.506 ->  Speed:0.00 km/hr 
00:00:21.597 ->  Battery :0.83 V
00:00:21.656 ->  Speed:0.00 km/hr 
00:00:21.748 ->  Battery :0.82 V
00:00:21.808 ->  Speed:0.00 km/hr 
00:00:21.899 ->  Battery :0.82 V
00:00:21.958 ->  Speed:0.00 km/hr 
00:00:22.050 ->  Battery :0.85 V
00:00:22.110 ->  Speed:0.00 km/hr 
00:00:22.201 ->  Battery :0.83 V
00:00:22.260 ->  Speed:0.00 km/hr 
00:00:22.352 ->  Battery :0.85 V
00:00:22.412 ->  Speed:0.00 km/hr 
00:00:22.503 ->  Battery :0.82 V
00:00:22.562 ->  Speed:0.00 km/hr 
00:00:22.653 ->  Battery :0.83 V
00:00:22.713 ->  Speed:0.00 km/hr 
00:00:22.805 ->  Battery :0.83 V
00:00:22.864 ->  Speed:0.00 km/hr 
00:00:22.956 ->  Battery :0.83 V
00:00:23.015 ->  Speed:0.00 km/hr 
00:00:23.107 ->  Battery :0.82 V
00:00:23.166 ->  Speed:0.00 km/hr 
00:00:23.258 ->  Battery :0.80 V
00:00:23.317 ->  Speed:0.00 km/hr 
00:00:23.409 ->  Battery :0.83 V
00:00:23.472 ->  Speed:0.00 km/hr 
00:00:23.560 ->  Battery :0.83 V
00:00:23.619 ->  Speed:0.00 km/hr 
00:00:23.711 ->  Battery :0.82 V
00:00:23.771 ->  Speed:0.00 km/hr 
00:00:23.862 ->  Battery :0.82 V
00:00:23.921 ->  Speed:0.00 km/hr 
00:00:24.013 ->  Battery :0.83 V
00:00:24.073 ->  Speed:0.00 km/hr 
00:00:24.164 ->  Battery :0.83 V
00:00:24.224 ->  Speed:0.00 km/hr 
00:00:24.315 ->  Battery :0.83 V
00:00:24.375 ->  Speed:0.00 km/hr 
00:00:24.466 ->  Battery :0.83 V
00:00:24.525 ->  Speed:0.00 km/hr 
00:00:24.616 ->  Battery :0.85 V
00:00:24.677 ->  Speed:0.00 km/hr 
00:00:24.768 ->  Battery :0.85 V
00:00:24.828 ->  Speed:0.00 km/hr 
00:00:24.920 ->  Battery :0.85 V
00:00:24.979 ->  Speed:0.00 km/hr 
00:00:25.071 ->  Battery :0.83 V
00:00:25.131 ->  Speed:0.00 km/hr 
00:00:25.222 ->  Battery :0.82 V
00:00:25.281 ->  Speed:0.00 km/hr 
00:00:25.373 ->  Battery :0.83 V
00:00:25.433 ->  Speed:0.00 km/hr 
00:00:25.524 ->  Battery :0.83 V
00:00:25.583 ->  Speed:0.00 km/hr 
00:00:25.675 ->  Battery :0.82 V
00:00:25.735 ->  Speed:0.00 km/hr 
00:00:25.826 ->  Battery :0.82 V
00:00:25.885 ->  Speed:0.00 km/hr 
00:00:25.977 ->  Battery :0.83 V
00:00:26.037 ->  Speed:0.00 km/hr 
00:00:26.128 ->  Battery :0.85 V
00:00:26.187 ->  Speed:0.00 km/hr 
00:00:26.279 ->  Battery :0.82 V
00:00:26.339 ->  Speed:0.00 km/hr 
00:00:26.430 ->  Battery :0.82 V
00:00:26.489 ->  Speed:0.00 km/hr 
00:00:26.580 ->  Battery :0.85 V
00:00:26.640 ->  Speed:0.00 km/hr 
00:00:26.732 ->  Battery :0.85 V
00:00:26.793 ->  Speed:0.00 km/hr 
00:00:26.883 ->  Battery :0.83 V
00:00:26.942 ->  Speed:0.00 km/hr 
00:00:27.034 ->  Battery :0.82 V
00:00:27.094 ->  Speed:0.00 km/hr 
00:00:27.185 ->  Battery :0.85 V
00:00:27.244 ->  Speed:0.00 km/hr 
00:00:27.336 ->  Battery :0.85 V
00:00:27.396 ->  Speed:0.00 km/hr 
00:00:27.487 ->  Battery :0.83 V
00:00:27.546 ->  Speed:0.00 km/hr 
00:00:27.638 ->  Battery :0.83 V
00:00:27.698 ->  Speed:0.00 km/hr 
00:00:27.789 ->  Battery :0.82 V
00:00:27.848 ->  Speed:0.00 km/hr 
00:00:27.940 ->  Battery :0.83 V
00:00:00.00 ->  Speed:0.00 km/hr 
00:00:28.091 ->  Battery :0.83 V
00:00:28.150 ->  Speed:0.00 km/hr 
00:00:28.242 ->  Battery :0.82 V
00:00:28.302 ->  Speed:0.00 km/hr 
00:00:28.393 ->  Battery :0.82 V
00:00:28.452 ->  Speed:0.00 km/hr 
00:00:28.544 ->  Battery :0.83 V
00:00:28.603 ->  Speed:0.00 km/hr 
00:00:28.695 ->  Battery :0.85 V
00:00:28.754 ->  Speed:0.00 km/hr 
00:00:28.846 ->  Battery :0.82 V
00:00:28.905 ->  Speed:0.00 km/hr 
00:00:28.997 ->  Battery :0.83 V
00:00:29.057 ->  Speed:0.00 km/hr 
00:00:29.148 ->  Battery :0.85 V
00:00:29.207 ->  Speed:0.00 km/hr 
00:00:29.299 ->  Battery :0.83 V
00:00:29.359 ->  Speed:0.00 km/hr 
00:00:29.450 ->  Battery :0.83 V
00:00:29.509 ->  Speed:0.00 km/hr 
00:00:29.601 ->  Battery :0.83 V
00:00:29.661 ->  Speed:0.00 km/hr 
00:00:29.752 ->  Battery :0.83 V
00:00:29.811 ->  Speed:0.00 km/hr 
00:00:29.903 ->  Battery :0.83 V
00:00:29.964 ->  Speed:0.00 km/hr 
00:00:30.054 ->  Battery :0.82 V
00:00:30.116 ->  Speed:0.00 km/hr 
00:00:30.205 ->  Battery :0.82 V
00:00:30.266 ->  Speed:0.00 km/hr 
00:00:30.357 ->  Battery :0.82 V
00:00:30.416 ->  Speed:0.00 km/hr 
00:00:30.507 ->  Battery :0.83 V
00:00:30.566 ->  Speed:0.00 km/hr 
00:00:30.659 ->  Battery :0.83 V
00:00:30.718 ->  Speed:0.00 km/hr 
00:00:30.810 ->  Battery :0.82 V
00:00:30.869 ->  Speed:0.00 km/hr 
00:00:30.961 ->  Battery :0.83 V
00:00:31.021 ->  Speed:0.00 km/hr 
00:00:31.112 ->  Battery :0.85 V
00:00:31.173 ->  Speed:0.00 km/hr 
00:00:31.263 ->  Battery :0.85 V
00:00:31.323 ->  Speed:0.00 km/hr 
00:00:31.414 ->  Battery :0.83 V
00:00:31.473 ->  Speed:0.00 km/hr 
00:00:31.565 ->  Battery :0.83 V
00:00:31.625 ->  Speed:0.00 km/hr 
00:00:31.716 ->  Battery :0.85 V
00:00:31.775 ->  Speed:0.00 km/hr 
00:00:31.867 ->  Battery :0.83 V
00:00:31.927 ->  Speed:0.00 km/hr 
00:00:32.018 ->  Battery :0.82 V
00:00:32.077 ->  Speed:0.00 km/hr 
00:00:32.169 ->  Battery :0.82 V
00:00:32.229 ->  Speed:0.00 km/hr 
00:00:32.320 ->  Battery :0.83 V
00:00:32.379 ->  Speed:0.00 km/hr 
00:00:32.471 ->  Battery :0.83 V
00:00:32.530 ->  Speed:0.00 km/hr 
00:00:32.622 ->  Battery :0.83 V
00:00:32.681 ->  Speed:0.00 km/hr 
00:00:32.773 ->  Battery :0.82 V
00:00:32.832 ->  Speed:0.00 km/hr 
00:00:32.924 ->  Battery :0.85 V
00:00:32.984 ->  Speed:0.00 km/hr 
00:00:33.075 ->  Battery :0.85 V
00:00:33.134 ->  Speed:0.00 km/hr 
00:00:33.226 ->  Battery :0.85 V
00:00:33.286 ->  Speed:0.00 km/hr 
00:00:33.377 ->  Battery :0.83 V
00:00:33.439 ->  Speed:0.00 km/hr 
00:00:33.528 ->  Battery :0.83 V
00:00:33.588 ->  Speed:0.00 km/hr 
00:00:33.679 ->  Battery :0.85 V
00:00:33.738 ->  Speed:0.00 km/hr 
00:00:33.830 ->  Battery :0.85 V
00:00:33.890 ->  Speed:0.00 km/hr 
00:00:33.981 ->  Battery :0.83 V
00:00:34.040 ->  Speed:0.00 km/hr 
00:00:34.132 ->  Battery :0.83 V
00:00:34.192 ->  Speed:0.00 km/hr 
00:00:34.284 ->  Battery :0.83 V
00:00:34.343 ->  Speed:0.00 km/hr 
00:00:34.435 ->  Battery :0.83 V
00:00:34.497 ->  Speed:0.00 km/hr 
00:00:34.586 ->  Battery :0.82 V
00:00:34.647 ->  Speed:0.00 km/hr 
00:00:34.737 ->  Battery :0.83 V
00:00:34.797 ->  Speed:0.00 km/hr 
00:00:34.888 ->  Battery :0.83 V
00:00:34.948 ->  Speed:0.00 km/hr 
00:00:35.040 ->  Battery :0.85 V
00:00:35.099 ->  Speed:0.00 km/hr 
00:00:35.191 ->  Battery :0.83 V
00:00:35.251 ->  Speed:0.00 km/hr 
00:00:35.342 ->  Battery :0.83 V
00:00:35.401 ->  Speed:0.00 km/hr 
00:00:35.492 ->  Battery :0.85 V
00:00:35.553 ->  Speed:0.00 km/hr 
00:00:35.644 ->  Battery :0.85 V
00:00:35.703 ->  Speed:0.00 km/hr 
00:00:35.795 ->  Battery :0.85 V
00:00:35.855 ->  Speed:0.00 km/hr 
00:00:35.946 ->  Battery :0.83 V
00:00:36.005 ->  Speed:0.00 km/hr 
00:00:36.097 ->  Battery :0.83 V
00:00:36.156 ->  Speed:0.00 km/hr 
00:00:36.248 ->  Battery :0.85 V
00:00:36.307 ->  Speed:0.00 km/hr 
00:00:36.399 ->  Battery :0.85 V
00:00:36.458 ->  Speed:0.00 km/hr 
00:00:36.550 ->  Battery :0.82 V
00:00:36.610 ->  Speed:0.00 km/hr 
00:00:36.701 ->  Battery :0.82 V
00:00:36.763 ->  Speed:0.00 km/hr 
00:00:36.852 ->  Battery :0.83 V
00:00:36.912 ->  Speed:0.00 km/hr 
00:00:37.003 ->  Battery :0.83 V
00:00:37.062 ->  Speed:0.00 km/hr 
00:00:37.154 ->  Battery :0.83 V
00:00:37.214 ->  Speed:0.00 km/hr 
00:00:37.305 ->  Battery :0.82 V
00:00:37.364 ->  Speed:0.00 km/hr 
00:00:37.456 ->  Battery :0.85 V
00:00:37.516 ->  Speed:0.00 km/hr 
00:00:37.607 ->  Battery :0.86 V
00:00:37.666 ->  Speed:0.00 km/hr 
00:00:37.758 ->  Battery :0.85 V
00:00:37.821 ->  Speed:0.00 km/hr 
00:00:37.909 ->  Battery :0.83 V
00:00:37.968 ->  Speed:0.00 km/hr 
00:00:38.060 ->  Battery :0.85 V
00:00:38.119 ->  Speed:0.00 km/hr 
00:00:38.211 ->  Battery :0.85 V
00:00:38.270 ->  Speed:0.00 km/hr 
00:00:38.362 ->  Battery :0.83 V
00:00:38.421 ->  Speed:0.00 km/hr 
00:00:38.513 ->  Battery :0.83 V
00:00:38.573 ->  Speed:0.00 km/hr 
00:00:38.664 ->  Battery :0.82 V
00:00:38.723 ->  Speed:0.00 km/hr 
00:00:38.815 ->  Battery :0.83 V
00:00:38.875 ->  Speed:0.00 km/hr 
00:00:38.966 ->  Battery :0.85 V
00:00:39.025 ->  Speed:0.00 km/hr 
00:00:39.117 ->  Battery :0.83 V
00:00:39.177 ->  Speed:0.00 km/hr 
00:00:39.268 ->  Battery :0.82 V
00:00:39.327 ->  Speed:0.00 km/hr 
00:00:39.419 ->  Battery :0.83 V
00:00:39.479 ->  Speed:0.00 km/hr 
00:00:39.570 ->  Battery :0.85 V
00:00:39.645 ->  Speed:0.00 km/hr 
00:00:39.721 ->  Battery :0.83 V
00:00:39.781 ->  Speed:0.00 km/hr 
00:00:39.872 ->  Battery :0.83 V
00:00:39.931 ->  Speed:0.00 km/hr 
00:00:40.023 ->  Battery :0.85 V
00:00:40.082 ->  Speed:0.00 km/hr 
00:00:40.174 ->  Battery :0.86 V
00:00:40.235 ->  Speed:0.00 km/hr 
00:00:40.326 ->  Battery :0.83 V
00:00:40.385 ->  Speed:0.00 km/hr 
00:00:40.476 ->  Battery :0.83 V
00:00:40.537 ->  Speed:0.00 km/hr 
00:00:40.628 ->  Battery :0.85 V
00:00:40.687 ->  Speed:0.00 km/hr 
00:00:40.778 ->  Battery :0.85 V
00:00:40.839 ->  Speed:0.00 km/hr 
00:00:40.930 ->  Battery :0.83 V
00:00:40.989 ->  Speed:0.00 km/hr 
00:00:41.081 ->  Battery :0.83 V
00:00:41.143 ->  Speed:0.00 km/hr 
00:00:41.232 ->  Battery :0.83 V
00:00:41.291 ->  Speed:0.00 km/hr 
00:00:41.383 ->  Battery :0.83 V
00:00:41.443 ->  Speed:0.00 km/hr 
00:00:41.534 ->  Battery :0.83 V
00:00:41.593 ->  Speed:0.00 km/hr 
00:00:41.686 ->  Battery :0.83 V
00:00:41.745 ->  Speed:0.00 km/hr 
00:00:41.836 ->  Battery :0.83 V
00:00:41.895 ->  Speed:0.00 km/hr 
00:00:41.987 ->  Battery :0.85 V
00:00:42.046 ->  Speed:0.00 km/hr 
00:00:42.138 ->  Battery :0.85 V
00:00:42.198 ->  Speed:0.00 km/hr 
00:00:42.289 ->  Battery :0.83 V
00:00:42.348 ->  Speed:0.00 km/hr 
00:00:42.440 ->  Battery :0.83 V
00:00:42.500 ->  Speed:0.00 km/hr 
00:00:42.591 ->  Battery :0.85 V
00:00:42.650 ->  Speed:0.00 km/hr 
00:00:42.742 ->  Battery :0.85 V
00:00:42.802 ->  Speed:0.00 km/hr 
00:00:42.893 ->  Battery :0.83 V
00:00:42.952 ->  Speed:0.00 km/hr 
00:00:43.044 ->  Battery :0.83 V
00:00:43.104 ->  Speed:0.00 km/hr 
00:00:43.195 ->  Battery :0.85 V
00:00:43.254 ->  Speed:0.00 km/hr 
00:00:43.346 ->  Battery :0.83 V
00:00:43.406 ->  Speed:0.00 km/hr 
00:00:43.497 ->  Battery :0.82 V
00:00:43.556 ->  Speed:0.00 km/hr 
00:00:43.649 ->  Battery :0.83 V
00:00:43.708 ->  Speed:0.00 km/hr 
00:00:43.799 ->  Battery :0.85 V
00:00:43.858 ->  Speed:0.00 km/hr 
00:00:43.950 ->  Battery :0.86 V
00:00:44.009 ->  Speed:0.00 km/hr 
00:00:44.101 ->  Battery :0.85 V
00:00:44.161 ->  Speed:0.00 km/hr 
00:00:44.252 ->  Battery :0.83 V
00:00:44.311 ->  Speed:0.00 km/hr 
00:00:44.403 ->  Battery :0.83 V
00:00:44.466 ->  Speed:0.00 km/hr 
00:00:44.554 ->  Battery :0.86 V
00:00:44.613 ->  Speed:0.00 km/hr 
00:00:44.705 ->  Battery :0.85 V
00:00:44.766 ->  Speed:0.00 km/hr 
00:00:44.856 ->  Battery :0.82 V
00:00:44.915 ->  Speed:0.00 km/hr 
00:00:45.007 ->  Battery :0.82 V
00:00:45.068 ->  Speed:0.00 km/hr 
00:00:45.158 ->  Battery :0.83 V
00:00:45.218 ->  Speed:0.00 km/hr 
00:00:45.310 ->  Battery :0.85 V
00:00:45.370 ->  Speed:0.00 km/hr 
00:00:45.461 ->  Battery :0.83 V
00:00:45.520 ->  Speed:0.00 km/hr 
00:00:45.612 ->  Battery :0.82 V
00:00:45.671 ->  Speed:0.00 km/hr 
00:00:45.763 ->  Battery :0.85 V
00:00:45.822 ->  Speed:0.00 km/hr 
00:00:45.914 ->  Battery :0.85 V
00:00:45.973 ->  Speed:0.00 km/hr 
00:00:46.065 ->  Battery :0.83 V
00:00:46.125 ->  Speed:0.00 km/hr 
00:00:46.216 ->  Battery :0.83 V
00:00:46.275 ->  Speed:0.00 km/hr 
00:00:46.367 ->  Battery :0.86 V
00:00:46.427 ->  Speed:0.00 km/hr 
00:00:46.518 ->  Battery :0.86 V
00:00:46.577 ->  Speed:0.00 km/hr 
00:00:46.669 ->  Battery :0.85 V
00:00:46.729 ->  Speed:0.00 km/hr 
00:00:46.820 ->  Battery :0.85 V
00:00:46.879 ->  Speed:0.00 km/hr 
00:00:46.971 ->  Battery :0.83 V
00:00:47.031 ->  Speed:0.00 km/hr 
00:00:47.122 ->  Battery :0.85 V
00:00:47.181 ->  Speed:0.00 km/hr 
00:00:47.273 ->  Battery :0.85 V
00:00:47.333 ->  Speed:0.00 km/hr 
00:00:47.424 ->  Battery :0.83 V
00:00:47.483 ->  Speed:0.00 km/hr 
00:00:47.576 ->  Battery :0.82 V
00:00:47.635 ->  Speed:0.00 km/hr 
00:00:47.727 ->  Battery :0.85 V
00:00:47.789 ->  Speed:0.00 km/hr 
00:00:47.878 ->  Battery :0.85 V
00:00:47.937 ->  Speed:0.00 km/hr 
00:00:48.029 ->  Battery :0.85 V
00:00:48.089 ->  Speed:0.00 km/hr 
00:00:48.180 ->  Battery :0.83 V
00:00:48.239 ->  Speed:0.00 km/hr 
00:00:48.331 ->  Battery :0.86 V
00:00:48.391 ->  Speed:0.00 km/hr 
00:00:48.482 ->  Battery :0.85 V
00:00:48.541 ->  Speed:0.00 km/hr 
00:00:48.633 ->  Battery :0.85 V
00:00:48.693 ->  Speed:0.00 km/hr 
00:00:48.784 ->  Battery :0.85 V
00:00:48.843 ->  Speed:0.00 km/hr 
00:00:48.935 ->  Battery :0.85 V
00:00:48.995 ->  Speed:0.00 km/hr 
00:00:49.086 ->  Battery :0.85 V
00:00:49.145 ->  Speed:0.00 km/hr 
00:00:49.238 ->  Battery :0.85 V
00:00:49.297 ->  Speed:0.00 km/hr 
00:00:49.388 ->  Battery :0.83 V
