00:00:02.865 ->  SD OK
00:00:12.093 ->  Battery :0.98 V
00:00:12.141 ->  Speed:0.00 km/hr 
00:00:12.243 ->  Battery :0.98 V
00:00:12.292 ->  Speed:0.00 km/hr 
00:00:12.395 ->  Battery :0.96 V
00:00:12.445 ->  Speed:0.00 km/hr 
00:00:12.546 ->  Battery :0.98 V
00:00:12.594 ->  Speed:0.00 km/hr 
00:00:12.697 ->  Battery :0.96 V
00:00:12.745 ->  Speed:0.00 km/hr 
00:00:12.848 ->  Battery :0.96 V
00:00:12.896 ->  Speed:0.00 km/hr 
00:00:00.00 ->  Battery :0.96 V
00:00:13.047 ->  Speed:0.00 km/hr 
00:00:13.151 ->  Battery :0.96 V
00:00:13.199 ->  Speed:0.00 km/hr 
00:00:13.302 ->  Battery :0.96 V
00:00:13.350 ->  Speed:0.00 km/hr 
00:00:13.453 ->  Battery :0.96 V
00:00:13.503 ->  Speed:0.00 km/hr 
00:00:13.603 ->  Battery :0.96 V
00:00:13.651 ->  Speed:0.00 km/hr 
00:00:13.755 ->  Battery :0.96 V
00:00:13.803 ->  Speed:0.00 km/hr 
00:00:13.905 ->  Battery :0.98 V
00:00:13.954 ->  Speed:0.00 km/hr 
00:00:14.057 ->  Battery :0.96 V
00:00:14.105 ->  Speed:0.00 km/hr 
00:00:14.208 ->  Battery :0.96 V
00:00:14.256 ->  Speed:0.00 km/hr 
00:00:14.359 ->  Battery :0.96 V
00:00:14.407 ->  Speed:0.00 km/hr 
00:00:14.510 ->  Battery :0.98 V
00:00:14.558 ->  Speed:0.00 km/hr 
00:00:14.661 ->  Battery :0.98 V
00:00:14.709 ->  Speed:0.00 km/hr 
00:00:14.812 ->  Battery :0.96 V
00:00:14.860 ->  Speed:0.00 km/hr 
00:00:14.963 ->  Battery :0.98 V
00:00:15.011 ->  Speed:0.00 km/hr 
00:00:15.114 ->  Battery :0.98 V
00:00:15.162 ->  Speed:0.00 km/hr 
00:00:15.265 ->  Battery :0.98 V
00:00:15.313 ->  Speed:0.00 km/hr 
00:00:15.416 ->  Battery :0.96 V
00:00:15.464 ->  Speed:0.00 km/hr 
00:00:15.566 ->  Battery :0.98 V
00:00:15.614 ->  Speed:0.00 km/hr 
00:00:15.718 ->  Battery :0.96 V
00:00:15.769 ->  Speed:0.00 km/hr 
00:00:15.869 ->  Battery :0.95 V
00:00:15.917 ->  Speed:0.00 km/hr 
00:00:16.021 ->  Battery :0.95 V
00:00:16.069 ->  Speed:0.00 km/hr 
00:00:16.172 ->  Battery :0.93 V
00:00:16.220 ->  Speed:0.00 km/hr 
00:00:16.323 ->  Battery :0.95 V
00:00:16.371 ->  Speed:0.00 km/hr 
00:00:16.474 ->  Battery :0.95 V
00:00:16.522 ->  Speed:0.00 km/hr 
00:00:16.625 ->  Battery :0.93 V
00:00:16.673 ->  Speed:0.00 km/hr 
00:00:16.776 ->  Battery :0.96 V
00:00:16.827 ->  Speed:0.00 km/hr 
00:00:16.927 ->  Battery :0.96 V
00:00:16.975 ->  Speed:0.00 km/hr 
00:00:17.078 ->  Battery :0.98 V
00:00:17.126 ->  Speed:0.00 km/hr 
00:00:17.229 ->  Battery :3.40 V
00:00:17.277 ->  Speed:0.00 km/hr 
00:00:17.380 ->  Battery :7.75 V
00:00:17.428 ->  Speed:0.00 km/hr 
00:00:17.530 ->  Battery :0.96 V
00:00:17.579 ->  Speed:0.00 km/hr 
00:00:17.682 ->  Battery :0.96 V
00:00:17.730 ->  Speed:0.00 km/hr 
00:00:17.832 ->  Battery :0.98 V
00:00:17.881 ->  Speed:0.00 km/hr 
00:00:17.984 ->  Battery :0.96 V
00:00:18.032 ->  Speed:0.00 km/hr 
00:00:18.135 ->  Battery :0.96 V
00:00:18.183 ->  Speed:0.00 km/hr 
00:00:18.286 ->  Battery :0.96 V
00:00:18.334 ->  Speed:0.00 km/hr 
00:00:18.437 ->  Battery :0.00 V
00:00:18.485 ->  Speed:0.00 km/hr 
00:00:18.588 ->  Battery :0.00 V
00:00:18.636 ->  Speed:0.00 km/hr 
00:00:18.739 ->  Battery :0.00 V
00:00:18.787 ->  Speed:0.00 km/hr 
00:00:18.891 ->  Battery :0.95 V
00:00:18.939 ->  Speed:0.00 km/hr 
00:00:19.042 ->  Battery :0.00 V
00:00:19.092 ->  Speed:0.00 km/hr 
00:00:19.193 ->  Battery :0.96 V
00:00:19.241 ->  Speed:0.00 km/hr 
00:00:19.345 ->  Battery :0.98 V
00:00:19.393 ->  Speed:0.00 km/hr 
00:00:19.495 ->  Battery :0.98 V
00:00:19.544 ->  Speed:0.00 km/hr 
00:00:19.647 ->  Battery :0.96 V
00:00:19.695 ->  Speed:0.00 km/hr 
00:00:19.798 ->  Battery :0.96 V
00:00:19.846 ->  Speed:0.00 km/hr 
00:00:19.949 ->  Battery :0.96 V
00:00:19.997 ->  Speed:0.00 km/hr 
00:00:20.100 ->  Battery :0.96 V
00:00:20.151 ->  Speed:0.00 km/hr 
00:00:20.251 ->  Battery :0.96 V
00:00:20.299 ->  Speed:0.00 km/hr 
00:00:20.402 ->  Battery :0.96 V
00:00:20.450 ->  Speed:0.00 km/hr 
