00:00:02.753 ->  SD OK
00:00:14.627 ->  Speed:0.00 km/hr 
00:00:14.722 ->  Battery :0.85 V
00:00:14.778 ->  Speed:0.00 km/hr 
00:00:14.873 ->  Battery :0.86 V
00:00:14.929 ->  Speed:0.00 km/hr 
00:00:15.024 ->  Battery :0.87 V
00:00:15.080 ->  Speed:0.00 km/hr 
00:00:15.175 ->  Battery :0.89 V
00:00:15.232 ->  Speed:0.00 km/hr 
00:00:15.326 ->  Battery :0.86 V
00:00:15.382 ->  Speed:0.00 km/hr 
00:00:15.476 ->  Battery :0.85 V
00:00:15.536 ->  Speed:0.00 km/hr 
00:00:15.628 ->  Battery :0.86 V
00:00:15.684 ->  Speed:0.00 km/hr 
00:00:15.778 ->  Battery :0.86 V
00:00:15.835 ->  Speed:0.00 km/hr 
00:00:15.930 ->  Battery :0.86 V
00:00:15.986 ->  Speed:0.00 km/hr 
00:00:16.080 ->  Battery :0.86 V
00:00:16.137 ->  Speed:0.00 km/hr 
00:00:16.232 ->  Battery :0.85 V
00:00:16.288 ->  Speed:0.00 km/hr 
00:00:16.382 ->  Battery :0.86 V
00:00:16.439 ->  Speed:0.00 km/hr 
00:00:16.534 ->  Battery :0.86 V
00:00:16.593 ->  Speed:0.00 km/hr 
00:00:16.685 ->  Battery :0.85 V
00:00:16.741 ->  Speed:0.00 km/hr 
00:00:16.836 ->  Battery :0.85 V
00:00:16.892 ->  Speed:0.00 km/hr 
00:00:16.987 ->  Battery :0.86 V
00:00:17.043 ->  Speed:0.00 km/hr 
00:00:17.138 ->  Battery :0.86 V
00:00:17.195 ->  Speed:0.00 km/hr 
00:00:17.289 ->  Battery :0.85 V
00:00:17.346 ->  Speed:0.00 km/hr 
00:00:17.439 ->  Battery :0.85 V
00:00:17.497 ->  Speed:0.00 km/hr 
00:00:17.591 ->  Battery :0.86 V
00:00:17.648 ->  Speed:0.00 km/hr 
00:00:17.741 ->  Battery :0.86 V
00:00:17.799 ->  Speed:0.00 km/hr 
00:00:17.893 ->  Battery :0.85 V
00:00:17.950 ->  Speed:0.00 km/hr 
00:00:18.043 ->  Battery :0.86 V
00:00:18.101 ->  Speed:0.00 km/hr 
00:00:18.195 ->  Battery :0.86 V
00:00:18.252 ->  Speed:0.00 km/hr 
00:00:18.345 ->  Battery :0.87 V
00:00:18.403 ->  Speed:0.00 km/hr 
00:00:18.497 ->  Battery :0.87 V
00:00:18.554 ->  Speed:0.00 km/hr 
00:00:18.648 ->  Battery :0.86 V
00:00:18.705 ->  Speed:0.00 km/hr 
00:00:18.799 ->  Battery :0.85 V
00:00:18.854 ->  Speed:0.00 km/hr 
00:00:18.950 ->  Battery :0.86 V
00:00:19.007 ->  Speed:0.00 km/hr 
00:00:19.101 ->  Battery :0.86 V
00:00:19.159 ->  Speed:0.00 km/hr 
00:00:19.252 ->  Battery :0.86 V
00:00:19.309 ->  Speed:0.00 km/hr 
00:00:19.402 ->  Battery :0.86 V
00:00:19.460 ->  Speed:0.00 km/hr 
00:00:19.555 ->  Battery :0.86 V
00:00:19.611 ->  Speed:0.00 km/hr 
00:00:19.704 ->  Battery :0.85 V
00:00:19.762 ->  Speed:0.00 km/hr 
00:00:19.857 ->  Battery :0.86 V
00:00:19.916 ->  Speed:0.00 km/hr 
00:00:20.007 ->  Battery :0.87 V
00:00:20.064 ->  Speed:0.00 km/hr 
00:00:20.159 ->  Battery :0.86 V
00:00:20.215 ->  Speed:0.00 km/hr 
00:00:20.310 ->  Battery :0.86 V
00:00:20.366 ->  Speed:0.00 km/hr 
00:00:20.461 ->  Battery :0.85 V
00:00:20.517 ->  Speed:0.00 km/hr 
00:00:20.612 ->  Battery :0.86 V
00:00:20.668 ->  Speed:0.00 km/hr 
00:00:20.763 ->  Battery :0.86 V
00:00:20.819 ->  Speed:0.00 km/hr 
00:00:20.914 ->  Battery :0.86 V
00:00:20.970 ->  Speed:0.00 km/hr 
00:00:21.065 ->  Battery :0.86 V
00:00:21.122 ->  Speed:0.00 km/hr 
00:00:21.216 ->  Battery :0.86 V
00:00:21.272 ->  Speed:0.00 km/hr 
00:00:21.366 ->  Battery :0.85 V
00:00:21.423 ->  Speed:0.00 km/hr 
00:00:21.518 ->  Battery :0.86 V
00:00:21.574 ->  Speed:0.00 km/hr 
00:00:21.668 ->  Battery :0.86 V
00:00:21.725 ->  Speed:0.00 km/hr 
00:00:21.820 ->  Battery :0.86 V
00:00:21.876 ->  Speed:0.00 km/hr 
00:00:21.970 ->  Battery :0.85 V
00:00:22.027 ->  Speed:0.00 km/hr 
00:00:22.122 ->  Battery :0.85 V
00:00:22.178 ->  Speed:0.00 km/hr 
00:00:22.273 ->  Battery :0.86 V
00:00:22.329 ->  Speed:0.00 km/hr 
00:00:22.424 ->  Battery :0.86 V
00:00:22.481 ->  Speed:0.00 km/hr 
00:00:22.575 ->  Battery :0.85 V
00:00:22.632 ->  Speed:0.00 km/hr 
00:00:22.726 ->  Battery :0.85 V
00:00:22.784 ->  Speed:0.00 km/hr 
00:00:22.877 ->  Battery :0.86 V
00:00:22.934 ->  Speed:0.00 km/hr 
00:00:23.028 ->  Battery :0.85 V
00:00:23.086 ->  Speed:0.00 km/hr 
00:00:23.179 ->  Battery :0.87 V
00:00:23.238 ->  Speed:0.00 km/hr 
00:00:23.329 ->  Battery :0.87 V
00:00:23.387 ->  Speed:0.00 km/hr 
00:00:23.481 ->  Battery :0.86 V
00:00:23.538 ->  Speed:0.00 km/hr 
00:00:23.631 ->  Battery :0.87 V
00:00:23.689 ->  Speed:0.00 km/hr 
00:00:23.783 ->  Battery :0.86 V
00:00:23.840 ->  Speed:0.00 km/hr 
00:00:23.933 ->  Battery :0.86 V
00:00:23.991 ->  Speed:0.00 km/hr 
00:00:24.085 ->  Battery :0.87 V
00:00:24.142 ->  Speed:0.00 km/hr 
00:00:24.236 ->  Battery :0.87 V
00:00:24.293 ->  Speed:0.00 km/hr 
00:00:24.387 ->  Battery :0.86 V
00:00:24.444 ->  Speed:0.00 km/hr 
00:00:24.538 ->  Battery :0.86 V
00:00:24.595 ->  Speed:0.00 km/hr 
00:00:24.690 ->  Battery :0.85 V
00:00:24.747 ->  Speed:0.00 km/hr 
00:00:24.841 ->  Battery :0.86 V
00:00:24.897 ->  Speed:0.00 km/hr 
00:00:25.031 ->  Battery :0.87 V
00:00:25.089 ->  Speed:0.00 km/hr 
00:00:25.143 ->  Battery :0.85 V
00:00:25.199 ->  Speed:0.00 km/hr 
00:00:25.293 ->  Battery :0.86 V
00:00:25.350 ->  Speed:0.00 km/hr 
00:00:25.445 ->  Battery :0.85 V
00:00:25.501 ->  Speed:0.00 km/hr 
00:00:25.595 ->  Battery :0.86 V
