00:00:02.760 ->  SD OK
00:00:08.567 ->  Speed:0.00 km/hr 
00:00:08.658 ->  Battery :0.87 V
00:00:08.718 ->  Speed:0.00 km/hr 
00:00:08.810 ->  Battery :0.86 V
00:00:08.869 ->  Speed:0.00 km/hr 
00:00:08.961 ->  Battery :0.86 V
00:00:09.023 ->  Speed:0.00 km/hr 
00:00:09.112 ->  Battery :0.85 V
00:00:09.171 ->  Speed:0.00 km/hr 
00:00:09.263 ->  Battery :0.86 V
00:00:09.322 ->  Speed:0.00 km/hr 
00:00:09.414 ->  Battery :0.86 V
00:00:09.473 ->  Speed:0.00 km/hr 
00:00:09.566 ->  Battery :0.87 V
00:00:09.624 ->  Speed:0.00 km/hr 
00:00:09.716 ->  Battery :0.86 V
00:00:09.775 ->  Speed:0.00 km/hr 
00:00:09.868 ->  Battery :0.86 V
00:00:09.926 ->  Speed:0.00 km/hr 
00:00:10.018 ->  Battery :0.86 V
00:00:10.077 ->  Speed:0.00 km/hr 
00:00:10.170 ->  Battery :0.86 V
00:00:10.228 ->  Speed:0.00 km/hr 
00:00:10.320 ->  Battery :0.86 V
00:00:10.379 ->  Speed:0.00 km/hr 
00:00:10.472 ->  Battery :0.86 V
00:00:10.530 ->  Speed:0.00 km/hr 
00:00:10.622 ->  Battery :0.86 V
00:00:10.681 ->  Speed:0.00 km/hr 
00:00:10.774 ->  Battery :0.85 V
00:00:10.832 ->  Speed:0.00 km/hr 
00:00:10.925 ->  Battery :0.86 V
00:00:10.984 ->  Speed:0.00 km/hr 
00:00:11.076 ->  Battery :0.87 V
00:00:11.136 ->  Speed:0.00 km/hr 
00:00:11.227 ->  Battery :0.86 V
00:00:11.285 ->  Speed:0.00 km/hr 
00:00:11.377 ->  Battery :0.87 V
00:00:11.436 ->  Speed:0.00 km/hr 
00:00:11.529 ->  Battery :0.87 V
00:00:11.587 ->  Speed:0.00 km/hr 
00:00:11.679 ->  Battery :0.86 V
00:00:11.739 ->  Speed:0.00 km/hr 
00:00:11.831 ->  Battery :0.86 V
00:00:11.890 ->  Speed:0.00 km/hr 
00:00:11.981 ->  Battery :0.87 V
00:00:12.041 ->  Speed:0.00 km/hr 
00:00:12.133 ->  Battery :0.86 V
00:00:12.192 ->  Speed:0.00 km/hr 
00:00:12.283 ->  Battery :0.86 V
00:00:12.345 ->  Speed:0.00 km/hr 
00:00:12.435 ->  Battery :0.85 V
00:00:12.494 ->  Speed:0.00 km/hr 
00:00:12.585 ->  Battery :0.86 V
00:00:12.645 ->  Speed:0.00 km/hr 
00:00:12.737 ->  Battery :0.87 V
00:00:12.796 ->  Speed:0.00 km/hr 
00:00:12.888 ->  Battery :0.85 V
00:00:12.947 ->  Speed:0.00 km/hr 
00:00:13.039 ->  Battery :0.86 V
00:00:13.113 ->  Speed:0.00 km/hr 
00:00:13.190 ->  Battery :0.87 V
00:00:13.249 ->  Speed:0.00 km/hr 
00:00:13.340 ->  Battery :0.86 V
00:00:13.402 ->  Speed:0.00 km/hr 
00:00:13.492 ->  Battery :0.86 V
00:00:13.551 ->  Speed:0.00 km/hr 
00:00:13.642 ->  Battery :0.87 V
00:00:13.702 ->  Speed:0.00 km/hr 
00:00:13.794 ->  Battery :0.87 V
00:00:13.853 ->  Speed:0.00 km/hr 
00:00:13.944 ->  Battery :0.87 V
00:00:14.004 ->  Speed:0.00 km/hr 
00:00:14.096 ->  Battery :0.86 V
00:00:14.155 ->  Speed:0.00 km/hr 
00:00:14.246 ->  Battery :0.87 V
00:00:14.306 ->  Speed:0.00 km/hr 
00:00:14.398 ->  Battery :0.89 V
00:00:14.457 ->  Speed:0.00 km/hr 
00:00:14.548 ->  Battery :0.86 V
00:00:14.608 ->  Speed:0.00 km/hr 
00:00:14.700 ->  Battery :0.87 V
00:00:14.759 ->  Speed:0.00 km/hr 
00:00:14.851 ->  Battery :0.87 V
00:00:14.910 ->  Speed:0.00 km/hr 
00:00:15.003 ->  Battery :0.87 V
00:00:15.062 ->  Speed:0.00 km/hr 
00:00:15.154 ->  Battery :0.87 V
00:00:15.212 ->  Speed:0.00 km/hr 
00:00:15.304 ->  Battery :0.87 V
00:00:15.363 ->  Speed:0.00 km/hr 
00:00:15.456 ->  Battery :0.86 V
00:00:15.514 ->  Speed:0.00 km/hr 
00:00:15.606 ->  Battery :0.86 V
00:00:15.668 ->  Speed:0.00 km/hr 
00:00:15.758 ->  Battery :0.85 V
00:00:15.816 ->  Speed:0.00 km/hr 
00:00:15.908 ->  Battery :0.86 V
00:00:15.967 ->  Speed:0.00 km/hr 
00:00:16.060 ->  Battery :0.87 V
00:00:16.118 ->  Speed:0.00 km/hr 
00:00:16.210 ->  Battery :0.85 V
00:00:16.269 ->  Speed:0.00 km/hr 
00:00:16.362 ->  Battery :0.87 V
00:00:16.420 ->  Speed:0.00 km/hr 
00:00:16.513 ->  Battery :0.87 V
00:00:16.571 ->  Speed:0.00 km/hr 
00:00:16.664 ->  Battery :0.86 V
00:00:16.726 ->  Speed:0.00 km/hr 
00:00:16.815 ->  Battery :0.89 V
00:00:16.873 ->  Speed:0.00 km/hr 
00:00:16.966 ->  Battery :0.87 V
00:00:17.026 ->  Speed:0.00 km/hr 
00:00:17.117 ->  Battery :0.86 V
00:00:17.176 ->  Speed:0.00 km/hr 
00:00:17.267 ->  Battery :0.87 V
00:00:17.327 ->  Speed:0.00 km/hr 
00:00:17.419 ->  Battery :0.87 V
00:00:17.478 ->  Speed:0.00 km/hr 
00:00:17.569 ->  Battery :0.87 V
00:00:17.629 ->  Speed:0.00 km/hr 
00:00:17.721 ->  Battery :0.89 V
00:00:17.780 ->  Speed:0.00 km/hr 
00:00:17.871 ->  Battery :0.86 V
00:00:17.931 ->  Speed:0.00 km/hr 
00:00:18.023 ->  Battery :0.87 V
00:00:18.082 ->  Speed:0.00 km/hr 
00:00:18.173 ->  Battery :0.87 V
00:00:18.233 ->  Speed:0.00 km/hr 
00:00:18.325 ->  Battery :0.86 V
00:00:18.384 ->  Speed:0.00 km/hr 
00:00:18.476 ->  Battery :0.86 V
00:00:18.535 ->  Speed:0.00 km/hr 
00:00:18.627 ->  Battery :0.87 V
00:00:18.686 ->  Speed:0.00 km/hr 
00:00:18.778 ->  Battery :0.86 V
00:00:18.837 ->  Speed:0.00 km/hr 
00:00:18.929 ->  Battery :0.87 V
00:00:18.987 ->  Speed:0.00 km/hr 
00:00:19.080 ->  Battery :0.89 V
00:00:19.139 ->  Speed:0.00 km/hr 
00:00:19.230 ->  Battery :0.87 V
00:00:19.290 ->  Speed:0.00 km/hr 
