00:00:02.875 ->  SD OK
00:00:08.999 ->  Battery :0.77 V
00:00:09.050 ->  Speed:0.00 km/hr 
00:00:09.151 ->  Battery :0.77 V
00:00:09.199 ->  Speed:0.00 km/hr 
00:00:09.302 ->  Battery :0.77 V
00:00:09.350 ->  Speed:0.00 km/hr 
00:00:09.453 ->  Battery :0.77 V
00:00:09.501 ->  Speed:0.00 km/hr 
00:00:09.604 ->  Battery :0.77 V
00:00:09.652 ->  Speed:0.00 km/hr 
00:00:09.754 ->  Battery :0.77 V
00:00:09.802 ->  Speed:0.00 km/hr 
00:00:09.906 ->  Battery :0.76 V
00:00:09.954 ->  Speed:0.00 km/hr 
00:00:10.056 ->  Battery :0.76 V
00:00:10.104 ->  Speed:0.00 km/hr 
00:00:10.208 ->  Battery :0.76 V
00:00:10.256 ->  Speed:0.00 km/hr 
00:00:10.358 ->  Battery :0.76 V
00:00:10.406 ->  Speed:0.00 km/hr 
00:00:10.510 ->  Battery :0.76 V
00:00:10.558 ->  Speed:0.00 km/hr 
00:00:10.660 ->  Battery :0.76 V
00:00:10.708 ->  Speed:0.00 km/hr 
00:00:10.812 ->  Battery :0.76 V
00:00:10.860 ->  Speed:0.00 km/hr 
00:00:10.962 ->  Battery :0.76 V
00:00:11.011 ->  Speed:0.00 km/hr 
00:00:11.114 ->  Battery :0.77 V
00:00:11.162 ->  Speed:0.00 km/hr 
00:00:11.265 ->  Battery :0.77 V
00:00:11.313 ->  Speed:0.00 km/hr 
00:00:11.416 ->  Battery :0.77 V
00:00:11.464 ->  Speed:0.00 km/hr 
00:00:11.567 ->  Battery :0.77 V
00:00:11.615 ->  Speed:0.00 km/hr 
00:00:11.717 ->  Battery :0.77 V
00:00:11.765 ->  Speed:0.00 km/hr 
00:00:11.869 ->  Battery :0.77 V
00:00:11.917 ->  Speed:0.00 km/hr 
00:00:12.019 ->  Battery :0.77 V
00:00:12.067 ->  Speed:0.00 km/hr 
00:00:12.171 ->  Battery :0.77 V
00:00:12.219 ->  Speed:0.00 km/hr 
00:00:12.321 ->  Battery :0.77 V
00:00:12.372 ->  Speed:0.00 km/hr 
00:00:12.473 ->  Battery :0.76 V
00:00:12.521 ->  Speed:0.00 km/hr 
00:00:12.623 ->  Battery :0.76 V
00:00:12.672 ->  Speed:0.00 km/hr 
00:00:12.776 ->  Battery :0.76 V
00:00:12.823 ->  Speed:0.00 km/hr 
00:00:12.926 ->  Battery :0.77 V
00:00:12.975 ->  Speed:0.00 km/hr 
00:00:13.078 ->  Battery :0.77 V
00:00:13.125 ->  Speed:0.00 km/hr 
00:00:13.229 ->  Battery :0.76 V
00:00:13.277 ->  Speed:0.00 km/hr 
00:00:13.380 ->  Battery :0.76 V
00:00:13.430 ->  Speed:0.00 km/hr 
00:00:13.531 ->  Battery :0.77 V
00:00:13.579 ->  Speed:0.00 km/hr 
00:00:13.681 ->  Battery :0.77 V
00:00:13.729 ->  Speed:0.00 km/hr 
00:00:13.833 ->  Battery :0.77 V
00:00:13.881 ->  Speed:0.00 km/hr 
00:00:13.983 ->  Battery :0.77 V
00:00:14.031 ->  Speed:0.00 km/hr 
00:00:14.135 ->  Battery :0.77 V
00:00:14.183 ->  Speed:0.00 km/hr 
00:00:14.285 ->  Battery :0.79 V
00:00:14.333 ->  Speed:0.00 km/hr 
00:00:14.437 ->  Battery :0.77 V
00:00:14.485 ->  Speed:0.00 km/hr 
00:00:14.587 ->  Battery :0.77 V
00:00:14.636 ->  Speed:0.00 km/hr 
00:00:14.739 ->  Battery :0.77 V
00:00:14.787 ->  Speed:0.00 km/hr 
00:00:14.889 ->  Battery :0.77 V
00:00:14.938 ->  Speed:0.00 km/hr 
00:00:15.041 ->  Battery :0.77 V
00:00:15.089 ->  Speed:0.00 km/hr 
00:00:15.192 ->  Battery :0.77 V
00:00:15.240 ->  Speed:0.00 km/hr 
00:00:15.343 ->  Battery :0.76 V
00:00:15.391 ->  Speed:0.00 km/hr 
00:00:15.495 ->  Battery :0.76 V
00:00:15.543 ->  Speed:0.00 km/hr 
00:00:15.645 ->  Battery :0.77 V
00:00:15.696 ->  Speed:0.00 km/hr 
00:00:15.797 ->  Battery :0.76 V
00:00:15.845 ->  Speed:0.00 km/hr 
00:00:15.947 ->  Battery :0.76 V
00:00:15.995 ->  Speed:0.00 km/hr 
00:00:16.099 ->  Battery :0.77 V
00:00:16.147 ->  Speed:0.00 km/hr 
00:00:16.249 ->  Battery :0.76 V
00:00:16.297 ->  Speed:0.00 km/hr 
00:00:16.401 ->  Battery :0.77 V
00:00:16.449 ->  Speed:0.00 km/hr 
00:00:16.551 ->  Battery :0.77 V
00:00:16.600 ->  Speed:0.00 km/hr 
00:00:16.703 ->  Battery :0.77 V
00:00:16.754 ->  Speed:0.00 km/hr 
00:00:16.854 ->  Battery :0.77 V
00:00:16.902 ->  Speed:0.00 km/hr 
00:00:17.005 ->  Battery :0.79 V
00:00:17.054 ->  Speed:0.00 km/hr 
00:00:17.157 ->  Battery :0.77 V
00:00:17.205 ->  Speed:0.00 km/hr 
00:00:17.306 ->  Battery :0.79 V
00:00:17.355 ->  Speed:0.00 km/hr 
00:00:17.459 ->  Battery :0.77 V
00:00:17.507 ->  Speed:0.00 km/hr 
00:00:17.609 ->  Battery :0.77 V
00:00:17.657 ->  Speed:0.00 km/hr 
00:00:17.761 ->  Battery :0.77 V
00:00:17.809 ->  Speed:0.00 km/hr 
00:00:17.911 ->  Battery :0.76 V
00:00:17.959 ->  Speed:0.00 km/hr 
00:00:18.063 ->  Battery :0.76 V
00:00:18.111 ->  Speed:0.00 km/hr 
00:00:18.213 ->  Battery :0.76 V
00:00:18.262 ->  Speed:0.00 km/hr 
00:00:18.365 ->  Battery :0.76 V
00:00:18.413 ->  Speed:0.00 km/hr 
00:00:18.515 ->  Battery :0.76 V
00:00:18.564 ->  Speed:0.00 km/hr 
00:00:18.667 ->  Battery :0.77 V
00:00:18.715 ->  Speed:0.00 km/hr 
00:00:18.818 ->  Battery :0.77 V
00:00:18.866 ->  Speed:0.00 km/hr 
00:00:18.969 ->  Battery :0.77 V
00:00:19.015 ->  Speed:0.00 km/hr 
00:00:19.120 ->  Battery :0.77 V
00:00:19.168 ->  Speed:0.00 km/hr 
00:00:19.270 ->  Battery :0.79 V
00:00:19.318 ->  Speed:0.00 km/hr 
00:00:19.422 ->  Battery :0.79 V
00:00:19.470 ->  Speed:0.00 km/hr 
00:00:19.572 ->  Battery :0.77 V
00:00:19.620 ->  Speed:0.00 km/hr 
00:00:19.724 ->  Battery :0.77 V
00:00:19.772 ->  Speed:0.00 km/hr 
00:00:19.874 ->  Battery :0.77 V
00:00:19.922 ->  Speed:0.00 km/hr 
00:00:20.026 ->  Battery :0.79 V
00:00:20.077 ->  Speed:0.00 km/hr 
00:00:20.176 ->  Battery :0.77 V
00:00:20.225 ->  Speed:0.00 km/hr 
00:00:20.328 ->  Battery :0.77 V
00:00:20.376 ->  Speed:0.00 km/hr 
00:00:20.478 ->  Battery :0.77 V
00:00:20.527 ->  Speed:0.00 km/hr 
00:00:20.630 ->  Battery :0.77 V
00:00:20.678 ->  Speed:0.00 km/hr 
00:00:20.781 ->  Battery :0.77 V
00:00:20.829 ->  Speed:0.00 km/hr 
00:00:20.932 ->  Battery :0.76 V
00:00:20.980 ->  Speed:0.00 km/hr 
00:00:21.084 ->  Battery :0.76 V
00:00:21.131 ->  Speed:0.00 km/hr 
00:00:21.233 ->  Battery :0.77 V
00:00:21.281 ->  Speed:0.00 km/hr 
00:00:21.386 ->  Battery :0.76 V
00:00:21.434 ->  Speed:0.00 km/hr 
00:00:21.536 ->  Battery :0.77 V
00:00:21.584 ->  Speed:0.00 km/hr 
00:00:21.688 ->  Battery :0.77 V
00:00:21.736 ->  Speed:0.00 km/hr 
00:00:21.838 ->  Battery :0.77 V
00:00:21.885 ->  Speed:0.00 km/hr 
00:00:21.990 ->  Battery :0.77 V
00:00:22.038 ->  Speed:0.00 km/hr 
00:00:22.140 ->  Battery :0.77 V
00:00:22.189 ->  Speed:0.00 km/hr 
00:00:22.292 ->  Battery :0.77 V
00:00:22.340 ->  Speed:0.00 km/hr 
00:00:22.443 ->  Battery :0.79 V
00:00:22.491 ->  Speed:0.00 km/hr 
00:00:22.594 ->  Battery :0.77 V
00:00:22.642 ->  Speed:0.00 km/hr 
00:00:22.745 ->  Battery :0.77 V
00:00:22.793 ->  Speed:0.00 km/hr 
00:00:22.896 ->  Battery :0.77 V
00:00:22.944 ->  Speed:0.00 km/hr 
00:00:23.047 ->  Battery :0.77 V
00:00:23.095 ->  Speed:0.00 km/hr 
00:00:23.197 ->  Battery :0.77 V
00:00:23.245 ->  Speed:0.00 km/hr 
00:00:23.349 ->  Battery :0.77 V
00:00:23.400 ->  Speed:0.00 km/hr 
00:00:23.499 ->  Battery :0.77 V
00:00:23.547 ->  Speed:0.00 km/hr 
00:00:23.651 ->  Battery :0.76 V
00:00:23.699 ->  Speed:0.00 km/hr 
00:00:23.801 ->  Battery :0.77 V
00:00:23.849 ->  Speed:0.00 km/hr 
00:00:23.953 ->  Battery :0.77 V
00:00:24.001 ->  Speed:0.00 km/hr 
00:00:24.103 ->  Battery :0.76 V
00:00:24.152 ->  Speed:0.00 km/hr 
00:00:24.255 ->  Battery :0.77 V
00:00:24.303 ->  Speed:0.00 km/hr 
00:00:24.406 ->  Battery :0.77 V
00:00:24.454 ->  Speed:0.00 km/hr 
00:00:24.557 ->  Battery :0.77 V
00:00:24.605 ->  Speed:0.00 km/hr 
00:00:24.708 ->  Battery :0.77 V
00:00:24.756 ->  Speed:0.00 km/hr 
00:00:24.859 ->  Battery :0.77 V
00:00:24.907 ->  Speed:0.00 km/hr 
00:00:25.010 ->  Battery :0.79 V
00:00:25.058 ->  Speed:0.00 km/hr 
00:00:25.160 ->  Battery :0.77 V
00:00:25.208 ->  Speed:0.00 km/hr 
00:00:25.312 ->  Battery :0.77 V
00:00:25.360 ->  Speed:0.00 km/hr 
00:00:25.462 ->  Battery :0.77 V
00:00:25.510 ->  Speed:0.00 km/hr 
00:00:25.614 ->  Battery :0.79 V
00:00:25.663 ->  Speed:0.00 km/hr 
00:00:25.765 ->  Battery :0.77 V
00:00:25.814 ->  Speed:0.00 km/hr 
00:00:25.916 ->  Battery :0.77 V
00:00:25.965 ->  Speed:0.00 km/hr 
00:00:26.067 ->  Battery :0.77 V
00:00:26.116 ->  Speed:0.00 km/hr 
00:00:26.219 ->  Battery :0.77 V
00:00:26.267 ->  Speed:0.00 km/hr 
00:00:26.370 ->  Battery :0.77 V
00:00:26.418 ->  Speed:0.00 km/hr 
00:00:26.521 ->  Battery :0.77 V
00:00:26.569 ->  Speed:0.00 km/hr 
00:00:26.672 ->  Battery :0.77 V
00:00:26.722 ->  Speed:0.00 km/hr 
00:00:26.823 ->  Battery :0.77 V
00:00:26.871 ->  Speed:0.00 km/hr 
00:00:26.974 ->  Battery :0.77 V
00:00:27.022 ->  Speed:0.00 km/hr 
00:00:27.124 ->  Battery :0.77 V
00:00:27.172 ->  Speed:0.00 km/hr 
00:00:27.276 ->  Battery :0.77 V
00:00:27.324 ->  Speed:0.00 km/hr 
00:00:27.426 ->  Battery :0.77 V
00:00:27.474 ->  Speed:0.00 km/hr 
00:00:27.578 ->  Battery :0.77 V
00:00:27.626 ->  Speed:0.00 km/hr 
00:00:27.728 ->  Battery :0.79 V
00:00:27.777 ->  Speed:0.00 km/hr 
00:00:27.880 ->  Battery :0.77 V
00:00:27.928 ->  Speed:0.00 km/hr 
00:00:28.030 ->  Battery :0.77 V
00:00:28.079 ->  Speed:0.00 km/hr 
00:00:28.182 ->  Battery :0.77 V
00:00:28.230 ->  Speed:0.00 km/hr 
00:00:28.333 ->  Battery :0.79 V
00:00:28.381 ->  Speed:0.00 km/hr 
00:00:28.484 ->  Battery :0.79 V
00:00:28.532 ->  Speed:0.00 km/hr 
00:00:28.635 ->  Battery :0.77 V
00:00:28.683 ->  Speed:0.00 km/hr 
00:00:28.786 ->  Battery :0.77 V
00:00:28.834 ->  Speed:0.00 km/hr 
00:00:28.938 ->  Battery :0.77 V
00:00:28.986 ->  Speed:0.00 km/hr 
00:00:29.088 ->  Battery :0.79 V
00:00:29.136 ->  Speed:0.00 km/hr 
00:00:29.240 ->  Battery :0.77 V
00:00:29.288 ->  Speed:0.00 km/hr 
00:00:29.390 ->  Battery :0.76 V
00:00:29.438 ->  Speed:0.00 km/hr 
00:00:29.542 ->  Battery :0.76 V
00:00:29.590 ->  Speed:0.00 km/hr 
00:00:29.692 ->  Battery :0.77 V
00:00:29.741 ->  Speed:0.00 km/hr 
00:00:29.844 ->  Battery :0.77 V
00:00:29.892 ->  Speed:0.00 km/hr 
00:00:29.996 ->  Battery :0.77 V
00:00:30.046 ->  Speed:0.00 km/hr 
00:00:30.147 ->  Battery :0.77 V
00:00:30.195 ->  Speed:0.00 km/hr 
00:00:30.297 ->  Battery :0.79 V
00:00:30.345 ->  Speed:0.00 km/hr 
00:00:30.449 ->  Battery :0.77 V
00:00:30.497 ->  Speed:0.00 km/hr 
00:00:30.600 ->  Battery :0.79 V
00:00:30.648 ->  Speed:0.00 km/hr 
00:00:30.750 ->  Battery :0.77 V
00:00:30.798 ->  Speed:0.00 km/hr 
00:00:30.902 ->  Battery :0.79 V
00:00:30.950 ->  Speed:0.00 km/hr 
00:00:31.052 ->  Battery :0.79 V
00:00:31.102 ->  Speed:0.00 km/hr 
00:00:31.204 ->  Battery :0.79 V
00:00:31.252 ->  Speed:0.00 km/hr 
00:00:31.354 ->  Battery :0.77 V
00:00:31.403 ->  Speed:0.00 km/hr 
00:00:31.506 ->  Battery :0.79 V
00:00:31.554 ->  Speed:0.00 km/hr 
00:00:31.656 ->  Battery :0.77 V
00:00:31.705 ->  Speed:0.00 km/hr 
00:00:31.808 ->  Battery :0.77 V
00:00:31.856 ->  Speed:0.00 km/hr 
00:00:31.959 ->  Battery :0.77 V
00:00:32.007 ->  Speed:0.00 km/hr 
00:00:32.110 ->  Battery :0.77 V
00:00:32.158 ->  Speed:0.00 km/hr 
00:00:32.261 ->  Battery :0.76 V
00:00:32.309 ->  Speed:0.00 km/hr 
00:00:32.412 ->  Battery :0.77 V
00:00:32.460 ->  Speed:0.00 km/hr 
00:00:32.563 ->  Battery :0.77 V
00:00:32.611 ->  Speed:0.00 km/hr 
00:00:32.713 ->  Battery :0.79 V
00:00:32.761 ->  Speed:0.00 km/hr 
00:00:32.865 ->  Battery :0.77 V
00:00:32.913 ->  Speed:0.00 km/hr 
00:00:33.015 ->  Battery :0.77 V
00:00:33.063 ->  Speed:0.00 km/hr 
00:00:33.167 ->  Battery :0.77 V
00:00:33.215 ->  Speed:0.00 km/hr 
00:00:33.317 ->  Battery :0.79 V
00:00:33.369 ->  Speed:0.00 km/hr 
00:00:33.469 ->  Battery :0.79 V
00:00:33.517 ->  Speed:0.00 km/hr 
00:00:33.619 ->  Battery :0.79 V
00:00:33.668 ->  Speed:0.00 km/hr 
00:00:33.771 ->  Battery :0.77 V
00:00:33.819 ->  Speed:0.00 km/hr 
00:00:33.922 ->  Battery :0.79 V
00:00:33.970 ->  Speed:0.00 km/hr 
00:00:34.073 ->  Battery :0.79 V
00:00:34.121 ->  Speed:0.00 km/hr 
00:00:34.225 ->  Battery :0.79 V
00:00:34.273 ->  Speed:0.00 km/hr 
00:00:34.375 ->  Battery :0.77 V
00:00:34.426 ->  Speed:0.00 km/hr 
00:00:34.527 ->  Battery :0.77 V
00:00:34.575 ->  Speed:0.00 km/hr 
00:00:34.677 ->  Battery :0.77 V
00:00:34.725 ->  Speed:0.00 km/hr 
00:00:34.829 ->  Battery :0.77 V
00:00:34.877 ->  Speed:0.00 km/hr 
00:00:34.979 ->  Battery :0.77 V
00:00:35.027 ->  Speed:0.00 km/hr 
00:00:35.131 ->  Battery :0.77 V
00:00:35.179 ->  Speed:0.00 km/hr 
00:00:35.281 ->  Battery :0.77 V
00:00:35.330 ->  Speed:0.00 km/hr 
00:00:35.433 ->  Battery :0.77 V
00:00:35.481 ->  Speed:0.00 km/hr 
00:00:35.584 ->  Battery :0.77 V
00:00:35.632 ->  Speed:0.00 km/hr 
00:00:35.735 ->  Battery :0.77 V
00:00:35.783 ->  Speed:0.00 km/hr 
00:00:35.886 ->  Battery :0.79 V
00:00:35.934 ->  Speed:0.00 km/hr 
00:00:36.037 ->  Battery :0.79 V
00:00:36.085 ->  Speed:0.00 km/hr 
00:00:36.188 ->  Battery :0.79 V
00:00:36.236 ->  Speed:0.00 km/hr 
00:00:36.339 ->  Battery :0.79 V
00:00:36.387 ->  Speed:0.00 km/hr 
00:00:36.490 ->  Battery :0.79 V
00:00:36.538 ->  Speed:0.00 km/hr 
00:00:36.640 ->  Battery :0.79 V
00:00:36.691 ->  Speed:0.00 km/hr 
00:00:36.792 ->  Battery :0.79 V
00:00:36.840 ->  Speed:0.00 km/hr 
00:00:36.942 ->  Battery :0.77 V
00:00:36.990 ->  Speed:0.00 km/hr 
00:00:37.094 ->  Battery :0.79 V
00:00:37.142 ->  Speed:0.00 km/hr 
00:00:37.244 ->  Battery :0.77 V
00:00:37.293 ->  Speed:0.00 km/hr 
00:00:37.396 ->  Battery :0.77 V
00:00:37.444 ->  Speed:0.00 km/hr 
00:00:37.547 ->  Battery :0.77 V
00:00:37.595 ->  Speed:0.00 km/hr 
00:00:37.698 ->  Battery :0.77 V
00:00:37.749 ->  Speed:0.00 km/hr 
00:00:37.849 ->  Battery :0.77 V
00:00:37.897 ->  Speed:0.00 km/hr 
00:00:00.00 ->  Battery :0.77 V
00:00:38.048 ->  Speed:0.00 km/hr 
00:00:38.151 ->  Battery :0.77 V
00:00:38.199 ->  Speed:0.00 km/hr 
00:00:38.302 ->  Battery :0.77 V
00:00:38.350 ->  Speed:0.00 km/hr 
00:00:38.453 ->  Battery :0.77 V
00:00:38.501 ->  Speed:0.00 km/hr 
00:00:38.604 ->  Battery :0.79 V
00:00:38.651 ->  Speed:0.00 km/hr 
00:00:38.755 ->  Battery :0.77 V
00:00:38.803 ->  Speed:0.00 km/hr 
00:00:38.906 ->  Battery :0.79 V
00:00:38.953 ->  Speed:0.00 km/hr 
00:00:39.058 ->  Battery :0.77 V
00:00:39.106 ->  Speed:0.00 km/hr 
00:00:39.208 ->  Battery :0.79 V
00:00:39.257 ->  Speed:0.00 km/hr 
00:00:39.360 ->  Battery :0.79 V
00:00:39.408 ->  Speed:0.00 km/hr 
00:00:39.511 ->  Battery :0.79 V
00:00:39.559 ->  Speed:0.00 km/hr 
00:00:39.662 ->  Battery :0.79 V
00:00:39.710 ->  Speed:0.00 km/hr 
00:00:39.813 ->  Battery :0.79 V
00:00:39.861 ->  Speed:0.00 km/hr 
00:00:39.964 ->  Battery :0.77 V
00:00:40.012 ->  Speed:0.00 km/hr 
00:00:40.115 ->  Battery :0.77 V
00:00:40.163 ->  Speed:0.00 km/hr 
00:00:40.266 ->  Battery :0.77 V
00:00:40.314 ->  Speed:0.00 km/hr 
00:00:40.417 ->  Battery :0.77 V
00:00:40.465 ->  Speed:0.00 km/hr 
00:00:40.567 ->  Battery :0.77 V
00:00:40.615 ->  Speed:0.00 km/hr 
00:00:40.719 ->  Battery :0.77 V
00:00:40.767 ->  Speed:0.00 km/hr 
00:00:40.869 ->  Battery :0.77 V
00:00:40.918 ->  Speed:0.00 km/hr 
00:00:41.021 ->  Battery :0.79 V
00:00:41.072 ->  Speed:0.00 km/hr 
00:00:41.171 ->  Battery :0.77 V
00:00:41.220 ->  Speed:0.00 km/hr 
00:00:41.323 ->  Battery :0.77 V
00:00:41.371 ->  Speed:0.00 km/hr 
00:00:41.474 ->  Battery :0.77 V
00:00:41.522 ->  Speed:0.00 km/hr 
00:00:41.625 ->  Battery :0.79 V
00:00:41.673 ->  Speed:0.00 km/hr 
00:00:41.776 ->  Battery :0.79 V
00:00:41.824 ->  Speed:0.00 km/hr 
00:00:41.927 ->  Battery :0.79 V
00:00:41.975 ->  Speed:0.00 km/hr 
00:00:42.078 ->  Battery :0.79 V
00:00:42.126 ->  Speed:0.00 km/hr 
00:00:42.229 ->  Battery :0.79 V
00:00:42.277 ->  Speed:0.00 km/hr 
00:00:42.381 ->  Battery :0.79 V
00:00:42.429 ->  Speed:0.00 km/hr 
00:00:42.531 ->  Battery :0.79 V
00:00:42.579 ->  Speed:0.00 km/hr 
00:00:42.683 ->  Battery :0.77 V
00:00:42.731 ->  Speed:0.00 km/hr 
00:00:42.833 ->  Battery :0.77 V
00:00:42.883 ->  Speed:0.00 km/hr 
00:00:42.985 ->  Battery :0.77 V
00:00:43.033 ->  Speed:0.00 km/hr 
00:00:43.137 ->  Battery :0.77 V
00:00:43.185 ->  Speed:0.00 km/hr 
00:00:43.288 ->  Battery :0.77 V
00:00:43.336 ->  Speed:0.00 km/hr 
00:00:43.439 ->  Battery :0.77 V
00:00:43.487 ->  Speed:0.00 km/hr 
00:00:43.590 ->  Battery :0.79 V
00:00:43.638 ->  Speed:0.00 km/hr 
00:00:43.741 ->  Battery :0.77 V
00:00:43.789 ->  Speed:0.00 km/hr 
00:00:43.892 ->  Battery :0.77 V
00:00:43.940 ->  Speed:0.00 km/hr 
00:00:44.043 ->  Battery :0.79 V
00:00:44.091 ->  Speed:0.00 km/hr 
00:00:44.193 ->  Battery :0.79 V
00:00:44.241 ->  Speed:0.00 km/hr 
00:00:44.345 ->  Battery :0.79 V
00:00:44.395 ->  Speed:0.00 km/hr 
00:00:44.495 ->  Battery :0.79 V
00:00:44.544 ->  Speed:0.00 km/hr 
00:00:44.647 ->  Battery :0.79 V
00:00:44.695 ->  Speed:0.00 km/hr 
00:00:44.797 ->  Battery :0.82 V
00:00:44.846 ->  Speed:0.00 km/hr 
00:00:44.949 ->  Battery :15.00 V
00:00:44.996 ->  Speed:0.00 km/hr 
00:00:45.100 ->  Battery :0.80 V
00:00:45.148 ->  Speed:0.00 km/hr 
00:00:45.251 ->  Battery :0.79 V
00:00:45.299 ->  Speed:0.00 km/hr 
00:00:45.402 ->  Battery :0.74 V
00:00:45.450 ->  Speed:0.00 km/hr 
00:00:45.553 ->  Battery :0.77 V
00:00:45.601 ->  Speed:0.00 km/hr 
00:00:45.704 ->  Battery :0.77 V
00:00:45.752 ->  Speed:0.00 km/hr 
00:00:45.855 ->  Battery :0.00 V
00:00:45.903 ->  Speed:0.00 km/hr 
00:00:46.006 ->  Battery :0.00 V
00:00:46.054 ->  Speed:0.00 km/hr 
00:00:46.156 ->  Battery :0.00 V
00:00:46.204 ->  Speed:0.00 km/hr 
00:00:46.308 ->  Battery :0.85 V
00:00:46.356 ->  Speed:0.00 km/hr 
00:00:46.458 ->  Battery :0.86 V
00:00:46.507 ->  Speed:0.00 km/hr 
00:00:46.610 ->  Battery :0.87 V
00:00:46.658 ->  Speed:0.00 km/hr 
00:00:46.760 ->  Battery :0.86 V
00:00:46.809 ->  Speed:0.00 km/hr 
00:00:46.912 ->  Battery :0.90 V
00:00:46.960 ->  Speed:0.00 km/hr 
00:00:47.063 ->  Battery :0.89 V
00:00:47.111 ->  Speed:0.00 km/hr 
00:00:47.214 ->  Battery :0.90 V
00:00:47.262 ->  Speed:0.00 km/hr 
00:00:47.365 ->  Battery :0.90 V
00:00:47.413 ->  Speed:0.00 km/hr 
00:00:47.516 ->  Battery :0.92 V
00:00:47.564 ->  Speed:0.00 km/hr 
00:00:47.667 ->  Battery :0.89 V
00:00:47.718 ->  Speed:0.00 km/hr 
00:00:47.819 ->  Battery :0.89 V
00:00:47.867 ->  Speed:0.00 km/hr 
00:00:47.970 ->  Battery :0.86 V
00:00:48.018 ->  Speed:0.00 km/hr 
00:00:48.120 ->  Battery :0.89 V
00:00:48.168 ->  Speed:0.00 km/hr 
00:00:48.272 ->  Battery :0.87 V
00:00:48.319 ->  Speed:0.00 km/hr 
00:00:48.422 ->  Battery :0.86 V
00:00:48.471 ->  Speed:0.00 km/hr 
00:00:48.574 ->  Battery :0.86 V
00:00:48.622 ->  Speed:0.00 km/hr 
00:00:48.724 ->  Battery :0.86 V
00:00:48.773 ->  Speed:0.00 km/hr 
00:00:48.876 ->  Battery :0.85 V
00:00:48.924 ->  Speed:0.00 km/hr 
00:00:49.027 ->  Battery :0.85 V
00:00:49.075 ->  Speed:0.00 km/hr 
00:00:49.178 ->  Battery :0.85 V
00:00:49.226 ->  Speed:0.00 km/hr 
00:00:49.329 ->  Battery :0.87 V
