00:00:02.831 ->  SD OK~
00:00:02.907 ->  BREAK STOP~
00:00:03.161 ->  Controller Err~
00:00:04.416 ->  START~
00:00:15.669 ->  ERROR OCCUR  ~
00:00:15.720 ->  BREAK STOP  ~
00:00:15.772 ->  ERROR OCCUR  ~
00:00:15.824 ->  BREAK STOP  ~
00:00:15.878 ->  ERROR OCCUR  ~
00:00:15.929 ->  BREAK STOP  ~
00:00:15.983 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.038 ->  ERROR OCCUR  ~
00:00:16.091 ->  BREAK STOP  ~
00:00:16.146 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.198 ->  ERROR OCCUR  ~
00:00:16.250 ->  BREAK STOP  ~
00:00:16.303 ->  ERROR OCCUR  ~
00:00:16.355 ->  BREAK STOP  ~
00:00:16.409 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.462 ->  ERROR OCCUR  ~
00:00:16.515 ->  BREAK STOP  ~
00:00:16.569 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.622 ->  ERROR OCCUR  ~
00:00:16.674 ->  BREAK STOP  ~
00:00:16.730 ->  ERROR OCCUR  ~
00:00:16.782 ->  BREAK STOP  ~
00:00:16.834 ->  ERROR OCCUR  ~
00:00:16.886 ->  BREAK STOP  ~
00:00:16.941 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.994 ->  ERROR OCCUR  ~
00:00:17.046 ->  BREAK STOP  ~
00:00:17.100 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.153 ->  ERROR OCCUR  ~
00:00:17.205 ->  BREAK STOP  ~
00:00:17.258 ->  ERROR OCCUR  ~
00:00:17.310 ->  BREAK STOP  ~
00:00:17.364 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.420 ->  ERROR OCCUR  ~
00:00:17.472 ->  BREAK STOP  ~
00:00:17.526 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.580 ->  ERROR OCCUR  ~
00:00:17.631 ->  BREAK STOP  ~
00:00:17.684 ->  ERROR OCCUR  ~
00:00:17.736 ->  BREAK STOP  ~
00:00:17.790 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.843 ->  ERROR OCCUR  ~
00:00:17.895 ->  BREAK STOP  ~
00:00:17.950 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.002 ->  ERROR OCCUR  ~
00:00:18.055 ->  BREAK STOP  ~
00:00:18.110 ->  ERROR OCCUR  ~
00:00:18.162 ->  BREAK STOP  ~
00:00:18.216 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.270 ->  ERROR OCCUR  ~
00:00:18.322 ->  BREAK STOP  ~
00:00:18.376 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.428 ->  ERROR OCCUR  ~
00:00:18.481 ->  BREAK STOP  ~
00:00:18.534 ->  ERROR OCCUR  ~
00:00:18.586 ->  BREAK STOP  ~
00:00:18.640 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.693 ->  ERROR OCCUR  ~
00:00:18.745 ->  BREAK STOP  ~
00:00:18.802 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.854 ->  ERROR OCCUR  ~
00:00:18.907 ->  BREAK STOP  ~
00:00:18.960 ->  ERROR OCCUR  ~
00:00:19.012 ->  BREAK STOP  ~
00:00:19.066 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.119 ->  ERROR OCCUR  ~
00:00:19.171 ->  BREAK STOP  ~
00:00:19.226 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.278 ->  ERROR OCCUR  ~
00:00:19.331 ->  BREAK STOP  ~
00:00:19.384 ->  ERROR OCCUR  ~
00:00:19.436 ->  BREAK STOP  ~
00:00:19.492 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.546 ->  ERROR OCCUR  ~
00:00:19.598 ->  BREAK STOP  ~
00:00:19.652 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.705 ->  ERROR OCCUR  ~
00:00:19.758 ->  BREAK STOP  ~
00:00:19.810 ->  ERROR OCCUR  ~
00:00:19.862 ->  BREAK STOP  ~
00:00:19.916 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.970 ->  ERROR OCCUR  ~
00:00:20.022 ->  BREAK STOP  ~
00:00:20.076 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.131 ->  ERROR OCCUR  ~
00:00:20.184 ->  BREAK STOP  ~
00:00:20.236 ->  ERROR OCCUR  ~
00:00:20.288 ->  BREAK STOP  ~
00:00:20.342 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.395 ->  ERROR OCCUR  ~
00:00:20.447 ->  BREAK STOP  ~
00:00:20.501 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.553 ->  ERROR OCCUR  ~
00:00:20.605 ->  BREAK STOP  ~
00:00:20.659 ->  ERROR OCCUR  ~
00:00:20.711 ->  BREAK STOP  ~
00:00:20.765 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.819 ->  ERROR OCCUR  ~
00:00:20.872 ->  BREAK STOP  ~
00:00:20.926 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.979 ->  ERROR OCCUR  ~
00:00:21.031 ->  BREAK STOP  ~
00:00:21.084 ->  ERROR OCCUR  ~
00:00:21.135 ->  BREAK STOP  ~
00:00:21.189 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.242 ->  ERROR OCCUR  ~
00:00:21.295 ->  BREAK STOP  ~
00:00:21.347 ->  ERROR OCCUR  ~
00:00:21.399 ->  BREAK STOP  ~
00:00:21.453 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.509 ->  ERROR OCCUR  ~
00:00:21.561 ->  BREAK STOP  ~
00:00:21.615 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:21.667 ->  ERROR OCCUR  ~
00:00:21.720 ->  BREAK STOP  ~
00:00:21.774 ->  (109,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:21.827 ->  ERROR OCCUR  ~
00:00:21.879 ->  BREAK STOP  ~
00:00:21.934 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.987 ->  ERROR OCCUR  ~
00:00:22.039 ->  BREAK STOP  ~
00:00:22.107 ->  (108,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.162 ->  ERROR OCCUR  ~
00:00:22.214 ->  BREAK STOP  ~
00:00:22.268 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.321 ->  ERROR OCCUR  ~
00:00:22.373 ->  BREAK STOP  ~
00:00:22.425 ->  ERROR OCCUR  ~
00:00:22.477 ->  BREAK STOP  ~
00:00:22.532 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.585 ->  ERROR OCCUR  ~
00:00:22.636 ->  BREAK STOP  ~
00:00:22.689 ->  ERROR OCCUR  ~
00:00:22.742 ->  BREAK STOP  ~
00:00:22.795 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:22.850 ->  ERROR OCCUR  ~
00:00:22.902 ->  BREAK STOP  ~
00:00:22.957 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.010 ->  ERROR OCCUR  ~
00:00:23.061 ->  BREAK STOP  ~
00:00:23.114 ->  ERROR OCCUR  ~
00:00:23.165 ->  BREAK STOP  ~
00:00:23.221 ->  (106,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.273 ->  ERROR OCCUR  ~
00:00:23.325 ->  BREAK STOP  ~
00:00:23.377 ->  ERROR OCCUR  ~
00:00:23.430 ->  BREAK STOP  ~
00:00:23.482 ->  ERROR OCCUR  ~
00:00:23.534 ->  BREAK STOP  ~
00:00:23.591 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.644 ->  ERROR OCCUR  ~
00:00:23.696 ->  BREAK STOP  ~
00:00:23.750 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.802 ->  ERROR OCCUR  ~
00:00:23.855 ->  BREAK STOP  ~
00:00:23.907 ->  ERROR OCCUR  ~
00:00:23.959 ->  BREAK STOP  ~
00:00:24.012 ->  ERROR OCCUR  ~
00:00:24.064 ->  BREAK STOP  ~
00:00:24.118 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.171 ->  ERROR OCCUR  ~
00:00:24.223 ->  BREAK STOP  ~
00:00:24.280 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.333 ->  ERROR OCCUR  ~
00:00:24.385 ->  BREAK STOP  ~
00:00:24.437 ->  ERROR OCCUR  ~
00:00:24.489 ->  BREAK STOP  ~
00:00:24.544 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.596 ->  ERROR OCCUR  ~
00:00:24.648 ->  BREAK STOP  ~
00:00:24.702 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.755 ->  ERROR OCCUR  ~
00:00:24.807 ->  BREAK STOP  ~
00:00:24.860 ->  ERROR OCCUR  ~
00:00:24.911 ->  BREAK STOP  ~
00:00:24.969 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.021 ->  ERROR OCCUR  ~
00:00:25.073 ->  BREAK STOP  ~
00:00:25.127 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.181 ->  ERROR OCCUR  ~
00:00:25.233 ->  BREAK STOP  ~
00:00:25.285 ->  ERROR OCCUR  ~
00:00:25.337 ->  BREAK STOP  ~
00:00:25.392 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.444 ->  ERROR OCCUR  ~
00:00:25.496 ->  BREAK STOP  ~
00:00:25.548 ->  ERROR OCCUR  ~
00:00:25.601 ->  BREAK STOP  ~
00:00:25.658 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.710 ->  ERROR OCCUR  ~
00:00:25.762 ->  BREAK STOP  ~
00:00:25.816 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:25.869 ->  ERROR OCCUR  ~
00:00:25.920 ->  BREAK STOP  ~
00:00:25.974 ->  (109,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.028 ->  ERROR OCCUR  ~
00:00:26.079 ->  BREAK STOP  ~
00:00:26.133 ->  (107,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.186 ->  ERROR OCCUR  ~
00:00:26.237 ->  BREAK STOP  ~
00:00:26.294 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.347 ->  ERROR OCCUR  ~
00:00:26.399 ->  BREAK STOP  ~
00:00:26.451 ->  ERROR OCCUR  ~
00:00:26.503 ->  BREAK STOP  ~
00:00:26.556 ->  ERROR OCCUR  ~
00:00:26.607 ->  BREAK STOP  ~
00:00:26.661 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.715 ->  ERROR OCCUR  ~
00:00:26.766 ->  BREAK STOP  ~
00:00:26.820 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.873 ->  ERROR OCCUR  ~
00:00:26.925 ->  BREAK STOP  ~
00:00:26.980 ->  ERROR OCCUR  ~
00:00:27.032 ->  BREAK STOP  ~
00:00:27.086 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.140 ->  ERROR OCCUR  ~
00:00:27.191 ->  BREAK STOP  ~
00:00:27.245 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.298 ->  ERROR OCCUR  ~
00:00:27.350 ->  BREAK STOP  ~
00:00:27.403 ->  ERROR OCCUR  ~
00:00:27.455 ->  BREAK STOP  ~
00:00:27.509 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.561 ->  ERROR OCCUR  ~
00:00:27.614 ->  BREAK STOP  ~
00:00:27.670 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.723 ->  ERROR OCCUR  ~
00:00:27.776 ->  BREAK STOP  ~
00:00:27.828 ->  ERROR OCCUR  ~
00:00:27.880 ->  BREAK STOP  ~
00:00:27.934 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.986 ->  ERROR OCCUR  ~
00:00:28.039 ->  BREAK STOP  ~
00:00:28.091 ->  ERROR OCCUR  ~
00:00:28.143 ->  BREAK STOP  ~
00:00:28.197 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:28.251 ->  ERROR OCCUR  ~
00:00:28.303 ->  BREAK STOP  ~
00:00:28.354 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:28.407 ->  ERROR OCCUR  ~
00:00:28.460 ->  BREAK STOP  ~
00:00:28.514 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:28.566 ->  ERROR OCCUR  ~
00:00:28.618 ->  BREAK STOP  ~
00:00:28.673 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:28.725 ->  ERROR OCCUR  ~
00:00:28.777 ->  BREAK STOP  ~
00:00:28.831 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:28.884 ->  ERROR OCCUR  ~
00:00:28.937 ->  BREAK STOP  ~
00:00:28.991 ->  ERROR OCCUR  ~
00:00:29.043 ->  BREAK STOP  ~
00:00:29.097 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.151 ->  ERROR OCCUR  ~
00:00:29.203 ->  BREAK STOP  ~
00:00:29.255 ->  ERROR OCCUR  ~
00:00:29.306 ->  BREAK STOP  ~
00:00:29.361 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.414 ->  ERROR OCCUR  ~
00:00:29.466 ->  BREAK STOP  ~
00:00:29.520 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.573 ->  ERROR OCCUR  ~
00:00:29.625 ->  BREAK STOP  ~
00:00:29.675 ->  ERROR OCCUR  ~
00:00:29.727 ->  BREAK STOP  ~
00:00:29.782 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.835 ->  ERROR OCCUR  ~
00:00:29.886 ->  BREAK STOP  ~
00:00:29.939 ->  ERROR OCCUR  ~
00:00:29.991 ->  BREAK STOP  ~
00:00:30.044 ->  ERROR OCCUR  ~
00:00:30.096 ->  BREAK STOP  ~
00:00:30.150 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:30.202 ->  ERROR OCCUR  ~
00:00:30.255 ->  BREAK STOP  ~
00:00:30.309 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:30.364 ->  ERROR OCCUR  ~
00:00:30.416 ->  BREAK STOP  ~
00:00:30.469 ->  ERROR OCCUR  ~
00:00:30.521 ->  BREAK STOP  ~
00:00:30.573 ->  ERROR OCCUR  ~
00:00:30.625 ->  BREAK STOP  ~
00:00:30.680 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:30.733 ->  ERROR OCCUR  ~
00:00:30.785 ->  BREAK STOP  ~
00:00:30.839 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:30.892 ->  ERROR OCCUR  ~
00:00:30.944 ->  BREAK STOP  ~
00:00:30.998 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:31.053 ->  ERROR OCCUR  ~
00:00:31.105 ->  BREAK STOP  ~
00:00:31.159 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
