00:00:02.875 ->  SD OK~
00:00:02.959 ->  BREAK STOP~
00:00:03.221 ->  Controller Err~
00:00:04.486 ->  START~
00:00:08.643 ->  BREAK STOP  ~
00:00:08.706 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:08.767 ->  ERROR OCCUR  ~
00:00:08.827 ->  BREAK STOP  ~
00:00:08.890 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:08.950 ->  ERROR OCCUR  ~
00:00:09.011 ->  BREAK STOP  ~
00:00:09.072 ->  ERROR OCCUR  ~
00:00:09.133 ->  BREAK STOP  ~
00:00:09.195 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.259 ->  ERROR OCCUR  ~
00:00:09.319 ->  BREAK STOP  ~
00:00:09.381 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.442 ->  ERROR OCCUR  ~
00:00:09.502 ->  BREAK STOP  ~
00:00:09.581 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.641 ->  ERROR OCCUR  ~
00:00:09.702 ->  BREAK STOP  ~
00:00:09.762 ->  ERROR OCCUR  ~
00:00:09.823 ->  BREAK STOP  ~
00:00:09.883 ->  ERROR OCCUR  ~
00:00:09.944 ->  BREAK STOP  ~
00:00:10.006 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.070 ->  ERROR OCCUR  ~
00:00:10.130 ->  BREAK STOP  ~
00:00:10.192 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.253 ->  ERROR OCCUR  ~
00:00:10.313 ->  BREAK STOP  ~
00:00:10.374 ->  ERROR OCCUR  ~
00:00:10.434 ->  BREAK STOP  ~
00:00:10.497 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.557 ->  ERROR OCCUR  ~
00:00:10.617 ->  BREAK STOP  ~
00:00:10.680 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:10.740 ->  ERROR OCCUR  ~
00:00:10.803 ->  BREAK STOP  ~
00:00:10.865 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.927 ->  ERROR OCCUR  ~
00:00:10.986 ->  BREAK STOP  ~
00:00:11.048 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.110 ->  ERROR OCCUR  ~
00:00:11.170 ->  BREAK STOP  ~
00:00:11.231 ->  ERROR OCCUR  ~
00:00:11.290 ->  BREAK STOP  ~
00:00:11.353 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.414 ->  ERROR OCCUR  ~
00:00:11.474 ->  BREAK STOP  ~
00:00:11.535 ->  ERROR OCCUR  ~
00:00:11.601 ->  BREAK STOP  ~
00:00:11.665 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.726 ->  ERROR OCCUR  ~
00:00:11.788 ->  BREAK STOP  ~
00:00:11.851 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.912 ->  ERROR OCCUR  ~
00:00:11.973 ->  BREAK STOP  ~
00:00:12.035 ->  ERROR OCCUR  ~
00:00:12.095 ->  BREAK STOP  ~
00:00:12.158 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.220 ->  ERROR OCCUR  ~
00:00:12.280 ->  BREAK STOP  ~
00:00:12.346 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.408 ->  ERROR OCCUR  ~
00:00:12.469 ->  BREAK STOP  ~
00:00:12.530 ->  ERROR OCCUR  ~
00:00:12.591 ->  BREAK STOP  ~
00:00:12.654 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.716 ->  ERROR OCCUR  ~
00:00:12.776 ->  BREAK STOP  ~
00:00:12.839 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.901 ->  ERROR OCCUR  ~
00:00:12.961 ->  BREAK STOP  ~
00:00:13.023 ->  ERROR OCCUR  ~
00:00:13.084 ->  BREAK STOP  ~
00:00:13.150 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.211 ->  ERROR OCCUR  ~
00:00:13.272 ->  BREAK STOP  ~
00:00:13.335 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
