00:00:02.867 ->  SD OK~
00:00:02.951 ->  BREAK STOP~
00:00:03.213 ->  Controller Err~
00:00:04.476 ->  START~
00:00:20.823 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.884 ->  ERROR OCCUR  ~
00:00:20.945 ->  BREAK STOP  ~
00:00:21.007 ->  ERROR OCCUR  ~
00:00:21.067 ->  BREAK STOP  ~
00:00:21.133 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.194 ->  ERROR OCCUR  ~
00:00:21.255 ->  BREAK STOP  ~
00:00:21.316 ->  ERROR OCCUR  ~
00:00:21.377 ->  BREAK STOP  ~
00:00:21.438 ->  ERROR OCCUR  ~
00:00:21.498 ->  BREAK STOP  ~
00:00:21.562 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.623 ->  ERROR OCCUR  ~
00:00:21.684 ->  BREAK STOP  ~
00:00:21.746 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.808 ->  ERROR OCCUR  ~
00:00:21.869 ->  BREAK STOP  ~
00:00:21.933 ->  ERROR OCCUR  ~
00:00:21.993 ->  BREAK STOP  ~
00:00:22.068 ->  (108,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:22.129 ->  ERROR OCCUR  ~
00:00:22.190 ->  BREAK STOP  ~
00:00:22.253 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.315 ->  ERROR OCCUR  ~
00:00:22.375 ->  BREAK STOP  ~
00:00:22.438 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.500 ->  ERROR OCCUR  ~
00:00:22.560 ->  BREAK STOP  ~
00:00:22.622 ->  ERROR OCCUR  ~
00:00:22.682 ->  BREAK STOP  ~
00:00:22.748 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.809 ->  ERROR OCCUR  ~
00:00:22.870 ->  BREAK STOP  ~
00:00:22.931 ->  ERROR OCCUR  ~
00:00:22.991 ->  BREAK STOP  ~
00:00:23.054 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.115 ->  ERROR OCCUR  ~
00:00:23.177 ->  BREAK STOP  ~
00:00:23.239 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.301 ->  ERROR OCCUR  ~
00:00:23.361 ->  BREAK STOP  ~
00:00:23.422 ->  ERROR OCCUR  ~
00:00:23.483 ->  BREAK STOP  ~
00:00:23.548 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.609 ->  ERROR OCCUR  ~
00:00:23.670 ->  BREAK STOP  ~
00:00:23.731 ->  ERROR OCCUR  ~
00:00:23.792 ->  BREAK STOP  ~
00:00:23.853 ->  ERROR OCCUR  ~
00:00:23.913 ->  BREAK STOP  ~
00:00:23.974 ->  ERROR OCCUR  ~
00:00:24.035 ->  BREAK STOP  ~
00:00:24.096 ->  ERROR OCCUR  ~
00:00:24.157 ->  BREAK STOP  ~
00:00:24.218 ->  ERROR OCCUR  ~
00:00:24.279 ->  BREAK STOP  ~
00:00:24.342 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.406 ->  ERROR OCCUR  ~
00:00:24.466 ->  BREAK STOP  ~
00:00:24.529 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.591 ->  ERROR OCCUR  ~
00:00:24.651 ->  BREAK STOP  ~
00:00:24.713 ->  ERROR OCCUR  ~
00:00:24.773 ->  BREAK STOP  ~
00:00:11.922 ->  ERROR OCCUR  ~
00:00:11.983 ->  BREAK STOP  ~
00:00:12.046 ->  (112,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.108 ->  ERROR OCCUR  ~
00:00:12.168 ->  BREAK STOP  ~
00:00:12.231 ->  (110,112,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.294 ->  ERROR OCCUR  ~
00:00:12.355 ->  BREAK STOP  ~
00:00:12.418 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.478 ->  ERROR OCCUR  ~
00:00:12.540 ->  BREAK STOP  ~
00:00:12.600 ->  ERROR OCCUR  ~
00:00:12.661 ->  BREAK STOP  ~
00:00:12.723 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.785 ->  ERROR OCCUR  ~
00:00:12.845 ->  BREAK STOP  ~
00:00:12.907 ->  ERROR OCCUR  ~
00:00:12.967 ->  BREAK STOP  ~
00:00:13.029 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.094 ->  ERROR OCCUR  ~
00:00:13.154 ->  BREAK STOP  ~
00:00:13.217 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.277 ->  ERROR OCCUR  ~
00:00:13.338 ->  BREAK STOP  ~
00:00:13.401 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:13.462 ->  ERROR OCCUR  ~
00:00:13.522 ->  BREAK STOP  ~
00:00:13.585 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.646 ->  ERROR OCCUR  ~
00:00:13.706 ->  BREAK STOP  ~
00:00:13.770 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.833 ->  ERROR OCCUR  ~
00:00:13.894 ->  BREAK STOP  ~
00:00:13.957 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.018 ->  ERROR OCCUR  ~
00:00:14.078 ->  BREAK STOP  ~
00:00:14.140 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:14.202 ->  ERROR OCCUR  ~
00:00:14.262 ->  BREAK STOP  ~
00:00:14.325 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.386 ->  ERROR OCCUR  ~
00:00:14.447 ->  BREAK STOP  ~
00:00:14.509 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.574 ->  ERROR OCCUR  ~
00:00:14.634 ->  BREAK STOP  ~
00:00:14.696 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.758 ->  ERROR OCCUR  ~
00:00:14.818 ->  BREAK STOP  ~
00:00:14.881 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:14.942 ->  ERROR OCCUR  ~
00:00:15.003 ->  BREAK STOP  ~
00:00:15.065 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.127 ->  ERROR OCCUR  ~
00:00:15.187 ->  BREAK STOP  ~
00:00:15.249 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.314 ->  ERROR OCCUR  ~
00:00:15.374 ->  BREAK STOP  ~
00:00:15.437 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.498 ->  ERROR OCCUR  ~
00:00:15.559 ->  BREAK STOP  ~
00:00:15.621 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:15.683 ->  ERROR OCCUR  ~
00:00:15.743 ->  BREAK STOP  ~
00:00:15.805 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.867 ->  ERROR OCCUR  ~
00:00:15.927 ->  BREAK STOP  ~
00:00:15.990 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.053 ->  ERROR OCCUR  ~
00:00:16.114 ->  BREAK STOP  ~
00:00:16.177 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.238 ->  ERROR OCCUR  ~
00:00:16.298 ->  BREAK STOP  ~
00:00:16.358 ->  ERROR OCCUR  ~
00:00:16.419 ->  BREAK STOP  ~
00:00:16.481 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:16.543 ->  ERROR OCCUR  ~
00:00:16.603 ->  BREAK STOP  ~
00:00:16.666 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.727 ->  ERROR OCCUR  ~
00:00:16.787 ->  BREAK STOP  ~
00:00:16.852 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.913 ->  ERROR OCCUR  ~
00:00:16.974 ->  BREAK STOP  ~
00:00:17.036 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.098 ->  ERROR OCCUR  ~
00:00:17.157 ->  BREAK STOP  ~
