00:00:02.835 ->  SD OK~
00:00:02.913 ->  BREAK STOP~
00:00:03.169 ->  Controller Err~
00:00:04.427 ->  START~
00:00:08.269 ->  ERROR OCCUR  ~
00:00:08.324 ->  BREAK STOP  ~
00:00:08.381 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:08.436 ->  ERROR OCCUR  ~
00:00:08.491 ->  BREAK STOP  ~
00:00:08.548 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:08.603 ->  ERROR OCCUR  ~
00:00:08.660 ->  BREAK STOP  ~
00:00:08.717 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:08.772 ->  ERROR OCCUR  ~
00:00:08.826 ->  BREAK STOP  ~
00:00:08.882 ->  ERROR OCCUR  ~
00:00:08.937 ->  BREAK STOP  ~
00:00:08.993 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.049 ->  ERROR OCCUR  ~
00:00:09.103 ->  BREAK STOP  ~
00:00:09.159 ->  ERROR OCCUR  ~
00:00:09.213 ->  BREAK STOP  ~
00:00:09.270 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.325 ->  ERROR OCCUR  ~
00:00:09.382 ->  BREAK STOP  ~
00:00:09.440 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.495 ->  ERROR OCCUR  ~
00:00:09.549 ->  BREAK STOP  ~
00:00:09.605 ->  ERROR OCCUR  ~
00:00:09.659 ->  BREAK STOP  ~
00:00:09.715 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.771 ->  ERROR OCCUR  ~
00:00:09.826 ->  BREAK STOP  ~
00:00:09.882 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:09.937 ->  ERROR OCCUR  ~
00:00:09.992 ->  BREAK STOP  ~
00:00:10.048 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.106 ->  ERROR OCCUR  ~
00:00:10.161 ->  BREAK STOP  ~
00:00:10.217 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.272 ->  ERROR OCCUR  ~
00:00:10.327 ->  BREAK STOP  ~
00:00:10.382 ->  ERROR OCCUR  ~
00:00:10.436 ->  BREAK STOP  ~
00:00:10.493 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.549 ->  ERROR OCCUR  ~
00:00:10.603 ->  BREAK STOP  ~
00:00:10.658 ->  ERROR OCCUR  ~
00:00:10.713 ->  BREAK STOP  ~
00:00:10.770 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.827 ->  ERROR OCCUR  ~
00:00:10.882 ->  BREAK STOP  ~
00:00:10.937 ->  ERROR OCCUR  ~
00:00:10.992 ->  BREAK STOP  ~
00:00:11.046 ->  ERROR OCCUR  ~
00:00:11.102 ->  BREAK STOP  ~
00:00:11.157 ->  ERROR OCCUR  ~
00:00:11.211 ->  BREAK STOP  ~
00:00:11.267 ->  ERROR OCCUR  ~
00:00:11.321 ->  BREAK STOP  ~
00:00:11.378 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.433 ->  ERROR OCCUR  ~
00:00:11.488 ->  BREAK STOP  ~
00:00:11.545 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.602 ->  ERROR OCCUR  ~
00:00:11.657 ->  BREAK STOP  ~
00:00:11.712 ->  ERROR OCCUR  ~
00:00:11.767 ->  BREAK STOP  ~
00:00:11.823 ->  ERROR OCCUR  ~
00:00:11.877 ->  BREAK STOP  ~
00:00:11.933 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.990 ->  ERROR OCCUR  ~
00:00:12.044 ->  BREAK STOP  ~
00:00:12.101 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.155 ->  ERROR OCCUR  ~
00:00:12.211 ->  BREAK STOP  ~
00:00:12.266 ->  ERROR OCCUR  ~
00:00:12.323 ->  BREAK STOP  ~
00:00:12.378 ->  ERROR OCCUR  ~
00:00:12.433 ->  BREAK STOP  ~
00:00:12.488 ->  ERROR OCCUR  ~
00:00:12.542 ->  BREAK STOP  ~
00:00:12.600 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.655 ->  ERROR OCCUR  ~
00:00:12.709 ->  BREAK STOP  ~
00:00:12.766 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.822 ->  ERROR OCCUR  ~
00:00:12.876 ->  BREAK STOP  ~
00:00:12.932 ->  ERROR OCCUR  ~
00:00:12.986 ->  BREAK STOP  ~
00:00:13.045 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:13.101 ->  ERROR OCCUR  ~
00:00:13.155 ->  BREAK STOP  ~
00:00:13.212 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.267 ->  ERROR OCCUR  ~
00:00:13.322 ->  BREAK STOP  ~
00:00:13.379 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.434 ->  ERROR OCCUR  ~
00:00:13.489 ->  BREAK STOP  ~
00:00:13.544 ->  ERROR OCCUR  ~
00:00:13.598 ->  BREAK STOP  ~
00:00:13.656 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.714 ->  ERROR OCCUR  ~
00:00:13.768 ->  BREAK STOP  ~
00:00:13.826 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.881 ->  ERROR OCCUR  ~
00:00:13.935 ->  BREAK STOP  ~
00:00:13.990 ->  ERROR OCCUR  ~
00:00:14.045 ->  BREAK STOP  ~
00:00:14.102 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.157 ->  ERROR OCCUR  ~
00:00:14.212 ->  BREAK STOP  ~
00:00:14.267 ->  ERROR OCCUR  ~
00:00:14.321 ->  BREAK STOP  ~
00:00:14.376 ->  ERROR OCCUR  ~
00:00:14.431 ->  BREAK STOP  ~
00:00:14.489 ->  ERROR OCCUR  ~
00:00:14.543 ->  BREAK STOP  ~
00:00:14.601 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.656 ->  ERROR OCCUR  ~
00:00:14.710 ->  BREAK STOP  ~
00:00:14.768 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.823 ->  ERROR OCCUR  ~
00:00:14.877 ->  BREAK STOP  ~
00:00:14.932 ->  ERROR OCCUR  ~
00:00:14.987 ->  BREAK STOP  ~
00:00:15.044 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:15.099 ->  ERROR OCCUR  ~
00:00:15.154 ->  BREAK STOP  ~
00:00:15.213 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.268 ->  ERROR OCCUR  ~
00:00:15.323 ->  BREAK STOP  ~
00:00:15.380 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.435 ->  ERROR OCCUR  ~
00:00:15.490 ->  BREAK STOP  ~
00:00:15.545 ->  ERROR OCCUR  ~
00:00:15.599 ->  BREAK STOP  ~
00:00:15.655 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.711 ->  ERROR OCCUR  ~
00:00:15.765 ->  BREAK STOP  ~
00:00:15.822 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.880 ->  ERROR OCCUR  ~
00:00:15.934 ->  BREAK STOP  ~
00:00:15.989 ->  ERROR OCCUR  ~
00:00:16.044 ->  BREAK STOP  ~
00:00:16.101 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.156 ->  ERROR OCCUR  ~
00:00:16.210 ->  BREAK STOP  ~
00:00:16.266 ->  ERROR OCCUR  ~
00:00:16.320 ->  BREAK STOP  ~
00:00:16.375 ->  ERROR OCCUR  ~
00:00:16.430 ->  BREAK STOP  ~
00:00:16.485 ->  ERROR OCCUR  ~
00:00:16.539 ->  BREAK STOP  ~
00:00:16.595 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.654 ->  ERROR OCCUR  ~
00:00:16.708 ->  BREAK STOP  ~
00:00:16.765 ->  (107,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.821 ->  ERROR OCCUR  ~
00:00:16.875 ->  BREAK STOP  ~
00:00:16.932 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.988 ->  ERROR OCCUR  ~
00:00:17.042 ->  BREAK STOP  ~
00:00:17.097 ->  ERROR OCCUR  ~
00:00:17.152 ->  BREAK STOP  ~
00:00:17.207 ->  ERROR OCCUR  ~
00:00:17.261 ->  BREAK STOP  ~
00:00:17.318 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.377 ->  ERROR OCCUR  ~
00:00:17.431 ->  BREAK STOP  ~
00:00:17.488 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.543 ->  ERROR OCCUR  ~
00:00:17.598 ->  BREAK STOP  ~
00:00:17.653 ->  ERROR OCCUR  ~
00:00:17.708 ->  BREAK STOP  ~
00:00:17.765 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:17.819 ->  ERROR OCCUR  ~
00:00:17.874 ->  BREAK STOP  ~
00:00:17.931 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.986 ->  ERROR OCCUR  ~
00:00:18.041 ->  BREAK STOP  ~
00:00:18.101 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.156 ->  ERROR OCCUR  ~
00:00:18.210 ->  BREAK STOP  ~
00:00:18.266 ->  ERROR OCCUR  ~
00:00:18.321 ->  BREAK STOP  ~
00:00:18.377 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.433 ->  ERROR OCCUR  ~
00:00:18.487 ->  BREAK STOP  ~
00:00:18.544 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:18.599 ->  ERROR OCCUR  ~
00:00:18.654 ->  BREAK STOP  ~
00:00:18.711 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.768 ->  ERROR OCCUR  ~
00:00:18.824 ->  BREAK STOP  ~
00:00:18.880 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.935 ->  ERROR OCCUR  ~
00:00:18.991 ->  BREAK STOP  ~
00:00:19.047 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.102 ->  ERROR OCCUR  ~
00:00:19.158 ->  BREAK STOP  ~
00:00:19.213 ->  ERROR OCCUR  ~
00:00:19.267 ->  BREAK STOP  ~
00:00:19.322 ->  ERROR OCCUR  ~
00:00:19.377 ->  BREAK STOP  ~
00:00:19.434 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.491 ->  ERROR OCCUR  ~
00:00:19.547 ->  BREAK STOP  ~
00:00:19.603 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.658 ->  ERROR OCCUR  ~
00:00:19.713 ->  BREAK STOP  ~
00:00:19.770 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.825 ->  ERROR OCCUR  ~
00:00:19.880 ->  BREAK STOP  ~
00:00:19.935 ->  ERROR OCCUR  ~
00:00:19.990 ->  BREAK STOP  ~
00:00:20.045 ->  ERROR OCCUR  ~
00:00:20.100 ->  BREAK STOP  ~
00:00:20.157 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.214 ->  ERROR OCCUR  ~
00:00:20.285 ->  BREAK STOP  ~
00:00:20.341 ->  (108,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.398 ->  ERROR OCCUR  ~
00:00:20.452 ->  BREAK STOP  ~
00:00:20.508 ->  (106,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.563 ->  ERROR OCCUR  ~
00:00:20.619 ->  BREAK STOP  ~
00:00:20.674 ->  ERROR OCCUR  ~
00:00:20.728 ->  BREAK STOP  ~
00:00:20.785 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:20.840 ->  ERROR OCCUR  ~
00:00:20.894 ->  BREAK STOP  ~
00:00:20.955 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.010 ->  ERROR OCCUR  ~
00:00:21.064 ->  BREAK STOP  ~
00:00:21.121 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.176 ->  ERROR OCCUR  ~
00:00:21.230 ->  BREAK STOP  ~
00:00:21.285 ->  ERROR OCCUR  ~
00:00:21.340 ->  BREAK STOP  ~
00:00:21.397 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.451 ->  ERROR OCCUR  ~
00:00:21.507 ->  BREAK STOP  ~
00:00:21.561 ->  ERROR OCCUR  ~
00:00:21.616 ->  BREAK STOP  ~
00:00:21.673 ->  ERROR OCCUR  ~
00:00:21.728 ->  BREAK STOP  ~
00:00:21.783 ->  ERROR OCCUR  ~
00:00:21.837 ->  BREAK STOP  ~
00:00:21.894 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.949 ->  ERROR OCCUR  ~
00:00:22.003 ->  BREAK STOP  ~
00:00:22.061 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.116 ->  ERROR OCCUR  ~
00:00:22.170 ->  BREAK STOP  ~
00:00:22.227 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.282 ->  ERROR OCCUR  ~
00:00:22.337 ->  BREAK STOP  ~
00:00:22.401 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.456 ->  ERROR OCCUR  ~
00:00:22.511 ->  BREAK STOP  ~
00:00:22.568 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.624 ->  ERROR OCCUR  ~
00:00:22.679 ->  BREAK STOP  ~
00:00:22.736 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.792 ->  ERROR OCCUR  ~
00:00:22.847 ->  BREAK STOP  ~
00:00:22.902 ->  ERROR OCCUR  ~
00:00:22.957 ->  BREAK STOP  ~
00:00:23.013 ->  ERROR OCCUR  ~
00:00:23.067 ->  BREAK STOP  ~
00:00:23.128 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.183 ->  ERROR OCCUR  ~
00:00:23.237 ->  BREAK STOP  ~
00:00:23.294 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.351 ->  ERROR OCCUR  ~
00:00:23.405 ->  BREAK STOP  ~
00:00:23.460 ->  ERROR OCCUR  ~
00:00:23.516 ->  BREAK STOP  ~
00:00:23.571 ->  ERROR OCCUR  ~
00:00:23.626 ->  BREAK STOP  ~
00:00:23.684 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.739 ->  ERROR OCCUR  ~
00:00:23.794 ->  BREAK STOP  ~
00:00:23.854 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.910 ->  ERROR OCCUR  ~
00:00:23.964 ->  BREAK STOP  ~
00:00:24.019 ->  ERROR OCCUR  ~
00:00:24.075 ->  BREAK STOP  ~
00:00:24.130 ->  ERROR OCCUR  ~
00:00:24.185 ->  BREAK STOP  ~
00:00:24.243 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.298 ->  ERROR OCCUR  ~
00:00:24.352 ->  BREAK STOP  ~
00:00:24.410 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.466 ->  ERROR OCCUR  ~
00:00:24.520 ->  BREAK STOP  ~
00:00:24.579 ->  ERROR OCCUR  ~
00:00:24.633 ->  BREAK STOP  ~
00:00:24.689 ->  ERROR OCCUR  ~
00:00:24.743 ->  BREAK STOP  ~
00:00:24.801 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.856 ->  ERROR OCCUR  ~
00:00:24.911 ->  BREAK STOP  ~
00:00:24.969 ->  (107,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.024 ->  ERROR OCCUR  ~
00:00:25.079 ->  BREAK STOP  ~
00:00:25.137 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.192 ->  ERROR OCCUR  ~
00:00:25.247 ->  BREAK STOP  ~
00:00:25.306 ->  ERROR OCCUR  ~
00:00:25.360 ->  BREAK STOP  ~
00:00:25.417 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.474 ->  ERROR OCCUR  ~
00:00:25.528 ->  BREAK STOP  ~
00:00:25.585 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.640 ->  ERROR OCCUR  ~
00:00:25.696 ->  BREAK STOP  ~
00:00:25.751 ->  ERROR OCCUR  ~
00:00:25.806 ->  BREAK STOP  ~
00:00:25.864 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.919 ->  ERROR OCCUR  ~
00:00:25.974 ->  BREAK STOP  ~
00:00:26.034 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.089 ->  ERROR OCCUR  ~
00:00:26.144 ->  BREAK STOP  ~
00:00:26.200 ->  ERROR OCCUR  ~
00:00:26.255 ->  BREAK STOP  ~
00:00:26.310 ->  ERROR OCCUR  ~
00:00:26.364 ->  BREAK STOP  ~
00:00:26.422 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.478 ->  ERROR OCCUR  ~
00:00:26.532 ->  BREAK STOP  ~
00:00:26.590 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.645 ->  ERROR OCCUR  ~
00:00:26.700 ->  BREAK STOP  ~
00:00:26.759 ->  ERROR OCCUR  ~
00:00:26.813 ->  BREAK STOP  ~
00:00:26.868 ->  ERROR OCCUR  ~
00:00:26.924 ->  BREAK STOP  ~
00:00:26.980 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.036 ->  ERROR OCCUR  ~
00:00:27.090 ->  BREAK STOP  ~
00:00:27.148 ->  (107,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:27.203 ->  ERROR OCCUR  ~
00:00:27.257 ->  BREAK STOP  ~
00:00:27.315 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.371 ->  ERROR OCCUR  ~
00:00:27.425 ->  BREAK STOP  ~
00:00:27.485 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.540 ->  ERROR OCCUR  ~
00:00:27.595 ->  BREAK STOP  ~
00:00:27.651 ->  ERROR OCCUR  ~
00:00:27.705 ->  BREAK STOP  ~
00:00:27.762 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.817 ->  ERROR OCCUR  ~
00:00:27.873 ->  BREAK STOP  ~
00:00:27.930 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.985 ->  ERROR OCCUR  ~
00:00:28.041 ->  BREAK STOP  ~
00:00:28.097 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:28.155 ->  ERROR OCCUR  ~
00:00:28.211 ->  BREAK STOP  ~
00:00:28.267 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:28.323 ->  ERROR OCCUR  ~
00:00:28.379 ->  BREAK STOP  ~
00:00:28.435 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:28.491 ->  ERROR OCCUR  ~
00:00:28.546 ->  BREAK STOP  ~
00:00:28.602 ->  ERROR OCCUR  ~
00:00:28.656 ->  BREAK STOP  ~
00:00:28.711 ->  ERROR OCCUR  ~
00:00:28.767 ->  BREAK STOP  ~
00:00:28.824 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:28.882 ->  ERROR OCCUR  ~
00:00:28.937 ->  BREAK STOP  ~
00:00:28.994 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.049 ->  ERROR OCCUR  ~
00:00:29.105 ->  BREAK STOP  ~
00:00:29.160 ->  ERROR OCCUR  ~
00:00:29.215 ->  BREAK STOP  ~
00:00:29.271 ->  ERROR OCCUR  ~
00:00:29.325 ->  BREAK STOP  ~
00:00:29.382 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.438 ->  ERROR OCCUR  ~
00:00:29.493 ->  BREAK STOP  ~
00:00:29.550 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.608 ->  ERROR OCCUR  ~
00:00:29.664 ->  BREAK STOP  ~
00:00:29.719 ->  ERROR OCCUR  ~
00:00:29.774 ->  BREAK STOP  ~
00:00:29.830 ->  ERROR OCCUR  ~
00:00:29.884 ->  BREAK STOP  ~
00:00:29.941 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.998 ->  ERROR OCCUR  ~
00:00:30.052 ->  BREAK STOP  ~
00:00:30.109 ->  (107,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:30.164 ->  ERROR OCCUR  ~
00:00:30.220 ->  BREAK STOP  ~
00:00:30.277 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:30.336 ->  ERROR OCCUR  ~
00:00:30.390 ->  BREAK STOP  ~
00:00:30.447 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:30.503 ->  ERROR OCCUR  ~
00:00:30.558 ->  BREAK STOP  ~
00:00:30.614 ->  ERROR OCCUR  ~
00:00:30.668 ->  BREAK STOP  ~
00:00:30.726 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:30.781 ->  ERROR OCCUR  ~
00:00:30.836 ->  BREAK STOP  ~
00:00:30.892 ->  ERROR OCCUR  ~
00:00:30.947 ->  BREAK STOP  ~
00:00:31.002 ->  ERROR OCCUR  ~
00:00:31.059 ->  BREAK STOP  ~
00:00:31.117 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:31.172 ->  ERROR OCCUR  ~
00:00:31.227 ->  BREAK STOP  ~
00:00:31.285 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:31.340 ->  ERROR OCCUR  ~
00:00:31.395 ->  BREAK STOP  ~
00:00:31.451 ->  ERROR OCCUR  ~
00:00:31.505 ->  BREAK STOP  ~
00:00:31.562 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:31.618 ->  ERROR OCCUR  ~
00:00:31.673 ->  BREAK STOP  ~
00:00:31.730 ->  (107,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:31.789 ->  ERROR OCCUR  ~
00:00:31.843 ->  BREAK STOP  ~
00:00:31.900 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:31.956 ->  ERROR OCCUR  ~
00:00:32.011 ->  BREAK STOP  ~
00:00:32.067 ->  ERROR OCCUR  ~
00:00:32.121 ->  BREAK STOP  ~
00:00:32.179 ->  (106,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:32.234 ->  ERROR OCCUR  ~
00:00:32.289 ->  BREAK STOP  ~
00:00:32.345 ->  ERROR OCCUR  ~
00:00:32.400 ->  BREAK STOP  ~
00:00:32.455 ->  ERROR OCCUR  ~
00:00:32.513 ->  BREAK STOP  ~
00:00:32.570 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:32.625 ->  ERROR OCCUR  ~
