00:00:02.860 ->  SD OK~
00:00:02.944 ->  BREAK STOP~
00:00:03.206 ->  Controller Err~
00:00:04.469 ->  START~
00:00:12.027 ->  ERROR OCCUR  ~
00:00:12.087 ->  BREAK STOP  ~
00:00:12.148 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.212 ->  ERROR OCCUR  ~
00:00:12.271 ->  BREAK STOP  ~
00:00:12.334 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.394 ->  ERROR OCCUR  ~
00:00:12.455 ->  BREAK STOP  ~
00:00:12.517 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.577 ->  ERROR OCCUR  ~
00:00:12.637 ->  BREAK STOP  ~
00:00:12.697 ->  ERROR OCCUR  ~
00:00:12.758 ->  BREAK STOP  ~
00:00:12.819 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.880 ->  ERROR OCCUR  ~
00:00:12.942 ->  BREAK STOP  ~
00:00:13.004 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.065 ->  ERROR OCCUR  ~
00:00:13.125 ->  BREAK STOP  ~
00:00:13.186 ->  ERROR OCCUR  ~
00:00:13.245 ->  BREAK STOP  ~
00:00:13.306 ->  ERROR OCCUR  ~
00:00:13.366 ->  BREAK STOP  ~
00:00:13.427 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.488 ->  ERROR OCCUR  ~
00:00:13.548 ->  BREAK STOP  ~
00:00:13.609 ->  ERROR OCCUR  ~
00:00:13.668 ->  BREAK STOP  ~
00:00:13.728 ->  ERROR OCCUR  ~
00:00:13.791 ->  BREAK STOP  ~
00:00:13.851 ->  ERROR OCCUR  ~
00:00:13.912 ->  BREAK STOP  ~
00:00:13.974 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.035 ->  ERROR OCCUR  ~
00:00:14.094 ->  BREAK STOP  ~
00:00:14.156 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.217 ->  ERROR OCCUR  ~
00:00:14.277 ->  BREAK STOP  ~
00:00:14.337 ->  ERROR OCCUR  ~
00:00:14.397 ->  BREAK STOP  ~
00:00:14.458 ->  ERROR OCCUR  ~
00:00:14.517 ->  BREAK STOP  ~
00:00:14.582 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.643 ->  ERROR OCCUR  ~
00:00:14.702 ->  BREAK STOP  ~
00:00:14.765 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.825 ->  ERROR OCCUR  ~
00:00:14.886 ->  BREAK STOP  ~
00:00:14.947 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:15.007 ->  ERROR OCCUR  ~
00:00:15.068 ->  BREAK STOP  ~
00:00:15.129 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.191 ->  ERROR OCCUR  ~
00:00:15.250 ->  BREAK STOP  ~
00:00:15.315 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.375 ->  ERROR OCCUR  ~
00:00:15.435 ->  BREAK STOP  ~
00:00:15.497 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.558 ->  ERROR OCCUR  ~
00:00:15.618 ->  BREAK STOP  ~
00:00:15.678 ->  ERROR OCCUR  ~
00:00:15.739 ->  BREAK STOP  ~
00:00:15.800 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.861 ->  ERROR OCCUR  ~
00:00:15.921 ->  BREAK STOP  ~
00:00:15.996 ->  ERROR OCCUR  ~
00:00:16.056 ->  BREAK STOP  ~
00:00:16.118 ->  ERROR OCCUR  ~
00:00:16.179 ->  BREAK STOP  ~
00:00:16.238 ->  ERROR OCCUR  ~
00:00:16.299 ->  BREAK STOP  ~
00:00:16.360 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.422 ->  ERROR OCCUR  ~
00:00:16.481 ->  BREAK STOP  ~
00:00:16.542 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.603 ->  ERROR OCCUR  ~
00:00:16.663 ->  BREAK STOP  ~
00:00:16.724 ->  ERROR OCCUR  ~
00:00:16.783 ->  BREAK STOP  ~
00:00:16.843 ->  ERROR OCCUR  ~
00:00:16.903 ->  BREAK STOP  ~
00:00:16.967 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.028 ->  ERROR OCCUR  ~
00:00:17.087 ->  BREAK STOP  ~
00:00:17.150 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.210 ->  ERROR OCCUR  ~
00:00:17.269 ->  BREAK STOP  ~
00:00:17.330 ->  ERROR OCCUR  ~
00:00:17.389 ->  BREAK STOP  ~
00:00:17.450 ->  ERROR OCCUR  ~
00:00:17.510 ->  BREAK STOP  ~
00:00:17.571 ->  ERROR OCCUR  ~
00:00:17.630 ->  BREAK STOP  ~
00:00:17.691 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.755 ->  ERROR OCCUR  ~
00:00:17.814 ->  BREAK STOP  ~
00:00:17.877 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.937 ->  ERROR OCCUR  ~
00:00:17.998 ->  BREAK STOP  ~
00:00:18.058 ->  ERROR OCCUR  ~
00:00:18.117 ->  BREAK STOP  ~
00:00:18.178 ->  ERROR OCCUR  ~
00:00:18.238 ->  BREAK STOP  ~
00:00:18.301 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.361 ->  ERROR OCCUR  ~
00:00:18.420 ->  BREAK STOP  ~
00:00:18.483 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.546 ->  ERROR OCCUR  ~
00:00:18.606 ->  BREAK STOP  ~
00:00:18.668 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:18.729 ->  ERROR OCCUR  ~
00:00:18.788 ->  BREAK STOP  ~
00:00:18.851 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.911 ->  ERROR OCCUR  ~
00:00:18.971 ->  BREAK STOP  ~
00:00:19.033 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.093 ->  ERROR OCCUR  ~
00:00:19.154 ->  BREAK STOP  ~
00:00:19.216 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.280 ->  ERROR OCCUR  ~
00:00:19.339 ->  BREAK STOP  ~
00:00:19.399 ->  ERROR OCCUR  ~
00:00:19.459 ->  BREAK STOP  ~
00:00:19.521 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.582 ->  ERROR OCCUR  ~
00:00:19.642 ->  BREAK STOP  ~
00:00:19.702 ->  ERROR OCCUR  ~
00:00:19.762 ->  BREAK STOP  ~
00:00:19.822 ->  ERROR OCCUR  ~
00:00:19.883 ->  BREAK STOP  ~
00:00:19.944 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.005 ->  ERROR OCCUR  ~
00:00:20.065 ->  BREAK STOP  ~
00:00:20.129 ->  (107,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.190 ->  ERROR OCCUR  ~
00:00:20.250 ->  BREAK STOP  ~
00:00:20.312 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.372 ->  ERROR OCCUR  ~
00:00:20.433 ->  BREAK STOP  ~
00:00:20.493 ->  ERROR OCCUR  ~
00:00:20.552 ->  BREAK STOP  ~
00:00:20.613 ->  ERROR OCCUR  ~
00:00:20.673 ->  BREAK STOP  ~
00:00:20.734 ->  ERROR OCCUR  ~
00:00:20.793 ->  BREAK STOP  ~
00:00:20.856 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.919 ->  ERROR OCCUR  ~
00:00:20.978 ->  BREAK STOP  ~
00:00:21.041 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.101 ->  ERROR OCCUR  ~
00:00:21.162 ->  BREAK STOP  ~
00:00:21.222 ->  ERROR OCCUR  ~
00:00:21.281 ->  BREAK STOP  ~
00:00:21.342 ->  ERROR OCCUR  ~
00:00:21.402 ->  BREAK STOP  ~
00:00:21.464 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.524 ->  ERROR OCCUR  ~
00:00:21.585 ->  BREAK STOP  ~
00:00:21.647 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.710 ->  ERROR OCCUR  ~
00:00:21.770 ->  BREAK STOP  ~
00:00:21.830 ->  ERROR OCCUR  ~
00:00:21.890 ->  BREAK STOP  ~
00:00:21.951 ->  ERROR OCCUR  ~
00:00:22.011 ->  BREAK STOP  ~
00:00:22.073 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.133 ->  ERROR OCCUR  ~
00:00:22.193 ->  BREAK STOP  ~
00:00:22.255 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.316 ->  ERROR OCCUR  ~
00:00:22.376 ->  BREAK STOP  ~
00:00:22.436 ->  ERROR OCCUR  ~
00:00:22.496 ->  BREAK STOP  ~
00:00:22.559 ->  ERROR OCCUR  ~
00:00:22.619 ->  BREAK STOP  ~
00:00:22.681 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.741 ->  ERROR OCCUR  ~
00:00:22.801 ->  BREAK STOP  ~
00:00:22.863 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.924 ->  ERROR OCCUR  ~
00:00:22.983 ->  BREAK STOP  ~
00:00:23.044 ->  ERROR OCCUR  ~
00:00:23.103 ->  BREAK STOP  ~
00:00:23.166 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.226 ->  ERROR OCCUR  ~
00:00:23.285 ->  BREAK STOP  ~
00:00:23.350 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.410 ->  ERROR OCCUR  ~
00:00:23.470 ->  BREAK STOP  ~
00:00:23.530 ->  ERROR OCCUR  ~
00:00:23.591 ->  BREAK STOP  ~
00:00:23.650 ->  ERROR OCCUR  ~
00:00:23.710 ->  BREAK STOP  ~
00:00:23.772 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.832 ->  ERROR OCCUR  ~
00:00:23.893 ->  BREAK STOP  ~
00:00:23.954 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.015 ->  ERROR OCCUR  ~
00:00:24.074 ->  BREAK STOP  ~
00:00:24.137 ->  ERROR OCCUR  ~
00:00:24.198 ->  BREAK STOP  ~
00:00:24.259 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.320 ->  ERROR OCCUR  ~
00:00:24.380 ->  BREAK STOP  ~
00:00:24.442 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.503 ->  ERROR OCCUR  ~
00:00:24.562 ->  BREAK STOP  ~
00:00:24.623 ->  ERROR OCCUR  ~
00:00:24.683 ->  BREAK STOP  ~
00:00:24.745 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.806 ->  ERROR OCCUR  ~
00:00:24.865 ->  BREAK STOP  ~
00:00:24.930 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.990 ->  ERROR OCCUR  ~
00:00:25.051 ->  BREAK STOP  ~
00:00:25.111 ->  ERROR OCCUR  ~
00:00:25.171 ->  BREAK STOP  ~
00:00:25.231 ->  ERROR OCCUR  ~
00:00:25.291 ->  BREAK STOP  ~
00:00:25.353 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.414 ->  ERROR OCCUR  ~
00:00:25.474 ->  BREAK STOP  ~
00:00:25.536 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.597 ->  ERROR OCCUR  ~
00:00:25.656 ->  BREAK STOP  ~
00:00:25.720 ->  ERROR OCCUR  ~
00:00:25.779 ->  BREAK STOP  ~
00:00:25.841 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.902 ->  ERROR OCCUR  ~
00:00:25.962 ->  BREAK STOP  ~
00:00:26.024 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.084 ->  ERROR OCCUR  ~
00:00:26.144 ->  BREAK STOP  ~
00:00:26.205 ->  ERROR OCCUR  ~
00:00:26.264 ->  BREAK STOP  ~
00:00:26.327 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.387 ->  ERROR OCCUR  ~
00:00:26.448 ->  BREAK STOP  ~
00:00:26.512 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.572 ->  ERROR OCCUR  ~
00:00:26.632 ->  BREAK STOP  ~
00:00:26.693 ->  ERROR OCCUR  ~
00:00:26.753 ->  BREAK STOP  ~
00:00:26.813 ->  ERROR OCCUR  ~
00:00:26.873 ->  BREAK STOP  ~
00:00:26.935 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.995 ->  ERROR OCCUR  ~
00:00:27.056 ->  BREAK STOP  ~
00:00:27.118 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.179 ->  ERROR OCCUR  ~
00:00:27.241 ->  BREAK STOP  ~
00:00:27.302 ->  ERROR OCCUR  ~
00:00:27.361 ->  BREAK STOP  ~
00:00:27.423 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.484 ->  ERROR OCCUR  ~
00:00:27.543 ->  BREAK STOP  ~
00:00:27.606 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.666 ->  ERROR OCCUR  ~
00:00:27.727 ->  BREAK STOP  ~
00:00:27.787 ->  ERROR OCCUR  ~
00:00:27.846 ->  BREAK STOP  ~
00:00:27.909 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.969 ->  ERROR OCCUR  ~
00:00:28.032 ->  BREAK STOP  ~
00:00:28.094 ->  (107,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:28.155 ->  ERROR OCCUR  ~
00:00:28.214 ->  BREAK STOP  ~
00:00:28.276 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:28.337 ->  ERROR OCCUR  ~
00:00:28.397 ->  BREAK STOP  ~
00:00:28.459 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:28.519 ->  ERROR OCCUR  ~
00:00:28.580 ->  BREAK STOP  ~
00:00:28.640 ->  ERROR OCCUR  ~
00:00:28.699 ->  BREAK STOP  ~
00:00:28.762 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:28.824 ->  ERROR OCCUR  ~
00:00:28.885 ->  BREAK STOP  ~
00:00:28.945 ->  ERROR OCCUR  ~
00:00:29.004 ->  BREAK STOP  ~
00:00:29.065 ->  ERROR OCCUR  ~
00:00:29.124 ->  BREAK STOP  ~
00:00:29.187 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.247 ->  ERROR OCCUR  ~
00:00:29.307 ->  BREAK STOP  ~
00:00:29.369 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.429 ->  ERROR OCCUR  ~
00:00:29.489 ->  BREAK STOP  ~
00:00:29.551 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:29.614 ->  ERROR OCCUR  ~
00:00:29.674 ->  BREAK STOP  ~
00:00:29.736 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.796 ->  ERROR OCCUR  ~
00:00:29.855 ->  BREAK STOP  ~
00:00:29.918 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.978 ->  ERROR OCCUR  ~
00:00:30.038 ->  BREAK STOP  ~
00:00:30.100 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:30.161 ->  ERROR OCCUR  ~
00:00:30.220 ->  BREAK STOP  ~
00:00:30.280 ->  ERROR OCCUR  ~
00:00:30.343 ->  BREAK STOP  ~
00:00:30.405 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:30.466 ->  ERROR OCCUR  ~
00:00:30.526 ->  BREAK STOP  ~
00:00:30.587 ->  ERROR OCCUR  ~
00:00:30.646 ->  BREAK STOP  ~
00:00:30.722 ->  ERROR OCCUR  ~
00:00:30.781 ->  BREAK STOP  ~
00:00:30.842 ->  ERROR OCCUR  ~
00:00:30.902 ->  BREAK STOP  ~
00:00:30.964 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:31.025 ->  ERROR OCCUR  ~
00:00:31.084 ->  BREAK STOP  ~
00:00:31.147 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:31.210 ->  ERROR OCCUR  ~
00:00:31.270 ->  BREAK STOP  ~
00:00:31.332 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:31.391 ->  ERROR OCCUR  ~
00:00:31.452 ->  BREAK STOP  ~
00:00:31.514 ->  (109,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:31.575 ->  ERROR OCCUR  ~
00:00:31.634 ->  BREAK STOP  ~
00:00:31.697 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:31.757 ->  ERROR OCCUR  ~
00:00:31.816 ->  BREAK STOP  ~
00:00:31.879 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:31.942 ->  ERROR OCCUR  ~
00:00:32.002 ->  BREAK STOP  ~
00:00:32.062 ->  ERROR OCCUR  ~
00:00:32.123 ->  BREAK STOP  ~
00:00:32.184 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:32.245 ->  ERROR OCCUR  ~
00:00:32.305 ->  BREAK STOP  ~
00:00:32.365 ->  ERROR OCCUR  ~
00:00:32.425 ->  BREAK STOP  ~
00:00:32.486 ->  ERROR OCCUR  ~
00:00:32.545 ->  BREAK STOP  ~
00:00:32.608 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:32.668 ->  ERROR OCCUR  ~
00:00:32.731 ->  BREAK STOP  ~
00:00:32.793 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:32.854 ->  ERROR OCCUR  ~
00:00:32.913 ->  BREAK STOP  ~
00:00:32.974 ->  ERROR OCCUR  ~
00:00:33.034 ->  BREAK STOP  ~
00:00:33.094 ->  ERROR OCCUR  ~
00:00:33.154 ->  BREAK STOP  ~
00:00:33.216 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.277 ->  ERROR OCCUR  ~
00:00:33.336 ->  BREAK STOP  ~
00:00:33.398 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.459 ->  ERROR OCCUR  ~
00:00:33.521 ->  BREAK STOP  ~
00:00:33.582 ->  ERROR OCCUR  ~
00:00:33.642 ->  BREAK STOP  ~
00:00:33.703 ->  ERROR OCCUR  ~
00:00:33.763 ->  BREAK STOP  ~
00:00:33.824 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.885 ->  ERROR OCCUR  ~
00:00:33.945 ->  BREAK STOP  ~
00:00:34.008 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.068 ->  ERROR OCCUR  ~
00:00:34.128 ->  BREAK STOP  ~
00:00:34.188 ->  ERROR OCCUR  ~
00:00:34.248 ->  BREAK STOP  ~
00:00:34.310 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.373 ->  ERROR OCCUR  ~
00:00:34.434 ->  BREAK STOP  ~
00:00:34.495 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.556 ->  ERROR OCCUR  ~
00:00:34.616 ->  BREAK STOP  ~
00:00:34.676 ->  ERROR OCCUR  ~
00:00:34.736 ->  BREAK STOP  ~
00:00:34.796 ->  ERROR OCCUR  ~
00:00:34.856 ->  BREAK STOP  ~
00:00:34.918 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.979 ->  ERROR OCCUR  ~
00:00:35.039 ->  BREAK STOP  ~
00:00:35.101 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.164 ->  ERROR OCCUR  ~
00:00:35.224 ->  BREAK STOP  ~
00:00:35.285 ->  ERROR OCCUR  ~
