00:00:02.877 ->  SD OK
00:00:08.160 ->  Battery :0.52 V
00:00:08.219 ->  Speed:0.00 km/hr 
00:00:08.311 ->  Battery :0.52 V
00:00:08.371 ->  Speed:0.00 km/hr 
00:00:08.462 ->  Battery :0.55 V
00:00:08.521 ->  Speed:0.00 km/hr 
00:00:08.613 ->  Battery :0.54 V
00:00:08.673 ->  Speed:0.00 km/hr 
00:00:08.764 ->  Battery :0.54 V
00:00:08.823 ->  Speed:0.00 km/hr 
00:00:08.915 ->  Battery :0.52 V
00:00:08.975 ->  Speed:0.00 km/hr 
00:00:09.066 ->  Battery :0.55 V
00:00:09.128 ->  Speed:0.00 km/hr 
00:00:09.217 ->  Battery :0.55 V
00:00:09.276 ->  Speed:0.00 km/hr 
00:00:09.368 ->  Battery :0.54 V
00:00:09.427 ->  Speed:0.00 km/hr 
00:00:09.519 ->  Battery :0.54 V
00:00:09.578 ->  Speed:0.00 km/hr 
00:00:09.670 ->  Battery :0.55 V
00:00:09.730 ->  Speed:0.00 km/hr 
00:00:09.821 ->  Battery :0.57 V
00:00:09.880 ->  Speed:0.00 km/hr 
00:00:09.972 ->  Battery :0.57 V
00:00:10.032 ->  Speed:0.00 km/hr 
00:00:10.123 ->  Battery :0.55 V
00:00:10.182 ->  Speed:0.00 km/hr 
00:00:10.274 ->  Battery :0.55 V
00:00:10.334 ->  Speed:0.00 km/hr 
00:00:10.425 ->  Battery :0.58 V
00:00:10.484 ->  Speed:0.00 km/hr 
00:00:10.576 ->  Battery :0.58 V
00:00:10.636 ->  Speed:0.00 km/hr 
00:00:10.727 ->  Battery :0.57 V
00:00:10.786 ->  Speed:0.00 km/hr 
00:00:10.878 ->  Battery :0.57 V
00:00:10.938 ->  Speed:0.00 km/hr 
00:00:11.029 ->  Battery :0.58 V
00:00:11.088 ->  Speed:0.00 km/hr 
00:00:11.180 ->  Battery :0.58 V
00:00:11.240 ->  Speed:0.00 km/hr 
00:00:11.331 ->  Battery :0.57 V
00:00:11.390 ->  Speed:0.00 km/hr 
00:00:11.483 ->  Battery :0.57 V
00:00:11.542 ->  Speed:0.00 km/hr 
00:00:11.634 ->  Battery :0.58 V
00:00:11.694 ->  Speed:0.00 km/hr 
00:00:11.785 ->  Battery :0.58 V
00:00:11.844 ->  Speed:0.00 km/hr 
00:00:11.936 ->  Battery :0.57 V
00:00:11.996 ->  Speed:0.00 km/hr 
00:00:12.087 ->  Battery :0.58 V
00:00:12.146 ->  Speed:0.00 km/hr 
00:00:12.238 ->  Battery :0.60 V
00:00:12.298 ->  Speed:0.00 km/hr 
00:00:12.389 ->  Battery :0.61 V
00:00:12.450 ->  Speed:0.00 km/hr 
00:00:12.540 ->  Battery :0.60 V
00:00:12.600 ->  Speed:0.00 km/hr 
00:00:12.691 ->  Battery :0.58 V
00:00:12.750 ->  Speed:0.00 km/hr 
00:00:12.843 ->  Battery :0.58 V
00:00:12.902 ->  Speed:0.00 km/hr 
00:00:12.993 ->  Battery :0.61 V
00:00:13.052 ->  Speed:0.00 km/hr 
00:00:13.144 ->  Battery :0.61 V
00:00:13.203 ->  Speed:0.00 km/hr 
00:00:13.295 ->  Battery :0.60 V
00:00:13.355 ->  Speed:0.00 km/hr 
00:00:13.446 ->  Battery :0.58 V
00:00:13.508 ->  Speed:0.00 km/hr 
00:00:13.597 ->  Battery :0.61 V
00:00:13.657 ->  Speed:0.00 km/hr 
00:00:13.748 ->  Battery :0.61 V
00:00:13.807 ->  Speed:0.00 km/hr 
00:00:13.899 ->  Battery :0.60 V
00:00:13.959 ->  Speed:0.00 km/hr 
00:00:14.050 ->  Battery :0.60 V
00:00:14.109 ->  Speed:0.00 km/hr 
00:00:14.201 ->  Battery :0.61 V
00:00:14.261 ->  Speed:0.00 km/hr 
00:00:14.352 ->  Battery :0.61 V
00:00:14.411 ->  Speed:0.00 km/hr 
00:00:14.503 ->  Battery :0.60 V
00:00:14.563 ->  Speed:0.00 km/hr 
00:00:14.654 ->  Battery :0.61 V
00:00:14.713 ->  Speed:0.00 km/hr 
00:00:14.806 ->  Battery :0.63 V
00:00:14.865 ->  Speed:0.00 km/hr 
00:00:14.957 ->  Battery :0.64 V
00:00:15.017 ->  Speed:0.00 km/hr 
00:00:15.108 ->  Battery :0.61 V
00:00:15.168 ->  Speed:0.00 km/hr 
00:00:15.259 ->  Battery :0.61 V
00:00:15.320 ->  Speed:0.00 km/hr 
00:00:15.410 ->  Battery :0.63 V
00:00:15.469 ->  Speed:0.00 km/hr 
00:00:15.562 ->  Battery :0.63 V
00:00:15.622 ->  Speed:0.00 km/hr 
00:00:15.713 ->  Battery :0.63 V
00:00:15.774 ->  Speed:0.00 km/hr 
00:00:15.864 ->  Battery :0.61 V
00:00:15.924 ->  Speed:0.00 km/hr 
00:00:16.015 ->  Battery :0.61 V
00:00:16.074 ->  Speed:0.00 km/hr 
00:00:16.166 ->  Battery :0.64 V
00:00:16.226 ->  Speed:0.00 km/hr 
00:00:16.317 ->  Battery :0.64 V
00:00:16.376 ->  Speed:0.00 km/hr 
00:00:16.468 ->  Battery :0.61 V
00:00:16.528 ->  Speed:0.00 km/hr 
00:00:16.619 ->  Battery :0.63 V
00:00:16.678 ->  Speed:0.00 km/hr 
00:00:16.770 ->  Battery :0.65 V
00:00:16.832 ->  Speed:0.00 km/hr 
00:00:16.921 ->  Battery :0.64 V
00:00:16.980 ->  Speed:0.00 km/hr 
00:00:17.072 ->  Battery :0.63 V
00:00:17.131 ->  Speed:0.00 km/hr 
00:00:17.223 ->  Battery :0.64 V
00:00:17.283 ->  Speed:0.00 km/hr 
00:00:17.374 ->  Battery :0.65 V
00:00:17.433 ->  Speed:0.00 km/hr 
00:00:17.525 ->  Battery :0.65 V
00:00:17.585 ->  Speed:0.00 km/hr 
00:00:17.676 ->  Battery :0.63 V
00:00:17.735 ->  Speed:0.00 km/hr 
00:00:17.827 ->  Battery :0.64 V
00:00:17.887 ->  Speed:0.00 km/hr 
00:00:17.978 ->  Battery :0.64 V
00:00:18.037 ->  Speed:0.00 km/hr 
00:00:18.129 ->  Battery :0.65 V
00:00:18.189 ->  Speed:0.00 km/hr 
00:00:18.280 ->  Battery :0.64 V
00:00:18.339 ->  Speed:0.00 km/hr 
00:00:18.432 ->  Battery :0.63 V
00:00:18.491 ->  Speed:0.00 km/hr 
00:00:18.582 ->  Battery :0.64 V
00:00:18.641 ->  Speed:0.00 km/hr 
00:00:18.733 ->  Battery :0.67 V
00:00:18.792 ->  Speed:0.00 km/hr 
00:00:18.884 ->  Battery :0.65 V
00:00:18.944 ->  Speed:0.00 km/hr 
00:00:19.035 ->  Battery :0.65 V
00:00:19.092 ->  Speed:0.00 km/hr 
00:00:19.186 ->  Battery :0.64 V
00:00:19.247 ->  Speed:0.00 km/hr 
00:00:19.338 ->  Battery :0.67 V
00:00:19.397 ->  Speed:0.00 km/hr 
00:00:19.489 ->  Battery :0.67 V
00:00:19.549 ->  Speed:0.00 km/hr 
00:00:19.639 ->  Battery :0.65 V
00:00:19.699 ->  Speed:0.00 km/hr 
00:00:19.791 ->  Battery :0.64 V
00:00:19.851 ->  Speed:0.00 km/hr 
00:00:19.942 ->  Battery :0.65 V
00:00:20.001 ->  Speed:0.00 km/hr 
00:00:20.093 ->  Battery :0.67 V
00:00:20.155 ->  Speed:0.00 km/hr 
00:00:20.244 ->  Battery :0.65 V
00:00:20.303 ->  Speed:0.00 km/hr 
00:00:20.396 ->  Battery :0.64 V
00:00:20.455 ->  Speed:0.00 km/hr 
00:00:20.546 ->  Battery :0.67 V
00:00:20.605 ->  Speed:0.00 km/hr 
00:00:20.697 ->  Battery :0.67 V
00:00:20.756 ->  Speed:0.00 km/hr 
00:00:20.848 ->  Battery :0.68 V
00:00:20.908 ->  Speed:0.00 km/hr 
00:00:20.999 ->  Battery :0.65 V
