00:00:02.833 ->  SD OK~
00:00:02.911 ->  BREAK STOP~
00:00:03.167 ->  Controller Err~
00:00:04.425 ->  START~
00:00:08.031 ->  ERROR OCCUR  ~
00:00:08.085 ->  BREAK STOP  ~
00:00:08.140 ->  ERROR OCCUR  ~
00:00:08.195 ->  BREAK STOP  ~
00:00:08.250 ->  ERROR OCCUR  ~
00:00:08.304 ->  BREAK STOP  ~
00:00:08.359 ->  ERROR OCCUR  ~
00:00:08.414 ->  BREAK STOP  ~
00:00:08.471 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:08.526 ->  ERROR OCCUR  ~
00:00:08.581 ->  BREAK STOP  ~
00:00:08.651 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:08.710 ->  ERROR OCCUR  ~
00:00:08.764 ->  BREAK STOP  ~
00:00:08.820 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:08.876 ->  ERROR OCCUR  ~
00:00:08.930 ->  BREAK STOP  ~
00:00:08.987 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.042 ->  ERROR OCCUR  ~
00:00:09.097 ->  BREAK STOP  ~
00:00:09.152 ->  ERROR OCCUR  ~
00:00:09.206 ->  BREAK STOP  ~
00:00:09.262 ->  ERROR OCCUR  ~
00:00:09.316 ->  BREAK STOP  ~
00:00:09.372 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.430 ->  ERROR OCCUR  ~
00:00:09.485 ->  BREAK STOP  ~
00:00:09.541 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.596 ->  ERROR OCCUR  ~
00:00:09.651 ->  BREAK STOP  ~
00:00:09.705 ->  ERROR OCCUR  ~
00:00:09.759 ->  BREAK STOP  ~
00:00:09.815 ->  ERROR OCCUR  ~
00:00:09.869 ->  BREAK STOP  ~
00:00:09.926 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.980 ->  ERROR OCCUR  ~
00:00:10.035 ->  BREAK STOP  ~
00:00:10.092 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.149 ->  ERROR OCCUR  ~
00:00:10.204 ->  BREAK STOP  ~
00:00:10.260 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.315 ->  ERROR OCCUR  ~
00:00:10.370 ->  BREAK STOP  ~
00:00:10.427 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.481 ->  ERROR OCCUR  ~
00:00:10.536 ->  BREAK STOP  ~
00:00:10.591 ->  ERROR OCCUR  ~
00:00:10.645 ->  BREAK STOP  ~
00:00:10.700 ->  ERROR OCCUR  ~
00:00:10.755 ->  BREAK STOP  ~
00:00:10.811 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.869 ->  ERROR OCCUR  ~
00:00:10.924 ->  BREAK STOP  ~
00:00:10.980 ->  (108,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:11.035 ->  ERROR OCCUR  ~
00:00:11.089 ->  BREAK STOP  ~
00:00:11.145 ->  ERROR OCCUR  ~
00:00:11.199 ->  BREAK STOP  ~
00:00:11.256 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.312 ->  ERROR OCCUR  ~
00:00:11.366 ->  BREAK STOP  ~
00:00:11.421 ->  ERROR OCCUR  ~
00:00:11.475 ->  BREAK STOP  ~
00:00:11.532 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.590 ->  ERROR OCCUR  ~
00:00:11.644 ->  BREAK STOP  ~
00:00:11.702 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.756 ->  ERROR OCCUR  ~
00:00:11.811 ->  BREAK STOP  ~
00:00:11.868 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.923 ->  ERROR OCCUR  ~
00:00:11.977 ->  BREAK STOP  ~
00:00:12.033 ->  ERROR OCCUR  ~
00:00:12.087 ->  BREAK STOP  ~
00:00:12.142 ->  ERROR OCCUR  ~
00:00:12.196 ->  BREAK STOP  ~
00:00:12.256 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.311 ->  ERROR OCCUR  ~
00:00:12.365 ->  BREAK STOP  ~
00:00:12.423 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.478 ->  ERROR OCCUR  ~
00:00:12.532 ->  BREAK STOP  ~
00:00:12.588 ->  ERROR OCCUR  ~
00:00:12.642 ->  BREAK STOP  ~
00:00:12.697 ->  ERROR OCCUR  ~
00:00:12.751 ->  BREAK STOP  ~
00:00:12.808 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.863 ->  ERROR OCCUR  ~
00:00:12.917 ->  BREAK STOP  ~
00:00:12.977 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.032 ->  ERROR OCCUR  ~
00:00:13.087 ->  BREAK STOP  ~
00:00:13.142 ->  ERROR OCCUR  ~
00:00:13.196 ->  BREAK STOP  ~
00:00:13.253 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.308 ->  ERROR OCCUR  ~
00:00:13.363 ->  BREAK STOP  ~
00:00:13.420 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.474 ->  ERROR OCCUR  ~
00:00:13.529 ->  BREAK STOP  ~
00:00:13.584 ->  ERROR OCCUR  ~
00:00:13.639 ->  BREAK STOP  ~
00:00:13.699 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.753 ->  ERROR OCCUR  ~
00:00:13.808 ->  BREAK STOP  ~
00:00:13.864 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.920 ->  ERROR OCCUR  ~
00:00:13.974 ->  BREAK STOP  ~
00:00:14.029 ->  ERROR OCCUR  ~
00:00:14.084 ->  BREAK STOP  ~
00:00:14.141 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:14.196 ->  ERROR OCCUR  ~
00:00:14.251 ->  BREAK STOP  ~
00:00:14.307 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.365 ->  ERROR OCCUR  ~
00:00:14.419 ->  BREAK STOP  ~
00:00:14.476 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.531 ->  ERROR OCCUR  ~
00:00:14.585 ->  BREAK STOP  ~
00:00:14.641 ->  ERROR OCCUR  ~
00:00:14.695 ->  BREAK STOP  ~
00:00:14.752 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.808 ->  ERROR OCCUR  ~
00:00:14.862 ->  BREAK STOP  ~
00:00:14.917 ->  ERROR OCCUR  ~
00:00:14.971 ->  BREAK STOP  ~
00:00:15.027 ->  ERROR OCCUR  ~
00:00:15.081 ->  BREAK STOP  ~
00:00:15.140 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.195 ->  ERROR OCCUR  ~
00:00:15.249 ->  BREAK STOP  ~
00:00:15.306 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.362 ->  ERROR OCCUR  ~
00:00:15.416 ->  BREAK STOP  ~
00:00:15.470 ->  ERROR OCCUR  ~
00:00:15.524 ->  BREAK STOP  ~
00:00:15.582 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:15.636 ->  ERROR OCCUR  ~
00:00:15.691 ->  BREAK STOP  ~
00:00:15.748 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.805 ->  ERROR OCCUR  ~
00:00:15.859 ->  BREAK STOP  ~
00:00:15.916 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.971 ->  ERROR OCCUR  ~
00:00:16.026 ->  BREAK STOP  ~
