00:00:02.744 ->  SD OK
00:00:15.130 ->  Battery :0.86 V
00:00:15.186 ->  Speed:0.00 km/hr 
00:00:15.281 ->  Battery :0.86 V
00:00:15.337 ->  Speed:0.00 km/hr 
00:00:15.432 ->  Battery :0.85 V
00:00:15.489 ->  Speed:0.00 km/hr 
00:00:15.583 ->  Battery :0.86 V
00:00:15.639 ->  Speed:0.00 km/hr 
00:00:15.734 ->  Battery :0.85 V
00:00:15.791 ->  Speed:0.00 km/hr 
00:00:15.885 ->  Battery :0.86 V
00:00:15.944 ->  Speed:0.00 km/hr 
00:00:16.035 ->  Battery :0.87 V
00:00:16.092 ->  Speed:0.00 km/hr 
00:00:16.187 ->  Battery :0.86 V
00:00:16.243 ->  Speed:0.00 km/hr 
00:00:16.337 ->  Battery :0.86 V
00:00:16.394 ->  Speed:0.00 km/hr 
00:00:16.489 ->  Battery :0.86 V
00:00:16.545 ->  Speed:0.00 km/hr 
00:00:16.640 ->  Battery :0.85 V
00:00:16.696 ->  Speed:0.00 km/hr 
00:00:16.791 ->  Battery :0.86 V
00:00:16.847 ->  Speed:0.00 km/hr 
00:00:16.942 ->  Battery :0.85 V
00:00:17.001 ->  Speed:0.00 km/hr 
00:00:17.093 ->  Battery :0.85 V
00:00:17.149 ->  Speed:0.00 km/hr 
00:00:17.245 ->  Battery :0.86 V
00:00:17.301 ->  Speed:0.00 km/hr 
00:00:17.396 ->  Battery :0.85 V
00:00:17.453 ->  Speed:0.00 km/hr 
00:00:17.547 ->  Battery :0.86 V
00:00:17.603 ->  Speed:0.00 km/hr 
00:00:17.698 ->  Battery :0.86 V
00:00:17.755 ->  Speed:0.00 km/hr 
00:00:17.849 ->  Battery :0.86 V
00:00:17.905 ->  Speed:0.00 km/hr 
00:00:17.999 ->  Battery :0.86 V
00:00:18.056 ->  Speed:0.00 km/hr 
00:00:18.151 ->  Battery :0.86 V
00:00:18.207 ->  Speed:0.00 km/hr 
00:00:18.301 ->  Battery :0.86 V
00:00:18.358 ->  Speed:0.00 km/hr 
00:00:18.453 ->  Battery :0.86 V
00:00:18.509 ->  Speed:0.00 km/hr 
00:00:18.604 ->  Battery :0.87 V
00:00:18.660 ->  Speed:0.00 km/hr 
00:00:18.755 ->  Battery :0.86 V
00:00:18.811 ->  Speed:0.00 km/hr 
00:00:18.906 ->  Battery :0.86 V
00:00:18.962 ->  Speed:0.00 km/hr 
00:00:19.057 ->  Battery :0.86 V
00:00:19.113 ->  Speed:0.00 km/hr 
00:00:19.208 ->  Battery :0.86 V
00:00:19.262 ->  Speed:0.00 km/hr 
00:00:19.359 ->  Battery :0.87 V
00:00:19.416 ->  Speed:0.00 km/hr 
00:00:19.510 ->  Battery :0.85 V
00:00:19.566 ->  Speed:0.00 km/hr 
00:00:19.661 ->  Battery :0.86 V
00:00:19.718 ->  Speed:0.00 km/hr 
00:00:19.813 ->  Battery :0.86 V
00:00:19.869 ->  Speed:0.00 km/hr 
00:00:19.963 ->  Battery :0.85 V
00:00:20.020 ->  Speed:0.00 km/hr 
00:00:20.115 ->  Battery :0.85 V
00:00:20.171 ->  Speed:0.00 km/hr 
00:00:20.265 ->  Battery :0.86 V
00:00:20.325 ->  Speed:0.00 km/hr 
00:00:20.417 ->  Battery :0.85 V
00:00:20.473 ->  Speed:0.00 km/hr 
00:00:20.568 ->  Battery :0.86 V
00:00:20.624 ->  Speed:0.00 km/hr 
00:00:20.719 ->  Battery :0.87 V
00:00:20.775 ->  Speed:0.00 km/hr 
00:00:20.870 ->  Battery :0.85 V
00:00:20.926 ->  Speed:0.00 km/hr 
00:00:21.021 ->  Battery :0.86 V
00:00:21.078 ->  Speed:0.00 km/hr 
00:00:21.172 ->  Battery :0.87 V
00:00:21.228 ->  Speed:0.00 km/hr 
00:00:21.323 ->  Battery :0.86 V
00:00:21.380 ->  Speed:0.00 km/hr 
00:00:21.474 ->  Battery :0.87 V
00:00:21.530 ->  Speed:0.00 km/hr 
00:00:21.624 ->  Battery :0.86 V
00:00:21.681 ->  Speed:0.00 km/hr 
00:00:21.776 ->  Battery :0.85 V
00:00:21.832 ->  Speed:0.00 km/hr 
00:00:21.926 ->  Battery :0.85 V
00:00:21.983 ->  Speed:0.00 km/hr 
00:00:22.078 ->  Battery :0.85 V
00:00:22.134 ->  Speed:0.00 km/hr 
00:00:22.228 ->  Battery :0.86 V
00:00:22.285 ->  Speed:0.00 km/hr 
00:00:22.380 ->  Battery :0.86 V
00:00:22.436 ->  Speed:0.00 km/hr 
00:00:22.531 ->  Battery :0.85 V
00:00:22.587 ->  Speed:0.00 km/hr 
00:00:22.683 ->  Battery :0.86 V
00:00:22.739 ->  Speed:0.00 km/hr 
00:00:22.834 ->  Battery :0.86 V
00:00:22.890 ->  Speed:0.00 km/hr 
00:00:22.985 ->  Battery :0.85 V
00:00:23.042 ->  Speed:0.00 km/hr 
00:00:23.136 ->  Battery :0.86 V
00:00:23.192 ->  Speed:0.00 km/hr 
00:00:23.287 ->  Battery :0.86 V
00:00:23.344 ->  Speed:0.00 km/hr 
00:00:23.438 ->  Battery :0.86 V
00:00:23.494 ->  Speed:0.00 km/hr 
00:00:23.588 ->  Battery :0.86 V
00:00:23.647 ->  Speed:0.00 km/hr 
00:00:23.740 ->  Battery :0.85 V
00:00:23.796 ->  Speed:0.00 km/hr 
00:00:23.890 ->  Battery :0.86 V
00:00:23.947 ->  Speed:0.00 km/hr 
00:00:24.042 ->  Battery :0.87 V
00:00:24.098 ->  Speed:0.00 km/hr 
00:00:24.193 ->  Battery :0.85 V
00:00:24.249 ->  Speed:0.00 km/hr 
00:00:24.344 ->  Battery :0.87 V
00:00:24.400 ->  Speed:0.00 km/hr 
00:00:24.495 ->  Battery :0.86 V
00:00:24.551 ->  Speed:0.00 km/hr 
00:00:24.646 ->  Battery :0.86 V
00:00:24.702 ->  Speed:0.00 km/hr 
00:00:24.797 ->  Battery :0.86 V
00:00:24.853 ->  Speed:0.00 km/hr 
00:00:24.948 ->  Battery :0.86 V
00:00:25.005 ->  Speed:0.00 km/hr 
00:00:25.099 ->  Battery :0.85 V
00:00:25.155 ->  Speed:0.00 km/hr 
00:00:25.250 ->  Battery :0.86 V
00:00:25.307 ->  Speed:0.00 km/hr 
00:00:25.401 ->  Battery :0.86 V
00:00:25.457 ->  Speed:0.00 km/hr 
00:00:25.551 ->  Battery :0.85 V
00:00:25.608 ->  Speed:0.00 km/hr 
00:00:25.703 ->  Battery :0.86 V
00:00:25.759 ->  Speed:0.00 km/hr 
00:00:25.853 ->  Battery :0.85 V
00:00:25.910 ->  Speed:0.00 km/hr 
00:00:26.005 ->  Battery :0.86 V
00:00:26.061 ->  Speed:0.00 km/hr 
00:00:26.156 ->  Battery :0.86 V
00:00:26.212 ->  Speed:0.00 km/hr 
00:00:26.307 ->  Battery :0.86 V
00:00:26.363 ->  Speed:0.00 km/hr 
00:00:26.458 ->  Battery :0.87 V
00:00:26.514 ->  Speed:0.00 km/hr 
00:00:26.609 ->  Battery :0.86 V
00:00:26.665 ->  Speed:0.00 km/hr 
00:00:26.760 ->  Battery :0.86 V
00:00:26.816 ->  Speed:0.00 km/hr 
00:00:26.911 ->  Battery :0.86 V
00:00:26.971 ->  Speed:0.00 km/hr 
00:00:27.062 ->  Battery :0.87 V
00:00:27.118 ->  Speed:0.00 km/hr 
00:00:27.213 ->  Battery :0.86 V
00:00:27.270 ->  Speed:0.00 km/hr 
00:00:27.364 ->  Battery :0.87 V
00:00:27.420 ->  Speed:0.00 km/hr 
00:00:27.514 ->  Battery :0.85 V
00:00:27.571 ->  Speed:0.00 km/hr 
00:00:27.666 ->  Battery :0.86 V
00:00:27.723 ->  Speed:0.00 km/hr 
00:00:27.817 ->  Battery :0.86 V
00:00:27.874 ->  Speed:0.00 km/hr 
00:00:27.968 ->  Battery :0.86 V
00:00:28.025 ->  Speed:0.00 km/hr 
00:00:28.120 ->  Battery :0.86 V
00:00:28.176 ->  Speed:0.00 km/hr 
00:00:28.271 ->  Battery :0.86 V
00:00:28.327 ->  Speed:0.00 km/hr 
00:00:28.422 ->  Battery :0.86 V
00:00:28.478 ->  Speed:0.00 km/hr 
00:00:28.573 ->  Battery :0.86 V
00:00:28.630 ->  Speed:0.00 km/hr 
00:00:28.724 ->  Battery :0.86 V
00:00:28.780 ->  Speed:0.00 km/hr 
00:00:28.875 ->  Battery :0.86 V
00:00:28.932 ->  Speed:0.00 km/hr 
00:00:29.026 ->  Battery :0.86 V
00:00:29.082 ->  Speed:0.00 km/hr 
00:00:29.177 ->  Battery :0.86 V
00:00:29.234 ->  Speed:0.00 km/hr 
00:00:29.328 ->  Battery :0.86 V
00:00:29.384 ->  Speed:0.00 km/hr 
00:00:29.478 ->  Battery :0.87 V
00:00:29.535 ->  Speed:0.00 km/hr 
00:00:29.630 ->  Battery :0.86 V
00:00:29.686 ->  Speed:0.00 km/hr 
00:00:29.780 ->  Battery :0.86 V
00:00:29.837 ->  Speed:0.00 km/hr 
00:00:29.932 ->  Battery :0.85 V
00:00:30.002 ->  Speed:0.00 km/hr 
00:00:30.083 ->  Battery :0.86 V
00:00:30.139 ->  Speed:0.00 km/hr 
00:00:30.234 ->  Battery :0.86 V
00:00:30.292 ->  Speed:0.00 km/hr 
00:00:30.385 ->  Battery :0.85 V
00:00:30.441 ->  Speed:0.00 km/hr 
00:00:30.536 ->  Battery :0.86 V
00:00:30.593 ->  Speed:0.00 km/hr 
00:00:30.687 ->  Battery :0.86 V
00:00:30.743 ->  Speed:0.00 km/hr 
00:00:30.838 ->  Battery :0.85 V
00:00:30.895 ->  Speed:0.00 km/hr 
00:00:30.989 ->  Battery :0.86 V
00:00:31.045 ->  Speed:0.00 km/hr 
00:00:31.140 ->  Battery :0.86 V
00:00:31.197 ->  Speed:0.00 km/hr 
00:00:31.291 ->  Battery :0.85 V
00:00:31.350 ->  Speed:0.00 km/hr 
00:00:31.441 ->  Battery :0.87 V
00:00:31.498 ->  Speed:0.00 km/hr 
00:00:31.593 ->  Battery :0.85 V
00:00:31.649 ->  Speed:0.00 km/hr 
00:00:31.744 ->  Battery :0.86 V
00:00:31.800 ->  Speed:0.00 km/hr 
00:00:31.895 ->  Battery :0.86 V
00:00:31.951 ->  Speed:0.00 km/hr 
00:00:32.046 ->  Battery :0.87 V
00:00:32.102 ->  Speed:0.00 km/hr 
00:00:32.197 ->  Battery :0.87 V
00:00:32.253 ->  Speed:0.00 km/hr 
00:00:32.348 ->  Battery :0.87 V
00:00:32.404 ->  Speed:0.00 km/hr 
00:00:32.499 ->  Battery :0.86 V
00:00:32.556 ->  Speed:0.00 km/hr 
00:00:32.650 ->  Battery :0.87 V
00:00:32.706 ->  Speed:0.00 km/hr 
00:00:32.801 ->  Battery :0.87 V
00:00:32.858 ->  Speed:0.00 km/hr 
00:00:32.953 ->  Battery :0.86 V
00:00:33.009 ->  Speed:0.00 km/hr 
00:00:33.103 ->  Battery :0.86 V
00:00:33.161 ->  Speed:0.00 km/hr 
00:00:33.255 ->  Battery :0.86 V
00:00:33.312 ->  Speed:0.00 km/hr 
00:00:33.406 ->  Battery :0.85 V
00:00:33.463 ->  Speed:0.00 km/hr 
00:00:33.558 ->  Battery :0.86 V
00:00:33.616 ->  Speed:0.00 km/hr 
00:00:33.709 ->  Battery :0.87 V
00:00:33.765 ->  Speed:0.00 km/hr 
00:00:33.860 ->  Battery :0.85 V
00:00:33.916 ->  Speed:0.00 km/hr 
00:00:34.011 ->  Battery :0.86 V
00:00:34.067 ->  Speed:0.00 km/hr 
00:00:34.162 ->  Battery :0.87 V
00:00:34.219 ->  Speed:0.00 km/hr 
00:00:34.313 ->  Battery :0.86 V
00:00:34.369 ->  Speed:0.00 km/hr 
00:00:34.464 ->  Battery :0.87 V
00:00:34.521 ->  Speed:0.00 km/hr 
00:00:34.615 ->  Battery :0.87 V
00:00:34.674 ->  Speed:0.00 km/hr 
00:00:34.766 ->  Battery :0.86 V
00:00:34.823 ->  Speed:0.00 km/hr 
00:00:34.917 ->  Battery :0.87 V
00:00:34.973 ->  Speed:0.00 km/hr 
00:00:35.067 ->  Battery :0.86 V
00:00:35.124 ->  Speed:0.00 km/hr 
00:00:35.219 ->  Battery :0.87 V
00:00:35.275 ->  Speed:0.00 km/hr 
00:00:35.369 ->  Battery :0.87 V
00:00:35.426 ->  Speed:0.00 km/hr 
00:00:35.521 ->  Battery :0.86 V
00:00:35.577 ->  Speed:0.00 km/hr 
00:00:35.672 ->  Battery :0.86 V
00:00:35.728 ->  Speed:0.00 km/hr 
00:00:35.823 ->  Battery :0.86 V
00:00:35.879 ->  Speed:0.00 km/hr 
00:00:35.974 ->  Battery :0.85 V
00:00:36.030 ->  Speed:0.00 km/hr 
00:00:36.125 ->  Battery :0.86 V
00:00:36.182 ->  Speed:0.00 km/hr 
00:00:36.276 ->  Battery :0.86 V
00:00:36.332 ->  Speed:0.00 km/hr 
00:00:36.427 ->  Battery :0.85 V
00:00:36.484 ->  Speed:0.00 km/hr 
00:00:36.578 ->  Battery :0.86 V
00:00:36.634 ->  Speed:0.00 km/hr 
00:00:36.729 ->  Battery :0.85 V
00:00:36.786 ->  Speed:0.00 km/hr 
00:00:36.880 ->  Battery :0.86 V
00:00:36.939 ->  Speed:0.00 km/hr 
00:00:37.030 ->  Battery :0.86 V
00:00:37.087 ->  Speed:0.00 km/hr 
00:00:37.182 ->  Battery :0.86 V
00:00:37.239 ->  Speed:0.00 km/hr 
00:00:37.332 ->  Battery :0.87 V
00:00:37.389 ->  Speed:0.00 km/hr 
00:00:37.484 ->  Battery :0.87 V
00:00:37.540 ->  Speed:0.00 km/hr 
00:00:37.635 ->  Battery :0.87 V
00:00:37.691 ->  Speed:0.00 km/hr 
00:00:37.786 ->  Battery :0.87 V
00:00:37.842 ->  Speed:0.00 km/hr 
00:00:37.937 ->  Battery :0.87 V
00:00:37.996 ->  Speed:0.00 km/hr 
00:00:38.088 ->  Battery :0.86 V
00:00:38.145 ->  Speed:0.00 km/hr 
00:00:38.239 ->  Battery :0.86 V
00:00:38.295 ->  Speed:0.00 km/hr 
00:00:38.391 ->  Battery :0.86 V
00:00:38.447 ->  Speed:0.00 km/hr 
00:00:38.542 ->  Battery :0.86 V
00:00:38.597 ->  Speed:0.00 km/hr 
00:00:38.693 ->  Battery :0.86 V
00:00:38.750 ->  Speed:0.00 km/hr 
00:00:38.844 ->  Battery :0.85 V
00:00:38.900 ->  Speed:0.00 km/hr 
00:00:38.994 ->  Battery :0.86 V
00:00:39.051 ->  Speed:0.00 km/hr 
00:00:39.146 ->  Battery :0.85 V
00:00:39.202 ->  Speed:0.00 km/hr 
00:00:39.297 ->  Battery :0.86 V
00:00:39.353 ->  Speed:0.00 km/hr 
00:00:39.448 ->  Battery :0.86 V
00:00:39.504 ->  Speed:0.00 km/hr 
00:00:39.599 ->  Battery :0.87 V
00:00:39.655 ->  Speed:0.00 km/hr 
00:00:39.750 ->  Battery :0.86 V
00:00:39.806 ->  Speed:0.00 km/hr 
00:00:39.901 ->  Battery :0.87 V
00:00:39.957 ->  Speed:0.00 km/hr 
00:00:40.052 ->  Battery :0.86 V
00:00:40.109 ->  Speed:0.00 km/hr 
00:00:40.203 ->  Battery :0.87 V
00:00:40.259 ->  Speed:0.00 km/hr 
00:00:40.354 ->  Battery :0.87 V
00:00:40.411 ->  Speed:0.00 km/hr 
00:00:40.505 ->  Battery :0.86 V
00:00:40.561 ->  Speed:0.00 km/hr 
00:00:40.656 ->  Battery :0.87 V
00:00:40.713 ->  Speed:0.00 km/hr 
00:00:40.807 ->  Battery :0.86 V
00:00:40.863 ->  Speed:0.00 km/hr 
00:00:40.957 ->  Battery :0.87 V
00:00:41.014 ->  Speed:0.00 km/hr 
00:00:41.109 ->  Battery :0.87 V
00:00:41.165 ->  Speed:0.00 km/hr 
00:00:41.260 ->  Battery :0.86 V
00:00:41.319 ->  Speed:0.00 km/hr 
00:00:41.411 ->  Battery :0.85 V
00:00:41.467 ->  Speed:0.00 km/hr 
00:00:41.562 ->  Battery :0.86 V
00:00:41.618 ->  Speed:0.00 km/hr 
00:00:41.713 ->  Battery :0.85 V
00:00:41.769 ->  Speed:0.00 km/hr 
00:00:41.864 ->  Battery :0.87 V
00:00:41.920 ->  Speed:0.00 km/hr 
00:00:42.015 ->  Battery :0.87 V
00:00:42.072 ->  Speed:0.00 km/hr 
00:00:42.166 ->  Battery :0.85 V
00:00:42.222 ->  Speed:0.00 km/hr 
00:00:42.317 ->  Battery :0.87 V
00:00:42.374 ->  Speed:0.00 km/hr 
00:00:42.468 ->  Battery :0.87 V
00:00:42.524 ->  Speed:0.00 km/hr 
00:00:42.619 ->  Battery :0.86 V
00:00:42.676 ->  Speed:0.00 km/hr 
00:00:42.770 ->  Battery :0.87 V
00:00:42.826 ->  Speed:0.00 km/hr 
00:00:42.920 ->  Battery :0.87 V
00:00:42.977 ->  Speed:0.00 km/hr 
00:00:43.072 ->  Battery :0.87 V
00:00:43.128 ->  Speed:0.00 km/hr 
00:00:43.223 ->  Battery :0.86 V
00:00:43.279 ->  Speed:0.00 km/hr 
00:00:43.375 ->  Battery :0.87 V
00:00:43.431 ->  Speed:0.00 km/hr 
00:00:43.525 ->  Battery :0.86 V
00:00:43.582 ->  Speed:0.00 km/hr 
00:00:43.677 ->  Battery :0.86 V
00:00:43.734 ->  Speed:0.00 km/hr 
00:00:43.828 ->  Battery :0.86 V
00:00:43.884 ->  Speed:0.00 km/hr 
00:00:43.979 ->  Battery :0.86 V
00:00:44.036 ->  Speed:0.00 km/hr 
00:00:44.130 ->  Battery :0.87 V
00:00:44.186 ->  Speed:0.00 km/hr 
00:00:44.281 ->  Battery :0.85 V
00:00:44.338 ->  Speed:0.00 km/hr 
00:00:44.432 ->  Battery :0.86 V
00:00:44.488 ->  Speed:0.00 km/hr 
00:00:44.583 ->  Battery :0.87 V
00:00:44.642 ->  Speed:0.00 km/hr 
00:00:44.734 ->  Battery :0.85 V
00:00:44.790 ->  Speed:0.00 km/hr 
00:00:44.884 ->  Battery :0.86 V
00:00:44.941 ->  Speed:0.00 km/hr 
00:00:45.036 ->  Battery :0.86 V
00:00:45.092 ->  Speed:0.00 km/hr 
00:00:45.187 ->  Battery :0.86 V
00:00:45.243 ->  Speed:0.00 km/hr 
00:00:45.338 ->  Battery :0.87 V
00:00:45.394 ->  Speed:0.00 km/hr 
00:00:45.489 ->  Battery :0.86 V
00:00:45.545 ->  Speed:0.00 km/hr 
00:00:45.640 ->  Battery :0.87 V
00:00:45.697 ->  Speed:0.00 km/hr 
00:00:45.791 ->  Battery :0.89 V
00:00:45.847 ->  Speed:0.00 km/hr 
00:00:45.942 ->  Battery :0.87 V
00:00:45.999 ->  Speed:0.00 km/hr 
00:00:46.093 ->  Battery :0.87 V
00:00:46.149 ->  Speed:0.00 km/hr 
00:00:46.244 ->  Battery :0.87 V
00:00:46.301 ->  Speed:0.00 km/hr 
00:00:46.395 ->  Battery :0.85 V
00:00:46.451 ->  Speed:0.00 km/hr 
00:00:46.546 ->  Battery :0.86 V
00:00:46.603 ->  Speed:0.00 km/hr 
00:00:46.698 ->  Battery :0.86 V
00:00:46.754 ->  Speed:0.00 km/hr 
00:00:46.849 ->  Battery :0.85 V
00:00:46.905 ->  Speed:0.00 km/hr 
00:00:00.00 ->  Battery :0.86 V
00:00:47.056 ->  Speed:0.00 km/hr 
00:00:47.151 ->  Battery :0.87 V
00:00:47.207 ->  Speed:0.00 km/hr 
00:00:47.302 ->  Battery :0.86 V
00:00:47.358 ->  Speed:0.00 km/hr 
00:00:47.453 ->  Battery :0.86 V
00:00:47.509 ->  Speed:0.00 km/hr 
00:00:47.604 ->  Battery :0.87 V
00:00:47.661 ->  Speed:0.00 km/hr 
00:00:47.755 ->  Battery :0.86 V
00:00:47.811 ->  Speed:0.00 km/hr 
00:00:47.906 ->  Battery :0.87 V
00:00:47.966 ->  Speed:0.00 km/hr 
00:00:48.057 ->  Battery :0.86 V
00:00:48.113 ->  Speed:0.00 km/hr 
00:00:48.208 ->  Battery :0.87 V
00:00:48.265 ->  Speed:0.00 km/hr 
00:00:48.359 ->  Battery :0.86 V
00:00:48.415 ->  Speed:0.00 km/hr 
00:00:48.509 ->  Battery :0.86 V
00:00:48.566 ->  Speed:0.00 km/hr 
00:00:48.661 ->  Battery :0.87 V
00:00:48.717 ->  Speed:0.00 km/hr 
00:00:48.812 ->  Battery :0.87 V
00:00:48.868 ->  Speed:0.00 km/hr 
00:00:48.964 ->  Battery :0.86 V
00:00:49.019 ->  Speed:0.00 km/hr 
00:00:49.115 ->  Battery :0.86 V
00:00:49.171 ->  Speed:0.00 km/hr 
00:00:49.266 ->  Battery :0.86 V
00:00:49.323 ->  Speed:0.00 km/hr 
00:00:49.417 ->  Battery :0.86 V
00:00:49.473 ->  Speed:0.00 km/hr 
00:00:49.568 ->  Battery :0.86 V
