00:00:02.775 ->  SD OK
00:00:09.146 ->  Speed:0.00 km/hr 
00:00:09.235 ->  Battery :0.82 V
00:00:09.296 ->  Speed:0.00 km/hr 
00:00:09.387 ->  Battery :0.82 V
00:00:09.448 ->  Speed:0.00 km/hr 
00:00:09.537 ->  Battery :0.83 V
00:00:09.598 ->  Speed:0.00 km/hr 
00:00:09.688 ->  Battery :0.82 V
00:00:09.749 ->  Speed:0.00 km/hr 
00:00:09.839 ->  Battery :0.83 V
00:00:09.901 ->  Speed:0.00 km/hr 
00:00:09.990 ->  Battery :0.83 V
00:00:10.051 ->  Speed:0.00 km/hr 
00:00:10.141 ->  Battery :0.83 V
00:00:10.203 ->  Speed:0.00 km/hr 
00:00:10.292 ->  Battery :0.83 V
00:00:10.353 ->  Speed:0.00 km/hr 
00:00:10.443 ->  Battery :0.83 V
00:00:10.505 ->  Speed:0.00 km/hr 
00:00:10.594 ->  Battery :0.83 V
00:00:10.655 ->  Speed:0.00 km/hr 
00:00:10.745 ->  Battery :0.85 V
00:00:10.807 ->  Speed:0.00 km/hr 
00:00:10.896 ->  Battery :0.83 V
00:00:10.958 ->  Speed:0.00 km/hr 
00:00:11.047 ->  Battery :0.85 V
00:00:11.109 ->  Speed:0.00 km/hr 
00:00:11.198 ->  Battery :0.85 V
00:00:11.259 ->  Speed:0.00 km/hr 
00:00:11.350 ->  Battery :0.83 V
00:00:11.411 ->  Speed:0.00 km/hr 
00:00:11.501 ->  Battery :0.83 V
00:00:11.563 ->  Speed:0.00 km/hr 
00:00:11.652 ->  Battery :0.85 V
00:00:11.713 ->  Speed:0.00 km/hr 
00:00:11.803 ->  Battery :0.83 V
00:00:11.865 ->  Speed:0.00 km/hr 
00:00:11.954 ->  Battery :0.83 V
00:00:12.015 ->  Speed:0.00 km/hr 
00:00:12.105 ->  Battery :0.83 V
00:00:12.167 ->  Speed:0.00 km/hr 
00:00:12.256 ->  Battery :0.83 V
00:00:12.320 ->  Speed:0.00 km/hr 
00:00:12.407 ->  Battery :0.83 V
00:00:12.470 ->  Speed:0.00 km/hr 
00:00:12.558 ->  Battery :0.85 V
00:00:12.620 ->  Speed:0.00 km/hr 
00:00:12.709 ->  Battery :0.83 V
00:00:12.772 ->  Speed:0.00 km/hr 
00:00:12.860 ->  Battery :0.83 V
00:00:12.922 ->  Speed:0.00 km/hr 
00:00:13.011 ->  Battery :0.83 V
00:00:13.074 ->  Speed:0.00 km/hr 
00:00:13.162 ->  Battery :0.83 V
00:00:13.224 ->  Speed:0.00 km/hr 
00:00:13.313 ->  Battery :0.85 V
00:00:13.377 ->  Speed:0.00 km/hr 
00:00:13.464 ->  Battery :0.83 V
00:00:13.527 ->  Speed:0.00 km/hr 
00:00:13.615 ->  Battery :0.83 V
00:00:13.677 ->  Speed:0.00 km/hr 
00:00:13.767 ->  Battery :0.85 V
00:00:13.829 ->  Speed:0.00 km/hr 
00:00:13.917 ->  Battery :0.83 V
00:00:13.979 ->  Speed:0.00 km/hr 
00:00:14.069 ->  Battery :0.85 V
00:00:14.131 ->  Speed:0.00 km/hr 
00:00:14.220 ->  Battery :0.82 V
00:00:14.281 ->  Speed:0.00 km/hr 
00:00:14.371 ->  Battery :0.83 V
00:00:14.433 ->  Speed:0.00 km/hr 
00:00:14.522 ->  Battery :0.83 V
00:00:14.583 ->  Speed:0.00 km/hr 
00:00:14.673 ->  Battery :0.82 V
00:00:14.735 ->  Speed:0.00 km/hr 
00:00:14.824 ->  Battery :0.83 V
00:00:14.885 ->  Speed:0.00 km/hr 
00:00:14.976 ->  Battery :0.85 V
00:00:15.037 ->  Speed:0.00 km/hr 
00:00:15.126 ->  Battery :0.82 V
00:00:15.187 ->  Speed:0.00 km/hr 
00:00:16.371 ->  Battery :0.85 V
00:00:16.433 ->  Speed:0.00 km/hr 
00:00:16.473 ->  Battery :0.85 V
00:00:16.534 ->  Speed:0.00 km/hr 
00:00:16.573 ->  Battery :0.85 V
00:00:16.637 ->  Speed:0.00 km/hr 
00:00:16.677 ->  Battery :0.85 V
00:00:16.739 ->  Speed:0.00 km/hr 
00:00:16.778 ->  Battery :0.86 V
00:00:16.840 ->  Speed:0.00 km/hr 
00:00:16.879 ->  Battery :0.85 V
00:00:16.942 ->  Speed:0.00 km/hr 
00:00:16.980 ->  Battery :0.85 V
00:00:17.042 ->  Speed:0.00 km/hr 
00:00:17.082 ->  Battery :0.83 V
00:00:17.143 ->  Speed:0.00 km/hr 
00:00:17.182 ->  Battery :0.85 V
00:00:17.245 ->  Speed:0.00 km/hr 
00:00:17.284 ->  Battery :0.85 V
00:00:17.348 ->  Speed:0.00 km/hr 
00:00:17.387 ->  Battery :0.89 V
00:00:17.449 ->  Speed:0.00 km/hr 
00:00:17.488 ->  Battery :0.85 V
00:00:17.550 ->  Speed:0.00 km/hr 
00:00:17.589 ->  Battery :0.92 V
00:00:17.651 ->  Speed:0.00 km/hr 
00:00:17.690 ->  Battery :0.85 V
00:00:17.753 ->  Speed:0.00 km/hr 
00:00:17.792 ->  Battery :0.86 V
00:00:17.853 ->  Speed:0.00 km/hr 
00:00:17.893 ->  Battery :0.85 V
00:00:17.954 ->  Speed:0.00 km/hr 
00:00:17.993 ->  Battery :0.85 V
00:00:18.056 ->  Speed:0.00 km/hr 
00:00:18.098 ->  Battery :0.85 V
00:00:18.159 ->  Speed:0.00 km/hr 
00:00:18.198 ->  Battery :0.76 V
00:00:18.260 ->  Speed:0.00 km/hr 
00:00:18.299 ->  Battery :0.85 V
00:00:18.362 ->  Speed:0.00 km/hr 
00:00:18.401 ->  Battery :0.77 V
00:00:18.462 ->  Speed:0.00 km/hr 
00:00:18.501 ->  Battery :0.83 V
00:00:18.564 ->  Speed:0.00 km/hr 
00:00:18.603 ->  Battery :0.79 V
00:00:18.665 ->  Speed:0.00 km/hr 
00:00:18.754 ->  Battery :0.85 V
00:00:18.817 ->  Speed:0.00 km/hr 
00:00:18.906 ->  Battery :0.83 V
00:00:18.966 ->  Speed:0.00 km/hr 
00:00:19.057 ->  Battery :0.85 V
00:00:19.119 ->  Speed:0.00 km/hr 
00:00:19.208 ->  Battery :0.83 V
00:00:19.269 ->  Speed:0.00 km/hr 
00:00:19.359 ->  Battery :0.85 V
00:00:19.421 ->  Speed:0.00 km/hr 
00:00:19.510 ->  Battery :0.85 V
00:00:19.571 ->  Speed:0.00 km/hr 
00:00:19.661 ->  Battery :0.83 V
00:00:19.723 ->  Speed:0.00 km/hr 
00:00:19.812 ->  Battery :0.85 V
00:00:19.873 ->  Speed:0.00 km/hr 
00:00:19.963 ->  Battery :0.83 V
00:00:20.028 ->  Speed:0.00 km/hr 
00:00:20.114 ->  Battery :0.85 V
00:00:20.175 ->  Speed:0.00 km/hr 
00:00:20.265 ->  Battery :0.85 V
00:00:20.327 ->  Speed:0.00 km/hr 
00:00:20.416 ->  Battery :0.82 V
00:00:20.477 ->  Speed:0.00 km/hr 
00:00:20.568 ->  Battery :0.83 V
00:00:20.629 ->  Speed:0.00 km/hr 
00:00:20.718 ->  Battery :0.85 V
00:00:20.780 ->  Speed:0.00 km/hr 
00:00:20.870 ->  Battery :0.82 V
00:00:20.931 ->  Speed:0.00 km/hr 
00:00:21.020 ->  Battery :0.83 V
00:00:21.082 ->  Speed:0.00 km/hr 
00:00:21.171 ->  Battery :0.83 V
00:00:21.232 ->  Speed:0.00 km/hr 
00:00:21.322 ->  Battery :0.83 V
00:00:21.384 ->  Speed:0.00 km/hr 
00:00:21.473 ->  Battery :0.85 V
00:00:21.534 ->  Speed:0.00 km/hr 
00:00:21.624 ->  Battery :0.83 V
00:00:21.686 ->  Speed:0.00 km/hr 
00:00:21.775 ->  Battery :0.85 V
00:00:21.836 ->  Speed:0.00 km/hr 
00:00:21.926 ->  Battery :0.85 V
00:00:21.988 ->  Speed:0.00 km/hr 
00:00:22.077 ->  Battery :0.83 V
00:00:22.138 ->  Speed:0.00 km/hr 
00:00:22.228 ->  Battery :0.85 V
00:00:22.290 ->  Speed:0.00 km/hr 
00:00:22.379 ->  Battery :0.85 V
00:00:22.440 ->  Speed:0.00 km/hr 
00:00:22.531 ->  Battery :0.85 V
00:00:22.593 ->  Speed:0.00 km/hr 
00:00:22.681 ->  Battery :0.85 V
00:00:22.744 ->  Speed:0.00 km/hr 
00:00:22.833 ->  Battery :0.82 V
00:00:22.895 ->  Speed:0.00 km/hr 
00:00:22.983 ->  Battery :0.83 V
00:00:23.046 ->  Speed:0.00 km/hr 
00:00:23.134 ->  Battery :0.85 V
00:00:23.196 ->  Speed:0.00 km/hr 
00:00:23.285 ->  Battery :0.83 V
00:00:23.350 ->  Speed:0.00 km/hr 
00:00:23.436 ->  Battery :0.83 V
00:00:23.498 ->  Speed:0.00 km/hr 
00:00:23.587 ->  Battery :0.85 V
00:00:23.650 ->  Speed:0.00 km/hr 
00:00:23.738 ->  Battery :0.83 V
00:00:23.800 ->  Speed:0.00 km/hr 
00:00:23.889 ->  Battery :0.85 V
00:00:23.952 ->  Speed:0.00 km/hr 
00:00:24.040 ->  Battery :0.85 V
00:00:24.102 ->  Speed:0.00 km/hr 
00:00:24.192 ->  Battery :0.83 V
00:00:24.254 ->  Speed:0.00 km/hr 
00:00:24.342 ->  Battery :0.85 V
00:00:24.404 ->  Speed:0.00 km/hr 
00:00:24.494 ->  Battery :0.85 V
00:00:24.556 ->  Speed:0.00 km/hr 
00:00:24.645 ->  Battery :0.85 V
00:00:24.707 ->  Speed:0.00 km/hr 
00:00:24.797 ->  Battery :0.85 V
00:00:24.858 ->  Speed:0.00 km/hr 
00:00:24.948 ->  Battery :0.83 V
00:00:25.010 ->  Speed:0.00 km/hr 
00:00:25.124 ->  Speed:0.00 km/hr 
00:00:25.250 ->  Battery :0.83 V
00:00:25.312 ->  Speed:0.00 km/hr 
00:00:25.401 ->  Battery :0.85 V
00:00:25.462 ->  Speed:0.00 km/hr 
00:00:25.552 ->  Battery :0.85 V
00:00:25.617 ->  Speed:0.00 km/hr 
00:00:25.703 ->  Battery :0.85 V
00:00:25.764 ->  Speed:0.00 km/hr 
00:00:25.854 ->  Battery :0.83 V
00:00:25.916 ->  Speed:0.00 km/hr 
