00:00:02.699 ->  SD OK
00:00:11.746 ->  Speed:0.00 km/hr 
00:00:11.848 ->  Battery :0.79 V
00:00:11.896 ->  Speed:0.00 km/hr 
00:00:00.00 ->  Battery :0.80 V
00:00:12.048 ->  Speed:0.00 km/hr 
00:00:12.150 ->  Battery :0.80 V
00:00:12.200 ->  Speed:0.00 km/hr 
00:00:12.302 ->  Battery :0.80 V
00:00:12.350 ->  Speed:0.00 km/hr 
00:00:12.452 ->  Battery :0.79 V
00:00:12.500 ->  Speed:0.00 km/hr 
00:00:12.604 ->  Battery :0.79 V
00:00:12.652 ->  Speed:0.00 km/hr 
00:00:12.754 ->  Battery :0.79 V
00:00:12.803 ->  Speed:0.00 km/hr 
00:00:12.906 ->  Battery :0.79 V
00:00:12.954 ->  Speed:0.00 km/hr 
00:00:13.057 ->  Battery :0.80 V
00:00:13.105 ->  Speed:0.00 km/hr 
00:00:13.208 ->  Battery :0.80 V
00:00:13.259 ->  Speed:0.00 km/hr 
00:00:13.359 ->  Battery :0.79 V
00:00:13.407 ->  Speed:0.00 km/hr 
00:00:13.510 ->  Battery :0.79 V
00:00:13.558 ->  Speed:0.00 km/hr 
00:00:13.661 ->  Battery :0.79 V
00:00:13.709 ->  Speed:0.00 km/hr 
00:00:13.811 ->  Battery :0.80 V
00:00:13.859 ->  Speed:0.00 km/hr 
00:00:13.963 ->  Battery :0.79 V
00:00:14.011 ->  Speed:0.00 km/hr 
00:00:14.113 ->  Battery :0.79 V
00:00:14.161 ->  Speed:0.00 km/hr 
00:00:14.265 ->  Battery :0.79 V
00:00:14.314 ->  Speed:0.00 km/hr 
00:00:14.415 ->  Battery :0.80 V
00:00:14.464 ->  Speed:0.00 km/hr 
00:00:14.567 ->  Battery :0.80 V
00:00:14.616 ->  Speed:0.00 km/hr 
00:00:14.717 ->  Battery :0.80 V
00:00:14.767 ->  Speed:0.00 km/hr 
00:00:14.870 ->  Battery :0.79 V
00:00:14.918 ->  Speed:0.00 km/hr 
00:00:15.021 ->  Battery :0.80 V
00:00:15.069 ->  Speed:0.00 km/hr 
00:00:15.171 ->  Battery :0.79 V
00:00:15.220 ->  Speed:0.00 km/hr 
00:00:15.323 ->  Battery :0.79 V
00:00:15.371 ->  Speed:0.00 km/hr 
00:00:15.474 ->  Battery :0.79 V
00:00:15.524 ->  Speed:0.00 km/hr 
00:00:15.625 ->  Battery :0.79 V
00:00:15.673 ->  Speed:0.00 km/hr 
00:00:15.775 ->  Battery :0.79 V
00:00:15.823 ->  Speed:0.00 km/hr 
00:00:15.927 ->  Battery :0.79 V
00:00:15.975 ->  Speed:0.00 km/hr 
00:00:16.077 ->  Battery :0.79 V
00:00:16.125 ->  Speed:0.00 km/hr 
00:00:16.229 ->  Battery :0.79 V
00:00:16.277 ->  Speed:0.00 km/hr 
00:00:16.379 ->  Battery :0.79 V
00:00:16.428 ->  Speed:0.00 km/hr 
00:00:16.531 ->  Battery :0.79 V
00:00:16.582 ->  Speed:0.00 km/hr 
00:00:16.681 ->  Battery :0.79 V
00:00:16.730 ->  Speed:0.00 km/hr 
00:00:16.833 ->  Battery :0.80 V
00:00:16.881 ->  Speed:0.00 km/hr 
00:00:16.984 ->  Battery :0.80 V
00:00:17.032 ->  Speed:0.00 km/hr 
00:00:17.135 ->  Battery :0.80 V
00:00:17.183 ->  Speed:0.00 km/hr 
00:00:17.286 ->  Battery :0.80 V
00:00:17.334 ->  Speed:0.00 km/hr 
00:00:17.437 ->  Battery :0.80 V
00:00:17.485 ->  Speed:0.00 km/hr 
00:00:17.589 ->  Battery :0.80 V
00:00:17.637 ->  Speed:0.00 km/hr 
00:00:17.739 ->  Battery :0.80 V
00:00:17.787 ->  Speed:0.00 km/hr 
00:00:17.891 ->  Battery :0.80 V
00:00:17.939 ->  Speed:0.00 km/hr 
00:00:18.041 ->  Battery :0.79 V
00:00:18.089 ->  Speed:0.00 km/hr 
00:00:18.193 ->  Battery :0.79 V
00:00:18.241 ->  Speed:0.00 km/hr 
00:00:18.343 ->  Battery :0.79 V
00:00:18.392 ->  Speed:0.00 km/hr 
00:00:18.495 ->  Battery :0.79 V
00:00:18.544 ->  Speed:0.00 km/hr 
00:00:18.646 ->  Battery :0.79 V
00:00:18.694 ->  Speed:0.00 km/hr 
00:00:18.797 ->  Battery :0.79 V
00:00:18.848 ->  Speed:0.00 km/hr 
00:00:18.948 ->  Battery :0.80 V
00:00:18.997 ->  Speed:0.00 km/hr 
00:00:19.099 ->  Battery :0.79 V
00:00:19.148 ->  Speed:0.00 km/hr 
00:00:19.250 ->  Battery :0.79 V
00:00:19.299 ->  Speed:0.00 km/hr 
00:00:19.400 ->  Battery :0.80 V
00:00:19.449 ->  Speed:0.00 km/hr 
00:00:19.552 ->  Battery :0.79 V
00:00:19.601 ->  Speed:0.00 km/hr 
00:00:19.703 ->  Battery :0.80 V
00:00:19.751 ->  Speed:0.00 km/hr 
00:00:19.854 ->  Battery :0.80 V
00:00:19.905 ->  Speed:0.00 km/hr 
00:00:20.005 ->  Battery :0.80 V
00:00:20.054 ->  Speed:0.00 km/hr 
00:00:20.157 ->  Battery :0.80 V
00:00:20.205 ->  Speed:0.00 km/hr 
00:00:20.307 ->  Battery :0.80 V
00:00:20.356 ->  Speed:0.00 km/hr 
00:00:20.459 ->  Battery :0.77 V
00:00:20.507 ->  Speed:0.00 km/hr 
00:00:20.610 ->  Battery :0.79 V
00:00:20.658 ->  Speed:0.00 km/hr 
00:00:20.761 ->  Battery :0.79 V
00:00:20.809 ->  Speed:0.00 km/hr 
00:00:20.912 ->  Battery :0.79 V
00:00:20.960 ->  Speed:0.00 km/hr 
00:00:21.063 ->  Battery :0.79 V
00:00:21.111 ->  Speed:0.00 km/hr 
00:00:21.214 ->  Battery :0.79 V
00:00:21.262 ->  Speed:0.00 km/hr 
00:00:21.364 ->  Battery :0.79 V
00:00:21.412 ->  Speed:0.00 km/hr 
00:00:21.516 ->  Battery :0.80 V
00:00:21.564 ->  Speed:0.00 km/hr 
00:00:21.666 ->  Battery :0.79 V
00:00:21.714 ->  Speed:0.00 km/hr 
00:00:21.818 ->  Battery :0.80 V
00:00:21.866 ->  Speed:0.00 km/hr 
00:00:21.968 ->  Battery :0.80 V
00:00:22.017 ->  Speed:0.00 km/hr 
00:00:22.120 ->  Battery :0.80 V
00:00:22.168 ->  Speed:0.00 km/hr 
00:00:22.270 ->  Battery :0.79 V
00:00:22.319 ->  Speed:0.00 km/hr 
00:00:22.422 ->  Battery :0.80 V
00:00:22.470 ->  Speed:0.00 km/hr 
00:00:22.573 ->  Battery :0.80 V
00:00:22.621 ->  Speed:0.00 km/hr 
00:00:22.724 ->  Battery :0.80 V
00:00:22.772 ->  Speed:0.00 km/hr 
00:00:22.875 ->  Battery :0.79 V
00:00:22.923 ->  Speed:0.00 km/hr 
00:00:23.026 ->  Battery :0.79 V
00:00:23.074 ->  Speed:0.00 km/hr 
00:00:23.177 ->  Battery :0.79 V
00:00:23.228 ->  Speed:0.00 km/hr 
00:00:23.327 ->  Battery :0.79 V
00:00:23.375 ->  Speed:0.00 km/hr 
00:00:23.479 ->  Battery :0.79 V
00:00:23.528 ->  Speed:0.00 km/hr 
00:00:23.629 ->  Battery :0.79 V
00:00:23.678 ->  Speed:0.00 km/hr 
00:00:23.782 ->  Battery :0.79 V
00:00:23.830 ->  Speed:0.00 km/hr 
00:00:23.931 ->  Battery :0.80 V
00:00:23.981 ->  Speed:0.00 km/hr 
00:00:24.084 ->  Battery :0.80 V
00:00:24.132 ->  Speed:0.00 km/hr 
00:00:24.233 ->  Battery :0.79 V
00:00:24.283 ->  Speed:0.00 km/hr 
00:00:24.386 ->  Battery :0.79 V
00:00:24.434 ->  Speed:0.00 km/hr 
00:00:24.537 ->  Battery :0.80 V
00:00:24.585 ->  Speed:0.00 km/hr 
00:00:24.688 ->  Battery :0.79 V
00:00:24.736 ->  Speed:0.00 km/hr 
00:00:24.839 ->  Battery :0.80 V
00:00:24.887 ->  Speed:0.00 km/hr 
00:00:24.990 ->  Battery :0.79 V
00:00:25.038 ->  Speed:0.00 km/hr 
00:00:25.141 ->  Battery :0.80 V
00:00:25.189 ->  Speed:0.00 km/hr 
00:00:25.291 ->  Battery :0.79 V
00:00:25.339 ->  Speed:0.00 km/hr 
00:00:25.443 ->  Battery :0.79 V
00:00:25.491 ->  Speed:0.00 km/hr 
00:00:25.593 ->  Battery :0.79 V
00:00:25.641 ->  Speed:0.00 km/hr 
00:00:25.745 ->  Battery :0.79 V
00:00:25.793 ->  Speed:0.00 km/hr 
00:00:25.895 ->  Battery :0.79 V
00:00:25.944 ->  Speed:0.00 km/hr 
00:00:26.047 ->  Battery :0.79 V
00:00:26.095 ->  Speed:0.00 km/hr 
00:00:26.198 ->  Battery :0.79 V
00:00:26.246 ->  Speed:0.00 km/hr 
00:00:26.349 ->  Battery :0.79 V
00:00:26.397 ->  Speed:0.00 km/hr 
00:00:26.500 ->  Battery :0.80 V
00:00:26.551 ->  Speed:0.00 km/hr 
00:00:26.651 ->  Battery :0.80 V
00:00:26.699 ->  Speed:0.00 km/hr 
00:00:26.802 ->  Battery :0.80 V
00:00:26.850 ->  Speed:0.00 km/hr 
00:00:26.953 ->  Battery :0.80 V
00:00:27.001 ->  Speed:0.00 km/hr 
00:00:27.104 ->  Battery :0.80 V
00:00:27.152 ->  Speed:0.00 km/hr 
00:00:27.254 ->  Battery :0.79 V
00:00:27.302 ->  Speed:0.00 km/hr 
00:00:27.406 ->  Battery :0.80 V
00:00:27.454 ->  Speed:0.00 km/hr 
00:00:27.556 ->  Battery :0.80 V
00:00:27.604 ->  Speed:0.00 km/hr 
00:00:27.708 ->  Battery :0.80 V
00:00:27.756 ->  Speed:0.00 km/hr 
00:00:27.858 ->  Battery :0.79 V
00:00:27.907 ->  Speed:0.00 km/hr 
00:00:28.010 ->  Battery :0.79 V
00:00:28.059 ->  Speed:0.00 km/hr 
00:00:28.161 ->  Battery :0.79 V
00:00:28.210 ->  Speed:0.00 km/hr 
00:00:28.312 ->  Battery :0.79 V
00:00:28.361 ->  Speed:0.00 km/hr 
00:00:28.463 ->  Battery :0.79 V
00:00:28.512 ->  Speed:0.00 km/hr 
00:00:28.614 ->  Battery :0.79 V
00:00:28.663 ->  Speed:0.00 km/hr 
00:00:28.766 ->  Battery :0.79 V
00:00:28.814 ->  Speed:0.00 km/hr 
00:00:28.917 ->  Battery :0.79 V
00:00:28.965 ->  Speed:0.00 km/hr 
00:00:29.068 ->  Battery :0.80 V
00:00:29.116 ->  Speed:0.00 km/hr 
00:00:29.218 ->  Battery :0.80 V
00:00:29.266 ->  Speed:0.00 km/hr 
00:00:29.370 ->  Battery :0.80 V
00:00:29.418 ->  Speed:0.00 km/hr 
00:00:29.520 ->  Battery :0.80 V
00:00:29.569 ->  Speed:0.00 km/hr 
00:00:29.672 ->  Battery :0.80 V
00:00:29.720 ->  Speed:0.00 km/hr 
00:00:29.822 ->  Battery :0.80 V
00:00:29.873 ->  Speed:0.00 km/hr 
00:00:29.974 ->  Battery :0.79 V
00:00:30.022 ->  Speed:0.00 km/hr 
00:00:30.125 ->  Battery :0.79 V
00:00:30.173 ->  Speed:0.00 km/hr 
00:00:30.276 ->  Battery :0.79 V
00:00:30.324 ->  Speed:0.00 km/hr 
00:00:30.427 ->  Battery :0.79 V
00:00:30.475 ->  Speed:0.00 km/hr 
00:00:30.578 ->  Battery :0.80 V
00:00:30.626 ->  Speed:0.00 km/hr 
00:00:30.729 ->  Battery :0.79 V
00:00:30.777 ->  Speed:0.00 km/hr 
00:00:30.880 ->  Battery :0.79 V
00:00:30.931 ->  Speed:0.00 km/hr 
00:00:31.032 ->  Battery :0.80 V
00:00:31.080 ->  Speed:0.00 km/hr 
00:00:31.182 ->  Battery :0.80 V
00:00:31.230 ->  Speed:0.00 km/hr 
00:00:31.334 ->  Battery :0.79 V
00:00:31.382 ->  Speed:0.00 km/hr 
00:00:31.484 ->  Battery :0.79 V
00:00:31.533 ->  Speed:0.00 km/hr 
00:00:31.636 ->  Battery :0.80 V
00:00:31.684 ->  Speed:0.00 km/hr 
00:00:31.787 ->  Battery :0.80 V
00:00:31.850 ->  Speed:0.00 km/hr 
00:00:31.938 ->  Battery :0.80 V
00:00:31.986 ->  Speed:0.00 km/hr 
00:00:32.089 ->  Battery :0.79 V
00:00:32.137 ->  Speed:0.00 km/hr 
00:00:32.240 ->  Battery :0.80 V
00:00:32.288 ->  Speed:0.00 km/hr 
00:00:32.391 ->  Battery :0.79 V
00:00:32.439 ->  Speed:0.00 km/hr 
00:00:32.542 ->  Battery :0.79 V
00:00:32.590 ->  Speed:0.00 km/hr 
00:00:32.693 ->  Battery :0.79 V
00:00:32.741 ->  Speed:0.00 km/hr 
00:00:32.843 ->  Battery :0.79 V
00:00:32.892 ->  Speed:0.00 km/hr 
00:00:32.995 ->  Battery :0.79 V
00:00:33.044 ->  Speed:0.00 km/hr 
00:00:33.145 ->  Battery :0.79 V
00:00:33.197 ->  Speed:0.00 km/hr 
00:00:33.297 ->  Battery :0.79 V
00:00:33.346 ->  Speed:0.00 km/hr 
00:00:33.448 ->  Battery :0.79 V
00:00:33.497 ->  Speed:0.00 km/hr 
00:00:33.599 ->  Battery :0.80 V
00:00:33.648 ->  Speed:0.00 km/hr 
00:00:33.751 ->  Battery :0.79 V
00:00:33.799 ->  Speed:0.00 km/hr 
00:00:33.902 ->  Battery :0.79 V
00:00:33.950 ->  Speed:0.00 km/hr 
00:00:34.053 ->  Battery :0.80 V
00:00:34.101 ->  Speed:0.00 km/hr 
00:00:34.204 ->  Battery :0.80 V
00:00:34.254 ->  Speed:0.00 km/hr 
00:00:34.355 ->  Battery :0.79 V
00:00:34.403 ->  Speed:0.00 km/hr 
00:00:34.506 ->  Battery :0.79 V
00:00:34.554 ->  Speed:0.00 km/hr 
00:00:34.657 ->  Battery :0.80 V
00:00:34.705 ->  Speed:0.00 km/hr 
00:00:34.807 ->  Battery :0.80 V
00:00:34.855 ->  Speed:0.00 km/hr 
00:00:34.959 ->  Battery :0.77 V
00:00:35.007 ->  Speed:0.00 km/hr 
00:00:35.109 ->  Battery :0.79 V
00:00:35.158 ->  Speed:0.00 km/hr 
00:00:35.261 ->  Battery :0.79 V
00:00:35.309 ->  Speed:0.00 km/hr 
00:00:35.411 ->  Battery :0.79 V
00:00:35.460 ->  Speed:0.00 km/hr 
00:00:35.563 ->  Battery :0.79 V
00:00:35.611 ->  Speed:0.00 km/hr 
00:00:35.714 ->  Battery :0.79 V
00:00:35.762 ->  Speed:0.00 km/hr 
00:00:35.865 ->  Battery :0.79 V
00:00:35.913 ->  Speed:0.00 km/hr 
00:00:36.016 ->  Battery :0.79 V
00:00:36.064 ->  Speed:0.00 km/hr 
00:00:36.167 ->  Battery :0.80 V
00:00:36.215 ->  Speed:0.00 km/hr 
00:00:36.318 ->  Battery :0.80 V
00:00:36.366 ->  Speed:0.00 km/hr 
00:00:36.469 ->  Battery :0.79 V
00:00:36.520 ->  Speed:0.00 km/hr 
00:00:36.620 ->  Battery :0.79 V
00:00:36.668 ->  Speed:0.00 km/hr 
00:00:36.770 ->  Battery :0.79 V
00:00:36.818 ->  Speed:0.00 km/hr 
00:00:36.922 ->  Battery :0.80 V
00:00:36.970 ->  Speed:0.00 km/hr 
00:00:37.072 ->  Battery :0.79 V
00:00:37.121 ->  Speed:0.00 km/hr 
00:00:37.224 ->  Battery :0.79 V
00:00:37.272 ->  Speed:0.00 km/hr 
00:00:37.374 ->  Battery :0.79 V
00:00:37.424 ->  Speed:0.00 km/hr 
00:00:37.526 ->  Battery :0.79 V
00:00:37.577 ->  Speed:0.00 km/hr 
00:00:37.677 ->  Battery :0.79 V
00:00:37.725 ->  Speed:0.00 km/hr 
00:00:37.829 ->  Battery :0.79 V
00:00:37.877 ->  Speed:0.00 km/hr 
00:00:37.979 ->  Battery :0.79 V
00:00:38.027 ->  Speed:0.00 km/hr 
00:00:38.130 ->  Battery :0.80 V
00:00:38.178 ->  Speed:0.00 km/hr 
00:00:38.282 ->  Battery :0.80 V
00:00:38.330 ->  Speed:0.00 km/hr 
00:00:38.433 ->  Battery :0.79 V
00:00:38.481 ->  Speed:0.00 km/hr 
00:00:38.584 ->  Battery :0.80 V
00:00:38.632 ->  Speed:0.00 km/hr 
00:00:38.734 ->  Battery :0.80 V
00:00:38.782 ->  Speed:0.00 km/hr 
00:00:38.886 ->  Battery :0.80 V
00:00:38.934 ->  Speed:0.00 km/hr 
00:00:39.036 ->  Battery :0.79 V
00:00:39.085 ->  Speed:0.00 km/hr 
00:00:39.188 ->  Battery :0.80 V
00:00:39.236 ->  Speed:0.00 km/hr 
00:00:39.339 ->  Battery :0.80 V
00:00:39.387 ->  Speed:0.00 km/hr 
00:00:39.490 ->  Battery :0.79 V
00:00:39.538 ->  Speed:0.00 km/hr 
00:00:39.641 ->  Battery :0.79 V
00:00:39.689 ->  Speed:0.00 km/hr 
00:00:39.792 ->  Battery :0.77 V
00:00:39.840 ->  Speed:0.00 km/hr 
00:00:39.943 ->  Battery :0.79 V
00:00:39.991 ->  Speed:0.00 km/hr 
00:00:40.094 ->  Battery :0.79 V
00:00:40.142 ->  Speed:0.00 km/hr 
00:00:40.245 ->  Battery :0.79 V
00:00:40.293 ->  Speed:0.00 km/hr 
00:00:40.396 ->  Battery :0.79 V
00:00:40.444 ->  Speed:0.00 km/hr 
00:00:40.547 ->  Battery :0.79 V
00:00:40.595 ->  Speed:0.00 km/hr 
00:00:40.697 ->  Battery :0.80 V
00:00:40.745 ->  Speed:0.00 km/hr 
00:00:40.849 ->  Battery :0.80 V
00:00:40.900 ->  Speed:0.00 km/hr 
00:00:40.999 ->  Battery :0.80 V
00:00:41.048 ->  Speed:0.00 km/hr 
00:00:41.151 ->  Battery :0.79 V
00:00:41.199 ->  Speed:0.00 km/hr 
00:00:41.302 ->  Battery :0.80 V
00:00:41.350 ->  Speed:0.00 km/hr 
00:00:41.453 ->  Battery :0.79 V
00:00:41.501 ->  Speed:0.00 km/hr 
00:00:41.604 ->  Battery :0.80 V
00:00:41.652 ->  Speed:0.00 km/hr 
00:00:41.755 ->  Battery :0.79 V
00:00:41.803 ->  Speed:0.00 km/hr 
00:00:41.906 ->  Battery :0.80 V
00:00:41.954 ->  Speed:0.00 km/hr 
00:00:42.057 ->  Battery :0.80 V
00:00:42.105 ->  Speed:0.00 km/hr 
00:00:42.208 ->  Battery :0.79 V
00:00:42.256 ->  Speed:0.00 km/hr 
00:00:42.359 ->  Battery :0.79 V
00:00:42.408 ->  Speed:0.00 km/hr 
00:00:42.510 ->  Battery :0.79 V
00:00:42.559 ->  Speed:0.00 km/hr 
00:00:42.660 ->  Battery :0.79 V
00:00:42.710 ->  Speed:0.00 km/hr 
00:00:42.813 ->  Battery :0.79 V
00:00:42.861 ->  Speed:0.00 km/hr 
00:00:42.963 ->  Battery :0.79 V
00:00:43.012 ->  Speed:0.00 km/hr 
00:00:43.115 ->  Battery :0.80 V
00:00:43.163 ->  Speed:0.00 km/hr 
00:00:43.266 ->  Battery :0.80 V
00:00:43.314 ->  Speed:0.00 km/hr 
00:00:43.417 ->  Battery :0.80 V
00:00:43.465 ->  Speed:0.00 km/hr 
00:00:43.568 ->  Battery :0.80 V
00:00:43.616 ->  Speed:0.00 km/hr 
00:00:43.719 ->  Battery :0.80 V
00:00:43.767 ->  Speed:0.00 km/hr 
00:00:43.870 ->  Battery :0.79 V
00:00:43.918 ->  Speed:0.00 km/hr 
00:00:44.021 ->  Battery :0.79 V
00:00:44.069 ->  Speed:0.00 km/hr 
00:00:44.172 ->  Battery :0.79 V
00:00:44.223 ->  Speed:0.00 km/hr 
00:00:44.323 ->  Battery :0.80 V
00:00:44.371 ->  Speed:0.00 km/hr 
00:00:44.475 ->  Battery :0.80 V
00:00:44.523 ->  Speed:0.00 km/hr 
00:00:44.625 ->  Battery :0.79 V
00:00:44.674 ->  Speed:0.00 km/hr 
00:00:44.777 ->  Battery :0.79 V
00:00:44.825 ->  Speed:0.00 km/hr 
00:00:44.928 ->  Battery :0.79 V
00:00:44.976 ->  Speed:0.00 km/hr 
00:00:45.079 ->  Battery :0.79 V
00:00:45.127 ->  Speed:0.00 km/hr 
00:00:45.230 ->  Battery :0.79 V
00:00:45.278 ->  Speed:0.00 km/hr 
00:00:45.381 ->  Battery :0.79 V
00:00:45.429 ->  Speed:0.00 km/hr 
00:00:45.532 ->  Battery :0.79 V
00:00:45.580 ->  Speed:0.00 km/hr 
00:00:45.683 ->  Battery :0.80 V
00:00:45.731 ->  Speed:0.00 km/hr 
00:00:45.834 ->  Battery :0.80 V
00:00:45.882 ->  Speed:0.00 km/hr 
00:00:45.985 ->  Battery :0.80 V
00:00:46.033 ->  Speed:0.00 km/hr 
00:00:46.136 ->  Battery :0.80 V
00:00:46.184 ->  Speed:0.00 km/hr 
00:00:46.286 ->  Battery :0.80 V
00:00:46.334 ->  Speed:0.00 km/hr 
00:00:46.438 ->  Battery :0.80 V
00:00:46.486 ->  Speed:0.00 km/hr 
00:00:46.588 ->  Battery :0.79 V
00:00:46.637 ->  Speed:0.00 km/hr 
00:00:46.740 ->  Battery :0.79 V
00:00:46.788 ->  Speed:0.00 km/hr 
00:00:46.891 ->  Battery :0.79 V
00:00:46.939 ->  Speed:0.00 km/hr 
00:00:47.042 ->  Battery :0.79 V
00:00:47.090 ->  Speed:0.00 km/hr 
00:00:47.193 ->  Battery :0.79 V
00:00:47.241 ->  Speed:0.00 km/hr 
00:00:47.344 ->  Battery :0.79 V
00:00:47.393 ->  Speed:0.00 km/hr 
00:00:47.496 ->  Battery :0.79 V
00:00:47.546 ->  Speed:0.00 km/hr 
00:00:47.647 ->  Battery :0.79 V
00:00:47.695 ->  Speed:0.00 km/hr 
00:00:47.798 ->  Battery :0.80 V
00:00:47.846 ->  Speed:0.00 km/hr 
00:00:47.949 ->  Battery :0.79 V
00:00:47.997 ->  Speed:0.00 km/hr 
00:00:48.100 ->  Battery :0.80 V
00:00:48.148 ->  Speed:0.00 km/hr 
00:00:48.250 ->  Battery :0.79 V
00:00:48.299 ->  Speed:0.00 km/hr 
00:00:48.402 ->  Battery :0.80 V
00:00:48.450 ->  Speed:0.00 km/hr 
00:00:48.552 ->  Battery :0.80 V
00:00:48.601 ->  Speed:0.00 km/hr 
00:00:48.704 ->  Battery :0.80 V
00:00:48.752 ->  Speed:0.00 km/hr 
00:00:48.855 ->  Battery :0.79 V
00:00:48.903 ->  Speed:0.00 km/hr 
00:00:49.006 ->  Battery :0.80 V
00:00:49.054 ->  Speed:0.00 km/hr 
00:00:49.157 ->  Battery :0.79 V
