00:00:00.835 ->  SD OK~
00:00:00.911 ->  BREAK STOP~
00:00:00.164 ->  Controller Err~
00:00:00.420 ->  START~
00:00:00.467 ->  BREAK STOP  ~
00:00:00.520 ->  ERROR OCCUR  ~
00:00:00.572 ->  BREAK STOP  ~
00:00:00.626 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.679 ->  ERROR OCCUR  ~
00:00:00.732 ->  BREAK STOP  ~
00:00:00.787 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.839 ->  ERROR OCCUR  ~
00:00:00.891 ->  BREAK STOP  ~
00:00:00.948 ->  ERROR OCCUR  ~
00:00:00.17000 ->  BREAK STOP  ~
00:00:00.054 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.107 ->  ERROR OCCUR  ~
00:00:00.160 ->  BREAK STOP  ~
00:00:00.214 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.267 ->  ERROR OCCUR  ~
00:00:00.319 ->  BREAK STOP  ~
00:00:00.372 ->  ERROR OCCUR  ~
00:00:00.424 ->  BREAK STOP  ~
00:00:00.477 ->  ERROR OCCUR  ~
00:00:00.529 ->  BREAK STOP  ~
00:00:00.584 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.639 ->  ERROR OCCUR  ~
00:00:00.691 ->  BREAK STOP  ~
00:00:00.746 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.800 ->  ERROR OCCUR  ~
00:00:00.852 ->  BREAK STOP  ~
00:00:00.904 ->  ERROR OCCUR  ~
00:00:00.956 ->  BREAK STOP  ~
00:00:00.011 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.064 ->  ERROR OCCUR  ~
00:00:00.116 ->  BREAK STOP  ~
00:00:00.170 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.224 ->  ERROR OCCUR  ~
00:00:00.276 ->  BREAK STOP  ~
00:00:00.331 ->  ERROR OCCUR  ~
00:00:00.383 ->  BREAK STOP  ~
00:00:00.438 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.491 ->  ERROR OCCUR  ~
00:00:00.543 ->  BREAK STOP  ~
00:00:00.597 ->  (111,109,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.651 ->  ERROR OCCUR  ~
00:00:00.703 ->  BREAK STOP  ~
00:00:00.757 ->  (112,111,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.810 ->  ERROR OCCUR  ~
00:00:00.863 ->  BREAK STOP  ~
00:00:00.915 ->  ERROR OCCUR  ~
00:00:00.967 ->  BREAK STOP  ~
00:00:00.024 ->  (110,112,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.078 ->  ERROR OCCUR  ~
00:00:00.130 ->  BREAK STOP  ~
00:00:00.184 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.237 ->  ERROR OCCUR  ~
00:00:00.290 ->  BREAK STOP  ~
00:00:00.342 ->  ERROR OCCUR  ~
00:00:00.394 ->  BREAK STOP  ~
00:00:00.449 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.503 ->  ERROR OCCUR  ~
00:00:00.555 ->  BREAK STOP  ~
00:00:00.607 ->  ERROR OCCUR  ~
00:00:00.659 ->  BREAK STOP  ~
00:00:00.715 ->  ERROR OCCUR  ~
00:00:00.767 ->  BREAK STOP  ~
00:00:00.820 ->  ERROR OCCUR  ~
00:00:00.872 ->  BREAK STOP  ~
00:00:00.927 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.980 ->  ERROR OCCUR  ~
00:00:00.032 ->  BREAK STOP  ~
00:00:00.086 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.140 ->  ERROR OCCUR  ~
00:00:00.192 ->  BREAK STOP  ~
00:00:00.244 ->  ERROR OCCUR  ~
00:00:00.296 ->  BREAK STOP  ~
00:00:00.352 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.407 ->  ERROR OCCUR  ~
00:00:00.459 ->  BREAK STOP  ~
00:00:00.513 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.567 ->  ERROR OCCUR  ~
00:00:00.619 ->  BREAK STOP  ~
00:00:00.671 ->  ERROR OCCUR  ~
00:00:00.723 ->  BREAK STOP  ~
00:00:00.775 ->  ERROR OCCUR  ~
00:00:00.828 ->  BREAK STOP  ~
00:00:00.882 ->  (110,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.935 ->  ERROR OCCUR  ~
00:00:00.987 ->  BREAK STOP  ~
00:00:00.042 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.097 ->  ERROR OCCUR  ~
00:00:00.149 ->  BREAK STOP  ~
00:00:00.201 ->  ERROR OCCUR  ~
00:00:00.254 ->  BREAK STOP  ~
00:00:00.308 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.361 ->  ERROR OCCUR  ~
00:00:00.413 ->  BREAK STOP  ~
00:00:00.466 ->  ERROR OCCUR  ~
00:00:00.518 ->  BREAK STOP  ~
00:00:00.571 ->  ERROR OCCUR  ~
00:00:00.623 ->  BREAK STOP  ~
00:00:00.676 ->  ERROR OCCUR  ~
00:00:00.728 ->  BREAK STOP  ~
00:00:00.782 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.837 ->  ERROR OCCUR  ~
00:00:00.890 ->  BREAK STOP  ~
00:00:00.945 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.997 ->  ERROR OCCUR  ~
00:00:00.049 ->  BREAK STOP  ~
00:00:00.103 ->  ERROR OCCUR  ~
00:00:00.155 ->  BREAK STOP  ~
00:00:00.209 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.262 ->  ERROR OCCUR  ~
00:00:00.315 ->  BREAK STOP  ~
00:00:00.369 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.422 ->  ERROR OCCUR  ~
00:00:00.477 ->  BREAK STOP  ~
00:00:00.530 ->  ERROR OCCUR  ~
00:00:00.582 ->  BREAK STOP  ~
00:00:00.636 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.689 ->  ERROR OCCUR  ~
00:00:00.742 ->  BREAK STOP  ~
00:00:00.796 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.849 ->  ERROR OCCUR  ~
00:00:00.901 ->  BREAK STOP  ~
00:00:00.955 ->  ERROR OCCUR  ~
00:00:00.007 ->  BREAK STOP  ~
00:00:00.059 ->  ERROR OCCUR  ~
00:00:00.111 ->  BREAK STOP  ~
00:00:00.165 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.222 ->  ERROR OCCUR  ~
00:00:00.274 ->  BREAK STOP  ~
00:00:00.328 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.382 ->  ERROR OCCUR  ~
00:00:00.434 ->  BREAK STOP  ~
00:00:00.486 ->  ERROR OCCUR  ~
00:00:00.539 ->  BREAK STOP  ~
00:00:00.593 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.646 ->  ERROR OCCUR  ~
00:00:00.699 ->  BREAK STOP  ~
00:00:00.753 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.806 ->  ERROR OCCUR  ~
00:00:00.862 ->  BREAK STOP  ~
00:00:00.926 ->  ERROR OCCUR  ~
00:00:00.979 ->  BREAK STOP  ~
00:00:00.033 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.086 ->  ERROR OCCUR  ~
00:00:00.138 ->  BREAK STOP  ~
00:00:00.193 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.246 ->  ERROR OCCUR  ~
00:00:00.298 ->  BREAK STOP  ~
00:00:00.350 ->  ERROR OCCUR  ~
00:00:00.402 ->  BREAK STOP  ~
00:00:00.458 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.510 ->  ERROR OCCUR  ~
00:00:00.565 ->  BREAK STOP  ~
00:00:00.620 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.673 ->  ERROR OCCUR  ~
00:00:00.725 ->  BREAK STOP  ~
00:00:00.779 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.833 ->  ERROR OCCUR  ~
00:00:00.885 ->  BREAK STOP  ~
00:00:00.939 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.992 ->  ERROR OCCUR  ~
00:00:00.044 ->  BREAK STOP  ~
00:00:00.097 ->  ERROR OCCUR  ~
00:00:00.149 ->  BREAK STOP  ~
00:00:00.203 ->  (108,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.260 ->  ERROR OCCUR  ~
00:00:00.312 ->  BREAK STOP  ~
00:00:00.364 ->  ERROR OCCUR  ~
00:00:00.416 ->  BREAK STOP  ~
00:00:00.469 ->  ERROR OCCUR  ~
00:00:00.522 ->  BREAK STOP  ~
00:00:00.576 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.629 ->  ERROR OCCUR  ~
00:00:00.681 ->  BREAK STOP  ~
00:00:00.736 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.789 ->  ERROR OCCUR  ~
00:00:00.841 ->  BREAK STOP  ~
00:00:00.894 ->  ERROR OCCUR  ~
00:00:00.949 ->  BREAK STOP  ~
00:00:00.003 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.056 ->  ERROR OCCUR  ~
00:00:00.108 ->  BREAK STOP  ~
00:00:00.163 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.215 ->  ERROR OCCUR  ~
00:00:00.267 ->  BREAK STOP  ~
00:00:00.320 ->  ERROR OCCUR  ~
00:00:00.373 ->  BREAK STOP  ~
00:00:00.427 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.480 ->  ERROR OCCUR  ~
00:00:00.532 ->  BREAK STOP  ~
00:00:00.587 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.642 ->  ERROR OCCUR  ~
00:00:00.694 ->  BREAK STOP  ~
00:00:00.746 ->  ERROR OCCUR  ~
00:00:00.799 ->  BREAK STOP  ~
00:00:00.853 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.906 ->  ERROR OCCUR  ~
00:00:00.958 ->  BREAK STOP  ~
00:00:00.013 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.066 ->  ERROR OCCUR  ~
00:00:00.117 ->  BREAK STOP  ~
00:00:00.170 ->  ERROR OCCUR  ~
00:00:00.223 ->  BREAK STOP  ~
00:00:00.277 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.332 ->  ERROR OCCUR  ~
00:00:00.384 ->  BREAK STOP  ~
00:00:00.440 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.492 ->  ERROR OCCUR  ~
00:00:00.544 ->  BREAK STOP  ~
00:00:00.597 ->  ERROR OCCUR  ~
00:00:00.650 ->  BREAK STOP  ~
00:00:00.703 ->  ERROR OCCUR  ~
00:00:00.755 ->  BREAK STOP  ~
00:00:00.809 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.863 ->  ERROR OCCUR  ~
00:00:00.915 ->  BREAK STOP  ~
00:00:00.969 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.024 ->  ERROR OCCUR  ~
00:00:00.077 ->  BREAK STOP  ~
00:00:00.130 ->  ERROR OCCUR  ~
00:00:00.182 ->  BREAK STOP  ~
00:00:00.236 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.290 ->  ERROR OCCUR  ~
00:00:00.342 ->  BREAK STOP  ~
00:00:00.394 ->  ERROR OCCUR  ~
00:00:00.446 ->  BREAK STOP  ~
00:00:00.500 ->  (109,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.554 ->  ERROR OCCUR  ~
00:00:00.606 ->  BREAK STOP  ~
00:00:00.660 ->  (111,109,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.717 ->  ERROR OCCUR  ~
00:00:00.769 ->  BREAK STOP  ~
00:00:00.821 ->  ERROR OCCUR  ~
00:00:00.873 ->  BREAK STOP  ~
00:00:00.929 ->  (109,111,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.981 ->  ERROR OCCUR  ~
00:00:00.034 ->  BREAK STOP  ~
00:00:00.086 ->  ERROR OCCUR  ~
00:00:00.138 ->  BREAK STOP  ~
00:00:00.193 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.246 ->  ERROR OCCUR  ~
00:00:00.298 ->  BREAK STOP  ~
00:00:00.351 ->  ERROR OCCUR  ~
00:00:00.406 ->  BREAK STOP  ~
00:00:00.461 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.513 ->  ERROR OCCUR  ~
00:00:00.565 ->  BREAK STOP  ~
00:00:00.621 ->  (109,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.673 ->  ERROR OCCUR  ~
00:00:00.725 ->  BREAK STOP  ~
00:00:00.778 ->  ERROR OCCUR  ~
00:00:00.831 ->  BREAK STOP  ~
00:00:00.885 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.938 ->  ERROR OCCUR  ~
00:00:00.990 ->  BREAK STOP  ~
00:00:00.044 ->  ERROR OCCUR  ~
00:00:00.098 ->  BREAK STOP  ~
00:00:00.152 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.205 ->  ERROR OCCUR  ~
00:00:00.258 ->  BREAK STOP  ~
00:00:00.313 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.365 ->  ERROR OCCUR  ~
00:00:00.417 ->  BREAK STOP  ~
00:00:00.471 ->  ERROR OCCUR  ~
00:00:00.523 ->  BREAK STOP  ~
00:00:00.577 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.630 ->  ERROR OCCUR  ~
00:00:00.683 ->  BREAK STOP  ~
00:00:00.737 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.793 ->  ERROR OCCUR  ~
00:00:00.845 ->  BREAK STOP  ~
00:00:00.898 ->  ERROR OCCUR  ~
00:00:00.950 ->  BREAK STOP  ~
00:00:00.003 ->  ERROR OCCUR  ~
00:00:00.055 ->  BREAK STOP  ~
00:00:00.110 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.163 ->  ERROR OCCUR  ~
00:00:00.215 ->  BREAK STOP  ~
00:00:00.269 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.323 ->  ERROR OCCUR  ~
00:00:00.375 ->  BREAK STOP  ~
00:00:00.427 ->  ERROR OCCUR  ~
00:00:00.482 ->  BREAK STOP  ~
00:00:00.537 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
