00:00:02.747 ->  SD OK
00:00:09.442 ->  Battery :0.86 V
00:00:09.499 ->  Speed:0.00 km/hr 
00:00:09.592 ->  Battery :0.85 V
00:00:09.650 ->  Speed:0.00 km/hr 
00:00:09.743 ->  Battery :0.85 V
00:00:09.800 ->  Speed:0.00 km/hr 
00:00:09.894 ->  Battery :0.85 V
00:00:09.952 ->  Speed:0.00 km/hr 
00:00:10.045 ->  Battery :0.86 V
00:00:10.102 ->  Speed:0.00 km/hr 
00:00:10.196 ->  Battery :0.86 V
00:00:10.254 ->  Speed:0.00 km/hr 
00:00:10.347 ->  Battery :0.85 V
00:00:10.404 ->  Speed:0.00 km/hr 
00:00:10.499 ->  Battery :0.86 V
00:00:10.556 ->  Speed:0.00 km/hr 
00:00:10.649 ->  Battery :0.86 V
00:00:10.706 ->  Speed:0.00 km/hr 
00:00:10.801 ->  Battery :0.86 V
00:00:10.858 ->  Speed:0.00 km/hr 
00:00:10.951 ->  Battery :0.86 V
00:00:11.009 ->  Speed:0.00 km/hr 
00:00:11.103 ->  Battery :0.85 V
00:00:11.160 ->  Speed:0.00 km/hr 
00:00:11.253 ->  Battery :0.85 V
00:00:11.311 ->  Speed:0.00 km/hr 
00:00:11.405 ->  Battery :0.86 V
00:00:11.462 ->  Speed:0.00 km/hr 
00:00:11.555 ->  Battery :0.85 V
00:00:11.613 ->  Speed:0.00 km/hr 
00:00:11.706 ->  Battery :0.86 V
00:00:11.763 ->  Speed:0.00 km/hr 
00:00:11.858 ->  Battery :0.86 V
00:00:11.915 ->  Speed:0.00 km/hr 
00:00:12.009 ->  Battery :0.85 V
00:00:12.065 ->  Speed:0.00 km/hr 
00:00:12.161 ->  Battery :0.86 V
00:00:12.217 ->  Speed:0.00 km/hr 
00:00:12.311 ->  Battery :0.86 V
00:00:12.369 ->  Speed:0.00 km/hr 
00:00:12.463 ->  Battery :0.86 V
00:00:12.519 ->  Speed:0.00 km/hr 
00:00:12.613 ->  Battery :0.86 V
00:00:12.669 ->  Speed:0.00 km/hr 
00:00:12.765 ->  Battery :0.86 V
00:00:12.821 ->  Speed:0.00 km/hr 
00:00:12.915 ->  Battery :0.85 V
00:00:12.972 ->  Speed:0.00 km/hr 
00:00:13.067 ->  Battery :0.85 V
00:00:13.123 ->  Speed:0.00 km/hr 
00:00:13.217 ->  Battery :0.85 V
00:00:13.274 ->  Speed:0.00 km/hr 
00:00:13.369 ->  Battery :0.85 V
00:00:13.428 ->  Speed:0.00 km/hr 
00:00:13.519 ->  Battery :0.86 V
00:00:13.576 ->  Speed:0.00 km/hr 
00:00:13.670 ->  Battery :0.86 V
00:00:13.726 ->  Speed:0.00 km/hr 
00:00:13.821 ->  Battery :0.86 V
00:00:13.878 ->  Speed:0.00 km/hr 
00:00:13.972 ->  Battery :0.86 V
00:00:14.028 ->  Speed:0.00 km/hr 
00:00:14.124 ->  Battery :0.86 V
00:00:14.181 ->  Speed:0.00 km/hr 
00:00:14.274 ->  Battery :0.86 V
00:00:14.330 ->  Speed:0.00 km/hr 
00:00:14.426 ->  Battery :0.87 V
00:00:14.483 ->  Speed:0.00 km/hr 
00:00:14.576 ->  Battery :0.86 V
00:00:14.633 ->  Speed:0.00 km/hr 
00:00:14.728 ->  Battery :0.86 V
00:00:14.785 ->  Speed:0.00 km/hr 
00:00:14.878 ->  Battery :0.86 V
00:00:14.936 ->  Speed:0.00 km/hr 
00:00:15.030 ->  Battery :0.85 V
00:00:15.087 ->  Speed:0.00 km/hr 
00:00:15.180 ->  Battery :0.86 V
00:00:15.238 ->  Speed:0.00 km/hr 
00:00:15.332 ->  Battery :0.83 V
00:00:15.389 ->  Speed:0.00 km/hr 
00:00:15.483 ->  Battery :0.86 V
00:00:15.541 ->  Speed:0.00 km/hr 
00:00:15.634 ->  Battery :0.86 V
00:00:15.693 ->  Speed:0.00 km/hr 
00:00:15.785 ->  Battery :0.85 V
00:00:15.843 ->  Speed:0.00 km/hr 
00:00:15.936 ->  Battery :0.86 V
00:00:15.993 ->  Speed:0.00 km/hr 
00:00:16.088 ->  Battery :0.86 V
00:00:16.145 ->  Speed:0.00 km/hr 
00:00:16.238 ->  Battery :0.85 V
00:00:16.295 ->  Speed:0.00 km/hr 
00:00:16.390 ->  Battery :0.86 V
00:00:16.447 ->  Speed:0.00 km/hr 
00:00:16.540 ->  Battery :0.87 V
00:00:16.598 ->  Speed:0.00 km/hr 
00:00:16.692 ->  Battery :0.86 V
00:00:16.752 ->  Speed:0.00 km/hr 
00:00:16.842 ->  Battery :0.86 V
00:00:16.900 ->  Speed:0.00 km/hr 
00:00:16.994 ->  Battery :0.87 V
00:00:17.051 ->  Speed:0.00 km/hr 
00:00:17.145 ->  Battery :0.86 V
00:00:17.202 ->  Speed:0.00 km/hr 
00:00:17.296 ->  Battery :0.86 V
00:00:17.352 ->  Speed:0.00 km/hr 
00:00:17.447 ->  Battery :0.85 V
00:00:17.504 ->  Speed:0.00 km/hr 
00:00:17.598 ->  Battery :0.86 V
00:00:17.654 ->  Speed:0.00 km/hr 
00:00:17.750 ->  Battery :0.86 V
00:00:17.806 ->  Speed:0.00 km/hr 
00:00:17.900 ->  Battery :0.85 V
00:00:17.956 ->  Speed:0.00 km/hr 
00:00:18.052 ->  Battery :0.85 V
00:00:18.108 ->  Speed:0.00 km/hr 
00:00:18.202 ->  Battery :0.86 V
00:00:18.258 ->  Speed:0.00 km/hr 
00:00:18.354 ->  Battery :0.85 V
00:00:18.410 ->  Speed:0.00 km/hr 
00:00:18.504 ->  Battery :0.86 V
00:00:18.561 ->  Speed:0.00 km/hr 
00:00:18.656 ->  Battery :0.87 V
00:00:18.712 ->  Speed:0.00 km/hr 
00:00:18.806 ->  Battery :0.86 V
00:00:18.863 ->  Speed:0.00 km/hr 
00:00:18.958 ->  Battery :0.87 V
00:00:19.012 ->  Speed:0.00 km/hr 
00:00:19.108 ->  Battery :0.86 V
00:00:19.166 ->  Speed:0.00 km/hr 
00:00:19.259 ->  Battery :0.87 V
00:00:19.315 ->  Speed:0.00 km/hr 
00:00:19.410 ->  Battery :0.87 V
00:00:19.467 ->  Speed:0.00 km/hr 
00:00:19.561 ->  Battery :0.86 V
00:00:19.618 ->  Speed:0.00 km/hr 
00:00:19.713 ->  Battery :0.86 V
00:00:19.770 ->  Speed:0.00 km/hr 
00:00:19.863 ->  Battery :0.86 V
00:00:19.920 ->  Speed:0.00 km/hr 
00:00:20.015 ->  Battery :0.85 V
00:00:20.074 ->  Speed:0.00 km/hr 
00:00:20.165 ->  Battery :0.86 V
00:00:20.222 ->  Speed:0.00 km/hr 
00:00:20.317 ->  Battery :0.86 V
00:00:20.374 ->  Speed:0.00 km/hr 
00:00:20.467 ->  Battery :0.86 V
00:00:20.525 ->  Speed:0.00 km/hr 
00:00:20.619 ->  Battery :0.86 V
00:00:20.676 ->  Speed:0.00 km/hr 
00:00:20.769 ->  Battery :0.86 V
00:00:20.827 ->  Speed:0.00 km/hr 
00:00:20.921 ->  Battery :0.87 V
00:00:20.978 ->  Speed:0.00 km/hr 
00:00:21.071 ->  Battery :0.86 V
00:00:21.129 ->  Speed:0.00 km/hr 
00:00:21.222 ->  Battery :0.85 V
00:00:21.279 ->  Speed:0.00 km/hr 
00:00:21.373 ->  Battery :0.87 V
00:00:21.431 ->  Speed:0.00 km/hr 
00:00:21.524 ->  Battery :0.87 V
00:00:21.581 ->  Speed:0.00 km/hr 
00:00:21.676 ->  Battery :0.86 V
00:00:21.733 ->  Speed:0.00 km/hr 
00:00:21.826 ->  Battery :0.86 V
00:00:21.883 ->  Speed:0.00 km/hr 
00:00:21.978 ->  Battery :0.87 V
00:00:22.035 ->  Speed:0.00 km/hr 
00:00:22.128 ->  Battery :0.86 V
00:00:22.185 ->  Speed:0.00 km/hr 
00:00:22.280 ->  Battery :0.86 V
00:00:22.337 ->  Speed:0.00 km/hr 
00:00:22.431 ->  Battery :0.86 V
00:00:22.488 ->  Speed:0.00 km/hr 
00:00:22.583 ->  Battery :0.86 V
00:00:22.639 ->  Speed:0.00 km/hr 
00:00:22.733 ->  Battery :0.87 V
00:00:22.790 ->  Speed:0.00 km/hr 
00:00:22.885 ->  Battery :0.83 V
00:00:22.941 ->  Speed:0.00 km/hr 
00:00:23.035 ->  Battery :0.85 V
00:00:23.092 ->  Speed:0.00 km/hr 
00:00:23.186 ->  Battery :0.86 V
00:00:23.242 ->  Speed:0.00 km/hr 
00:00:23.337 ->  Battery :0.86 V
00:00:23.397 ->  Speed:0.00 km/hr 
00:00:23.488 ->  Battery :0.86 V
00:00:23.544 ->  Speed:0.00 km/hr 
00:00:23.640 ->  Battery :0.87 V
00:00:23.696 ->  Speed:0.00 km/hr 
00:00:23.790 ->  Battery :0.86 V
00:00:23.846 ->  Speed:0.00 km/hr 
00:00:23.942 ->  Battery :0.86 V
00:00:23.998 ->  Speed:0.00 km/hr 
00:00:24.092 ->  Battery :0.89 V
00:00:24.148 ->  Speed:0.00 km/hr 
00:00:24.244 ->  Battery :0.86 V
00:00:24.301 ->  Speed:0.00 km/hr 
00:00:24.394 ->  Battery :0.86 V
00:00:24.452 ->  Speed:0.00 km/hr 
00:00:24.546 ->  Battery :0.86 V
00:00:24.602 ->  Speed:0.00 km/hr 
00:00:24.696 ->  Battery :0.86 V
00:00:24.753 ->  Speed:0.00 km/hr 
00:00:24.848 ->  Battery :0.87 V
00:00:24.905 ->  Speed:0.00 km/hr 
00:00:24.998 ->  Battery :0.85 V
00:00:25.056 ->  Speed:0.00 km/hr 
00:00:25.149 ->  Battery :0.86 V
00:00:25.206 ->  Speed:0.00 km/hr 
00:00:25.300 ->  Battery :0.86 V
00:00:25.358 ->  Speed:0.00 km/hr 
00:00:25.451 ->  Battery :0.86 V
00:00:25.508 ->  Speed:0.00 km/hr 
00:00:25.603 ->  Battery :0.86 V
00:00:25.660 ->  Speed:0.00 km/hr 
00:00:25.753 ->  Battery :0.86 V
00:00:25.810 ->  Speed:0.00 km/hr 
00:00:25.905 ->  Battery :0.86 V
00:00:25.962 ->  Speed:0.00 km/hr 
00:00:26.055 ->  Battery :0.86 V
00:00:26.113 ->  Speed:0.00 km/hr 
00:00:26.207 ->  Battery :0.86 V
00:00:26.264 ->  Speed:0.00 km/hr 
00:00:26.357 ->  Battery :0.86 V
00:00:26.415 ->  Speed:0.00 km/hr 
00:00:26.509 ->  Battery :0.87 V
00:00:26.566 ->  Speed:0.00 km/hr 
00:00:26.659 ->  Battery :0.85 V
00:00:26.720 ->  Speed:0.00 km/hr 
00:00:26.811 ->  Battery :0.87 V
00:00:26.868 ->  Speed:0.00 km/hr 
00:00:26.961 ->  Battery :0.87 V
00:00:27.019 ->  Speed:0.00 km/hr 
00:00:27.112 ->  Battery :0.86 V
00:00:27.169 ->  Speed:0.00 km/hr 
00:00:27.264 ->  Battery :0.85 V
00:00:27.321 ->  Speed:0.00 km/hr 
00:00:27.414 ->  Battery :0.86 V
00:00:27.471 ->  Speed:0.00 km/hr 
00:00:27.566 ->  Battery :0.86 V
00:00:27.623 ->  Speed:0.00 km/hr 
00:00:27.717 ->  Battery :0.86 V
00:00:27.773 ->  Speed:0.00 km/hr 
00:00:27.868 ->  Battery :0.85 V
00:00:27.925 ->  Speed:0.00 km/hr 
00:00:28.019 ->  Battery :0.86 V
00:00:28.076 ->  Speed:0.00 km/hr 
00:00:28.171 ->  Battery :0.87 V
00:00:28.227 ->  Speed:0.00 km/hr 
00:00:28.321 ->  Battery :0.85 V
00:00:28.378 ->  Speed:0.00 km/hr 
00:00:28.473 ->  Battery :0.86 V
00:00:28.529 ->  Speed:0.00 km/hr 
00:00:28.623 ->  Battery :0.87 V
00:00:28.680 ->  Speed:0.00 km/hr 
00:00:28.775 ->  Battery :0.86 V
00:00:28.831 ->  Speed:0.00 km/hr 
00:00:28.926 ->  Battery :0.87 V
00:00:28.983 ->  Speed:0.00 km/hr 
00:00:29.077 ->  Battery :0.87 V
00:00:29.133 ->  Speed:0.00 km/hr 
00:00:29.229 ->  Battery :0.86 V
00:00:29.285 ->  Speed:0.00 km/hr 
00:00:29.379 ->  Battery :0.87 V
00:00:29.435 ->  Speed:0.00 km/hr 
00:00:29.531 ->  Battery :0.86 V
00:00:29.587 ->  Speed:0.00 km/hr 
00:00:29.681 ->  Battery :0.86 V
00:00:29.737 ->  Speed:0.00 km/hr 
00:00:29.833 ->  Battery :0.86 V
00:00:29.889 ->  Speed:0.00 km/hr 
00:00:29.983 ->  Battery :0.87 V
00:00:30.043 ->  Speed:0.00 km/hr 
00:00:30.135 ->  Battery :0.85 V
00:00:30.191 ->  Speed:0.00 km/hr 
00:00:30.285 ->  Battery :0.86 V
00:00:30.342 ->  Speed:0.00 km/hr 
00:00:30.437 ->  Battery :0.85 V
00:00:30.493 ->  Speed:0.00 km/hr 
00:00:30.587 ->  Battery :0.86 V
00:00:30.644 ->  Speed:0.00 km/hr 
00:00:30.738 ->  Battery :0.86 V
00:00:30.795 ->  Speed:0.00 km/hr 
00:00:30.889 ->  Battery :0.86 V
00:00:30.947 ->  Speed:0.00 km/hr 
00:00:31.040 ->  Battery :0.86 V
00:00:31.099 ->  Speed:0.00 km/hr 
00:00:31.192 ->  Battery :0.87 V
00:00:31.249 ->  Speed:0.00 km/hr 
00:00:31.342 ->  Battery :0.86 V
00:00:31.399 ->  Speed:0.00 km/hr 
00:00:31.494 ->  Battery :0.87 V
00:00:31.551 ->  Speed:0.00 km/hr 
00:00:31.644 ->  Battery :0.87 V
00:00:31.702 ->  Speed:0.00 km/hr 
00:00:31.796 ->  Battery :0.87 V
00:00:31.853 ->  Speed:0.00 km/hr 
00:00:31.946 ->  Battery :0.87 V
00:00:32.004 ->  Speed:0.00 km/hr 
00:00:32.098 ->  Battery :0.86 V
00:00:32.155 ->  Speed:0.00 km/hr 
00:00:32.248 ->  Battery :0.87 V
00:00:32.306 ->  Speed:0.00 km/hr 
00:00:32.400 ->  Battery :0.87 V
00:00:32.457 ->  Speed:0.00 km/hr 
00:00:32.550 ->  Battery :0.85 V
00:00:32.608 ->  Speed:0.00 km/hr 
00:00:32.701 ->  Battery :0.86 V
00:00:32.758 ->  Speed:0.00 km/hr 
00:00:32.852 ->  Battery :0.85 V
00:00:32.910 ->  Speed:0.00 km/hr 
00:00:33.004 ->  Battery :0.85 V
00:00:33.060 ->  Speed:0.00 km/hr 
00:00:33.156 ->  Battery :0.86 V
00:00:33.224 ->  Speed:0.00 km/hr 
00:00:33.306 ->  Battery :0.87 V
00:00:33.366 ->  Speed:0.00 km/hr 
00:00:33.458 ->  Battery :0.86 V
00:00:33.514 ->  Speed:0.00 km/hr 
00:00:33.608 ->  Battery :0.86 V
00:00:33.665 ->  Speed:0.00 km/hr 
00:00:33.760 ->  Battery :0.85 V
00:00:33.816 ->  Speed:0.00 km/hr 
00:00:33.910 ->  Battery :0.86 V
00:00:33.967 ->  Speed:0.00 km/hr 
00:00:34.062 ->  Battery :0.87 V
00:00:34.118 ->  Speed:0.00 km/hr 
00:00:34.212 ->  Battery :0.86 V
00:00:34.269 ->  Speed:0.00 km/hr 
00:00:34.364 ->  Battery :0.87 V
00:00:34.423 ->  Speed:0.00 km/hr 
00:00:34.514 ->  Battery :0.87 V
00:00:34.571 ->  Speed:0.00 km/hr 
00:00:34.665 ->  Battery :0.86 V
00:00:34.721 ->  Speed:0.00 km/hr 
00:00:34.817 ->  Battery :0.87 V
00:00:34.873 ->  Speed:0.00 km/hr 
00:00:34.967 ->  Battery :0.86 V
00:00:35.023 ->  Speed:0.00 km/hr 
00:00:35.119 ->  Battery :0.86 V
00:00:35.175 ->  Speed:0.00 km/hr 
00:00:35.269 ->  Battery :0.86 V
00:00:35.326 ->  Speed:0.00 km/hr 
00:00:35.421 ->  Battery :0.86 V
00:00:35.478 ->  Speed:0.00 km/hr 
00:00:35.571 ->  Battery :0.87 V
00:00:35.628 ->  Speed:0.00 km/hr 
00:00:35.723 ->  Battery :0.87 V
00:00:35.780 ->  Speed:0.00 km/hr 
00:00:35.873 ->  Battery :0.85 V
00:00:35.931 ->  Speed:0.00 km/hr 
00:00:36.025 ->  Battery :0.86 V
00:00:36.082 ->  Speed:0.00 km/hr 
00:00:36.175 ->  Battery :0.86 V
00:00:36.233 ->  Speed:0.00 km/hr 
00:00:36.327 ->  Battery :0.87 V
00:00:36.384 ->  Speed:0.00 km/hr 
00:00:36.477 ->  Battery :0.87 V
00:00:36.535 ->  Speed:0.00 km/hr 
00:00:36.628 ->  Battery :0.86 V
00:00:36.687 ->  Speed:0.00 km/hr 
00:00:36.780 ->  Battery :0.86 V
00:00:36.837 ->  Speed:0.00 km/hr 
00:00:36.930 ->  Battery :0.86 V
00:00:36.987 ->  Speed:0.00 km/hr 
00:00:37.082 ->  Battery :0.87 V
00:00:37.139 ->  Speed:0.00 km/hr 
00:00:37.232 ->  Battery :0.87 V
00:00:37.289 ->  Speed:0.00 km/hr 
00:00:37.384 ->  Battery :0.87 V
00:00:37.441 ->  Speed:0.00 km/hr 
00:00:37.534 ->  Battery :0.87 V
00:00:37.592 ->  Speed:0.00 km/hr 
00:00:37.686 ->  Battery :0.87 V
00:00:37.745 ->  Speed:0.00 km/hr 
00:00:37.836 ->  Battery :0.87 V
00:00:37.894 ->  Speed:0.00 km/hr 
00:00:37.988 ->  Battery :0.86 V
00:00:38.045 ->  Speed:0.00 km/hr 
00:00:38.138 ->  Battery :0.87 V
00:00:38.196 ->  Speed:0.00 km/hr 
00:00:38.290 ->  Battery :0.87 V
00:00:38.347 ->  Speed:0.00 km/hr 
00:00:38.441 ->  Battery :0.85 V
00:00:38.498 ->  Speed:0.00 km/hr 
00:00:38.592 ->  Battery :0.86 V
00:00:38.648 ->  Speed:0.00 km/hr 
00:00:38.744 ->  Battery :0.85 V
00:00:38.800 ->  Speed:0.00 km/hr 
00:00:38.894 ->  Battery :0.87 V
00:00:38.950 ->  Speed:0.00 km/hr 
00:00:39.046 ->  Battery :0.86 V
00:00:39.102 ->  Speed:0.00 km/hr 
00:00:39.196 ->  Battery :0.86 V
00:00:39.252 ->  Speed:0.00 km/hr 
00:00:39.348 ->  Battery :0.86 V
00:00:39.404 ->  Speed:0.00 km/hr 
00:00:39.498 ->  Battery :0.87 V
00:00:39.555 ->  Speed:0.00 km/hr 
00:00:39.650 ->  Battery :0.87 V
00:00:39.706 ->  Speed:0.00 km/hr 
00:00:39.800 ->  Battery :0.85 V
00:00:39.857 ->  Speed:0.00 km/hr 
00:00:39.952 ->  Battery :0.86 V
00:00:40.008 ->  Speed:0.00 km/hr 
00:00:40.102 ->  Battery :0.87 V
00:00:40.159 ->  Speed:0.00 km/hr 
00:00:40.254 ->  Battery :0.87 V
00:00:40.311 ->  Speed:0.00 km/hr 
00:00:40.404 ->  Battery :0.86 V
00:00:40.461 ->  Speed:0.00 km/hr 
00:00:40.555 ->  Battery :0.86 V
00:00:40.612 ->  Speed:0.00 km/hr 
00:00:40.707 ->  Battery :0.87 V
00:00:40.764 ->  Speed:0.00 km/hr 
00:00:40.857 ->  Battery :0.87 V
00:00:40.913 ->  Speed:0.00 km/hr 
00:00:41.009 ->  Battery :0.86 V
00:00:41.068 ->  Speed:0.00 km/hr 
00:00:41.159 ->  Battery :0.86 V
00:00:41.217 ->  Speed:0.00 km/hr 
00:00:41.311 ->  Battery :0.87 V
00:00:41.368 ->  Speed:0.00 km/hr 
00:00:41.461 ->  Battery :0.87 V
00:00:41.519 ->  Speed:0.00 km/hr 
00:00:41.613 ->  Battery :0.87 V
00:00:41.670 ->  Speed:0.00 km/hr 
00:00:41.763 ->  Battery :0.86 V
00:00:41.821 ->  Speed:0.00 km/hr 
00:00:41.915 ->  Battery :0.86 V
00:00:41.972 ->  Speed:0.00 km/hr 
00:00:42.065 ->  Battery :0.87 V
00:00:42.123 ->  Speed:0.00 km/hr 
00:00:42.217 ->  Battery :0.89 V
00:00:42.274 ->  Speed:0.00 km/hr 
00:00:42.369 ->  Battery :0.86 V
00:00:42.426 ->  Speed:0.00 km/hr 
00:00:42.519 ->  Battery :0.86 V
00:00:42.576 ->  Speed:0.00 km/hr 
00:00:42.671 ->  Battery :0.87 V
00:00:42.728 ->  Speed:0.00 km/hr 
00:00:42.821 ->  Battery :0.87 V
00:00:42.878 ->  Speed:0.00 km/hr 
00:00:42.973 ->  Battery :0.86 V
00:00:43.030 ->  Speed:0.00 km/hr 
00:00:43.123 ->  Battery :0.86 V
00:00:43.181 ->  Speed:0.00 km/hr 
00:00:43.275 ->  Battery :0.87 V
00:00:43.332 ->  Speed:0.00 km/hr 
00:00:43.425 ->  Battery :0.87 V
00:00:43.483 ->  Speed:0.00 km/hr 
00:00:43.578 ->  Battery :0.86 V
00:00:43.634 ->  Speed:0.00 km/hr 
00:00:43.728 ->  Battery :0.86 V
00:00:43.785 ->  Speed:0.00 km/hr 
00:00:43.880 ->  Battery :0.87 V
00:00:43.936 ->  Speed:0.00 km/hr 
00:00:44.030 ->  Battery :0.86 V
00:00:44.087 ->  Speed:0.00 km/hr 
00:00:44.181 ->  Battery :0.86 V
00:00:44.237 ->  Speed:0.00 km/hr 
00:00:44.333 ->  Battery :0.86 V
00:00:44.392 ->  Speed:0.00 km/hr 
00:00:44.483 ->  Battery :0.86 V
00:00:44.539 ->  Speed:0.00 km/hr 
00:00:44.635 ->  Battery :0.86 V
00:00:44.691 ->  Speed:0.00 km/hr 
00:00:44.785 ->  Battery :0.87 V
00:00:44.841 ->  Speed:0.00 km/hr 
00:00:44.937 ->  Battery :0.86 V
00:00:44.993 ->  Speed:0.00 km/hr 
00:00:45.087 ->  Battery :0.86 V
00:00:45.144 ->  Speed:0.00 km/hr 
00:00:45.239 ->  Battery :0.87 V
00:00:45.295 ->  Speed:0.00 km/hr 
00:00:45.389 ->  Battery :0.87 V
00:00:45.446 ->  Speed:0.00 km/hr 
00:00:45.541 ->  Battery :0.87 V
00:00:45.597 ->  Speed:0.00 km/hr 
00:00:45.691 ->  Battery :0.87 V
00:00:45.748 ->  Speed:0.00 km/hr 
00:00:45.843 ->  Battery :0.89 V
00:00:45.899 ->  Speed:0.00 km/hr 
00:00:45.993 ->  Battery :0.87 V
00:00:46.051 ->  Speed:0.00 km/hr 
00:00:46.144 ->  Battery :0.86 V
00:00:46.201 ->  Speed:0.00 km/hr 
00:00:46.296 ->  Battery :0.86 V
00:00:46.353 ->  Speed:0.00 km/hr 
00:00:46.446 ->  Battery :0.87 V
00:00:46.503 ->  Speed:0.00 km/hr 
00:00:46.598 ->  Battery :0.87 V
