00:00:02.707 ->  SD OK
00:00:06.751 ->  Battery :0.79 V
00:00:06.799 ->  Speed:0.00 km/hr 
00:00:06.902 ->  Battery :0.79 V
00:00:06.950 ->  Speed:0.00 km/hr 
00:00:07.053 ->  Battery :0.79 V
00:00:07.101 ->  Speed:0.00 km/hr 
00:00:07.204 ->  Battery :0.79 V
00:00:07.252 ->  Speed:0.00 km/hr 
00:00:07.355 ->  Battery :0.79 V
00:00:07.403 ->  Speed:0.00 km/hr 
00:00:07.506 ->  Battery :0.79 V
00:00:07.555 ->  Speed:0.00 km/hr 
00:00:07.657 ->  Battery :0.77 V
00:00:07.705 ->  Speed:0.00 km/hr 
00:00:07.809 ->  Battery :0.79 V
00:00:07.857 ->  Speed:0.00 km/hr 
00:00:07.959 ->  Battery :0.79 V
00:00:08.007 ->  Speed:0.00 km/hr 
00:00:08.111 ->  Battery :0.79 V
00:00:08.159 ->  Speed:0.00 km/hr 
00:00:08.261 ->  Battery :0.79 V
00:00:08.309 ->  Speed:0.00 km/hr 
00:00:08.412 ->  Battery :0.79 V
00:00:08.460 ->  Speed:0.00 km/hr 
00:00:08.563 ->  Battery :0.79 V
00:00:08.611 ->  Speed:0.00 km/hr 
00:00:08.714 ->  Battery :0.79 V
00:00:08.763 ->  Speed:0.00 km/hr 
00:00:08.865 ->  Battery :0.79 V
00:00:08.916 ->  Speed:0.00 km/hr 
00:00:09.016 ->  Battery :0.79 V
00:00:09.065 ->  Speed:0.00 km/hr 
00:00:09.167 ->  Battery :0.79 V
00:00:09.217 ->  Speed:0.00 km/hr 
00:00:09.318 ->  Battery :0.79 V
00:00:09.367 ->  Speed:0.00 km/hr 
00:00:09.470 ->  Battery :0.77 V
00:00:09.519 ->  Speed:0.00 km/hr 
00:00:09.620 ->  Battery :0.79 V
00:00:09.669 ->  Speed:0.00 km/hr 
00:00:09.773 ->  Battery :0.79 V
00:00:09.821 ->  Speed:0.00 km/hr 
00:00:09.923 ->  Battery :0.77 V
00:00:09.971 ->  Speed:0.00 km/hr 
00:00:10.075 ->  Battery :0.79 V
00:00:10.123 ->  Speed:0.00 km/hr 
00:00:10.225 ->  Battery :0.79 V
00:00:10.273 ->  Speed:0.00 km/hr 
00:00:10.376 ->  Battery :0.79 V
00:00:10.424 ->  Speed:0.00 km/hr 
00:00:10.527 ->  Battery :0.79 V
00:00:10.575 ->  Speed:0.00 km/hr 
00:00:10.678 ->  Battery :0.79 V
00:00:10.726 ->  Speed:0.00 km/hr 
00:00:10.829 ->  Battery :0.80 V
00:00:10.877 ->  Speed:0.00 km/hr 
00:00:10.980 ->  Battery :0.79 V
00:00:11.028 ->  Speed:0.00 km/hr 
00:00:11.131 ->  Battery :0.79 V
00:00:11.180 ->  Speed:0.00 km/hr 
00:00:11.282 ->  Battery :0.79 V
00:00:11.330 ->  Speed:0.00 km/hr 
00:00:11.433 ->  Battery :0.79 V
00:00:11.482 ->  Speed:0.00 km/hr 
00:00:11.584 ->  Battery :0.79 V
00:00:11.632 ->  Speed:0.00 km/hr 
00:00:11.736 ->  Battery :0.79 V
00:00:11.784 ->  Speed:0.00 km/hr 
00:00:11.886 ->  Battery :0.79 V
00:00:11.934 ->  Speed:0.00 km/hr 
00:00:12.038 ->  Battery :0.79 V
00:00:12.086 ->  Speed:0.00 km/hr 
00:00:12.189 ->  Battery :0.79 V
00:00:12.240 ->  Speed:0.00 km/hr 
00:00:12.340 ->  Battery :0.79 V
00:00:12.388 ->  Speed:0.00 km/hr 
00:00:12.491 ->  Battery :0.79 V
00:00:12.539 ->  Speed:0.00 km/hr 
00:00:12.642 ->  Battery :0.79 V
00:00:12.690 ->  Speed:0.00 km/hr 
00:00:12.793 ->  Battery :0.79 V
00:00:12.841 ->  Speed:0.00 km/hr 
00:00:12.944 ->  Battery :0.79 V
00:00:12.992 ->  Speed:0.00 km/hr 
00:00:13.095 ->  Battery :0.79 V
00:00:13.144 ->  Speed:0.00 km/hr 
00:00:13.246 ->  Battery :0.79 V
00:00:13.297 ->  Speed:0.00 km/hr 
00:00:13.398 ->  Battery :0.79 V
00:00:13.447 ->  Speed:0.00 km/hr 
00:00:13.548 ->  Battery :0.79 V
00:00:13.597 ->  Speed:0.00 km/hr 
00:00:13.700 ->  Battery :0.79 V
00:00:13.749 ->  Speed:0.00 km/hr 
00:00:13.850 ->  Battery :0.79 V
00:00:13.899 ->  Speed:0.00 km/hr 
00:00:14.001 ->  Battery :0.79 V
00:00:14.050 ->  Speed:0.00 km/hr 
00:00:14.153 ->  Battery :0.79 V
00:00:14.201 ->  Speed:0.00 km/hr 
00:00:14.304 ->  Battery :0.79 V
00:00:14.352 ->  Speed:0.00 km/hr 
00:00:14.455 ->  Battery :0.79 V
00:00:14.503 ->  Speed:0.00 km/hr 
00:00:14.606 ->  Battery :0.80 V
00:00:14.654 ->  Speed:0.00 km/hr 
00:00:14.757 ->  Battery :0.79 V
00:00:14.806 ->  Speed:0.00 km/hr 
00:00:14.908 ->  Battery :0.79 V
00:00:14.956 ->  Speed:0.00 km/hr 
00:00:15.059 ->  Battery :0.79 V
00:00:15.108 ->  Speed:0.00 km/hr 
00:00:15.210 ->  Battery :0.80 V
00:00:15.258 ->  Speed:0.00 km/hr 
00:00:15.362 ->  Battery :0.79 V
00:00:15.410 ->  Speed:0.00 km/hr 
00:00:15.512 ->  Battery :0.79 V
00:00:15.563 ->  Speed:0.00 km/hr 
00:00:15.664 ->  Battery :0.79 V
00:00:15.712 ->  Speed:0.00 km/hr 
00:00:15.814 ->  Battery :0.79 V
00:00:15.862 ->  Speed:0.00 km/hr 
00:00:15.965 ->  Battery :0.79 V
00:00:16.013 ->  Speed:0.00 km/hr 
00:00:16.116 ->  Battery :0.79 V
00:00:16.164 ->  Speed:0.00 km/hr 
00:00:16.267 ->  Battery :0.79 V
00:00:16.315 ->  Speed:0.00 km/hr 
00:00:16.418 ->  Battery :0.79 V
00:00:16.466 ->  Speed:0.00 km/hr 
00:00:16.569 ->  Battery :0.79 V
00:00:16.620 ->  Speed:0.00 km/hr 
00:00:16.720 ->  Battery :0.79 V
00:00:16.769 ->  Speed:0.00 km/hr 
00:00:16.871 ->  Battery :0.79 V
00:00:16.919 ->  Speed:0.00 km/hr 
00:00:17.022 ->  Battery :0.79 V
00:00:17.071 ->  Speed:0.00 km/hr 
00:00:17.173 ->  Battery :0.79 V
00:00:17.221 ->  Speed:0.00 km/hr 
00:00:17.325 ->  Battery :0.80 V
00:00:17.373 ->  Speed:0.00 km/hr 
00:00:17.475 ->  Battery :0.79 V
00:00:17.523 ->  Speed:0.00 km/hr 
00:00:17.627 ->  Battery :0.79 V
00:00:17.675 ->  Speed:0.00 km/hr 
00:00:17.777 ->  Battery :0.79 V
00:00:17.826 ->  Speed:0.00 km/hr 
00:00:17.928 ->  Battery :0.79 V
00:00:17.977 ->  Speed:0.00 km/hr 
00:00:18.079 ->  Battery :0.79 V
00:00:18.128 ->  Speed:0.00 km/hr 
00:00:18.230 ->  Battery :0.79 V
00:00:18.279 ->  Speed:0.00 km/hr 
00:00:18.381 ->  Battery :0.77 V
00:00:18.430 ->  Speed:0.00 km/hr 
00:00:18.533 ->  Battery :0.79 V
00:00:18.581 ->  Speed:0.00 km/hr 
00:00:18.683 ->  Battery :0.79 V
00:00:18.733 ->  Speed:0.00 km/hr 
00:00:18.835 ->  Battery :0.79 V
00:00:18.881 ->  Speed:0.00 km/hr 
00:00:18.987 ->  Battery :0.79 V
00:00:19.035 ->  Speed:0.00 km/hr 
00:00:19.137 ->  Battery :0.80 V
00:00:19.185 ->  Speed:0.00 km/hr 
00:00:19.289 ->  Battery :0.80 V
00:00:19.337 ->  Speed:0.00 km/hr 
00:00:19.439 ->  Battery :0.80 V
00:00:19.487 ->  Speed:0.00 km/hr 
00:00:19.591 ->  Battery :0.79 V
00:00:19.639 ->  Speed:0.00 km/hr 
00:00:19.741 ->  Battery :0.79 V
00:00:19.789 ->  Speed:0.00 km/hr 
00:00:19.892 ->  Battery :0.79 V
00:00:19.942 ->  Speed:0.00 km/hr 
00:00:20.043 ->  Battery :0.79 V
00:00:20.091 ->  Speed:0.00 km/hr 
00:00:20.194 ->  Battery :0.79 V
00:00:20.242 ->  Speed:0.00 km/hr 
00:00:20.345 ->  Battery :0.79 V
00:00:20.393 ->  Speed:0.00 km/hr 
00:00:20.496 ->  Battery :0.79 V
00:00:20.544 ->  Speed:0.00 km/hr 
00:00:20.647 ->  Battery :0.79 V
00:00:20.696 ->  Speed:0.00 km/hr 
00:00:20.798 ->  Battery :0.79 V
00:00:20.846 ->  Speed:0.00 km/hr 
00:00:20.950 ->  Battery :0.79 V
00:00:20.998 ->  Speed:0.00 km/hr 
00:00:21.100 ->  Battery :0.79 V
00:00:21.148 ->  Speed:0.00 km/hr 
00:00:21.252 ->  Battery :0.79 V
00:00:21.300 ->  Speed:0.00 km/hr 
00:00:21.402 ->  Battery :0.79 V
00:00:21.450 ->  Speed:0.00 km/hr 
00:00:21.554 ->  Battery :0.80 V
00:00:21.602 ->  Speed:0.00 km/hr 
00:00:21.704 ->  Battery :0.80 V
00:00:21.752 ->  Speed:0.00 km/hr 
00:00:21.855 ->  Battery :0.80 V
00:00:21.903 ->  Speed:0.00 km/hr 
00:00:22.006 ->  Battery :0.80 V
00:00:22.054 ->  Speed:0.00 km/hr 
00:00:22.157 ->  Battery :0.79 V
00:00:22.206 ->  Speed:0.00 km/hr 
00:00:22.308 ->  Battery :0.79 V
00:00:22.358 ->  Speed:0.00 km/hr 
00:00:22.459 ->  Battery :0.79 V
00:00:22.508 ->  Speed:0.00 km/hr 
00:00:22.610 ->  Battery :0.79 V
00:00:22.660 ->  Speed:0.00 km/hr 
00:00:22.761 ->  Battery :0.79 V
00:00:22.810 ->  Speed:0.00 km/hr 
00:00:22.913 ->  Battery :0.79 V
00:00:22.962 ->  Speed:0.00 km/hr 
00:00:23.063 ->  Battery :0.79 V
00:00:23.112 ->  Speed:0.00 km/hr 
00:00:23.215 ->  Battery :0.79 V
00:00:23.266 ->  Speed:0.00 km/hr 
00:00:23.365 ->  Battery :0.79 V
00:00:23.414 ->  Speed:0.00 km/hr 
00:00:23.518 ->  Battery :0.79 V
00:00:23.566 ->  Speed:0.00 km/hr 
00:00:23.668 ->  Battery :0.79 V
00:00:23.716 ->  Speed:0.00 km/hr 
00:00:23.819 ->  Battery :0.79 V
00:00:23.867 ->  Speed:0.00 km/hr 
00:00:23.970 ->  Battery :0.79 V
00:00:24.018 ->  Speed:0.00 km/hr 
00:00:24.121 ->  Battery :0.80 V
00:00:24.169 ->  Speed:0.00 km/hr 
00:00:24.272 ->  Battery :0.79 V
00:00:24.321 ->  Speed:0.00 km/hr 
00:00:24.423 ->  Battery :0.79 V
00:00:24.471 ->  Speed:0.00 km/hr 
00:00:24.574 ->  Battery :0.79 V
00:00:24.623 ->  Speed:0.00 km/hr 
00:00:24.725 ->  Battery :0.79 V
00:00:24.773 ->  Speed:0.00 km/hr 
00:00:24.877 ->  Battery :0.79 V
00:00:24.925 ->  Speed:0.00 km/hr 
00:00:25.027 ->  Battery :0.79 V
00:00:25.075 ->  Speed:0.00 km/hr 
00:00:25.179 ->  Battery :0.79 V
00:00:25.227 ->  Speed:0.00 km/hr 
00:00:25.329 ->  Battery :0.79 V
00:00:25.377 ->  Speed:0.00 km/hr 
00:00:25.481 ->  Battery :0.77 V
00:00:25.529 ->  Speed:0.00 km/hr 
00:00:25.632 ->  Battery :0.79 V
00:00:25.680 ->  Speed:0.00 km/hr 
00:00:25.783 ->  Battery :0.79 V
00:00:25.831 ->  Speed:0.00 km/hr 
00:00:25.934 ->  Battery :0.79 V
00:00:25.982 ->  Speed:0.00 km/hr 
00:00:26.085 ->  Battery :0.80 V
00:00:26.133 ->  Speed:0.00 km/hr 
00:00:26.236 ->  Battery :0.80 V
00:00:26.285 ->  Speed:0.00 km/hr 
00:00:26.387 ->  Battery :0.79 V
00:00:26.435 ->  Speed:0.00 km/hr 
00:00:26.539 ->  Battery :0.79 V
00:00:26.590 ->  Speed:0.00 km/hr 
00:00:26.689 ->  Battery :0.79 V
00:00:26.737 ->  Speed:0.00 km/hr 
00:00:26.841 ->  Battery :0.79 V
00:00:26.889 ->  Speed:0.00 km/hr 
00:00:26.991 ->  Battery :0.79 V
00:00:27.039 ->  Speed:0.00 km/hr 
00:00:27.143 ->  Battery :0.79 V
00:00:27.192 ->  Speed:0.00 km/hr 
00:00:27.293 ->  Battery :0.79 V
00:00:27.342 ->  Speed:0.00 km/hr 
00:00:27.444 ->  Battery :0.79 V
00:00:27.493 ->  Speed:0.00 km/hr 
00:00:27.596 ->  Battery :0.79 V
00:00:27.644 ->  Speed:0.00 km/hr 
00:00:27.746 ->  Battery :0.79 V
00:00:27.795 ->  Speed:0.00 km/hr 
00:00:27.898 ->  Battery :0.79 V
00:00:27.947 ->  Speed:0.00 km/hr 
00:00:28.049 ->  Battery :0.79 V
00:00:28.097 ->  Speed:0.00 km/hr 
00:00:28.200 ->  Battery :0.79 V
00:00:28.249 ->  Speed:0.00 km/hr 
00:00:28.351 ->  Battery :0.79 V
00:00:28.399 ->  Speed:0.00 km/hr 
00:00:28.503 ->  Battery :0.79 V
00:00:28.551 ->  Speed:0.00 km/hr 
00:00:28.653 ->  Battery :0.79 V
00:00:28.701 ->  Speed:0.00 km/hr 
00:00:28.805 ->  Battery :0.80 V
00:00:28.853 ->  Speed:0.00 km/hr 
00:00:28.955 ->  Battery :0.80 V
00:00:29.016 ->  Speed:0.00 km/hr 
00:00:29.107 ->  Battery :0.80 V
00:00:29.155 ->  Speed:0.00 km/hr 
00:00:29.257 ->  Battery :0.79 V
00:00:29.305 ->  Speed:0.00 km/hr 
00:00:29.408 ->  Battery :0.79 V
00:00:29.456 ->  Speed:0.00 km/hr 
00:00:29.559 ->  Battery :0.79 V
00:00:29.607 ->  Speed:0.00 km/hr 
00:00:29.710 ->  Battery :0.79 V
00:00:29.758 ->  Speed:0.00 km/hr 
00:00:29.861 ->  Battery :0.79 V
00:00:29.913 ->  Speed:0.00 km/hr 
00:00:30.012 ->  Battery :0.79 V
00:00:30.060 ->  Speed:0.00 km/hr 
00:00:30.163 ->  Battery :0.79 V
00:00:30.212 ->  Speed:0.00 km/hr 
00:00:30.314 ->  Battery :0.79 V
00:00:30.362 ->  Speed:0.00 km/hr 
00:00:30.466 ->  Battery :0.79 V
00:00:30.514 ->  Speed:0.00 km/hr 
00:00:30.616 ->  Battery :0.80 V
00:00:30.664 ->  Speed:0.00 km/hr 
00:00:30.768 ->  Battery :0.80 V
00:00:30.816 ->  Speed:0.00 km/hr 
00:00:30.918 ->  Battery :0.79 V
00:00:30.969 ->  Speed:0.00 km/hr 
00:00:31.070 ->  Battery :0.79 V
00:00:31.118 ->  Speed:0.00 km/hr 
00:00:31.220 ->  Battery :0.80 V
00:00:31.268 ->  Speed:0.00 km/hr 
00:00:31.371 ->  Battery :0.80 V
00:00:31.419 ->  Speed:0.00 km/hr 
00:00:31.522 ->  Battery :0.80 V
00:00:31.571 ->  Speed:0.00 km/hr 
00:00:31.673 ->  Battery :0.79 V
00:00:31.722 ->  Speed:0.00 km/hr 
00:00:31.824 ->  Battery :0.79 V
00:00:31.874 ->  Speed:0.00 km/hr 
00:00:31.975 ->  Battery :0.79 V
00:00:32.024 ->  Speed:0.00 km/hr 
00:00:32.126 ->  Battery :0.79 V
00:00:32.176 ->  Speed:0.00 km/hr 
00:00:32.277 ->  Battery :0.79 V
00:00:32.326 ->  Speed:0.00 km/hr 
00:00:32.430 ->  Battery :0.79 V
00:00:32.478 ->  Speed:0.00 km/hr 
00:00:32.580 ->  Battery :0.79 V
00:00:32.628 ->  Speed:0.00 km/hr 
00:00:32.732 ->  Battery :0.79 V
00:00:32.780 ->  Speed:0.00 km/hr 
00:00:32.882 ->  Battery :0.79 V
00:00:32.930 ->  Speed:0.00 km/hr 
00:00:33.034 ->  Battery :0.79 V
00:00:33.082 ->  Speed:0.00 km/hr 
00:00:33.184 ->  Battery :0.79 V
00:00:33.235 ->  Speed:0.00 km/hr 
00:00:33.335 ->  Battery :0.80 V
00:00:33.383 ->  Speed:0.00 km/hr 
00:00:33.486 ->  Battery :0.79 V
00:00:33.534 ->  Speed:0.00 km/hr 
00:00:33.637 ->  Battery :0.79 V
00:00:33.685 ->  Speed:0.00 km/hr 
00:00:33.788 ->  Battery :0.79 V
00:00:33.837 ->  Speed:0.00 km/hr 
00:00:33.939 ->  Battery :0.80 V
00:00:33.987 ->  Speed:0.00 km/hr 
00:00:34.091 ->  Battery :0.79 V
00:00:34.139 ->  Speed:0.00 km/hr 
00:00:34.241 ->  Battery :0.79 V
00:00:34.292 ->  Speed:0.00 km/hr 
00:00:34.393 ->  Battery :0.80 V
00:00:34.441 ->  Speed:0.00 km/hr 
00:00:34.543 ->  Battery :0.80 V
00:00:34.591 ->  Speed:0.00 km/hr 
00:00:34.695 ->  Battery :0.79 V
00:00:34.743 ->  Speed:0.00 km/hr 
00:00:34.845 ->  Battery :0.79 V
00:00:34.893 ->  Speed:0.00 km/hr 
00:00:34.997 ->  Battery :0.79 V
00:00:35.045 ->  Speed:0.00 km/hr 
00:00:35.147 ->  Battery :0.79 V
00:00:35.195 ->  Speed:0.00 km/hr 
00:00:35.298 ->  Battery :0.79 V
00:00:35.346 ->  Speed:0.00 km/hr 
00:00:35.449 ->  Battery :0.79 V
00:00:35.497 ->  Speed:0.00 km/hr 
00:00:35.600 ->  Battery :0.79 V
00:00:35.648 ->  Speed:0.00 km/hr 
00:00:35.751 ->  Battery :0.79 V
00:00:35.800 ->  Speed:0.00 km/hr 
00:00:35.902 ->  Battery :0.79 V
00:00:35.951 ->  Speed:0.00 km/hr 
00:00:36.054 ->  Battery :0.79 V
00:00:36.103 ->  Speed:0.00 km/hr 
00:00:36.204 ->  Battery :0.79 V
00:00:36.253 ->  Speed:0.00 km/hr 
00:00:36.356 ->  Battery :0.80 V
00:00:36.405 ->  Speed:0.00 km/hr 
00:00:36.506 ->  Battery :0.79 V
00:00:36.557 ->  Speed:0.00 km/hr 
00:00:36.658 ->  Battery :0.79 V
00:00:36.707 ->  Speed:0.00 km/hr 
00:00:36.808 ->  Battery :0.79 V
00:00:36.857 ->  Speed:0.00 km/hr 
00:00:36.960 ->  Battery :0.80 V
00:00:37.009 ->  Speed:0.00 km/hr 
00:00:37.110 ->  Battery :0.80 V
00:00:37.159 ->  Speed:0.00 km/hr 
00:00:37.262 ->  Battery :0.79 V
00:00:37.310 ->  Speed:0.00 km/hr 
00:00:37.413 ->  Battery :0.79 V
00:00:37.462 ->  Speed:0.00 km/hr 
00:00:37.564 ->  Battery :0.79 V
00:00:37.614 ->  Speed:0.00 km/hr 
00:00:37.715 ->  Battery :0.79 V
00:00:37.764 ->  Speed:0.00 km/hr 
00:00:37.866 ->  Battery :0.80 V
00:00:37.914 ->  Speed:0.00 km/hr 
00:00:38.018 ->  Battery :0.79 V
00:00:38.066 ->  Speed:0.00 km/hr 
00:00:38.168 ->  Battery :0.79 V
00:00:38.216 ->  Speed:0.00 km/hr 
00:00:38.320 ->  Battery :0.79 V
00:00:38.368 ->  Speed:0.00 km/hr 
00:00:38.470 ->  Battery :0.79 V
00:00:38.518 ->  Speed:0.00 km/hr 
00:00:38.622 ->  Battery :0.79 V
00:00:38.670 ->  Speed:0.00 km/hr 
00:00:38.772 ->  Battery :0.79 V
00:00:38.820 ->  Speed:0.00 km/hr 
00:00:38.924 ->  Battery :0.79 V
00:00:38.972 ->  Speed:0.00 km/hr 
00:00:39.075 ->  Battery :0.79 V
00:00:39.123 ->  Speed:0.00 km/hr 
00:00:39.226 ->  Battery :0.79 V
00:00:39.274 ->  Speed:0.00 km/hr 
00:00:39.377 ->  Battery :0.79 V
00:00:39.426 ->  Speed:0.00 km/hr 
00:00:39.528 ->  Battery :0.80 V
00:00:39.576 ->  Speed:0.00 km/hr 
00:00:39.680 ->  Battery :0.80 V
00:00:39.728 ->  Speed:0.00 km/hr 
00:00:39.830 ->  Battery :0.79 V
00:00:39.878 ->  Speed:0.00 km/hr 
00:00:39.982 ->  Battery :0.79 V
00:00:40.030 ->  Speed:0.00 km/hr 
00:00:40.132 ->  Battery :0.80 V
00:00:40.180 ->  Speed:0.00 km/hr 
00:00:40.284 ->  Battery :0.79 V
00:00:40.333 ->  Speed:0.00 km/hr 
00:00:40.434 ->  Battery :0.80 V
00:00:40.482 ->  Speed:0.00 km/hr 
00:00:40.586 ->  Battery :0.79 V
00:00:40.634 ->  Speed:0.00 km/hr 
00:00:40.736 ->  Battery :0.79 V
00:00:40.784 ->  Speed:0.00 km/hr 
00:00:40.887 ->  Battery :0.79 V
00:00:40.938 ->  Speed:0.00 km/hr 
00:00:41.038 ->  Battery :0.79 V
00:00:41.086 ->  Speed:0.00 km/hr 
00:00:41.189 ->  Battery :0.77 V
00:00:41.238 ->  Speed:0.00 km/hr 
00:00:41.340 ->  Battery :0.79 V
00:00:41.390 ->  Speed:0.00 km/hr 
00:00:41.491 ->  Battery :0.80 V
00:00:41.540 ->  Speed:0.00 km/hr 
00:00:41.643 ->  Battery :0.79 V
00:00:41.692 ->  Speed:0.00 km/hr 
00:00:41.794 ->  Battery :0.79 V
00:00:41.842 ->  Speed:0.00 km/hr 
00:00:41.946 ->  Battery :0.79 V
00:00:41.994 ->  Speed:0.00 km/hr 
00:00:42.096 ->  Battery :0.80 V
00:00:42.144 ->  Speed:0.00 km/hr 
00:00:42.248 ->  Battery :0.79 V
00:00:42.296 ->  Speed:0.00 km/hr 
00:00:42.398 ->  Battery :0.80 V
00:00:42.446 ->  Speed:0.00 km/hr 
00:00:42.550 ->  Battery :0.80 V
00:00:42.598 ->  Speed:0.00 km/hr 
00:00:42.700 ->  Battery :0.79 V
00:00:42.748 ->  Speed:0.00 km/hr 
00:00:42.851 ->  Battery :0.80 V
00:00:42.899 ->  Speed:0.00 km/hr 
00:00:43.002 ->  Battery :0.79 V
00:00:43.051 ->  Speed:0.00 km/hr 
00:00:43.153 ->  Battery :0.79 V
00:00:43.201 ->  Speed:0.00 km/hr 
00:00:43.304 ->  Battery :0.79 V
00:00:43.353 ->  Speed:0.00 km/hr 
00:00:43.455 ->  Battery :0.80 V
00:00:43.503 ->  Speed:0.00 km/hr 
00:00:43.607 ->  Battery :0.79 V
00:00:43.655 ->  Speed:0.00 km/hr 
00:00:43.757 ->  Battery :0.79 V
00:00:43.805 ->  Speed:0.00 km/hr 
00:00:43.909 ->  Battery :0.79 V
00:00:43.957 ->  Speed:0.00 km/hr 
00:00:44.059 ->  Battery :0.79 V
00:00:44.107 ->  Speed:0.00 km/hr 
00:00:44.211 ->  Battery :0.79 V
00:00:44.262 ->  Speed:0.00 km/hr 
00:00:44.361 ->  Battery :0.79 V
00:00:44.409 ->  Speed:0.00 km/hr 
00:00:44.513 ->  Battery :0.79 V
00:00:44.561 ->  Speed:0.00 km/hr 
00:00:44.663 ->  Battery :0.79 V
00:00:44.711 ->  Speed:0.00 km/hr 
00:00:44.814 ->  Battery :0.79 V
00:00:44.862 ->  Speed:0.00 km/hr 
00:00:44.965 ->  Battery :0.79 V
00:00:45.014 ->  Speed:0.00 km/hr 
00:00:45.116 ->  Battery :0.79 V
00:00:45.164 ->  Speed:0.00 km/hr 
00:00:45.267 ->  Battery :0.80 V
00:00:45.316 ->  Speed:0.00 km/hr 
00:00:45.418 ->  Battery :0.80 V
00:00:45.467 ->  Speed:0.00 km/hr 
00:00:45.570 ->  Battery :0.79 V
00:00:45.619 ->  Speed:0.00 km/hr 
00:00:45.720 ->  Battery :0.79 V
00:00:45.769 ->  Speed:0.00 km/hr 
00:00:45.872 ->  Battery :0.79 V
00:00:45.921 ->  Speed:0.00 km/hr 
00:00:46.022 ->  Battery :0.79 V
00:00:46.071 ->  Speed:0.00 km/hr 
00:00:46.174 ->  Battery :0.79 V
00:00:46.223 ->  Speed:0.00 km/hr 
00:00:46.324 ->  Battery :0.79 V
00:00:46.373 ->  Speed:0.00 km/hr 
00:00:46.477 ->  Battery :0.79 V
00:00:46.525 ->  Speed:0.00 km/hr 
00:00:46.627 ->  Battery :0.79 V
00:00:46.675 ->  Speed:0.00 km/hr 
00:00:46.778 ->  Battery :0.79 V
00:00:46.826 ->  Speed:0.00 km/hr 
00:00:46.929 ->  Battery :0.77 V
00:00:46.978 ->  Speed:0.00 km/hr 
00:00:47.080 ->  Battery :0.79 V
00:00:47.128 ->  Speed:0.00 km/hr 
00:00:47.232 ->  Battery :0.80 V
00:00:47.280 ->  Speed:0.00 km/hr 
00:00:47.382 ->  Battery :0.80 V
00:00:47.430 ->  Speed:0.00 km/hr 
00:00:47.534 ->  Battery :0.79 V
00:00:47.584 ->  Speed:0.00 km/hr 
00:00:47.684 ->  Battery :0.79 V
00:00:47.732 ->  Speed:0.00 km/hr 
00:00:47.836 ->  Battery :0.80 V
00:00:47.884 ->  Speed:0.00 km/hr 
00:00:47.986 ->  Battery :0.80 V
00:00:48.034 ->  Speed:0.00 km/hr 
00:00:48.138 ->  Battery :0.80 V
00:00:48.186 ->  Speed:0.00 km/hr 
00:00:48.288 ->  Battery :0.80 V
00:00:48.336 ->  Speed:0.00 km/hr 
00:00:48.440 ->  Battery :0.80 V
00:00:48.488 ->  Speed:0.00 km/hr 
00:00:48.590 ->  Battery :0.80 V
00:00:48.638 ->  Speed:0.00 km/hr 
00:00:48.741 ->  Battery :0.79 V
00:00:48.789 ->  Speed:0.00 km/hr 
00:00:48.892 ->  Battery :0.79 V
00:00:48.941 ->  Speed:0.00 km/hr 
00:00:49.043 ->  Battery :0.79 V
00:00:49.091 ->  Speed:0.00 km/hr 
00:00:49.195 ->  Battery :0.79 V
