00:00:03.288 ->  SD OK~
00:00:03.373 ->  BREAK STOP~
00:00:03.635 ->  Controller Err~
00:00:04.898 ->  START~
00:00:08.816 ->  BREAK STOP  ~
00:00:08.879 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:08.939 ->  ERROR OCCUR  ~
00:00:08.999 ->  BREAK STOP  ~
00:00:09.060 ->  ERROR OCCUR  ~
00:00:09.120 ->  BREAK STOP  ~
00:00:09.181 ->  ERROR OCCUR  ~
00:00:09.241 ->  BREAK STOP  ~
00:00:09.304 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.365 ->  ERROR OCCUR  ~
00:00:09.425 ->  BREAK STOP  ~
00:00:09.488 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.551 ->  ERROR OCCUR  ~
00:00:09.611 ->  BREAK STOP  ~
00:00:09.673 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.735 ->  ERROR OCCUR  ~
00:00:09.795 ->  BREAK STOP  ~
00:00:09.858 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.918 ->  ERROR OCCUR  ~
00:00:09.978 ->  BREAK STOP  ~
00:00:10.040 ->  ERROR OCCUR  ~
00:00:10.100 ->  BREAK STOP  ~
00:00:10.161 ->  ERROR OCCUR  ~
00:00:10.221 ->  BREAK STOP  ~
00:00:10.284 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.347 ->  ERROR OCCUR  ~
00:00:10.406 ->  BREAK STOP  ~
00:00:10.469 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.530 ->  ERROR OCCUR  ~
00:00:10.590 ->  BREAK STOP  ~
00:00:10.652 ->  (108,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:10.714 ->  ERROR OCCUR  ~
00:00:10.773 ->  BREAK STOP  ~
00:00:10.835 ->  (110,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.896 ->  ERROR OCCUR  ~
00:00:10.956 ->  BREAK STOP  ~
00:00:11.019 ->  (108,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.082 ->  ERROR OCCUR  ~
00:00:11.143 ->  BREAK STOP  ~
00:00:11.203 ->  ERROR OCCUR  ~
00:00:11.262 ->  BREAK STOP  ~
00:00:11.325 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.386 ->  ERROR OCCUR  ~
00:00:11.446 ->  BREAK STOP  ~
00:00:11.507 ->  ERROR OCCUR  ~
00:00:11.567 ->  BREAK STOP  ~
00:00:11.628 ->  ERROR OCCUR  ~
00:00:11.687 ->  BREAK STOP  ~
00:00:11.750 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.810 ->  ERROR OCCUR  ~
00:00:11.874 ->  BREAK STOP  ~
00:00:11.936 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:11.997 ->  ERROR OCCUR  ~
00:00:12.057 ->  BREAK STOP  ~
00:00:12.120 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.180 ->  ERROR OCCUR  ~
00:00:12.240 ->  BREAK STOP  ~
00:00:12.303 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.364 ->  ERROR OCCUR  ~
00:00:12.425 ->  BREAK STOP  ~
00:00:12.485 ->  ERROR OCCUR  ~
00:00:12.546 ->  BREAK STOP  ~
00:00:12.608 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.672 ->  ERROR OCCUR  ~
00:00:12.732 ->  BREAK STOP  ~
00:00:12.794 ->  (109,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:12.855 ->  ERROR OCCUR  ~
00:00:12.915 ->  BREAK STOP  ~
00:00:12.978 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.039 ->  ERROR OCCUR  ~
00:00:13.099 ->  BREAK STOP  ~
00:00:13.161 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.222 ->  ERROR OCCUR  ~
00:00:13.283 ->  BREAK STOP  ~
00:00:13.345 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.409 ->  ERROR OCCUR  ~
00:00:13.469 ->  BREAK STOP  ~
00:00:13.530 ->  ERROR OCCUR  ~
00:00:13.590 ->  BREAK STOP  ~
00:00:13.652 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.713 ->  ERROR OCCUR  ~
00:00:13.773 ->  BREAK STOP  ~
00:00:13.834 ->  ERROR OCCUR  ~
00:00:13.894 ->  BREAK STOP  ~
