00:00:07.936 ->  SD OK
00:00:27.865 ->  Battery :12.06 V
00:00:27.909 ->  Speed:0.68 km/hr 
00:00:28.023 ->  Battery :12.03 V
00:00:28.169 ->  Battery :12.05 V
00:00:28.213 ->  Speed:0.61 km/hr 
00:00:28.325 ->  Battery :12.08 V
00:00:28.491 ->  Speed:0.52 km/hr 
00:00:28.614 ->  Battery :12.03 V
00:00:28.759 ->  Battery :12.02 V
00:00:28.903 ->  Battery :12.12 V
00:00:28.947 ->  Speed:0.46 km/hr 
00:00:29.069 ->  Battery :12.09 V
00:00:29.214 ->  Battery :12.06 V
00:00:29.362 ->  Battery :12.09 V
00:00:29.506 ->  Battery :12.05 V
00:00:29.550 ->  Speed:0.37 km/hr 
00:00:29.672 ->  Battery :12.11 V
00:00:29.817 ->  Battery :12.05 V
00:00:29.962 ->  Battery :12.11 V
00:00:30.107 ->  Battery :12.06 V
00:00:30.252 ->  Battery :12.08 V
00:00:30.296 ->  Speed:0.25 km/hr 
00:00:30.418 ->  Battery :11.93 V
00:00:30.562 ->  Battery :12.14 V
00:00:30.706 ->  Battery :12.11 V
00:00:30.853 ->  Battery :11.99 V
00:00:31.003 ->  Battery :12.11 V
00:00:31.155 ->  Battery :12.00 V
00:00:31.305 ->  Battery :12.03 V
00:00:31.349 ->  Speed:0.00 km/hr 
00:00:31.472 ->  Battery :12.09 V
00:00:31.617 ->  Battery :12.11 V
00:00:31.760 ->  Battery :12.03 V
00:00:31.909 ->  Battery :11.99 V
00:00:32.059 ->  Battery :12.00 V
00:00:32.361 ->  Battery :12.08 V
00:00:32.663 ->  Battery :12.05 V
00:00:32.816 ->  Battery :12.08 V
00:00:32.966 ->  Battery :11.99 V
00:00:33.117 ->  Battery :12.05 V
00:00:33.268 ->  Battery :11.97 V
00:00:33.419 ->  Battery :12.02 V
00:00:33.720 ->  Battery :12.03 V
00:00:33.872 ->  Battery :12.08 V
00:00:34.174 ->  Battery :12.03 V
00:00:34.324 ->  Battery :11.93 V
00:00:34.477 ->  Battery :12.00 V
00:00:34.626 ->  Battery :12.03 V
00:00:34.779 ->  Battery :12.05 V
00:00:34.929 ->  Battery :12.15 V
00:00:35.080 ->  Battery :11.99 V
00:00:35.231 ->  Battery :12.06 V
00:00:35.382 ->  Battery :12.02 V
00:00:35.836 ->  Battery :12.06 V
00:00:35.986 ->  Battery :12.11 V
00:00:36.139 ->  Battery :12.09 V
00:00:36.288 ->  Battery :11.97 V
00:00:36.441 ->  Battery :11.99 V
00:00:36.591 ->  Battery :12.06 V
00:00:36.743 ->  Battery :11.97 V
00:00:36.893 ->  Battery :12.11 V
00:00:37.044 ->  Battery :12.02 V
00:00:37.195 ->  Battery :11.95 V
00:00:37.345 ->  Battery :11.99 V
00:00:37.497 ->  Battery :12.02 V
00:00:37.647 ->  Battery :12.12 V
00:00:37.799 ->  Battery :12.00 V
00:00:37.949 ->  Battery :12.06 V
00:00:38.102 ->  Battery :11.97 V
00:00:38.251 ->  Battery :11.93 V
00:00:38.404 ->  Battery :12.03 V
00:00:38.554 ->  Battery :12.02 V
00:00:38.856 ->  Battery :12.06 V
00:00:39.007 ->  Battery :12.05 V
00:00:39.158 ->  Battery :12.06 V
00:00:39.308 ->  Battery :12.08 V
00:00:39.460 ->  Battery :11.99 V
00:00:39.610 ->  Battery :12.06 V
00:00:39.912 ->  Battery :12.00 V
00:00:40.065 ->  Battery :12.02 V
00:00:40.214 ->  Battery :12.05 V
00:00:40.367 ->  Battery :12.06 V
00:00:40.517 ->  Battery :12.14 V
00:00:40.669 ->  Battery :12.03 V
00:00:40.820 ->  Battery :12.09 V
00:00:40.970 ->  Battery :12.08 V
00:00:41.122 ->  Battery :12.06 V
00:00:41.272 ->  Battery :12.11 V
00:00:41.424 ->  Battery :12.09 V
00:00:41.574 ->  Battery :12.17 V
00:00:41.726 ->  Battery :12.05 V
00:00:41.876 ->  Battery :12.09 V
00:00:42.029 ->  Battery :12.08 V
00:00:42.178 ->  Battery :12.02 V
00:00:42.331 ->  Battery :12.11 V
00:00:42.633 ->  Battery :12.00 V
00:00:42.783 ->  Battery :12.05 V
00:00:42.934 ->  Battery :12.08 V
00:00:43.085 ->  Battery :12.06 V
00:00:43.235 ->  Battery :12.03 V
00:00:43.387 ->  Battery :12.05 V
00:00:43.537 ->  Battery :12.11 V
00:00:43.689 ->  Battery :12.06 V
00:00:43.839 ->  Battery :11.96 V
00:00:43.992 ->  Battery :12.12 V
00:00:44.141 ->  Battery :11.97 V
00:00:44.294 ->  Battery :11.99 V
00:00:44.444 ->  Battery :11.97 V
00:00:44.596 ->  Battery :12.08 V
00:00:44.747 ->  Battery :12.05 V
00:00:44.897 ->  Battery :11.97 V
00:00:45.049 ->  Battery :11.93 V
00:00:45.199 ->  Battery :12.08 V
00:00:45.351 ->  Battery :12.12 V
00:00:45.501 ->  Battery :12.05 V
00:00:45.654 ->  Battery :12.08 V
00:00:45.803 ->  Battery :12.02 V
00:00:45.957 ->  Battery :12.08 V
00:00:46.107 ->  Battery :12.03 V
00:00:46.259 ->  Battery :11.95 V
00:00:46.409 ->  Battery :12.02 V
00:00:46.560 ->  Battery :12.00 V
00:00:46.711 ->  Battery :12.11 V
00:00:46.861 ->  Battery :12.09 V
00:00:47.013 ->  Battery :11.96 V
00:00:47.163 ->  Battery :12.06 V
00:00:47.315 ->  Battery :12.08 V
00:00:47.618 ->  Battery :12.02 V
00:00:47.767 ->  Battery :12.17 V
00:00:47.920 ->  Battery :12.08 V
00:00:48.070 ->  Battery :12.11 V
00:00:48.222 ->  Battery :12.02 V
00:00:48.372 ->  Battery :12.03 V
00:00:48.523 ->  Battery :12.09 V
00:00:48.674 ->  Battery :12.12 V
00:00:48.824 ->  Battery :12.06 V
00:00:48.976 ->  Battery :11.99 V
00:00:49.126 ->  Battery :12.08 V
00:00:49.278 ->  Battery :12.15 V
00:00:49.428 ->  Battery :11.97 V
00:00:49.581 ->  Battery :12.03 V
00:00:49.730 ->  Battery :12.11 V
00:00:49.883 ->  Battery :12.06 V
00:00:50.033 ->  Battery :12.05 V
00:00:50.185 ->  Battery :11.95 V
00:00:50.335 ->  Battery :11.97 V
00:00:50.486 ->  Battery :12.14 V
00:00:50.637 ->  Battery :11.93 V
00:00:50.787 ->  Battery :12.09 V
00:00:50.940 ->  Battery :11.92 V
00:00:51.089 ->  Battery :12.06 V
00:00:51.241 ->  Battery :12.00 V
00:00:51.392 ->  Battery :11.93 V
00:00:51.545 ->  Battery :12.03 V
00:00:51.695 ->  Battery :12.15 V
00:00:51.847 ->  Battery :12.11 V
00:00:51.997 ->  Battery :12.12 V
00:00:52.149 ->  Battery :12.05 V
00:00:52.299 ->  Battery :12.03 V
00:00:52.449 ->  Battery :12.02 V
00:00:52.601 ->  Battery :11.95 V
00:00:52.751 ->  Battery :12.08 V
00:00:52.903 ->  Battery :12.15 V
00:00:53.206 ->  Battery :12.02 V
00:00:53.508 ->  Battery :12.05 V
00:00:53.658 ->  Battery :12.17 V
00:00:53.810 ->  Battery :12.15 V
00:00:53.960 ->  Battery :12.00 V
00:00:54.112 ->  Battery :12.15 V
00:00:54.262 ->  Battery :12.18 V
00:00:54.412 ->  Battery :12.14 V
00:00:54.564 ->  Battery :12.08 V
00:00:54.723 ->  @20/5/23 10:53:53.15 Bike UNLOCK
00:00:54.758 ->  Battery :12.02 V
00:00:54.903 ->  Battery :12.05 V
00:00:55.048 ->  Battery :12.09 V
00:00:55.191 ->  Battery :11.96 V
00:00:55.335 ->  Battery :12.03 V
00:00:55.479 ->  Battery :12.06 V
00:00:55.623 ->  Battery :12.05 V
00:00:55.773 ->  Battery :12.11 V
00:00:55.924 ->  Battery :12.05 V
00:00:56.075 ->  Battery :12.11 V
00:00:56.225 ->  Battery :12.05 V
00:00:56.376 ->  Battery :12.08 V
00:00:56.528 ->  Battery :12.03 V
00:00:56.678 ->  Battery :12.02 V
00:00:56.830 ->  Battery :12.03 V
00:00:56.980 ->  Battery :12.02 V
00:00:57.133 ->  Battery :12.06 V
00:00:57.282 ->  Battery :11.95 V
00:00:57.435 ->  Battery :12.08 V
00:00:57.585 ->  Battery :11.99 V
00:00:57.737 ->  Battery :12.05 V
00:00:58.038 ->  Battery :12.08 V
00:00:58.190 ->  Battery :12.03 V
00:00:58.340 ->  Battery :12.08 V
00:00:58.492 ->  Battery :12.06 V
