00:00:03.262 ->  SD OK~
00:00:03.341 ->  BREAK STOP~
00:00:03.598 ->  Controller Err~
00:00:04.856 ->  START~
00:00:07.374 ->  ERROR OCCUR  ~
00:00:07.429 ->  BREAK STOP  ~
00:00:07.485 ->  ERROR OCCUR  ~
00:00:07.539 ->  BREAK STOP  ~
00:00:07.595 ->  ERROR OCCUR  ~
00:00:07.653 ->  BREAK STOP  ~
00:00:07.708 ->  ERROR OCCUR  ~
00:00:07.762 ->  BREAK STOP  ~
00:00:07.819 ->  ERROR OCCUR  ~
00:00:07.873 ->  BREAK STOP  ~
00:00:07.930 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:07.986 ->  ERROR OCCUR  ~
00:00:08.041 ->  BREAK STOP  ~
00:00:08.098 ->  (109,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:08.154 ->  ERROR OCCUR  ~
00:00:08.209 ->  BREAK STOP  ~
00:00:08.266 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:08.322 ->  ERROR OCCUR  ~
00:00:08.379 ->  BREAK STOP  ~
00:00:08.434 ->  ERROR OCCUR  ~
00:00:08.489 ->  BREAK STOP  ~
00:00:08.547 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:08.602 ->  ERROR OCCUR  ~
00:00:08.657 ->  BREAK STOP  ~
00:00:08.713 ->  ERROR OCCUR  ~
00:00:08.768 ->  BREAK STOP  ~
00:00:08.825 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:08.881 ->  ERROR OCCUR  ~
00:00:08.936 ->  BREAK STOP  ~
00:00:08.993 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.049 ->  ERROR OCCUR  ~
00:00:09.106 ->  BREAK STOP  ~
00:00:09.161 ->  ERROR OCCUR  ~
00:00:09.217 ->  BREAK STOP  ~
00:00:09.274 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.329 ->  ERROR OCCUR  ~
00:00:09.384 ->  BREAK STOP  ~
00:00:09.442 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.497 ->  ERROR OCCUR  ~
00:00:09.552 ->  BREAK STOP  ~
00:00:09.608 ->  ERROR OCCUR  ~
00:00:09.663 ->  BREAK STOP  ~
00:00:09.720 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.776 ->  ERROR OCCUR  ~
00:00:09.833 ->  BREAK STOP  ~
00:00:09.888 ->  ERROR OCCUR  ~
00:00:09.944 ->  BREAK STOP  ~
00:00:09.999 ->  ERROR OCCUR  ~
00:00:10.053 ->  BREAK STOP  ~
00:00:10.110 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:10.166 ->  ERROR OCCUR  ~
00:00:10.221 ->  BREAK STOP  ~
00:00:10.278 ->  (109,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.334 ->  ERROR OCCUR  ~
00:00:10.388 ->  BREAK STOP  ~
00:00:10.445 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.501 ->  ERROR OCCUR  ~
00:00:10.558 ->  BREAK STOP  ~
00:00:10.613 ->  ERROR OCCUR  ~
00:00:10.669 ->  BREAK STOP  ~
00:00:10.726 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.781 ->  ERROR OCCUR  ~
00:00:10.835 ->  BREAK STOP  ~
00:00:10.892 ->  ERROR OCCUR  ~
00:00:10.946 ->  BREAK STOP  ~
00:00:11.003 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.059 ->  ERROR OCCUR  ~
00:00:11.114 ->  BREAK STOP  ~
00:00:11.170 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:11.227 ->  ERROR OCCUR  ~
00:00:11.284 ->  BREAK STOP  ~
00:00:11.341 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.397 ->  ERROR OCCUR  ~
00:00:11.451 ->  BREAK STOP  ~
00:00:11.508 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.565 ->  ERROR OCCUR  ~
00:00:11.619 ->  BREAK STOP  ~
00:00:11.674 ->  ERROR OCCUR  ~
00:00:11.729 ->  BREAK STOP  ~
00:00:11.787 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.843 ->  ERROR OCCUR  ~
00:00:11.897 ->  BREAK STOP  ~
00:00:11.953 ->  ERROR OCCUR  ~
00:00:12.010 ->  BREAK STOP  ~
00:00:12.067 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.124 ->  ERROR OCCUR  ~
00:00:12.179 ->  BREAK STOP  ~
00:00:12.236 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.292 ->  ERROR OCCUR  ~
00:00:12.347 ->  BREAK STOP  ~
00:00:12.402 ->  ERROR OCCUR  ~
00:00:12.457 ->  BREAK STOP  ~
00:00:12.515 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.570 ->  ERROR OCCUR  ~
00:00:12.624 ->  BREAK STOP  ~
00:00:12.682 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.740 ->  ERROR OCCUR  ~
00:00:12.795 ->  BREAK STOP  ~
00:00:12.851 ->  ERROR OCCUR  ~
00:00:12.906 ->  BREAK STOP  ~
00:00:12.963 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.019 ->  ERROR OCCUR  ~
00:00:13.074 ->  BREAK STOP  ~
00:00:13.131 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.187 ->  ERROR OCCUR  ~
00:00:13.242 ->  BREAK STOP  ~
00:00:13.297 ->  ERROR OCCUR  ~
00:00:13.352 ->  BREAK STOP  ~
00:00:13.412 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.467 ->  ERROR OCCUR  ~
00:00:13.522 ->  BREAK STOP  ~
00:00:13.578 ->  ERROR OCCUR  ~
00:00:13.633 ->  BREAK STOP  ~
00:00:13.688 ->  ERROR OCCUR  ~
00:00:13.744 ->  BREAK STOP  ~
00:00:13.799 ->  ERROR OCCUR  ~
00:00:13.854 ->  BREAK STOP  ~
00:00:13.910 ->  ERROR OCCUR  ~
00:00:13.964 ->  BREAK STOP  ~
00:00:14.021 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.077 ->  ERROR OCCUR  ~
00:00:14.132 ->  BREAK STOP  ~
00:00:14.192 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.247 ->  ERROR OCCUR  ~
00:00:14.303 ->  BREAK STOP  ~
00:00:14.358 ->  ERROR OCCUR  ~
00:00:14.413 ->  BREAK STOP  ~
00:00:14.469 ->  ERROR OCCUR  ~
00:00:14.524 ->  BREAK STOP  ~
00:00:14.580 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.637 ->  ERROR OCCUR  ~
00:00:14.692 ->  BREAK STOP  ~
00:00:14.748 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.804 ->  ERROR OCCUR  ~
00:00:14.859 ->  BREAK STOP  ~
00:00:14.918 ->  ERROR OCCUR  ~
00:00:14.972 ->  BREAK STOP  ~
00:00:15.028 ->  ERROR OCCUR  ~
00:00:15.083 ->  BREAK STOP  ~
00:00:15.140 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.196 ->  ERROR OCCUR  ~
00:00:15.251 ->  BREAK STOP  ~
00:00:15.308 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.364 ->  ERROR OCCUR  ~
00:00:15.419 ->  BREAK STOP  ~
00:00:15.474 ->  ERROR OCCUR  ~
00:00:15.529 ->  BREAK STOP  ~
00:00:15.585 ->  ERROR OCCUR  ~
00:00:15.639 ->  BREAK STOP  ~
00:00:15.699 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.755 ->  ERROR OCCUR  ~
00:00:15.810 ->  BREAK STOP  ~
00:00:15.867 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.923 ->  ERROR OCCUR  ~
00:00:15.977 ->  BREAK STOP  ~
00:00:16.032 ->  ERROR OCCUR  ~
00:00:16.088 ->  BREAK STOP  ~
00:00:16.143 ->  ERROR OCCUR  ~
00:00:16.198 ->  BREAK STOP  ~
00:00:16.253 ->  ERROR OCCUR  ~
00:00:16.308 ->  BREAK STOP  ~
00:00:16.365 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.422 ->  ERROR OCCUR  ~
00:00:16.478 ->  BREAK STOP  ~
00:00:16.535 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.590 ->  ERROR OCCUR  ~
00:00:16.646 ->  BREAK STOP  ~
00:00:16.701 ->  ERROR OCCUR  ~
00:00:16.755 ->  BREAK STOP  ~
00:00:16.813 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:16.868 ->  ERROR OCCUR  ~
00:00:16.923 ->  BREAK STOP  ~
00:00:16.979 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.036 ->  ERROR OCCUR  ~
00:00:17.090 ->  BREAK STOP  ~
00:00:17.155 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.211 ->  ERROR OCCUR  ~
00:00:17.266 ->  BREAK STOP  ~
00:00:17.321 ->  ERROR OCCUR  ~
00:00:17.377 ->  BREAK STOP  ~
00:00:17.434 ->  (108,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:17.490 ->  ERROR OCCUR  ~
00:00:17.546 ->  BREAK STOP  ~
00:00:17.603 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.659 ->  ERROR OCCUR  ~
00:00:17.726 ->  BREAK STOP  ~
00:00:17.783 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.842 ->  ERROR OCCUR  ~
00:00:17.897 ->  BREAK STOP  ~
00:00:17.954 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:18.011 ->  ERROR OCCUR  ~
00:00:18.065 ->  BREAK STOP  ~
00:00:18.123 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.179 ->  ERROR OCCUR  ~
00:00:18.234 ->  BREAK STOP  ~
00:00:18.291 ->  (108,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.348 ->  ERROR OCCUR  ~
00:00:18.403 ->  BREAK STOP  ~
00:00:18.458 ->  ERROR OCCUR  ~
00:00:18.513 ->  BREAK STOP  ~
00:00:18.574 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.629 ->  ERROR OCCUR  ~
00:00:18.684 ->  BREAK STOP  ~
00:00:18.741 ->  ERROR OCCUR  ~
00:00:18.796 ->  BREAK STOP  ~
00:00:18.851 ->  ERROR OCCUR  ~
00:00:18.907 ->  BREAK STOP  ~
00:00:18.964 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.020 ->  ERROR OCCUR  ~
00:00:19.076 ->  BREAK STOP  ~
00:00:19.133 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.189 ->  ERROR OCCUR  ~
00:00:19.244 ->  BREAK STOP  ~
00:00:19.303 ->  ERROR OCCUR  ~
00:00:19.358 ->  BREAK STOP  ~
00:00:19.416 ->  (108,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:19.471 ->  ERROR OCCUR  ~
00:00:19.526 ->  BREAK STOP  ~
00:00:19.584 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.640 ->  ERROR OCCUR  ~
00:00:19.695 ->  BREAK STOP  ~
00:00:19.752 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.808 ->  ERROR OCCUR  ~
00:00:19.863 ->  BREAK STOP  ~
00:00:19.920 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.980 ->  ERROR OCCUR  ~
00:00:20.035 ->  BREAK STOP  ~
00:00:20.090 ->  ERROR OCCUR  ~
00:00:20.146 ->  BREAK STOP  ~
00:00:20.203 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.259 ->  ERROR OCCUR  ~
00:00:20.315 ->  BREAK STOP  ~
00:00:20.370 ->  ERROR OCCUR  ~
00:00:20.425 ->  BREAK STOP  ~
00:00:20.482 ->  ERROR OCCUR  ~
00:00:20.537 ->  BREAK STOP  ~
00:00:20.592 ->  ERROR OCCUR  ~
00:00:20.647 ->  BREAK STOP  ~
00:00:20.705 ->  (108,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.764 ->  ERROR OCCUR  ~
00:00:20.819 ->  BREAK STOP  ~
00:00:20.875 ->  ERROR OCCUR  ~
00:00:20.930 ->  BREAK STOP  ~
00:00:20.987 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.044 ->  ERROR OCCUR  ~
00:00:21.099 ->  BREAK STOP  ~
00:00:21.154 ->  ERROR OCCUR  ~
00:00:21.210 ->  BREAK STOP  ~
00:00:21.267 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.323 ->  ERROR OCCUR  ~
00:00:21.379 ->  BREAK STOP  ~
00:00:21.436 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:21.494 ->  ERROR OCCUR  ~
00:00:21.550 ->  BREAK STOP  ~
00:00:21.607 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.662 ->  ERROR OCCUR  ~
00:00:21.718 ->  BREAK STOP  ~
00:00:21.773 ->  ERROR OCCUR  ~
00:00:21.828 ->  BREAK STOP  ~
00:00:21.885 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.942 ->  ERROR OCCUR  ~
00:00:21.997 ->  BREAK STOP  ~
00:00:22.054 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.110 ->  ERROR OCCUR  ~
00:00:22.165 ->  BREAK STOP  ~
00:00:22.224 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.281 ->  ERROR OCCUR  ~
00:00:22.336 ->  BREAK STOP  ~
00:00:22.393 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.449 ->  ERROR OCCUR  ~
00:00:22.504 ->  BREAK STOP  ~
00:00:22.559 ->  ERROR OCCUR  ~
00:00:22.615 ->  BREAK STOP  ~
00:00:22.672 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.728 ->  ERROR OCCUR  ~
00:00:22.782 ->  BREAK STOP  ~
00:00:22.840 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.899 ->  ERROR OCCUR  ~
00:00:22.955 ->  BREAK STOP  ~
00:00:23.010 ->  ERROR OCCUR  ~
00:00:23.065 ->  BREAK STOP  ~
00:00:23.122 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.179 ->  ERROR OCCUR  ~
00:00:23.234 ->  BREAK STOP  ~
00:00:23.289 ->  ERROR OCCUR  ~
00:00:23.345 ->  BREAK STOP  ~
00:00:23.401 ->  ERROR OCCUR  ~
00:00:23.456 ->  BREAK STOP  ~
00:00:23.514 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.569 ->  ERROR OCCUR  ~
00:00:23.624 ->  BREAK STOP  ~
00:00:23.685 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.741 ->  ERROR OCCUR  ~
00:00:23.796 ->  BREAK STOP  ~
00:00:23.852 ->  ERROR OCCUR  ~
00:00:23.907 ->  BREAK STOP  ~
00:00:23.963 ->  ERROR OCCUR  ~
00:00:24.018 ->  BREAK STOP  ~
00:00:24.074 ->  ERROR OCCUR  ~
00:00:24.129 ->  BREAK STOP  ~
00:00:24.186 ->  (108,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.242 ->  ERROR OCCUR  ~
00:00:24.297 ->  BREAK STOP  ~
00:00:24.353 ->  ERROR OCCUR  ~
00:00:24.409 ->  BREAK STOP  ~
00:00:24.468 ->  (106,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.524 ->  ERROR OCCUR  ~
00:00:24.580 ->  BREAK STOP  ~
00:00:24.637 ->  (108,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.693 ->  ERROR OCCUR  ~
00:00:24.749 ->  BREAK STOP  ~
00:00:24.806 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.861 ->  ERROR OCCUR  ~
00:00:24.916 ->  BREAK STOP  ~
00:00:24.973 ->  ERROR OCCUR  ~
00:00:25.028 ->  BREAK STOP  ~
00:00:25.085 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.144 ->  ERROR OCCUR  ~
00:00:25.199 ->  BREAK STOP  ~
00:00:25.256 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:25.312 ->  ERROR OCCUR  ~
00:00:25.367 ->  BREAK STOP  ~
00:00:25.425 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.481 ->  ERROR OCCUR  ~
00:00:25.536 ->  BREAK STOP  ~
00:00:25.593 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.650 ->  ERROR OCCUR  ~
00:00:25.705 ->  BREAK STOP  ~
00:00:25.762 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.822 ->  ERROR OCCUR  ~
00:00:25.876 ->  BREAK STOP  ~
00:00:25.932 ->  ERROR OCCUR  ~
00:00:25.988 ->  BREAK STOP  ~
00:00:26.045 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.101 ->  ERROR OCCUR  ~
00:00:26.157 ->  BREAK STOP  ~
00:00:26.212 ->  ERROR OCCUR  ~
00:00:26.267 ->  BREAK STOP  ~
00:00:26.322 ->  ERROR OCCUR  ~
00:00:26.378 ->  BREAK STOP  ~
00:00:26.434 ->  ERROR OCCUR  ~
00:00:26.489 ->  BREAK STOP  ~
00:00:26.547 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.605 ->  ERROR OCCUR  ~
00:00:26.660 ->  BREAK STOP  ~
00:00:26.718 ->  (108,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.774 ->  ERROR OCCUR  ~
00:00:26.829 ->  BREAK STOP  ~
00:00:26.887 ->  (106,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.942 ->  ERROR OCCUR  ~
00:00:26.997 ->  BREAK STOP  ~
00:00:27.056 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.111 ->  ERROR OCCUR  ~
00:00:27.166 ->  BREAK STOP  ~
00:00:27.224 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.282 ->  ERROR OCCUR  ~
00:00:27.337 ->  BREAK STOP  ~
00:00:27.393 ->  ERROR OCCUR  ~
00:00:27.448 ->  BREAK STOP  ~
00:00:27.504 ->  ERROR OCCUR  ~
00:00:27.558 ->  BREAK STOP  ~
00:00:27.615 ->  ERROR OCCUR  ~
00:00:27.669 ->  BREAK STOP  ~
00:00:27.727 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.783 ->  ERROR OCCUR  ~
00:00:27.838 ->  BREAK STOP  ~
00:00:27.895 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.951 ->  ERROR OCCUR  ~
00:00:28.006 ->  BREAK STOP  ~
00:00:28.064 ->  ERROR OCCUR  ~
00:00:28.120 ->  BREAK STOP  ~
00:00:28.177 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:28.232 ->  ERROR OCCUR  ~
00:00:28.288 ->  BREAK STOP  ~
00:00:28.345 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:28.401 ->  ERROR OCCUR  ~
00:00:28.455 ->  BREAK STOP  ~
00:00:28.513 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:28.569 ->  ERROR OCCUR  ~
00:00:28.624 ->  BREAK STOP  ~
00:00:28.680 ->  ERROR OCCUR  ~
00:00:28.735 ->  BREAK STOP  ~
00:00:28.795 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:28.851 ->  ERROR OCCUR  ~
00:00:28.906 ->  BREAK STOP  ~
00:00:28.962 ->  ERROR OCCUR  ~
00:00:29.017 ->  BREAK STOP  ~
00:00:29.073 ->  ERROR OCCUR  ~
00:00:29.128 ->  BREAK STOP  ~
00:00:29.186 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.242 ->  ERROR OCCUR  ~
00:00:29.296 ->  BREAK STOP  ~
00:00:29.355 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.410 ->  ERROR OCCUR  ~
00:00:29.468 ->  BREAK STOP  ~
00:00:29.523 ->  ERROR OCCUR  ~
00:00:29.579 ->  BREAK STOP  ~
00:00:29.634 ->  ERROR OCCUR  ~
00:00:29.689 ->  BREAK STOP  ~
00:00:29.748 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.803 ->  ERROR OCCUR  ~
00:00:29.858 ->  BREAK STOP  ~
00:00:29.916 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.972 ->  ERROR OCCUR  ~
00:00:30.027 ->  BREAK STOP  ~
00:00:30.083 ->  ERROR OCCUR  ~
00:00:30.138 ->  BREAK STOP  ~
00:00:30.196 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:30.255 ->  ERROR OCCUR  ~
00:00:30.309 ->  BREAK STOP  ~
00:00:30.367 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:30.423 ->  ERROR OCCUR  ~
00:00:30.478 ->  BREAK STOP  ~
00:00:30.534 ->  ERROR OCCUR  ~
00:00:30.589 ->  BREAK STOP  ~
00:00:30.645 ->  ERROR OCCUR  ~
00:00:30.700 ->  BREAK STOP  ~
00:00:30.755 ->  ERROR OCCUR  ~
00:00:30.811 ->  BREAK STOP  ~
00:00:30.868 ->  (108,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:30.924 ->  ERROR OCCUR  ~
00:00:30.983 ->  BREAK STOP  ~
00:00:31.038 ->  ERROR OCCUR  ~
00:00:31.093 ->  BREAK STOP  ~
00:00:31.151 ->  (106,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:31.207 ->  ERROR OCCUR  ~
00:00:31.262 ->  BREAK STOP  ~
00:00:31.320 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:31.376 ->  ERROR OCCUR  ~
00:00:31.442 ->  BREAK STOP  ~
00:00:31.500 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:31.556 ->  ERROR OCCUR  ~
00:00:31.611 ->  BREAK STOP  ~
00:00:31.667 ->  ERROR OCCUR  ~
00:00:31.725 ->  BREAK STOP  ~
00:00:31.780 ->  ERROR OCCUR  ~
00:00:31.836 ->  BREAK STOP  ~
00:00:31.893 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:31.949 ->  ERROR OCCUR  ~
00:00:32.005 ->  BREAK STOP  ~
00:00:32.062 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:32.118 ->  ERROR OCCUR  ~
00:00:32.173 ->  BREAK STOP  ~
00:00:32.229 ->  ERROR OCCUR  ~
00:00:32.284 ->  BREAK STOP  ~
00:00:32.339 ->  ERROR OCCUR  ~
00:00:32.395 ->  BREAK STOP  ~
00:00:32.452 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:32.510 ->  ERROR OCCUR  ~
00:00:32.566 ->  BREAK STOP  ~
00:00:32.624 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:32.679 ->  ERROR OCCUR  ~
00:00:32.735 ->  BREAK STOP  ~
00:00:32.790 ->  ERROR OCCUR  ~
00:00:32.845 ->  BREAK STOP  ~
00:00:32.902 ->  ERROR OCCUR  ~
00:00:32.957 ->  BREAK STOP  ~
00:00:33.014 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.070 ->  ERROR OCCUR  ~
00:00:33.125 ->  BREAK STOP  ~
00:00:33.183 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.242 ->  ERROR OCCUR  ~
00:00:33.297 ->  BREAK STOP  ~
00:00:33.352 ->  ERROR OCCUR  ~
