00:00:02.698 ->  SD OK
00:00:22.352 ->  Speed:0.00 km/hr 
00:00:22.460 ->  Battery :12.14 V
00:00:22.504 ->  Speed:0.00 km/hr 
00:00:22.611 ->  Battery :12.14 V
00:00:22.656 ->  Speed:0.00 km/hr 
00:00:22.762 ->  Battery :12.14 V
00:00:22.806 ->  Speed:0.00 km/hr 
00:00:22.914 ->  Battery :12.12 V
00:00:22.958 ->  Speed:0.00 km/hr 
00:00:23.064 ->  Battery :12.14 V
00:00:23.108 ->  Speed:0.00 km/hr 
00:00:23.215 ->  Battery :12.14 V
00:00:23.259 ->  Speed:0.00 km/hr 
00:00:23.366 ->  Battery :12.12 V
00:00:23.410 ->  Speed:0.00 km/hr 
00:00:23.517 ->  Battery :12.12 V
00:00:23.561 ->  Speed:0.00 km/hr 
00:00:23.668 ->  Battery :12.12 V
00:00:23.712 ->  Speed:0.00 km/hr 
00:00:23.819 ->  Battery :12.12 V
00:00:23.863 ->  Speed:0.00 km/hr 
00:00:23.970 ->  Battery :12.11 V
00:00:24.014 ->  Speed:0.00 km/hr 
00:00:24.121 ->  Battery :12.12 V
00:00:24.165 ->  Speed:0.00 km/hr 
00:00:24.272 ->  Battery :12.12 V
00:00:24.316 ->  Speed:0.00 km/hr 
00:00:24.423 ->  Battery :12.12 V
00:00:24.467 ->  Speed:0.00 km/hr 
00:00:24.574 ->  Battery :12.12 V
00:00:24.622 ->  Speed:0.00 km/hr 
00:00:24.725 ->  Battery :12.12 V
00:00:24.769 ->  Speed:0.00 km/hr 
00:00:24.877 ->  Battery :12.12 V
00:00:24.921 ->  Speed:0.00 km/hr 
00:00:25.027 ->  Battery :12.14 V
00:00:25.071 ->  Speed:0.00 km/hr 
00:00:25.178 ->  Battery :12.14 V
00:00:25.222 ->  Speed:0.00 km/hr 
00:00:25.329 ->  Battery :12.15 V
00:00:25.373 ->  Speed:0.00 km/hr 
00:00:25.480 ->  Battery :12.11 V
00:00:25.524 ->  Speed:0.00 km/hr 
00:00:25.631 ->  Battery :12.14 V
00:00:25.678 ->  Speed:0.00 km/hr 
00:00:25.782 ->  Battery :12.12 V
00:00:25.826 ->  Speed:0.00 km/hr 
00:00:25.933 ->  Battery :12.12 V
00:00:25.977 ->  Speed:0.00 km/hr 
00:00:26.084 ->  Battery :12.14 V
00:00:26.128 ->  Speed:0.00 km/hr 
00:00:26.235 ->  Battery :12.14 V
00:00:26.279 ->  Speed:0.00 km/hr 
00:00:26.386 ->  Battery :12.12 V
00:00:26.430 ->  Speed:0.00 km/hr 
00:00:26.537 ->  Battery :12.12 V
00:00:26.582 ->  Speed:0.00 km/hr 
00:00:26.688 ->  Battery :12.14 V
00:00:26.732 ->  Speed:0.00 km/hr 
00:00:26.840 ->  Battery :12.12 V
00:00:26.884 ->  Speed:0.00 km/hr 
00:00:26.990 ->  Battery :12.14 V
00:00:27.034 ->  Speed:0.00 km/hr 
00:00:27.142 ->  Battery :12.12 V
00:00:27.185 ->  Speed:0.00 km/hr 
00:00:27.292 ->  Battery :12.14 V
00:00:27.336 ->  Speed:0.00 km/hr 
00:00:27.444 ->  Battery :12.14 V
00:00:27.487 ->  Speed:0.00 km/hr 
00:00:27.595 ->  Battery :12.14 V
00:00:27.639 ->  Speed:0.00 km/hr 
00:00:27.746 ->  Battery :12.14 V
00:00:27.789 ->  Speed:0.00 km/hr 
00:00:27.897 ->  Battery :12.12 V
00:00:27.940 ->  Speed:0.00 km/hr 
00:00:28.048 ->  Battery :12.15 V
00:00:28.091 ->  Speed:0.00 km/hr 
00:00:28.199 ->  Battery :12.12 V
00:00:28.243 ->  Speed:0.00 km/hr 
00:00:28.350 ->  Battery :12.12 V
00:00:28.393 ->  Speed:0.00 km/hr 
00:00:28.502 ->  Battery :12.14 V
00:00:28.545 ->  Speed:0.00 km/hr 
00:00:28.652 ->  Battery :12.14 V
00:00:28.695 ->  Speed:0.00 km/hr 
00:00:28.804 ->  Battery :12.14 V
00:00:28.847 ->  Speed:0.00 km/hr 
00:00:28.954 ->  Battery :12.12 V
00:00:00.00 ->  Speed:0.00 km/hr 
00:00:29.790 ->  (104,93,104,93,0.00,100,0)	FORWARD     93　94　95　96　97　98　99　100　101　102　103　104　
00:00:29.813 ->  Battery :12.12 V
00:00:29.857 ->  Speed:0.00 km/hr 
00:00:30.395 ->  (112,104,111,104,0.00,100,0)	FORWARD     104　105　106　107　108　109　110　111　
00:00:30.417 ->  Battery :12.12 V
00:00:30.461 ->  Speed:0.00 km/hr 
00:00:30.546 ->  Battery :12.09 V
00:00:30.590 ->  Speed:0.00 km/hr 
00:00:30.699 ->  (109,112,109,111,0.00,100,0)	FORWARD     111　110　109　
00:00:30.723 ->  Battery :12.05 V
00:00:30.767 ->  Speed:0.00 km/hr 
00:00:31.032 ->  (102,109,102,109,0.00,100,0)	FORWARD     109　108　107　106　105　104　103　102　
00:00:31.055 ->  Battery :11.99 V
00:00:31.099 ->  Speed:0.52 km/hr 
00:00:31.259 ->  (98,102,98,102,0.52,100,0)	FORWARD     102　101　100　99　98　
00:00:31.316 ->  (93,98,93,98,0.52,100,0)	BREAK STOPPING 
00:00:31.830 ->  Battery :11.89 V
00:00:31.873 ->  Speed:0.01 km/hr 
00:00:31.921 ->  Battery :11.92 V
00:00:31.965 ->  Speed:0.01 km/hr 
00:00:32.012 ->  Battery :11.93 V
00:00:32.056 ->  Speed:0.12 km/hr 
00:00:32.285 ->  Battery :12.02 V
00:00:32.329 ->  Speed:0.10 km/hr 
00:00:32.467 ->  Battery :12.05 V
00:00:32.510 ->  Speed:0.01 km/hr 
00:00:40.646 ->  Battery :12.08 V
00:00:40.690 ->  Speed:0.00 km/hr 
00:00:44.704 ->  (100,93,99,93,0.00,100,0)	FORWARD     93　94　95　96　97　98　99　
00:00:44.912 ->  (99,100,99,99,0.00,100,0)	FORWARD     
00:00:44.966 ->  (98,99,99,99,0.00,100,0)	FORWARD     99　
00:00:45.204 ->  (98,98,98,99,0.00,100,0)	FORWARD     99　98　
00:00:45.256 ->  (97,98,98,98,0.00,100,0)	FORWARD     98　
00:00:45.388 ->  (96,97,97,98,0.00,100,0)	FORWARD     98　97　
00:00:45.442 ->  (97,96,97,97,0.00,100,0)	FORWARD     
00:00:45.466 ->  (96,97,97,97,0.00,100,0)	FORWARD     
00:00:45.493 ->  (97,96,97,97,0.00,100,0)	FORWARD     
00:00:45.534 ->  (96,97,97,97,0.00,100,0)	FORWARD     
00:00:45.575 ->  (97,96,97,97,0.00,100,0)	FORWARD     
00:00:45.615 ->  (96,97,97,97,0.00,100,0)	FORWARD     
00:00:45.669 ->  (97,96,97,97,0.00,100,0)	FORWARD     
00:00:45.697 ->  (96,97,97,97,0.00,100,0)	FORWARD     
00:00:45.736 ->  (97,96,97,97,0.00,100,0)	FORWARD     
00:00:45.821 ->  (96,97,97,97,0.00,100,0)	FORWARD     
00:00:46.174 ->  (96,96,96,97,0.00,100,0)	FORWARD     97　96　
00:00:46.225 ->  (95,96,96,96,0.00,100,0)	FORWARD     96　
00:00:46.459 ->  (94,95,94,96,0.00,100,0)	BREAK STOPPING 
00:00:46.582 ->  (93,94,93,94,0.00,100,0)	BREAK STOPPED 
00:00:47.919 ->  (94,93,94,93,0.00,100,0)	BREAK STOPPED 
00:00:47.953 ->  (93,94,93,94,0.00,100,0)	BREAK STOPPED 
00:00:47.990 ->  (94,93,94,93,0.00,100,0)	BREAK STOPPED 
00:00:48.103 ->  (93,94,93,94,0.00,100,0)	BREAK STOPPED 
00:00:48.296 ->  (94,93,93,93,0.00,100,0)	BREAK STOPPED 93　
00:00:48.679 ->  (94,94,94,93,0.00,100,0)	BREAK STOPPED 93　94　
00:00:48.775 ->  (95,94,94,94,0.00,100,0)	BREAK STOPPED 94　
00:00:49.445 ->  (96,95,95,94,0.00,100,0)	FORWARD     94　95　
00:00:50.975 ->  (96,96,96,95,0.00,100,0)	FORWARD     95　96　
00:00:51.069 ->  (97,96,96,96,0.00,100,0)	FORWARD     96　
00:00:51.741 ->  (97,97,97,96,0.00,100,0)	FORWARD     96　97　
00:00:51.834 ->  (98,97,97,97,0.00,100,0)	FORWARD     97　
00:00:53.336 ->  (93,98,93,97,0.00,100,0)	BREAK STOPPING 
