00:00:03.276 ->  SD OK~
00:00:03.358 ->  BREAK STOP~
00:00:03.617 ->  Controller Err~
00:00:04.880 ->  START~
00:00:07.407 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:07.465 ->  ERROR OCCUR  ~
00:00:07.523 ->  BREAK STOP  ~
00:00:07.581 ->  ERROR OCCUR  ~
00:00:07.640 ->  BREAK STOP  ~
00:00:07.699 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:07.757 ->  ERROR OCCUR  ~
00:00:07.818 ->  BREAK STOP  ~
00:00:07.878 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:07.937 ->  ERROR OCCUR  ~
00:00:07.995 ->  BREAK STOP  ~
00:00:08.052 ->  ERROR OCCUR  ~
00:00:08.111 ->  BREAK STOP  ~
00:00:08.171 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:08.229 ->  ERROR OCCUR  ~
00:00:08.287 ->  BREAK STOP  ~
00:00:08.347 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:08.406 ->  ERROR OCCUR  ~
00:00:08.463 ->  BREAK STOP  ~
00:00:08.522 ->  ERROR OCCUR  ~
00:00:08.583 ->  BREAK STOP  ~
00:00:08.642 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:08.700 ->  ERROR OCCUR  ~
00:00:08.759 ->  BREAK STOP  ~
00:00:08.818 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:08.878 ->  ERROR OCCUR  ~
00:00:08.935 ->  BREAK STOP  ~
00:00:08.993 ->  ERROR OCCUR  ~
00:00:09.051 ->  BREAK STOP  ~
00:00:09.111 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.169 ->  ERROR OCCUR  ~
00:00:09.228 ->  BREAK STOP  ~
00:00:09.286 ->  ERROR OCCUR  ~
00:00:09.347 ->  BREAK STOP  ~
00:00:09.405 ->  ERROR OCCUR  ~
00:00:09.462 ->  BREAK STOP  ~
00:00:09.521 ->  ERROR OCCUR  ~
00:00:09.578 ->  BREAK STOP  ~
00:00:09.637 ->  ERROR OCCUR  ~
00:00:09.695 ->  BREAK STOP  ~
00:00:09.753 ->  ERROR OCCUR  ~
00:00:09.811 ->  BREAK STOP  ~
00:00:09.871 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.930 ->  ERROR OCCUR  ~
00:00:09.988 ->  BREAK STOP  ~
00:00:10.048 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.106 ->  ERROR OCCUR  ~
00:00:10.167 ->  BREAK STOP  ~
00:00:10.225 ->  ERROR OCCUR  ~
00:00:10.283 ->  BREAK STOP  ~
00:00:10.341 ->  ERROR OCCUR  ~
00:00:10.398 ->  BREAK STOP  ~
00:00:10.457 ->  ERROR OCCUR  ~
00:00:10.514 ->  BREAK STOP  ~
00:00:10.574 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.633 ->  ERROR OCCUR  ~
00:00:10.690 ->  BREAK STOP  ~
00:00:10.750 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.809 ->  ERROR OCCUR  ~
00:00:10.866 ->  BREAK STOP  ~
00:00:10.928 ->  ERROR OCCUR  ~
00:00:10.985 ->  BREAK STOP  ~
00:00:11.043 ->  ERROR OCCUR  ~
00:00:11.101 ->  BREAK STOP  ~
00:00:11.159 ->  ERROR OCCUR  ~
00:00:11.216 ->  BREAK STOP  ~
00:00:11.275 ->  ERROR OCCUR  ~
00:00:11.333 ->  BREAK STOP  ~
00:00:11.390 ->  ERROR OCCUR  ~
00:00:11.449 ->  BREAK STOP  ~
00:00:11.508 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.567 ->  ERROR OCCUR  ~
00:00:11.625 ->  BREAK STOP  ~
00:00:11.684 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.746 ->  ERROR OCCUR  ~
00:00:11.803 ->  BREAK STOP  ~
00:00:11.862 ->  ERROR OCCUR  ~
00:00:11.920 ->  BREAK STOP  ~
00:00:01.786 ->  ERROR OCCUR  ~
00:00:01.845 ->  BREAK STOP  ~
00:00:01.905 ->  (109,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:01.963 ->  ERROR OCCUR  ~
00:00:02.021 ->  BREAK STOP  ~
00:00:02.081 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:02.139 ->  ERROR OCCUR  ~
00:00:02.197 ->  BREAK STOP  ~
00:00:02.256 ->  ERROR OCCUR  ~
00:00:02.314 ->  BREAK STOP  ~
00:00:02.374 ->  ERROR OCCUR  ~
00:00:02.432 ->  BREAK STOP  ~
00:00:02.493 ->  (106,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:02.551 ->  ERROR OCCUR  ~
00:00:02.608 ->  BREAK STOP  ~
00:00:02.669 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:02.727 ->  ERROR OCCUR  ~
00:00:02.786 ->  BREAK STOP  ~
00:00:02.844 ->  ERROR OCCUR  ~
00:00:02.901 ->  BREAK STOP  ~
00:00:02.962 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:03.020 ->  ERROR OCCUR  ~
00:00:03.077 ->  BREAK STOP  ~
00:00:03.140 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:03.199 ->  ERROR OCCUR  ~
00:00:03.257 ->  BREAK STOP  ~
00:00:03.315 ->  ERROR OCCUR  ~
00:00:03.372 ->  BREAK STOP  ~
00:00:03.433 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:03.491 ->  ERROR OCCUR  ~
00:00:03.550 ->  BREAK STOP  ~
00:00:03.608 ->  ERROR OCCUR  ~
00:00:03.665 ->  BREAK STOP  ~
00:00:03.724 ->  ERROR OCCUR  ~
00:00:03.782 ->  BREAK STOP  ~
00:00:03.840 ->  ERROR OCCUR  ~
00:00:03.898 ->  BREAK STOP  ~
00:00:03.959 ->  ERROR OCCUR  ~
00:00:04.016 ->  BREAK STOP  ~
00:00:04.075 ->  ERROR OCCUR  ~
00:00:04.132 ->  BREAK STOP  ~
00:00:04.193 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:04.251 ->  ERROR OCCUR  ~
00:00:04.309 ->  BREAK STOP  ~
00:00:04.370 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:04.428 ->  ERROR OCCUR  ~
00:00:04.485 ->  BREAK STOP  ~
00:00:04.544 ->  ERROR OCCUR  ~
00:00:04.602 ->  BREAK STOP  ~
00:00:04.660 ->  ERROR OCCUR  ~
00:00:04.718 ->  BREAK STOP  ~
00:00:04.779 ->  ERROR OCCUR  ~
00:00:04.837 ->  BREAK STOP  ~
00:00:04.895 ->  ERROR OCCUR  ~
00:00:04.952 ->  BREAK STOP  ~
00:00:05.013 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:05.071 ->  ERROR OCCUR  ~
00:00:05.130 ->  BREAK STOP  ~
