00:00:02.872 ->  SD OK~
00:00:02.956 ->  BREAK STOP~
00:00:03.218 ->  Controller Err~
00:00:04.483 ->  START~
00:00:09.408 ->  BREAK STOP  ~
00:00:09.469 ->  ERROR OCCUR  ~
00:00:09.528 ->  BREAK STOP  ~
00:00:09.590 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.651 ->  ERROR OCCUR  ~
00:00:09.711 ->  BREAK STOP  ~
00:00:09.772 ->  ERROR OCCUR  ~
00:00:09.831 ->  BREAK STOP  ~
00:00:09.892 ->  ERROR OCCUR  ~
00:00:09.952 ->  BREAK STOP  ~
00:00:10.012 ->  ERROR OCCUR  ~
00:00:10.072 ->  BREAK STOP  ~
00:00:10.132 ->  ERROR OCCUR  ~
00:00:10.193 ->  BREAK STOP  ~
00:00:10.257 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.318 ->  ERROR OCCUR  ~
00:00:10.378 ->  BREAK STOP  ~
00:00:10.439 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.500 ->  ERROR OCCUR  ~
00:00:10.559 ->  BREAK STOP  ~
00:00:10.621 ->  ERROR OCCUR  ~
00:00:10.680 ->  BREAK STOP  ~
00:00:10.740 ->  ERROR OCCUR  ~
00:00:10.800 ->  BREAK STOP  ~
00:00:10.860 ->  ERROR OCCUR  ~
00:00:10.920 ->  BREAK STOP  ~
00:00:10.982 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.045 ->  ERROR OCCUR  ~
00:00:11.105 ->  BREAK STOP  ~
00:00:11.167 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.228 ->  ERROR OCCUR  ~
00:00:11.287 ->  BREAK STOP  ~
00:00:11.348 ->  ERROR OCCUR  ~
00:00:11.407 ->  BREAK STOP  ~
00:00:11.481 ->  ERROR OCCUR  ~
00:00:11.541 ->  BREAK STOP  ~
00:00:11.602 ->  ERROR OCCUR  ~
00:00:11.661 ->  BREAK STOP  ~
00:00:11.723 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.784 ->  ERROR OCCUR  ~
00:00:11.843 ->  BREAK STOP  ~
00:00:11.908 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.968 ->  ERROR OCCUR  ~
00:00:12.029 ->  BREAK STOP  ~
00:00:12.089 ->  ERROR OCCUR  ~
00:00:12.149 ->  BREAK STOP  ~
00:00:12.209 ->  ERROR OCCUR  ~
00:00:12.269 ->  BREAK STOP  ~
00:00:12.332 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.392 ->  ERROR OCCUR  ~
00:00:12.452 ->  BREAK STOP  ~
00:00:12.514 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.574 ->  ERROR OCCUR  ~
00:00:12.635 ->  BREAK STOP  ~
00:00:12.699 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.760 ->  ERROR OCCUR  ~
00:00:12.820 ->  BREAK STOP  ~
00:00:12.882 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.942 ->  ERROR OCCUR  ~
00:00:13.002 ->  BREAK STOP  ~
00:00:13.063 ->  ERROR OCCUR  ~
00:00:13.122 ->  BREAK STOP  ~
00:00:13.183 ->  ERROR OCCUR  ~
00:00:13.243 ->  BREAK STOP  ~
00:00:13.304 ->  ERROR OCCUR  ~
00:00:13.364 ->  BREAK STOP  ~
00:00:13.425 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.489 ->  ERROR OCCUR  ~
00:00:13.549 ->  BREAK STOP  ~
00:00:13.611 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.672 ->  ERROR OCCUR  ~
00:00:13.732 ->  BREAK STOP  ~
00:00:13.792 ->  ERROR OCCUR  ~
00:00:13.852 ->  BREAK STOP  ~
00:00:13.913 ->  ERROR OCCUR  ~
00:00:13.972 ->  BREAK STOP  ~
00:00:14.035 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.095 ->  ERROR OCCUR  ~
00:00:14.154 ->  BREAK STOP  ~
00:00:14.217 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.280 ->  ERROR OCCUR  ~
00:00:14.341 ->  BREAK STOP  ~
00:00:14.400 ->  ERROR OCCUR  ~
00:00:14.461 ->  BREAK STOP  ~
00:00:14.521 ->  ERROR OCCUR  ~
00:00:14.581 ->  BREAK STOP  ~
00:00:14.643 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.703 ->  ERROR OCCUR  ~
00:00:14.764 ->  BREAK STOP  ~
00:00:14.826 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.887 ->  ERROR OCCUR  ~
00:00:14.946 ->  BREAK STOP  ~
00:00:15.006 ->  ERROR OCCUR  ~
00:00:15.067 ->  BREAK STOP  ~
00:00:15.130 ->  ERROR OCCUR  ~
00:00:15.190 ->  BREAK STOP  ~
00:00:15.252 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.313 ->  ERROR OCCUR  ~
00:00:15.372 ->  BREAK STOP  ~
00:00:15.434 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.495 ->  ERROR OCCUR  ~
00:00:15.555 ->  BREAK STOP  ~
00:00:15.616 ->  ERROR OCCUR  ~
00:00:15.675 ->  BREAK STOP  ~
00:00:15.736 ->  ERROR OCCUR  ~
00:00:15.796 ->  BREAK STOP  ~
00:00:15.856 ->  ERROR OCCUR  ~
00:00:15.916 ->  BREAK STOP  ~
00:00:15.979 ->  ERROR OCCUR  ~
00:00:16.040 ->  BREAK STOP  ~
00:00:16.101 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.161 ->  ERROR OCCUR  ~
00:00:16.222 ->  BREAK STOP  ~
00:00:16.284 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.345 ->  ERROR OCCUR  ~
00:00:16.404 ->  BREAK STOP  ~
00:00:16.465 ->  ERROR OCCUR  ~
00:00:16.525 ->  BREAK STOP  ~
00:00:16.585 ->  ERROR OCCUR  ~
