00:00:13.641 ->  SD OK~
00:00:13.726 ->  BREAK STOP~
00:00:13.988 ->  Controller Err~
00:00:15.254 ->  START~
00:00:20.812 ->  ERROR OCCUR  ~
00:00:20.873 ->  BREAK STOP  ~
00:00:20.936 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.998 ->  ERROR OCCUR  ~
00:00:21.058 ->  BREAK STOP  ~
00:00:21.120 ->  ERROR OCCUR  ~
00:00:21.180 ->  BREAK STOP  ~
00:00:21.242 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.304 ->  ERROR OCCUR  ~
00:00:21.364 ->  BREAK STOP  ~
00:00:21.428 ->  (107,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:21.491 ->  ERROR OCCUR  ~
00:00:21.552 ->  BREAK STOP  ~
00:00:21.615 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.676 ->  ERROR OCCUR  ~
00:00:21.737 ->  BREAK STOP  ~
00:00:21.799 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.861 ->  ERROR OCCUR  ~
00:00:21.922 ->  BREAK STOP  ~
00:00:21.983 ->  ERROR OCCUR  ~
00:00:22.043 ->  BREAK STOP  ~
00:00:22.107 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.168 ->  ERROR OCCUR  ~
00:00:22.244 ->  BREAK STOP  ~
00:00:22.305 ->  ERROR OCCUR  ~
00:00:22.366 ->  BREAK STOP  ~
00:00:22.429 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:22.491 ->  ERROR OCCUR  ~
00:00:22.551 ->  BREAK STOP  ~
00:00:22.615 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.675 ->  ERROR OCCUR  ~
00:00:22.736 ->  BREAK STOP  ~
00:00:22.799 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.860 ->  ERROR OCCUR  ~
00:00:22.922 ->  BREAK STOP  ~
00:00:22.982 ->  ERROR OCCUR  ~
00:00:23.046 ->  BREAK STOP  ~
00:00:23.109 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.171 ->  ERROR OCCUR  ~
00:00:23.231 ->  BREAK STOP  ~
00:00:23.292 ->  ERROR OCCUR  ~
00:00:23.353 ->  BREAK STOP  ~
00:00:23.414 ->  ERROR OCCUR  ~
00:00:23.476 ->  BREAK STOP  ~
00:00:23.538 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.600 ->  ERROR OCCUR  ~
00:00:23.660 ->  BREAK STOP  ~
00:00:23.724 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.785 ->  ERROR OCCUR  ~
00:00:23.848 ->  BREAK STOP  ~
00:00:23.911 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:23.972 ->  ERROR OCCUR  ~
00:00:24.034 ->  BREAK STOP  ~
00:00:24.096 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.158 ->  ERROR OCCUR  ~
00:00:24.219 ->  BREAK STOP  ~
00:00:24.282 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.343 ->  ERROR OCCUR  ~
00:00:24.403 ->  BREAK STOP  ~
00:00:24.465 ->  ERROR OCCUR  ~
00:00:24.526 ->  BREAK STOP  ~
00:00:24.587 ->  ERROR OCCUR  ~
00:00:24.650 ->  BREAK STOP  ~
00:00:24.714 ->  (109,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.775 ->  ERROR OCCUR  ~
00:00:24.836 ->  BREAK STOP  ~
00:00:24.899 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.961 ->  ERROR OCCUR  ~
00:00:25.021 ->  BREAK STOP  ~
00:00:25.084 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.146 ->  ERROR OCCUR  ~
00:00:25.206 ->  BREAK STOP  ~
00:00:25.269 ->  (108,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:25.330 ->  ERROR OCCUR  ~
00:00:25.394 ->  BREAK STOP  ~
00:00:25.457 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.519 ->  ERROR OCCUR  ~
00:00:25.579 ->  BREAK STOP  ~
00:00:25.643 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.704 ->  ERROR OCCUR  ~
00:00:25.764 ->  BREAK STOP  ~
00:00:25.826 ->  ERROR OCCUR  ~
00:00:25.886 ->  BREAK STOP  ~
00:00:25.948 ->  ERROR OCCUR  ~
00:00:26.008 ->  BREAK STOP  ~
00:00:26.072 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.133 ->  ERROR OCCUR  ~
00:00:26.196 ->  BREAK STOP  ~
00:00:26.259 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.320 ->  ERROR OCCUR  ~
00:00:26.382 ->  BREAK STOP  ~
00:00:26.444 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.506 ->  ERROR OCCUR  ~
00:00:26.567 ->  BREAK STOP  ~
00:00:26.630 ->  (108,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:26.691 ->  ERROR OCCUR  ~
00:00:26.752 ->  BREAK STOP  ~
00:00:26.815 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.876 ->  ERROR OCCUR  ~
00:00:26.940 ->  BREAK STOP  ~
00:00:27.002 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.064 ->  ERROR OCCUR  ~
00:00:27.124 ->  BREAK STOP  ~
00:00:27.187 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.249 ->  ERROR OCCUR  ~
00:00:27.310 ->  BREAK STOP  ~
00:00:27.370 ->  ERROR OCCUR  ~
00:00:27.431 ->  BREAK STOP  ~
00:00:27.494 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.555 ->  ERROR OCCUR  ~
00:00:27.616 ->  BREAK STOP  ~
00:00:27.677 ->  ERROR OCCUR  ~
00:00:27.740 ->  BREAK STOP  ~
00:00:27.801 ->  ERROR OCCUR  ~
00:00:27.863 ->  BREAK STOP  ~
00:00:27.925 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.986 ->  ERROR OCCUR  ~
00:00:28.047 ->  BREAK STOP  ~
00:00:28.109 ->  (107,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:28.171 ->  ERROR OCCUR  ~
00:00:28.231 ->  BREAK STOP  ~
00:00:28.295 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:28.356 ->  ERROR OCCUR  ~
00:00:28.417 ->  BREAK STOP  ~
00:00:28.479 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:28.544 ->  ERROR OCCUR  ~
00:00:28.604 ->  BREAK STOP  ~
00:00:28.665 ->  ERROR OCCUR  ~
00:00:28.726 ->  BREAK STOP  ~
00:00:28.787 ->  ERROR OCCUR  ~
00:00:28.849 ->  BREAK STOP  ~
00:00:28.909 ->  ERROR OCCUR  ~
00:00:28.971 ->  BREAK STOP  ~
00:00:29.033 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.094 ->  ERROR OCCUR  ~
00:00:29.156 ->  BREAK STOP  ~
00:00:29.217 ->  ERROR OCCUR  ~
00:00:29.278 ->  BREAK STOP  ~
00:00:29.340 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.405 ->  ERROR OCCUR  ~
00:00:29.465 ->  BREAK STOP  ~
00:00:29.529 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.590 ->  ERROR OCCUR  ~
00:00:29.650 ->  BREAK STOP  ~
00:00:29.712 ->  ERROR OCCUR  ~
00:00:29.772 ->  BREAK STOP  ~
00:00:29.836 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.897 ->  ERROR OCCUR  ~
00:00:29.958 ->  BREAK STOP  ~
00:00:30.021 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:30.083 ->  ERROR OCCUR  ~
00:00:30.146 ->  BREAK STOP  ~
00:00:30.206 ->  ERROR OCCUR  ~
00:00:30.268 ->  BREAK STOP  ~
00:00:30.330 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:30.392 ->  ERROR OCCUR  ~
00:00:30.453 ->  BREAK STOP  ~
00:00:30.516 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:30.577 ->  ERROR OCCUR  ~
00:00:30.638 ->  BREAK STOP  ~
00:00:30.701 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:30.763 ->  ERROR OCCUR  ~
00:00:30.823 ->  BREAK STOP  ~
00:00:30.884 ->  ERROR OCCUR  ~
00:00:30.948 ->  BREAK STOP  ~
00:00:31.011 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:31.073 ->  ERROR OCCUR  ~
00:00:31.133 ->  BREAK STOP  ~
00:00:31.195 ->  ERROR OCCUR  ~
00:00:31.255 ->  BREAK STOP  ~
00:00:31.316 ->  ERROR OCCUR  ~
00:00:31.378 ->  BREAK STOP  ~
00:00:31.440 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:31.502 ->  ERROR OCCUR  ~
00:00:31.562 ->  BREAK STOP  ~
00:00:31.626 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:31.687 ->  ERROR OCCUR  ~
00:00:31.751 ->  BREAK STOP  ~
00:00:31.813 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:31.875 ->  ERROR OCCUR  ~
00:00:31.935 ->  BREAK STOP  ~
00:00:31.998 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:32.060 ->  ERROR OCCUR  ~
00:00:32.121 ->  BREAK STOP  ~
00:00:32.184 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:32.245 ->  ERROR OCCUR  ~
00:00:32.306 ->  BREAK STOP  ~
00:00:32.367 ->  ERROR OCCUR  ~
00:00:32.429 ->  BREAK STOP  ~
00:00:32.489 ->  ERROR OCCUR  ~
00:00:32.552 ->  BREAK STOP  ~
00:00:32.616 ->  (109,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:32.677 ->  ERROR OCCUR  ~
00:00:32.738 ->  BREAK STOP  ~
00:00:32.801 ->  (107,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:32.862 ->  ERROR OCCUR  ~
00:00:32.923 ->  BREAK STOP  ~
00:00:32.985 ->  ERROR OCCUR  ~
00:00:33.045 ->  BREAK STOP  ~
00:00:33.108 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.170 ->  ERROR OCCUR  ~
00:00:33.230 ->  BREAK STOP  ~
00:00:33.293 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.357 ->  ERROR OCCUR  ~
00:00:33.418 ->  BREAK STOP  ~
00:00:33.481 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.543 ->  ERROR OCCUR  ~
00:00:33.603 ->  BREAK STOP  ~
00:00:33.665 ->  ERROR OCCUR  ~
00:00:33.725 ->  BREAK STOP  ~
00:00:33.785 ->  ERROR OCCUR  ~
00:00:33.847 ->  BREAK STOP  ~
00:00:33.909 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.971 ->  ERROR OCCUR  ~
00:00:34.031 ->  BREAK STOP  ~
00:00:34.097 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.158 ->  ERROR OCCUR  ~
00:00:34.219 ->  BREAK STOP  ~
00:00:34.280 ->  ERROR OCCUR  ~
00:00:34.340 ->  BREAK STOP  ~
00:00:34.404 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.464 ->  ERROR OCCUR  ~
00:00:34.526 ->  BREAK STOP  ~
00:00:34.588 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.650 ->  ERROR OCCUR  ~
00:00:34.710 ->  BREAK STOP  ~
00:00:34.774 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.837 ->  ERROR OCCUR  ~
00:00:34.897 ->  BREAK STOP  ~
00:00:34.961 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.022 ->  ERROR OCCUR  ~
00:00:35.083 ->  BREAK STOP  ~
00:00:35.144 ->  ERROR OCCUR  ~
00:00:35.206 ->  BREAK STOP  ~
00:00:35.268 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.330 ->  ERROR OCCUR  ~
00:00:35.391 ->  BREAK STOP  ~
00:00:35.453 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.515 ->  ERROR OCCUR  ~
00:00:35.575 ->  BREAK STOP  ~
00:00:35.640 ->  ERROR OCCUR  ~
00:00:35.700 ->  BREAK STOP  ~
00:00:35.764 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.825 ->  ERROR OCCUR  ~
00:00:35.886 ->  BREAK STOP  ~
00:00:35.949 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:36.011 ->  ERROR OCCUR  ~
00:00:36.071 ->  BREAK STOP  ~
00:00:36.132 ->  ERROR OCCUR  ~
00:00:36.193 ->  BREAK STOP  ~
00:00:36.256 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:36.318 ->  ERROR OCCUR  ~
00:00:36.378 ->  BREAK STOP  ~
00:00:36.444 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:36.505 ->  ERROR OCCUR  ~
00:00:36.566 ->  BREAK STOP  ~
00:00:36.627 ->  ERROR OCCUR  ~
00:00:36.688 ->  BREAK STOP  ~
00:00:36.749 ->  ERROR OCCUR  ~
00:00:36.810 ->  BREAK STOP  ~
00:00:36.872 ->  ERROR OCCUR  ~
00:00:36.932 ->  BREAK STOP  ~
00:00:36.996 ->  (108,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:37.057 ->  ERROR OCCUR  ~
00:00:37.117 ->  BREAK STOP  ~
00:00:37.181 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:37.258 ->  ERROR OCCUR  ~
00:00:37.319 ->  BREAK STOP  ~
00:00:37.381 ->  ERROR OCCUR  ~
00:00:37.441 ->  BREAK STOP  ~
00:00:37.504 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:37.565 ->  ERROR OCCUR  ~
00:00:37.626 ->  BREAK STOP  ~
00:00:37.688 ->  ERROR OCCUR  ~
00:00:37.748 ->  BREAK STOP  ~
00:00:37.811 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:37.872 ->  ERROR OCCUR  ~
00:00:37.934 ->  BREAK STOP  ~
00:00:37.996 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:38.061 ->  ERROR OCCUR  ~
00:00:38.121 ->  BREAK STOP  ~
00:00:38.182 ->  ERROR OCCUR  ~
00:00:38.243 ->  BREAK STOP  ~
00:00:38.306 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:38.368 ->  ERROR OCCUR  ~
00:00:38.428 ->  BREAK STOP  ~
00:00:38.492 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:38.553 ->  ERROR OCCUR  ~
00:00:38.614 ->  BREAK STOP  ~
00:00:38.675 ->  ERROR OCCUR  ~
00:00:38.735 ->  BREAK STOP  ~
00:00:38.799 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:38.862 ->  ERROR OCCUR  ~
00:00:38.924 ->  BREAK STOP  ~
00:00:38.986 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:39.048 ->  ERROR OCCUR  ~
00:00:39.108 ->  BREAK STOP  ~
00:00:39.170 ->  ERROR OCCUR  ~
00:00:39.231 ->  BREAK STOP  ~
00:00:39.293 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:39.355 ->  ERROR OCCUR  ~
00:00:39.415 ->  BREAK STOP  ~
00:00:39.479 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:39.540 ->  ERROR OCCUR  ~
00:00:39.601 ->  BREAK STOP  ~
00:00:39.666 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:39.728 ->  ERROR OCCUR  ~
00:00:39.788 ->  BREAK STOP  ~
00:00:39.849 ->  ERROR OCCUR  ~
00:00:39.910 ->  BREAK STOP  ~
00:00:39.971 ->  ERROR OCCUR  ~
00:00:40.032 ->  BREAK STOP  ~
00:00:40.095 ->  (109,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:40.157 ->  ERROR OCCUR  ~
00:00:40.217 ->  BREAK STOP  ~
00:00:40.280 ->  (107,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:40.341 ->  ERROR OCCUR  ~
00:00:40.401 ->  BREAK STOP  ~
00:00:40.466 ->  ERROR OCCUR  ~
00:00:40.526 ->  BREAK STOP  ~
00:00:40.589 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:40.650 ->  ERROR OCCUR  ~
00:00:40.711 ->  BREAK STOP  ~
00:00:40.773 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:40.835 ->  ERROR OCCUR  ~
00:00:40.896 ->  BREAK STOP  ~
00:00:40.958 ->  (109,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:41.020 ->  ERROR OCCUR  ~
00:00:41.080 ->  BREAK STOP  ~
00:00:41.144 ->  (107,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:41.207 ->  ERROR OCCUR  ~
00:00:41.269 ->  BREAK STOP  ~
00:00:41.329 ->  ERROR OCCUR  ~
00:00:41.391 ->  BREAK STOP  ~
00:00:41.452 ->  ERROR OCCUR  ~
00:00:41.512 ->  BREAK STOP  ~
00:00:41.574 ->  ERROR OCCUR  ~
00:00:41.634 ->  BREAK STOP  ~
00:00:41.698 ->  (105,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:41.759 ->  ERROR OCCUR  ~
00:00:41.820 ->  BREAK STOP  ~
00:00:41.883 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:41.944 ->  ERROR OCCUR  ~
00:00:42.005 ->  BREAK STOP  ~
00:00:42.068 ->  ERROR OCCUR  ~
00:00:42.130 ->  BREAK STOP  ~
00:00:42.192 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:42.254 ->  ERROR OCCUR  ~
00:00:42.314 ->  BREAK STOP  ~
00:00:42.378 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:42.439 ->  ERROR OCCUR  ~
00:00:42.500 ->  BREAK STOP  ~
00:00:42.561 ->  ERROR OCCUR  ~
00:00:42.622 ->  BREAK STOP  ~
00:00:42.685 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:42.746 ->  ERROR OCCUR  ~
00:00:42.808 ->  BREAK STOP  ~
00:00:42.873 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:42.935 ->  ERROR OCCUR  ~
00:00:42.995 ->  BREAK STOP  ~
00:00:43.057 ->  ERROR OCCUR  ~
00:00:43.117 ->  BREAK STOP  ~
00:00:43.181 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:43.242 ->  ERROR OCCUR  ~
00:00:43.302 ->  BREAK STOP  ~
00:00:43.366 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:43.427 ->  ERROR OCCUR  ~
00:00:43.488 ->  BREAK STOP  ~
00:00:43.549 ->  ERROR OCCUR  ~
00:00:43.610 ->  BREAK STOP  ~
00:00:43.675 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:43.737 ->  ERROR OCCUR  ~
00:00:43.798 ->  BREAK STOP  ~
00:00:43.860 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:43.922 ->  ERROR OCCUR  ~
00:00:43.983 ->  BREAK STOP  ~
00:00:44.045 ->  ERROR OCCUR  ~
00:00:44.105 ->  BREAK STOP  ~
00:00:44.168 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:44.229 ->  ERROR OCCUR  ~
00:00:44.291 ->  BREAK STOP  ~
00:00:44.353 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:44.418 ->  ERROR OCCUR  ~
00:00:44.478 ->  BREAK STOP  ~
00:00:44.539 ->  ERROR OCCUR  ~
00:00:44.600 ->  BREAK STOP  ~
00:00:44.663 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:44.725 ->  ERROR OCCUR  ~
00:00:44.785 ->  BREAK STOP  ~
00:00:44.849 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:44.910 ->  ERROR OCCUR  ~
00:00:44.971 ->  BREAK STOP  ~
00:00:45.032 ->  ERROR OCCUR  ~
00:00:45.092 ->  BREAK STOP  ~
00:00:45.156 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:45.219 ->  ERROR OCCUR  ~
00:00:45.280 ->  BREAK STOP  ~
00:00:45.343 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:45.405 ->  ERROR OCCUR  ~
00:00:45.466 ->  BREAK STOP  ~
00:00:45.529 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:45.590 ->  ERROR OCCUR  ~
00:00:45.650 ->  BREAK STOP  ~
00:00:45.714 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:45.775 ->  ERROR OCCUR  ~
00:00:45.836 ->  BREAK STOP  ~
00:00:45.897 ->  ERROR OCCUR  ~
00:00:45.958 ->  BREAK STOP  ~
00:00:46.022 ->  ERROR OCCUR  ~
00:00:46.083 ->  BREAK STOP  ~
00:00:46.145 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
