00:00:03.293 ->  SD OK~
00:00:03.378 ->  BREAK STOP~
00:00:03.640 ->  Controller Err~
00:00:04.904 ->  START~
00:00:07.245 ->  BREAK STOP  ~
00:00:07.307 ->  ERROR OCCUR  ~
00:00:07.367 ->  BREAK STOP  ~
00:00:07.428 ->  ERROR OCCUR  ~
00:00:07.489 ->  BREAK STOP  ~
00:00:07.552 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:07.613 ->  ERROR OCCUR  ~
00:00:07.674 ->  BREAK STOP  ~
00:00:07.737 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:07.798 ->  ERROR OCCUR  ~
00:00:07.859 ->  BREAK STOP  ~
00:00:07.920 ->  ERROR OCCUR  ~
00:00:07.981 ->  BREAK STOP  ~
00:00:08.042 ->  ERROR OCCUR  ~
00:00:08.105 ->  BREAK STOP  ~
00:00:08.168 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:08.230 ->  ERROR OCCUR  ~
00:00:08.291 ->  BREAK STOP  ~
00:00:08.353 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:08.415 ->  ERROR OCCUR  ~
00:00:08.475 ->  BREAK STOP  ~
00:00:08.539 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:08.600 ->  ERROR OCCUR  ~
00:00:08.660 ->  BREAK STOP  ~
00:00:08.724 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:08.784 ->  ERROR OCCUR  ~
00:00:08.848 ->  BREAK STOP  ~
00:00:08.911 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:08.973 ->  ERROR OCCUR  ~
00:00:09.033 ->  BREAK STOP  ~
00:00:09.097 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.157 ->  ERROR OCCUR  ~
00:00:09.219 ->  BREAK STOP  ~
00:00:09.279 ->  ERROR OCCUR  ~
00:00:09.340 ->  BREAK STOP  ~
00:00:09.403 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.464 ->  ERROR OCCUR  ~
00:00:09.525 ->  BREAK STOP  ~
00:00:09.586 ->  ERROR OCCUR  ~
00:00:09.650 ->  BREAK STOP  ~
00:00:09.711 ->  ERROR OCCUR  ~
00:00:09.772 ->  BREAK STOP  ~
00:00:09.835 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.896 ->  ERROR OCCUR  ~
00:00:09.957 ->  BREAK STOP  ~
00:00:10.020 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.082 ->  ERROR OCCUR  ~
00:00:10.142 ->  BREAK STOP  ~
00:00:10.204 ->  ERROR OCCUR  ~
00:00:10.264 ->  BREAK STOP  ~
00:00:10.326 ->  ERROR OCCUR  ~
00:00:10.386 ->  BREAK STOP  ~
00:00:10.449 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.513 ->  ERROR OCCUR  ~
00:00:10.573 ->  BREAK STOP  ~
00:00:10.637 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.697 ->  ERROR OCCUR  ~
00:00:10.759 ->  BREAK STOP  ~
00:00:10.819 ->  ERROR OCCUR  ~
00:00:10.881 ->  BREAK STOP  ~
00:00:10.941 ->  ERROR OCCUR  ~
00:00:11.001 ->  BREAK STOP  ~
00:00:11.065 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.126 ->  ERROR OCCUR  ~
00:00:11.187 ->  BREAK STOP  ~
00:00:11.252 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.313 ->  ERROR OCCUR  ~
00:00:11.373 ->  BREAK STOP  ~
00:00:11.435 ->  ERROR OCCUR  ~
00:00:11.495 ->  BREAK STOP  ~
00:00:11.556 ->  ERROR OCCUR  ~
00:00:11.617 ->  BREAK STOP  ~
00:00:11.679 ->  (110,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.741 ->  ERROR OCCUR  ~
00:00:11.801 ->  BREAK STOP  ~
00:00:11.865 ->  (107,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.925 ->  ERROR OCCUR  ~
00:00:11.986 ->  BREAK STOP  ~
00:00:12.050 ->  ERROR OCCUR  ~
00:00:12.110 ->  BREAK STOP  ~
00:00:12.174 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.235 ->  ERROR OCCUR  ~
00:00:12.296 ->  BREAK STOP  ~
00:00:12.358 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:12.420 ->  ERROR OCCUR  ~
00:00:12.481 ->  BREAK STOP  ~
00:00:12.544 ->  (109,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.605 ->  ERROR OCCUR  ~
00:00:12.665 ->  BREAK STOP  ~
00:00:12.729 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.792 ->  ERROR OCCUR  ~
00:00:12.854 ->  BREAK STOP  ~
00:00:12.916 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.978 ->  ERROR OCCUR  ~
00:00:13.038 ->  BREAK STOP  ~
00:00:13.100 ->  ERROR OCCUR  ~
00:00:13.161 ->  BREAK STOP  ~
00:00:13.223 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.285 ->  ERROR OCCUR  ~
00:00:13.345 ->  BREAK STOP  ~
00:00:13.407 ->  ERROR OCCUR  ~
00:00:13.468 ->  BREAK STOP  ~
00:00:13.529 ->  ERROR OCCUR  ~
00:00:13.589 ->  BREAK STOP  ~
00:00:13.656 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.717 ->  ERROR OCCUR  ~
00:00:13.777 ->  BREAK STOP  ~
00:00:13.840 ->  (107,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:13.901 ->  ERROR OCCUR  ~
00:00:13.962 ->  BREAK STOP  ~
00:00:14.025 ->  (109,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.087 ->  ERROR OCCUR  ~
00:00:14.147 ->  BREAK STOP  ~
00:00:14.211 ->  (107,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.271 ->  ERROR OCCUR  ~
00:00:14.332 ->  BREAK STOP  ~
00:00:14.396 ->  ERROR OCCUR  ~
00:00:14.457 ->  BREAK STOP  ~
00:00:14.520 ->  (108,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:14.581 ->  ERROR OCCUR  ~
00:00:14.642 ->  BREAK STOP  ~
00:00:14.704 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.767 ->  ERROR OCCUR  ~
00:00:14.827 ->  BREAK STOP  ~
00:00:14.889 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.951 ->  ERROR OCCUR  ~
00:00:15.011 ->  BREAK STOP  ~
00:00:15.075 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.139 ->  ERROR OCCUR  ~
00:00:15.200 ->  BREAK STOP  ~
00:00:15.260 ->  ERROR OCCUR  ~
00:00:15.322 ->  BREAK STOP  ~
00:00:15.384 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.446 ->  ERROR OCCUR  ~
00:00:15.507 ->  BREAK STOP  ~
00:00:15.567 ->  ERROR OCCUR  ~
00:00:15.629 ->  BREAK STOP  ~
00:00:15.690 ->  ERROR OCCUR  ~
00:00:15.751 ->  BREAK STOP  ~
00:00:15.813 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.875 ->  ERROR OCCUR  ~
00:00:15.935 ->  BREAK STOP  ~
00:00:16.002 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.063 ->  ERROR OCCUR  ~
00:00:16.123 ->  BREAK STOP  ~
00:00:16.185 ->  ERROR OCCUR  ~
00:00:16.245 ->  BREAK STOP  ~
00:00:16.307 ->  ERROR OCCUR  ~
00:00:16.367 ->  BREAK STOP  ~
00:00:16.431 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.492 ->  ERROR OCCUR  ~
00:00:16.552 ->  BREAK STOP  ~
00:00:16.615 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.677 ->  ERROR OCCUR  ~
00:00:16.738 ->  BREAK STOP  ~
00:00:16.803 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:16.864 ->  ERROR OCCUR  ~
00:00:16.924 ->  BREAK STOP  ~
00:00:16.988 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.049 ->  ERROR OCCUR  ~
00:00:17.110 ->  BREAK STOP  ~
00:00:17.172 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.233 ->  ERROR OCCUR  ~
00:00:17.294 ->  BREAK STOP  ~
00:00:17.355 ->  ERROR OCCUR  ~
00:00:17.416 ->  BREAK STOP  ~
00:00:17.479 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.543 ->  ERROR OCCUR  ~
00:00:17.603 ->  BREAK STOP  ~
00:00:17.665 ->  ERROR OCCUR  ~
00:00:17.725 ->  BREAK STOP  ~
00:00:17.785 ->  ERROR OCCUR  ~
00:00:17.847 ->  BREAK STOP  ~
00:00:17.909 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.971 ->  ERROR OCCUR  ~
00:00:18.031 ->  BREAK STOP  ~
00:00:18.094 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.155 ->  ERROR OCCUR  ~
00:00:18.215 ->  BREAK STOP  ~
00:00:18.277 ->  ERROR OCCUR  ~
00:00:18.337 ->  BREAK STOP  ~
00:00:18.401 ->  ERROR OCCUR  ~
00:00:18.461 ->  BREAK STOP  ~
00:00:18.525 ->  (108,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.586 ->  ERROR OCCUR  ~
00:00:18.647 ->  BREAK STOP  ~
00:00:18.710 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.771 ->  ERROR OCCUR  ~
00:00:18.832 ->  BREAK STOP  ~
00:00:18.893 ->  ERROR OCCUR  ~
00:00:18.954 ->  BREAK STOP  ~
00:00:19.017 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.079 ->  ERROR OCCUR  ~
00:00:19.153 ->  BREAK STOP  ~
00:00:19.219 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:19.280 ->  ERROR OCCUR  ~
00:00:19.341 ->  BREAK STOP  ~
00:00:19.404 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.466 ->  ERROR OCCUR  ~
00:00:19.526 ->  BREAK STOP  ~
00:00:19.590 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.651 ->  ERROR OCCUR  ~
00:00:19.712 ->  BREAK STOP  ~
00:00:19.775 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.836 ->  ERROR OCCUR  ~
00:00:19.897 ->  BREAK STOP  ~
00:00:19.961 ->  ERROR OCCUR  ~
00:00:20.022 ->  BREAK STOP  ~
00:00:20.085 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.146 ->  ERROR OCCUR  ~
00:00:20.207 ->  BREAK STOP  ~
00:00:20.269 ->  ERROR OCCUR  ~
00:00:20.329 ->  BREAK STOP  ~
00:00:20.390 ->  ERROR OCCUR  ~
00:00:20.451 ->  BREAK STOP  ~
00:00:20.514 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.576 ->  ERROR OCCUR  ~
00:00:20.636 ->  BREAK STOP  ~
00:00:20.700 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.763 ->  ERROR OCCUR  ~
00:00:20.825 ->  BREAK STOP  ~
00:00:20.886 ->  ERROR OCCUR  ~
00:00:20.946 ->  BREAK STOP  ~
00:00:21.008 ->  ERROR OCCUR  ~
00:00:21.068 ->  BREAK STOP  ~
00:00:21.132 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.193 ->  ERROR OCCUR  ~
00:00:21.254 ->  BREAK STOP  ~
00:00:21.317 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.379 ->  ERROR OCCUR  ~
00:00:21.439 ->  BREAK STOP  ~
00:00:21.501 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:21.566 ->  ERROR OCCUR  ~
00:00:21.627 ->  BREAK STOP  ~
00:00:21.690 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.751 ->  ERROR OCCUR  ~
00:00:21.812 ->  BREAK STOP  ~
00:00:21.875 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.937 ->  ERROR OCCUR  ~
00:00:21.998 ->  BREAK STOP  ~
00:00:22.059 ->  ERROR OCCUR  ~
00:00:22.120 ->  BREAK STOP  ~
00:00:22.180 ->  ERROR OCCUR  ~
00:00:22.242 ->  BREAK STOP  ~
00:00:22.304 ->  (109,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.369 ->  ERROR OCCUR  ~
00:00:22.429 ->  BREAK STOP  ~
00:00:22.493 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.554 ->  ERROR OCCUR  ~
00:00:22.615 ->  BREAK STOP  ~
00:00:22.678 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.739 ->  ERROR OCCUR  ~
00:00:22.800 ->  BREAK STOP  ~
00:00:22.863 ->  (108,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:22.925 ->  ERROR OCCUR  ~
00:00:22.985 ->  BREAK STOP  ~
00:00:23.049 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.112 ->  ERROR OCCUR  ~
00:00:23.173 ->  BREAK STOP  ~
00:00:23.236 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.298 ->  ERROR OCCUR  ~
00:00:23.358 ->  BREAK STOP  ~
00:00:23.420 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.482 ->  ERROR OCCUR  ~
00:00:23.542 ->  BREAK STOP  ~
00:00:23.604 ->  ERROR OCCUR  ~
00:00:23.665 ->  BREAK STOP  ~
00:00:23.728 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.789 ->  ERROR OCCUR  ~
00:00:23.849 ->  BREAK STOP  ~
00:00:23.913 ->  ERROR OCCUR  ~
00:00:23.974 ->  BREAK STOP  ~
00:00:24.035 ->  ERROR OCCUR  ~
00:00:24.095 ->  BREAK STOP  ~
00:00:24.159 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.220 ->  ERROR OCCUR  ~
00:00:24.281 ->  BREAK STOP  ~
00:00:24.343 ->  (107,105,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:24.404 ->  ERROR OCCUR  ~
00:00:24.465 ->  BREAK STOP  ~
00:00:24.528 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.590 ->  ERROR OCCUR  ~
00:00:24.650 ->  BREAK STOP  ~
00:00:24.716 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.777 ->  ERROR OCCUR  ~
00:00:24.838 ->  BREAK STOP  ~
00:00:24.899 ->  ERROR OCCUR  ~
00:00:24.961 ->  BREAK STOP  ~
00:00:25.021 ->  ERROR OCCUR  ~
00:00:25.082 ->  BREAK STOP  ~
00:00:25.145 ->  (109,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.206 ->  ERROR OCCUR  ~
00:00:25.268 ->  BREAK STOP  ~
00:00:25.330 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.392 ->  ERROR OCCUR  ~
00:00:25.453 ->  BREAK STOP  ~
00:00:25.519 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.580 ->  ERROR OCCUR  ~
00:00:25.640 ->  BREAK STOP  ~
00:00:25.704 ->  (108,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:25.765 ->  ERROR OCCUR  ~
00:00:25.826 ->  BREAK STOP  ~
00:00:25.889 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.951 ->  ERROR OCCUR  ~
00:00:26.011 ->  BREAK STOP  ~
00:00:26.075 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.136 ->  ERROR OCCUR  ~
00:00:26.196 ->  BREAK STOP  ~
00:00:26.262 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.323 ->  ERROR OCCUR  ~
00:00:26.385 ->  BREAK STOP  ~
00:00:26.445 ->  ERROR OCCUR  ~
00:00:26.507 ->  BREAK STOP  ~
00:00:26.569 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:26.632 ->  ERROR OCCUR  ~
00:00:26.692 ->  BREAK STOP  ~
00:00:26.754 ->  ERROR OCCUR  ~
00:00:26.814 ->  BREAK STOP  ~
00:00:26.875 ->  ERROR OCCUR  ~
00:00:26.936 ->  BREAK STOP  ~
00:00:26.999 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.063 ->  ERROR OCCUR  ~
00:00:27.124 ->  BREAK STOP  ~
00:00:27.187 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.249 ->  ERROR OCCUR  ~
00:00:27.310 ->  BREAK STOP  ~
00:00:27.371 ->  ERROR OCCUR  ~
00:00:27.431 ->  BREAK STOP  ~
00:00:27.493 ->  ERROR OCCUR  ~
00:00:27.553 ->  BREAK STOP  ~
00:00:27.617 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.678 ->  ERROR OCCUR  ~
00:00:27.739 ->  BREAK STOP  ~
00:00:27.802 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:27.867 ->  ERROR OCCUR  ~
00:00:27.927 ->  BREAK STOP  ~
00:00:27.988 ->  ERROR OCCUR  ~
00:00:28.049 ->  BREAK STOP  ~
00:00:28.112 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:28.174 ->  ERROR OCCUR  ~
00:00:28.234 ->  BREAK STOP  ~
00:00:28.298 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:28.359 ->  ERROR OCCUR  ~
00:00:28.420 ->  BREAK STOP  ~
00:00:28.481 ->  ERROR OCCUR  ~
00:00:28.541 ->  BREAK STOP  ~
00:00:28.605 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:28.668 ->  ERROR OCCUR  ~
00:00:28.730 ->  BREAK STOP  ~
00:00:28.792 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:28.854 ->  ERROR OCCUR  ~
00:00:28.915 ->  BREAK STOP  ~
00:00:28.978 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.039 ->  ERROR OCCUR  ~
00:00:29.100 ->  BREAK STOP  ~
00:00:29.161 ->  ERROR OCCUR  ~
00:00:29.222 ->  BREAK STOP  ~
00:00:29.283 ->  ERROR OCCUR  ~
00:00:29.344 ->  BREAK STOP  ~
00:00:29.407 ->  (109,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.471 ->  ERROR OCCUR  ~
00:00:29.532 ->  BREAK STOP  ~
00:00:29.595 ->  (107,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.656 ->  ERROR OCCUR  ~
00:00:29.717 ->  BREAK STOP  ~
00:00:29.778 ->  ERROR OCCUR  ~
00:00:29.839 ->  BREAK STOP  ~
00:00:29.901 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:29.963 ->  ERROR OCCUR  ~
00:00:30.023 ->  BREAK STOP  ~
00:00:30.087 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:30.148 ->  ERROR OCCUR  ~
00:00:30.209 ->  BREAK STOP  ~
00:00:30.274 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:30.336 ->  ERROR OCCUR  ~
00:00:30.396 ->  BREAK STOP  ~
00:00:30.457 ->  ERROR OCCUR  ~
00:00:30.518 ->  BREAK STOP  ~
00:00:30.579 ->  ERROR OCCUR  ~
00:00:30.640 ->  BREAK STOP  ~
00:00:30.702 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:30.764 ->  ERROR OCCUR  ~
00:00:30.824 ->  BREAK STOP  ~
00:00:30.887 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:30.949 ->  ERROR OCCUR  ~
00:00:31.009 ->  BREAK STOP  ~
00:00:31.074 ->  ERROR OCCUR  ~
00:00:31.134 ->  BREAK STOP  ~
00:00:31.198 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:31.259 ->  ERROR OCCUR  ~
00:00:31.320 ->  BREAK STOP  ~
00:00:31.383 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:31.444 ->  ERROR OCCUR  ~
00:00:31.505 ->  BREAK STOP  ~
00:00:31.566 ->  ERROR OCCUR  ~
00:00:31.627 ->  BREAK STOP  ~
00:00:31.690 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:31.752 ->  ERROR OCCUR  ~
00:00:31.812 ->  BREAK STOP  ~
00:00:31.878 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:31.939 ->  ERROR OCCUR  ~
00:00:32.001 ->  BREAK STOP  ~
00:00:32.062 ->  ERROR OCCUR  ~
00:00:32.122 ->  BREAK STOP  ~
00:00:32.183 ->  ERROR OCCUR  ~
00:00:32.244 ->  BREAK STOP  ~
00:00:32.307 ->  (109,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:32.369 ->  ERROR OCCUR  ~
00:00:32.430 ->  BREAK STOP  ~
00:00:32.493 ->  (107,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:32.553 ->  ERROR OCCUR  ~
00:00:32.615 ->  BREAK STOP  ~
00:00:32.678 ->  ERROR OCCUR  ~
00:00:32.740 ->  BREAK STOP  ~
00:00:32.802 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:32.864 ->  ERROR OCCUR  ~
00:00:32.924 ->  BREAK STOP  ~
00:00:32.986 ->  ERROR OCCUR  ~
00:00:33.047 ->  BREAK STOP  ~
00:00:33.107 ->  ERROR OCCUR  ~
00:00:33.169 ->  BREAK STOP  ~
00:00:33.231 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.294 ->  ERROR OCCUR  ~
00:00:33.354 ->  BREAK STOP  ~
00:00:33.418 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.481 ->  ERROR OCCUR  ~
00:00:33.542 ->  BREAK STOP  ~
00:00:33.603 ->  ERROR OCCUR  ~
00:00:33.665 ->  BREAK STOP  ~
00:00:33.727 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.788 ->  ERROR OCCUR  ~
00:00:33.850 ->  BREAK STOP  ~
00:00:33.912 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:33.975 ->  ERROR OCCUR  ~
00:00:34.035 ->  BREAK STOP  ~
00:00:34.111 ->  ERROR OCCUR  ~
00:00:34.171 ->  BREAK STOP  ~
00:00:34.235 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.299 ->  ERROR OCCUR  ~
00:00:34.360 ->  BREAK STOP  ~
00:00:34.423 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.485 ->  ERROR OCCUR  ~
00:00:34.545 ->  BREAK STOP  ~
00:00:34.607 ->  ERROR OCCUR  ~
00:00:34.667 ->  BREAK STOP  ~
00:00:34.731 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.792 ->  ERROR OCCUR  ~
00:00:34.852 ->  BREAK STOP  ~
00:00:34.916 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:34.977 ->  ERROR OCCUR  ~
00:00:35.041 ->  BREAK STOP  ~
00:00:35.101 ->  ERROR OCCUR  ~
00:00:35.163 ->  BREAK STOP  ~
00:00:35.224 ->  ERROR OCCUR  ~
00:00:35.284 ->  BREAK STOP  ~
00:00:35.346 ->  ERROR OCCUR  ~
00:00:35.406 ->  BREAK STOP  ~
00:00:35.470 ->  (108,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.531 ->  ERROR OCCUR  ~
00:00:35.592 ->  BREAK STOP  ~
00:00:35.655 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.716 ->  ERROR OCCUR  ~
00:00:35.777 ->  BREAK STOP  ~
00:00:35.840 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:35.904 ->  ERROR OCCUR  ~
00:00:35.964 ->  BREAK STOP  ~
00:00:36.028 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
