00:00:02.863 ->  SD OK~
00:00:02.947 ->  BREAK STOP~
00:00:03.209 ->  Controller Err~
00:00:04.473 ->  START~
00:00:09.682 ->  ERROR OCCUR  ~
00:00:09.743 ->  BREAK STOP  ~
00:00:09.803 ->  ERROR OCCUR  ~
00:00:09.864 ->  BREAK STOP  ~
00:00:09.924 ->  ERROR OCCUR  ~
00:00:09.987 ->  BREAK STOP  ~
00:00:10.049 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:10.109 ->  ERROR OCCUR  ~
00:00:10.170 ->  BREAK STOP  ~
00:00:10.232 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.293 ->  ERROR OCCUR  ~
00:00:10.353 ->  BREAK STOP  ~
00:00:10.414 ->  ERROR OCCUR  ~
00:00:10.474 ->  BREAK STOP  ~
00:00:10.536 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.597 ->  ERROR OCCUR  ~
00:00:10.657 ->  BREAK STOP  ~
00:00:10.718 ->  ERROR OCCUR  ~
00:00:10.780 ->  BREAK STOP  ~
00:00:10.843 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.903 ->  ERROR OCCUR  ~
00:00:10.963 ->  BREAK STOP  ~
00:00:11.025 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.086 ->  ERROR OCCUR  ~
00:00:11.147 ->  BREAK STOP  ~
00:00:11.207 ->  ERROR OCCUR  ~
00:00:11.267 ->  BREAK STOP  ~
00:00:11.329 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.390 ->  ERROR OCCUR  ~
00:00:11.450 ->  BREAK STOP  ~
00:00:11.512 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.576 ->  ERROR OCCUR  ~
00:00:11.636 ->  BREAK STOP  ~
00:00:11.697 ->  ERROR OCCUR  ~
00:00:11.757 ->  BREAK STOP  ~
00:00:11.820 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.880 ->  ERROR OCCUR  ~
00:00:11.940 ->  BREAK STOP  ~
00:00:12.001 ->  ERROR OCCUR  ~
00:00:12.061 ->  BREAK STOP  ~
00:00:12.122 ->  ERROR OCCUR  ~
00:00:12.182 ->  BREAK STOP  ~
00:00:12.242 ->  ERROR OCCUR  ~
00:00:12.303 ->  BREAK STOP  ~
00:00:12.368 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.429 ->  ERROR OCCUR  ~
00:00:12.489 ->  BREAK STOP  ~
00:00:12.552 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.612 ->  ERROR OCCUR  ~
00:00:12.673 ->  BREAK STOP  ~
00:00:12.733 ->  ERROR OCCUR  ~
00:00:12.793 ->  BREAK STOP  ~
00:00:12.854 ->  ERROR OCCUR  ~
00:00:12.914 ->  BREAK STOP  ~
00:00:12.975 ->  ERROR OCCUR  ~
00:00:13.035 ->  BREAK STOP  ~
00:00:13.097 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.161 ->  ERROR OCCUR  ~
00:00:13.221 ->  BREAK STOP  ~
00:00:13.284 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.344 ->  ERROR OCCUR  ~
00:00:13.405 ->  BREAK STOP  ~
00:00:13.467 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.529 ->  ERROR OCCUR  ~
00:00:13.588 ->  BREAK STOP  ~
00:00:13.649 ->  ERROR OCCUR  ~
00:00:13.709 ->  BREAK STOP  ~
00:00:13.771 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.833 ->  ERROR OCCUR  ~
00:00:13.893 ->  BREAK STOP  ~
00:00:13.956 ->  ERROR OCCUR  ~
00:00:14.016 ->  BREAK STOP  ~
00:00:14.077 ->  ERROR OCCUR  ~
00:00:14.137 ->  BREAK STOP  ~
00:00:14.198 ->  ERROR OCCUR  ~
00:00:14.258 ->  BREAK STOP  ~
00:00:14.320 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.382 ->  ERROR OCCUR  ~
00:00:14.442 ->  BREAK STOP  ~
00:00:14.504 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.565 ->  ERROR OCCUR  ~
00:00:14.625 ->  BREAK STOP  ~
00:00:14.688 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.751 ->  ERROR OCCUR  ~
00:00:14.812 ->  BREAK STOP  ~
00:00:14.872 ->  ERROR OCCUR  ~
00:00:14.932 ->  BREAK STOP  ~
00:00:14.995 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.055 ->  ERROR OCCUR  ~
00:00:15.116 ->  BREAK STOP  ~
00:00:15.176 ->  ERROR OCCUR  ~
00:00:15.237 ->  BREAK STOP  ~
00:00:15.297 ->  ERROR OCCUR  ~
00:00:15.357 ->  BREAK STOP  ~
00:00:15.418 ->  ERROR OCCUR  ~
00:00:15.478 ->  BREAK STOP  ~
00:00:15.541 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.604 ->  ERROR OCCUR  ~
00:00:15.665 ->  BREAK STOP  ~
00:00:15.727 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.788 ->  ERROR OCCUR  ~
00:00:15.848 ->  BREAK STOP  ~
00:00:15.910 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:15.972 ->  ERROR OCCUR  ~
00:00:16.031 ->  BREAK STOP  ~
00:00:16.094 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.155 ->  ERROR OCCUR  ~
00:00:16.215 ->  BREAK STOP  ~
00:00:16.277 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.340 ->  ERROR OCCUR  ~
00:00:16.401 ->  BREAK STOP  ~
00:00:16.463 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.524 ->  ERROR OCCUR  ~
00:00:16.584 ->  BREAK STOP  ~
00:00:16.647 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:16.707 ->  ERROR OCCUR  ~
00:00:16.768 ->  BREAK STOP  ~
00:00:16.830 ->  (108,107,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:16.890 ->  ERROR OCCUR  ~
00:00:16.950 ->  BREAK STOP  ~
00:00:17.012 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.076 ->  ERROR OCCUR  ~
00:00:17.136 ->  BREAK STOP  ~
00:00:17.199 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.259 ->  ERROR OCCUR  ~
00:00:17.318 ->  BREAK STOP  ~
00:00:17.381 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.442 ->  ERROR OCCUR  ~
00:00:17.503 ->  BREAK STOP  ~
00:00:17.563 ->  ERROR OCCUR  ~
00:00:17.623 ->  BREAK STOP  ~
00:00:17.685 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.746 ->  ERROR OCCUR  ~
00:00:17.806 ->  BREAK STOP  ~
00:00:17.871 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:17.932 ->  ERROR OCCUR  ~
00:00:17.992 ->  BREAK STOP  ~
00:00:18.053 ->  ERROR OCCUR  ~
00:00:18.113 ->  BREAK STOP  ~
00:00:18.176 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.236 ->  ERROR OCCUR  ~
00:00:18.296 ->  BREAK STOP  ~
00:00:18.359 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.420 ->  ERROR OCCUR  ~
00:00:18.480 ->  BREAK STOP  ~
00:00:18.541 ->  ERROR OCCUR  ~
00:00:18.600 ->  BREAK STOP  ~
00:00:18.666 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:18.726 ->  ERROR OCCUR  ~
00:00:18.787 ->  BREAK STOP  ~
00:00:18.849 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:18.910 ->  ERROR OCCUR  ~
00:00:18.970 ->  BREAK STOP  ~
00:00:19.033 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.094 ->  ERROR OCCUR  ~
00:00:19.153 ->  BREAK STOP  ~
00:00:19.216 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.277 ->  ERROR OCCUR  ~
00:00:19.338 ->  BREAK STOP  ~
00:00:19.402 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.464 ->  ERROR OCCUR  ~
00:00:19.523 ->  BREAK STOP  ~
00:00:19.585 ->  ERROR OCCUR  ~
00:00:19.644 ->  BREAK STOP  ~
00:00:19.706 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:19.768 ->  ERROR OCCUR  ~
00:00:19.828 ->  BREAK STOP  ~
00:00:19.891 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:19.951 ->  ERROR OCCUR  ~
00:00:20.012 ->  BREAK STOP  ~
00:00:20.074 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.137 ->  ERROR OCCUR  ~
00:00:20.197 ->  BREAK STOP  ~
00:00:20.260 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.321 ->  ERROR OCCUR  ~
00:00:20.381 ->  BREAK STOP  ~
00:00:20.442 ->  ERROR OCCUR  ~
00:00:20.502 ->  BREAK STOP  ~
00:00:20.564 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:20.625 ->  ERROR OCCUR  ~
00:00:20.685 ->  BREAK STOP  ~
00:00:20.746 ->  ERROR OCCUR  ~
00:00:20.806 ->  BREAK STOP  ~
00:00:20.867 ->  ERROR OCCUR  ~
00:00:20.927 ->  BREAK STOP  ~
00:00:20.993 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.053 ->  ERROR OCCUR  ~
00:00:21.113 ->  BREAK STOP  ~
00:00:21.176 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.236 ->  ERROR OCCUR  ~
00:00:21.297 ->  BREAK STOP  ~
00:00:21.357 ->  ERROR OCCUR  ~
00:00:21.417 ->  BREAK STOP  ~
00:00:21.480 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:21.541 ->  ERROR OCCUR  ~
00:00:21.602 ->  BREAK STOP  ~
00:00:21.662 ->  ERROR OCCUR  ~
00:00:21.738 ->  BREAK STOP  ~
00:00:21.800 ->  ERROR OCCUR  ~
00:00:21.861 ->  BREAK STOP  ~
00:00:21.922 ->  ERROR OCCUR  ~
00:00:21.982 ->  BREAK STOP  ~
00:00:22.042 ->  ERROR OCCUR  ~
00:00:22.103 ->  BREAK STOP  ~
00:00:22.165 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.226 ->  ERROR OCCUR  ~
00:00:22.286 ->  BREAK STOP  ~
00:00:22.348 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.410 ->  ERROR OCCUR  ~
00:00:22.469 ->  BREAK STOP  ~
00:00:22.532 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.595 ->  ERROR OCCUR  ~
00:00:22.656 ->  BREAK STOP  ~
00:00:22.718 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:22.778 ->  ERROR OCCUR  ~
00:00:22.839 ->  BREAK STOP  ~
00:00:22.899 ->  ERROR OCCUR  ~
00:00:22.960 ->  BREAK STOP  ~
00:00:23.020 ->  ERROR OCCUR  ~
00:00:23.079 ->  BREAK STOP  ~
00:00:23.141 ->  ERROR OCCUR  ~
00:00:23.200 ->  BREAK STOP  ~
00:00:23.263 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.323 ->  ERROR OCCUR  ~
00:00:23.384 ->  BREAK STOP  ~
00:00:23.448 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.510 ->  ERROR OCCUR  ~
00:00:23.569 ->  BREAK STOP  ~
00:00:23.631 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:23.692 ->  ERROR OCCUR  ~
00:00:23.752 ->  BREAK STOP  ~
00:00:23.815 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:23.875 ->  ERROR OCCUR  ~
00:00:23.936 ->  BREAK STOP  ~
00:00:23.998 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.058 ->  ERROR OCCUR  ~
00:00:24.119 ->  BREAK STOP  ~
00:00:24.183 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.245 ->  ERROR OCCUR  ~
00:00:24.304 ->  BREAK STOP  ~
00:00:24.366 ->  ERROR OCCUR  ~
00:00:24.425 ->  BREAK STOP  ~
00:00:24.487 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.549 ->  ERROR OCCUR  ~
00:00:24.609 ->  BREAK STOP  ~
00:00:24.671 ->  (108,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:24.732 ->  ERROR OCCUR  ~
00:00:24.793 ->  BREAK STOP  ~
00:00:24.855 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:24.919 ->  ERROR OCCUR  ~
00:00:24.978 ->  BREAK STOP  ~
00:00:25.041 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.102 ->  ERROR OCCUR  ~
00:00:25.162 ->  BREAK STOP  ~
00:00:25.225 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:25.285 ->  ERROR OCCUR  ~
00:00:25.346 ->  BREAK STOP  ~
00:00:25.406 ->  ERROR OCCUR  ~
