00:00:02.821 ->  SD OK~
00:00:02.895 ->  BREAK STOP~
00:00:03.149 ->  Controller Err~
00:00:04.406 ->  START~
00:00:08.641 ->  BREAK STOP  ~
00:00:08.695 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:08.749 ->  ERROR OCCUR  ~
00:00:08.800 ->  BREAK STOP  ~
00:00:08.855 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:08.907 ->  ERROR OCCUR  ~
00:00:08.960 ->  BREAK STOP  ~
00:00:09.012 ->  ERROR OCCUR  ~
00:00:09.064 ->  BREAK STOP  ~
00:00:09.117 ->  ERROR OCCUR  ~
00:00:09.168 ->  BREAK STOP  ~
00:00:09.226 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.278 ->  ERROR OCCUR  ~
00:00:09.330 ->  BREAK STOP  ~
00:00:09.384 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.437 ->  ERROR OCCUR  ~
00:00:09.489 ->  BREAK STOP  ~
00:00:09.541 ->  ERROR OCCUR  ~
00:00:09.593 ->  BREAK STOP  ~
00:00:09.648 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.701 ->  ERROR OCCUR  ~
00:00:09.753 ->  BREAK STOP  ~
00:00:09.806 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:09.862 ->  ERROR OCCUR  ~
00:00:09.914 ->  BREAK STOP  ~
00:00:09.966 ->  ERROR OCCUR  ~
00:00:10.018 ->  BREAK STOP  ~
00:00:10.073 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.125 ->  ERROR OCCUR  ~
00:00:10.177 ->  BREAK STOP  ~
00:00:10.231 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.284 ->  ERROR OCCUR  ~
00:00:10.336 ->  BREAK STOP  ~
00:00:10.388 ->  ERROR OCCUR  ~
00:00:10.440 ->  BREAK STOP  ~
00:00:10.494 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.550 ->  ERROR OCCUR  ~
00:00:10.602 ->  BREAK STOP  ~
00:00:10.656 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:10.708 ->  ERROR OCCUR  ~
00:00:10.761 ->  BREAK STOP  ~
00:00:10.814 ->  ERROR OCCUR  ~
00:00:10.866 ->  BREAK STOP  ~
00:00:10.920 ->  (107,106,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:10.973 ->  ERROR OCCUR  ~
00:00:11.025 ->  BREAK STOP  ~
00:00:11.079 ->  (109,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.132 ->  ERROR OCCUR  ~
00:00:11.184 ->  BREAK STOP  ~
00:00:11.241 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.293 ->  ERROR OCCUR  ~
00:00:11.345 ->  BREAK STOP  ~
00:00:11.399 ->  ERROR OCCUR  ~
00:00:11.450 ->  BREAK STOP  ~
00:00:11.505 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.557 ->  ERROR OCCUR  ~
00:00:11.610 ->  BREAK STOP  ~
00:00:11.664 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.716 ->  ERROR OCCUR  ~
00:00:11.768 ->  BREAK STOP  ~
00:00:11.822 ->  ERROR OCCUR  ~
00:00:11.873 ->  BREAK STOP  ~
00:00:11.930 ->  (106,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:11.983 ->  ERROR OCCUR  ~
00:00:12.036 ->  BREAK STOP  ~
00:00:12.090 ->  (107,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.142 ->  ERROR OCCUR  ~
00:00:12.194 ->  BREAK STOP  ~
00:00:12.248 ->  ERROR OCCUR  ~
00:00:12.300 ->  BREAK STOP  ~
00:00:12.354 ->  (106,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.406 ->  ERROR OCCUR  ~
00:00:12.459 ->  BREAK STOP  ~
00:00:12.511 ->  ERROR OCCUR  ~
00:00:12.563 ->  BREAK STOP  ~
00:00:12.618 ->  ERROR OCCUR  ~
00:00:12.670 ->  BREAK STOP  ~
00:00:12.723 ->  ERROR OCCUR  ~
00:00:12.775 ->  BREAK STOP  ~
00:00:12.829 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:12.882 ->  ERROR OCCUR  ~
00:00:12.935 ->  BREAK STOP  ~
00:00:12.989 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.041 ->  ERROR OCCUR  ~
00:00:13.093 ->  BREAK STOP  ~
00:00:13.146 ->  ERROR OCCUR  ~
00:00:13.198 ->  BREAK STOP  ~
00:00:13.252 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.307 ->  ERROR OCCUR  ~
00:00:13.360 ->  BREAK STOP  ~
00:00:13.414 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.467 ->  ERROR OCCUR  ~
00:00:13.519 ->  BREAK STOP  ~
00:00:13.572 ->  ERROR OCCUR  ~
00:00:13.624 ->  BREAK STOP  ~
00:00:13.678 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.730 ->  ERROR OCCUR  ~
00:00:13.783 ->  BREAK STOP  ~
00:00:13.837 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:13.890 ->  ERROR OCCUR  ~
00:00:13.942 ->  BREAK STOP  ~
00:00:13.998 ->  ERROR OCCUR  ~
00:00:14.049 ->  BREAK STOP  ~
00:00:14.102 ->  ERROR OCCUR  ~
00:00:14.154 ->  BREAK STOP  ~
00:00:14.209 ->  (105,106,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:14.261 ->  ERROR OCCUR  ~
00:00:14.313 ->  BREAK STOP  ~
00:00:14.367 ->  (106,105,94,94,0.00,100,1)	BREAK STOPPED 94~
