00:00:00.239 ->  SD OK~
00:00:00.315 ->  BREAK STOP~
00:00:00.568 ->  Controller Err~
00:00:00.825 ->  START~
00:00:00.500 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.552 ->  ERROR OCCUR  ~
00:00:00.604 ->  BREAK STOP  ~
00:00:00.657 ->  ERROR OCCUR  ~
00:00:00.709 ->  BREAK STOP  ~
00:00:00.761 ->  ERROR OCCUR  ~
00:00:00.813 ->  BREAK STOP  ~
00:00:00.867 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.920 ->  ERROR OCCUR  ~
00:00:00.972 ->  BREAK STOP  ~
00:00:00.039 ->  ERROR OCCUR  ~
00:00:00.090 ->  BREAK STOP  ~
00:00:00.143 ->  ERROR OCCUR  ~
00:00:00.196 ->  BREAK STOP  ~
00:00:00.250 ->  ERROR OCCUR  ~
00:00:00.302 ->  BREAK STOP  ~
00:00:00.356 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.409 ->  ERROR OCCUR  ~
00:00:00.461 ->  BREAK STOP  ~
00:00:00.515 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.567 ->  ERROR OCCUR  ~
00:00:00.619 ->  BREAK STOP  ~
00:00:00.672 ->  ERROR OCCUR  ~
00:00:00.724 ->  BREAK STOP  ~
00:00:00.776 ->  ERROR OCCUR  ~
00:00:00.828 ->  BREAK STOP  ~
00:00:00.881 ->  ERROR OCCUR  ~
00:00:00.933 ->  BREAK STOP  ~
00:00:00.987 ->  ERROR OCCUR  ~
00:00:00.039 ->  BREAK STOP  ~
00:00:00.094 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.147 ->  ERROR OCCUR  ~
00:00:00.198 ->  BREAK STOP  ~
00:00:00.252 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.305 ->  ERROR OCCUR  ~
00:00:00.357 ->  BREAK STOP  ~
00:00:00.409 ->  ERROR OCCUR  ~
00:00:00.461 ->  BREAK STOP  ~
00:00:00.513 ->  ERROR OCCUR  ~
00:00:00.566 ->  BREAK STOP  ~
00:00:00.618 ->  ERROR OCCUR  ~
00:00:00.670 ->  BREAK STOP  ~
00:00:00.725 ->  ERROR OCCUR  ~
00:00:00.777 ->  BREAK STOP  ~
00:00:00.831 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.884 ->  ERROR OCCUR  ~
00:00:00.935 ->  BREAK STOP  ~
00:00:00.990 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.043 ->  ERROR OCCUR  ~
00:00:00.094 ->  BREAK STOP  ~
00:00:00.147 ->  ERROR OCCUR  ~
00:00:00.198 ->  BREAK STOP  ~
00:00:00.251 ->  ERROR OCCUR  ~
00:00:00.303 ->  BREAK STOP  ~
00:00:00.357 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.412 ->  ERROR OCCUR  ~
00:00:00.465 ->  BREAK STOP  ~
00:00:00.519 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.571 ->  ERROR OCCUR  ~
00:00:00.623 ->  BREAK STOP  ~
00:00:00.676 ->  ERROR OCCUR  ~
00:00:00.728 ->  BREAK STOP  ~
00:00:00.782 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.834 ->  ERROR OCCUR  ~
00:00:00.887 ->  BREAK STOP  ~
00:00:00.941 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.993 ->  ERROR OCCUR  ~
00:00:00.045 ->  BREAK STOP  ~
00:00:00.102 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.154 ->  ERROR OCCUR  ~
00:00:00.206 ->  BREAK STOP  ~
00:00:00.259 ->  ERROR OCCUR  ~
00:00:00.311 ->  BREAK STOP  ~
00:00:00.363 ->  ERROR OCCUR  ~
00:00:00.415 ->  BREAK STOP  ~
00:00:00.469 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.523 ->  ERROR OCCUR  ~
00:00:00.574 ->  BREAK STOP  ~
00:00:00.626 ->  ERROR OCCUR  ~
00:00:00.678 ->  BREAK STOP  ~
00:00:00.730 ->  ERROR OCCUR  ~
00:00:00.783 ->  BREAK STOP  ~
00:00:00.840 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.892 ->  ERROR OCCUR  ~
00:00:00.943 ->  BREAK STOP  ~
00:00:00.998 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.051 ->  ERROR OCCUR  ~
00:00:00.102 ->  BREAK STOP  ~
00:00:00.154 ->  ERROR OCCUR  ~
00:00:00.207 ->  BREAK STOP  ~
00:00:00.259 ->  ERROR OCCUR  ~
00:00:00.310 ->  BREAK STOP  ~
00:00:00.363 ->  ERROR OCCUR  ~
00:00:00.414 ->  BREAK STOP  ~
00:00:00.469 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.524 ->  ERROR OCCUR  ~
00:00:00.575 ->  BREAK STOP  ~
00:00:00.629 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.682 ->  ERROR OCCUR  ~
00:00:00.734 ->  BREAK STOP  ~
00:00:00.786 ->  ERROR OCCUR  ~
00:00:00.838 ->  BREAK STOP  ~
00:00:00.891 ->  ERROR OCCUR  ~
00:00:00.942 ->  BREAK STOP  ~
00:00:00.996 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.049 ->  ERROR OCCUR  ~
00:00:00.100 ->  BREAK STOP  ~
00:00:00.155 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.210 ->  ERROR OCCUR  ~
00:00:00.262 ->  BREAK STOP  ~
00:00:00.315 ->  ERROR OCCUR  ~
00:00:00.367 ->  BREAK STOP  ~
00:00:00.419 ->  ERROR OCCUR  ~
00:00:00.471 ->  BREAK STOP  ~
00:00:00.523 ->  ERROR OCCUR  ~
00:00:00.576 ->  BREAK STOP  ~
00:00:00.630 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.682 ->  ERROR OCCUR  ~
00:00:00.734 ->  BREAK STOP  ~
00:00:00.788 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.841 ->  ERROR OCCUR  ~
00:00:00.895 ->  BREAK STOP  ~
00:00:00.947 ->  ERROR OCCUR  ~
00:00:00.23000 ->  BREAK STOP  ~
00:00:00.052 ->  ERROR OCCUR  ~
00:00:00.104 ->  BREAK STOP  ~
00:00:00.158 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.211 ->  ERROR OCCUR  ~
00:00:00.263 ->  BREAK STOP  ~
00:00:00.317 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.369 ->  ERROR OCCUR  ~
00:00:00.421 ->  BREAK STOP  ~
00:00:00.474 ->  ERROR OCCUR  ~
00:00:00.526 ->  BREAK STOP  ~
00:00:00.580 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.635 ->  ERROR OCCUR  ~
00:00:00.688 ->  BREAK STOP  ~
00:00:00.742 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.794 ->  ERROR OCCUR  ~
00:00:00.846 ->  BREAK STOP  ~
00:00:00.899 ->  ERROR OCCUR  ~
00:00:00.951 ->  BREAK STOP  ~
00:00:00.003 ->  ERROR OCCUR  ~
00:00:00.054 ->  BREAK STOP  ~
00:00:00.108 ->  ERROR OCCUR  ~
00:00:00.159 ->  BREAK STOP  ~
00:00:00.213 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.265 ->  ERROR OCCUR  ~
00:00:00.321 ->  BREAK STOP  ~
00:00:00.375 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.427 ->  ERROR OCCUR  ~
00:00:00.479 ->  BREAK STOP  ~
00:00:00.531 ->  ERROR OCCUR  ~
00:00:00.584 ->  BREAK STOP  ~
00:00:00.636 ->  ERROR OCCUR  ~
00:00:00.688 ->  BREAK STOP  ~
00:00:00.740 ->  ERROR OCCUR  ~
00:00:00.793 ->  BREAK STOP  ~
00:00:00.845 ->  ERROR OCCUR  ~
00:00:00.897 ->  BREAK STOP  ~
00:00:00.951 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.004 ->  ERROR OCCUR  ~
00:00:00.058 ->  BREAK STOP  ~
00:00:00.112 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.165 ->  ERROR OCCUR  ~
00:00:00.217 ->  BREAK STOP  ~
00:00:00.269 ->  ERROR OCCUR  ~
00:00:00.321 ->  BREAK STOP  ~
00:00:00.375 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.428 ->  ERROR OCCUR  ~
00:00:00.480 ->  BREAK STOP  ~
00:00:00.534 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.587 ->  ERROR OCCUR  ~
00:00:00.638 ->  BREAK STOP  ~
00:00:00.692 ->  ERROR OCCUR  ~
00:00:00.746 ->  BREAK STOP  ~
00:00:00.800 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.852 ->  ERROR OCCUR  ~
00:00:00.905 ->  BREAK STOP  ~
00:00:00.959 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.011 ->  ERROR OCCUR  ~
00:00:00.063 ->  BREAK STOP  ~
00:00:00.116 ->  ERROR OCCUR  ~
00:00:00.168 ->  BREAK STOP  ~
00:00:00.220 ->  ERROR OCCUR  ~
00:00:00.272 ->  BREAK STOP  ~
00:00:00.324 ->  ERROR OCCUR  ~
00:00:00.377 ->  BREAK STOP  ~
00:00:00.431 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.486 ->  ERROR OCCUR  ~
00:00:00.537 ->  BREAK STOP  ~
00:00:00.592 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.644 ->  ERROR OCCUR  ~
00:00:00.696 ->  BREAK STOP  ~
00:00:00.748 ->  ERROR OCCUR  ~
00:00:00.801 ->  BREAK STOP  ~
00:00:00.853 ->  ERROR OCCUR  ~
00:00:00.904 ->  BREAK STOP  ~
00:00:00.958 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.011 ->  ERROR OCCUR  ~
00:00:00.063 ->  BREAK STOP  ~
00:00:00.117 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.171 ->  ERROR OCCUR  ~
00:00:00.224 ->  BREAK STOP  ~
00:00:00.276 ->  ERROR OCCUR  ~
00:00:00.328 ->  BREAK STOP  ~
00:00:00.380 ->  ERROR OCCUR  ~
00:00:00.431 ->  BREAK STOP  ~
00:00:00.485 ->  ERROR OCCUR  ~
00:00:00.536 ->  BREAK STOP  ~
00:00:00.590 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.642 ->  ERROR OCCUR  ~
00:00:00.695 ->  BREAK STOP  ~
00:00:00.749 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.801 ->  ERROR OCCUR  ~
00:00:00.855 ->  BREAK STOP  ~
00:00:00.908 ->  ERROR OCCUR  ~
00:00:00.960 ->  BREAK STOP  ~
00:00:00.013 ->  ERROR OCCUR  ~
00:00:00.064 ->  BREAK STOP  ~
00:00:00.119 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.171 ->  ERROR OCCUR  ~
00:00:00.223 ->  BREAK STOP  ~
00:00:00.277 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.329 ->  ERROR OCCUR  ~
00:00:00.382 ->  BREAK STOP  ~
00:00:00.434 ->  ERROR OCCUR  ~
00:00:00.486 ->  BREAK STOP  ~
00:00:00.540 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.596 ->  ERROR OCCUR  ~
00:00:00.648 ->  BREAK STOP  ~
00:00:00.702 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.754 ->  ERROR OCCUR  ~
00:00:00.807 ->  BREAK STOP  ~
00:00:00.859 ->  ERROR OCCUR  ~
00:00:00.911 ->  BREAK STOP  ~
00:00:00.964 ->  (109,108,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.018 ->  ERROR OCCUR  ~
00:00:00.069 ->  BREAK STOP  ~
00:00:00.123 ->  (110,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.176 ->  ERROR OCCUR  ~
00:00:00.231 ->  BREAK STOP  ~
00:00:00.285 ->  (109,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.337 ->  ERROR OCCUR  ~
00:00:00.389 ->  BREAK STOP  ~
00:00:00.442 ->  ERROR OCCUR  ~
00:00:00.494 ->  BREAK STOP  ~
00:00:00.548 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.600 ->  ERROR OCCUR  ~
00:00:00.652 ->  BREAK STOP  ~
00:00:00.707 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.760 ->  ERROR OCCUR  ~
00:00:00.827 ->  BREAK STOP  ~
00:00:00.881 ->  (110,109,94,94,0.00,100,0)	BREAK STOPPED ~
00:00:00.935 ->  ERROR OCCUR  ~
00:00:00.987 ->  BREAK STOP  ~
00:00:00.041 ->  ERROR OCCUR  ~
00:00:00.092 ->  BREAK STOP  ~
00:00:00.144 ->  ERROR OCCUR  ~
00:00:00.196 ->  BREAK STOP  ~
00:00:00.251 ->  (108,110,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.303 ->  ERROR OCCUR  ~
00:00:00.355 ->  BREAK STOP  ~
00:00:00.409 ->  (109,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.461 ->  ERROR OCCUR  ~
00:00:00.514 ->  BREAK STOP  ~
00:00:00.566 ->  ERROR OCCUR  ~
00:00:00.621 ->  BREAK STOP  ~
00:00:00.674 ->  (108,109,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.728 ->  ERROR OCCUR  ~
00:00:00.779 ->  BREAK STOP  ~
00:00:00.832 ->  ERROR OCCUR  ~
00:00:00.883 ->  BREAK STOP  ~
00:00:00.936 ->  ERROR OCCUR  ~
00:00:00.988 ->  BREAK STOP  ~
00:00:00.042 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.095 ->  ERROR OCCUR  ~
00:00:00.147 ->  BREAK STOP  ~
00:00:00.201 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.253 ->  ERROR OCCUR  ~
00:00:00.308 ->  BREAK STOP  ~
00:00:00.361 ->  ERROR OCCUR  ~
00:00:00.413 ->  BREAK STOP  ~
00:00:00.465 ->  ERROR OCCUR  ~
00:00:00.517 ->  BREAK STOP  ~
00:00:00.569 ->  ERROR OCCUR  ~
00:00:00.622 ->  BREAK STOP  ~
00:00:00.676 ->  (107,108,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.728 ->  ERROR OCCUR  ~
00:00:00.780 ->  BREAK STOP  ~
00:00:00.834 ->  (108,107,94,94,0.00,100,1)	BREAK STOPPED 94~
00:00:00.887 ->  ERROR OCCUR  ~
00:00:00.939 ->  BREAK STOP  ~
00:00:00.993 ->  ERROR OCCUR  ~
00:00:00.046 ->  BREAK STOP  ~
00:00:00.098 ->  ERROR OCCUR  ~
